"ID","Ensembl"
67373,"ENSMUSG00000029882"
67374,"ENSMUSG00000053062"
67375,"ENSMUSG00000030674"
67378,"ENSMUSG00000031755"
67379,"ENSMUSG00000054499"
67381,"ENSMUSG00000022109"
67382,"ENSMUSG00000026918"
67383,"ENSMUSG00000024726"
67384,"ENSMUSG00000037316"
67387,"ENSMUSG00000026111"
67388,"ENSMUSG00000027637"
67389,"ENSMUSG00000023571"
67390,"ENSMUSG00000038046"
67391,"ENSMUSG00000031198"
67392,"ENSMUSG00000062822"
67393,"ENSMUSG00000046668"
67394,"ENSMUSG00000087354"
67395,"ENSMUSG00000045217"
67397,"ENSMUSG00000029616"
67398,"ENSMUSG00000032042"
67399,"ENSMUSG00000021493"
67402,"ENSMUSG00000038709"
67405,"ENSMUSG00000019890"
67407,"ENSMUSG00000073001"
67410,"ENSMUSG00000079093"
67412,"ENSMUSG00000038916"
67414,"ENSMUSG00000027668"
67416,"ENSMUSG00000033436"
67417,"ENSMUSG00000030871"
67418,"ENSMUSG00000015757"
67419,"ENSMUSG00000036242"
67420,"ENSMUSG00000030759"
67422,"ENSMUSG00000012117"
67425,"ENSMUSG00000006154"
67426,"ENSMUSG00000026489"
67427,"ENSMUSG00000028234"
67429,"ENSMUSG00000038736"
67430,"ENSMUSG00000020434"
67432,"ENSMUSG00000025176"
67433,"ENSMUSG00000021578"
67434,"ENSMUSG00000022237"
67437,"ENSMUSG00000027828"
67439,"ENSMUSG00000019470"
67440,"ENSMUSG00000024234"
67441,"ENSMUSG00000052605"
67442,"ENSMUSG00000056666"
67443,"ENSMUSG00000031812"
67444,"ENSMUSG00000026309"
67445,"ENSMUSG00000040794"
67446,"ENSMUSG00000047067"
67448,"ENSMUSG00000026748"
67451,"ENSMUSG00000041957"
67452,"ENSMUSG00000036257"
67453,"ENSMUSG00000024259"
67454,"ENSMUSG00000019975"
67455,"ENSMUSG00000036782"
67456,"ENSMUSG00000030304"
67457,"ENSMUSG00000024816"
67458,"ENSMUSG00000001576"
67459,"ENSMUSG00000026516"
67460,"ENSMUSG00000028223"
67463,"ENSMUSG00000021671"
67464,"ENSMUSG00000095463"
67465,"ENSMUSG00000002129"
67466,"ENSMUSG00000009030"
67467,"ENSMUSG00000022008"
67468,"ENSMUSG00000003948"
67469,"ENSMUSG00000032540"
67470,"ENSMUSG00000024254"
67471,"ENSMUSG00000063808"
67472,"ENSMUSG00000027601"
67473,"ENSMUSG00000010122"
67474,"ENSMUSG00000022765"
67475,"ENSMUSG00000057069"
67477,"ENSMUSG00000000686"
67480,"ENSMUSG00000018541"
67483,"ENSMUSG00000033053"
67484,"ENSMUSG00000036611"
67486,"ENSMUSG00000035834"
67487,"ENSMUSG00000018425"
67488,"ENSMUSG00000023055"
67489,"ENSMUSG00000032952"
67490,"ENSMUSG00000040359"
67492,"ENSMUSG00000042213"
67493,"ENSMUSG00000010554"
67495,"ENSMUSG00000068732"
67498,"ENSMUSG00000022342"
67500,"ENSMUSG00000020074"
67501,"ENSMUSG00000038127"
67503,"ENSMUSG00000103746"
67504,"ENSMUSG00000008482"
67505,"ENSMUSG00000060738"
67507,"ENSMUSG00000026931"
67509,"ENSMUSG00000045107"
67510,"ENSMUSG00000014177"
67511,"ENSMUSG00000058569"
67512,"ENSMUSG00000026922"
67513,"ENSMUSG00000073684"
67515,"ENSMUSG00000022151"
67516,"ENSMUSG00000046523"
67518,"ENSMUSG00000097933"
67522,"ENSMUSG00000099474"
67523,"ENSMUSG00000101695"
67524,"ENSMUSG00000086046"
67525,"ENSMUSG00000041000"
67526,"ENSMUSG00000032905"
67528,"ENSMUSG00000031767"
67529,"ENSMUSG00000040242"
67530,"ENSMUSG00000021520"
67532,"ENSMUSG00000068479"
67533,"ENSMUSG00000016487"
67534,"ENSMUSG00000033257"
67537,"ENSMUSG00000020214"
67538,"ENSMUSG00000045822"
67542,"ENSMUSG00000027742"
67543,"ENSMUSG00000046173"
67544,"ENSMUSG00000014763"
67547,"ENSMUSG00000053897"
67548,"ENSMUSG00000087289"
67549,"ENSMUSG00000028096"
67550,"ENSMUSG00000113802"
67553,"ENSMUSG00000028018"
67554,"ENSMUSG00000022003"
67555,"ENSMUSG00000035057"
67556,"ENSMUSG00000050229"
67557,"ENSMUSG00000034839"
67561,"ENSMUSG00000032512"
67563,"ENSMUSG00000002280"
67564,"ENSMUSG00000033578"
67568,"ENSMUSG00000055302"
67569,"ENSMUSG00000019888"
67573,"ENSMUSG00000025185"
67574,"ENSMUSG00000041718"
67575,"ENSMUSG00000027157"
67578,"ENSMUSG00000027233"
67579,"ENSMUSG00000020300"
67580,"ENSMUSG00000041673"
67581,"ENSMUSG00000022749"
67582,"ENSMUSG00000045100"
67583,"ENSMUSG00000087223"
67585,"ENSMUSG00000114384"
67586,"ENSMUSG00000012126"
67588,"ENSMUSG00000025373"
67590,"ENSMUSG00000025008"
67591,"ENSMUSG00000055891"
67592,"ENSMUSG00000020299"
67593,"ENSMUSG00000029564"
67596,"ENSMUSG00000034833"
67602,"ENSMUSG00000030327"
67603,"ENSMUSG00000019960"
67604,"ENSMUSG00000025858"
67605,"ENSMUSG00000011096"
67606,"ENSMUSG00000074971"
67607,"ENSMUSG00000074165"
67608,"ENSMUSG00000000056"
67609,"ENSMUSG00000059920"
67610,"ENSMUSG00000050079"
67615,"ENSMUSG00000036241"
67618,"ENSMUSG00000025894"
67619,"ENSMUSG00000003848"
67620,"ENSMUSG00000031637"
67621,"ENSMUSG00000028545"
67622,"ENSMUSG00000020814"
67623,"ENSMUSG00000040234"
67628,"ENSMUSG00000028333"
67629,"ENSMUSG00000074476"
67630,"ENSMUSG00000021770"
67634,"ENSMUSG00000024510"
67636,"ENSMUSG00000040370"
67637,"ENSMUSG00000043583"
67638,"ENSMUSG00000047938"
67639,"ENSMUSG00000113210"
67642,"ENSMUSG00000092183"
67645,"ENSMUSG00000024223"
67646,"ENSMUSG00000060491"
67647,"ENSMUSG00000090394"
67651,"ENSMUSG00000115324"
67652,"ENSMUSG00000028264"
67653,"ENSMUSG00000036463"
67654,"ENSMUSG00000105734"
67655,"ENSMUSG00000033323"
67656,"ENSMUSG00000029138"
67657,"ENSMUSG00000022827"
67661,"ENSMUSG00000038564"
67663,"ENSMUSG00000036921"
67664,"ENSMUSG00000033107"
67665,"ENSMUSG00000024603"
67666,"ENSMUSG00000030606"
67667,"ENSMUSG00000025899"
67669,"ENSMUSG00000062797"
67671,"ENSMUSG00000057322"
67672,"ENSMUSG00000089889"
67673,"ENSMUSG00000055839"
67674,"ENSMUSG00000038812"
67675,"ENSMUSG00000024194"
67676,"ENSMUSG00000024446"
67678,"ENSMUSG00000034192"
67680,"ENSMUSG00000009863"
67681,"ENSMUSG00000057388"
67683,"ENSMUSG00000031226"
67684,"ENSMUSG00000020863"
67685,"ENSMUSG00000092192"
67687,"ENSMUSG00000031682"
67689,"ENSMUSG00000024885"
67690,"ENSMUSG00000029909"
67692,"ENSMUSG00000050844"
67693,"ENSMUSG00000027245"
67694,"ENSMUSG00000028576"
67695,"ENSMUSG00000038803"
67698,"ENSMUSG00000051185"
67701,"ENSMUSG00000017723"
67702,"ENSMUSG00000048234"
67703,"ENSMUSG00000032036"
67704,"ENSMUSG00000054091"
67705,"ENSMUSG00000073155"
67706,"ENSMUSG00000118346"
67707,"ENSMUSG00000019710"
67708,"ENSMUSG00000034501"
67709,"ENSMUSG00000027876"
67710,"ENSMUSG00000071662"
67711,"ENSMUSG00000030750"
67712,"ENSMUSG00000034248"
67713,"ENSMUSG00000027679"
67715,"ENSMUSG00000025528"
67717,"ENSMUSG00000024768"
67718,"ENSMUSG00000049593"
67719,"ENSMUSG00000015519"
67722,"ENSMUSG00000066368"
67724,"ENSMUSG00000022325"
67725,"ENSMUSG00000021809"
67726,"ENSMUSG00000020523"
67727,"ENSMUSG00000061455"
67728,"ENSMUSG00000028540"
67729,"ENSMUSG00000032718"
67731,"ENSMUSG00000022358"
67732,"ENSMUSG00000062054"
67733,"ENSMUSG00000028549"
67736,"ENSMUSG00000004994"
67737,"ENSMUSG00000046196"
67738,"ENSMUSG00000027804"
67739,"ENSMUSG00000081534"
67741,"ENSMUSG00000012042"
67742,"ENSMUSG00000022876"
67745,"ENSMUSG00000055159"
67746,"ENSMUSG00000087440"
67747,"ENSMUSG00000022431"
67749,"ENSMUSG00000037161"
67750,"ENSMUSG00000021961"
67752,"ENSMUSG00000035179"
67753,"ENSMUSG00000028575"
67755,"ENSMUSG00000030204"
67758,"ENSMUSG00000027761"
67759,"ENSMUSG00000016495"
67760,"ENSMUSG00000022462"
67763,"ENSMUSG00000015869"
67765,"ENSMUSG00000097471"
67767,"ENSMUSG00000051256"
67768,"ENSMUSG00000044442"
67769,"ENSMUSG00000039210"
67770,"ENSMUSG00000028578"
67771,"ENSMUSG00000008475"
67772,"ENSMUSG00000053754"
67773,"ENSMUSG00000030801"
67774,"ENSMUSG00000042992"
67775,"ENSMUSG00000033355"
67776,"ENSMUSG00000023186"
67778,"ENSMUSG00000027667"
67781,"ENSMUSG00000001016"
67784,"ENSMUSG00000030123"
67785,"ENSMUSG00000042446"
67788,"ENSMUSG00000025066"
67789,"ENSMUSG00000019039"
67790,"ENSMUSG00000031202"
67791,"ENSMUSG00000097049"
67792,"ENSMUSG00000042671"
67795,"ENSMUSG00000071573"
67797,"ENSMUSG00000021431"
67800,"ENSMUSG00000030747"
67801,"ENSMUSG00000031775"
67803,"ENSMUSG00000040699"
67804,"ENSMUSG00000034484"
67808,"ENSMUSG00000029030"
67809,"ENSMUSG00000070730"
67811,"ENSMUSG00000001100"
67812,"ENSMUSG00000026353"
67815,"ENSMUSG00000003585"
67819,"ENSMUSG00000022365"
67821,"ENSMUSG00000016327"
67824,"ENSMUSG00000063445"
67826,"ENSMUSG00000009894"
67828,"ENSMUSG00000042124"
67830,"ENSMUSG00000029048"
67832,"ENSMUSG00000022247"
67834,"ENSMUSG00000032279"
67836,"ENSMUSG00000005150"
67838,"ENSMUSG00000004460"
67839,"ENSMUSG00000026930"
67840,"ENSMUSG00000021967"
67841,"ENSMUSG00000022663"
67842,"ENSMUSG00000019297"
67843,"ENSMUSG00000033272"
67844,"ENSMUSG00000019832"
67845,"ENSMUSG00000028098"
67846,"ENSMUSG00000002845"
67847,"ENSMUSG00000024534"
67848,"ENSMUSG00000029389"
67849,"ENSMUSG00000024791"
67850,"ENSMUSG00000100666"
67851,"ENSMUSG00000019797"
67854,"ENSMUSG00000045463"
67855,"ENSMUSG00000033508"
67856,"ENSMUSG00000039063"
67857,"ENSMUSG00000026753"
67859,"ENSMUSG00000036731"
67860,"ENSMUSG00000074457"
67861,"ENSMUSG00000061758"
67862,"ENSMUSG00000020441"
67863,"ENSMUSG00000014606"
67864,"ENSMUSG00000024072"
67865,"ENSMUSG00000030844"
67866,"ENSMUSG00000023336"
67867,"ENSMUSG00000030556"
67868,"ENSMUSG00000023433"
67869,"ENSMUSG00000037058"
67870,"ENSMUSG00000029326"
67871,"ENSMUSG00000026887"
67872,"ENSMUSG00000040331"
67873,"ENSMUSG00000004996"
67874,"ENSMUSG00000075334"
67876,"ENSMUSG00000025981"
67877,"ENSMUSG00000002728"
67878,"ENSMUSG00000037720"
67880,"ENSMUSG00000039450"
67881,"ENSMUSG00000002329"
67883,"ENSMUSG00000057363"
67884,"ENSMUSG00000020284"
67885,"ENSMUSG00000051319"
67886,"ENSMUSG00000041570"
67887,"ENSMUSG00000031532"
67888,"ENSMUSG00000069763"
67889,"ENSMUSG00000026889"
67890,"ENSMUSG00000027746"
67891,"ENSMUSG00000032399"
67892,"ENSMUSG00000051671"
67893,"ENSMUSG00000010307"
67894,"ENSMUSG00000024993"
67895,"ENSMUSG00000020089"
67896,"ENSMUSG00000022665"
67897,"ENSMUSG00000009535"
67898,"ENSMUSG00000028779"
67899,"ENSMUSG00000039163"
67900,"ENSMUSG00000004748"
67902,"ENSMUSG00000025538"
67903,"ENSMUSG00000019433"
67905,"ENSMUSG00000020253"
67909,"ENSMUSG00000028938"
67911,"ENSMUSG00000050954"
67912,"ENSMUSG00000050088"
67914,"ENSMUSG00000031782"
67916,"ENSMUSG00000028517"
67917,"ENSMUSG00000074682"
67920,"ENSMUSG00000031578"
67921,"ENSMUSG00000034343"
67922,"ENSMUSG00000003039"
67923,"ENSMUSG00000079658"
67926,"ENSMUSG00000034913"
67927,"ENSMUSG00000099630"
67928,"ENSMUSG00000062017"
67929,"ENSMUSG00000017049"
67931,"ENSMUSG00000034139"
67932,"ENSMUSG00000021977"
67933,"ENSMUSG00000020246"
67934,"ENSMUSG00000099354"
67935,"ENSMUSG00000058019"
67936,"ENSMUSG00000042660"
67937,"ENSMUSG00000035964"
67938,"ENSMUSG00000034868"
67939,"ENSMUSG00000032673"
67941,"ENSMUSG00000036781"
67942,"ENSMUSG00000062683"
67943,"ENSMUSG00000038503"
67944,"ENSMUSG00000071686"
67945,"ENSMUSG00000093674"
67946,"ENSMUSG00000034401"
67948,"ENSMUSG00000047539"
67949,"ENSMUSG00000026377"
67951,"ENSMUSG00000001473"
67952,"ENSMUSG00000093904"
67955,"ENSMUSG00000022024"
67956,"ENSMUSG00000049327"
67958,"ENSMUSG00000032407"
67959,"ENSMUSG00000002524"
67963,"ENSMUSG00000021242"
67966,"ENSMUSG00000018239"
67967,"ENSMUSG00000030726"
67968,"ENSMUSG00000032346"
67971,"ENSMUSG00000014846"
67972,"ENSMUSG00000019943"
67973,"ENSMUSG00000030521"
67974,"ENSMUSG00000024286"
67976,"ENSMUSG00000015363"
67978,"ENSMUSG00000029386"
67979,"ENSMUSG00000013662"
67980,"ENSMUSG00000029209"
67981,"ENSMUSG00000028109"
67983,"ENSMUSG00000030887"
67985,"ENSMUSG00000079705"
67988,"ENSMUSG00000024614"
67991,"ENSMUSG00000026932"
67993,"ENSMUSG00000024228"
67994,"ENSMUSG00000030611"
67996,"ENSMUSG00000016921"
67997,"ENSMUSG00000026404"
67998,"ENSMUSG00000017802"
68001,"ENSMUSG00000022972"
68002,"ENSMUSG00000026154"
68009,"ENSMUSG00000095066"
68010,"ENSMUSG00000024232"
68011,"ENSMUSG00000057278"
68014,"ENSMUSG00000032400"
68015,"ENSMUSG00000005981"
68016,"ENSMUSG00000028348"
68017,"ENSMUSG00000029557"
68018,"ENSMUSG00000021669"
68020,"ENSMUSG00000037787"
68021,"ENSMUSG00000038286"
68023,"ENSMUSG00000078931"
68024,"ENSMUSG00000018102"
68026,"ENSMUSG00000040204"
68027,"ENSMUSG00000024245"
68028,"ENSMUSG00000039221"
68031,"ENSMUSG00000038876"
68032,"ENSMUSG00000027131"
68033,"ENSMUSG00000045438"
68034,"ENSMUSG00000074922"
68035,"ENSMUSG00000036733"
68036,"ENSMUSG00000062397"
68038,"ENSMUSG00000025512"
68039,"ENSMUSG00000025723"
68040,"ENSMUSG00000028840"
68041,"ENSMUSG00000008035"
68043,"ENSMUSG00000021951"
68044,"ENSMUSG00000020309"
68045,"ENSMUSG00000021807"
68046,"ENSMUSG00000024273"
68047,"ENSMUSG00000003199"
68048,"ENSMUSG00000030609"
68050,"ENSMUSG00000023075"
68051,"ENSMUSG00000008450"
68052,"ENSMUSG00000090862"
68053,"ENSMUSG00000028243"
68054,"ENSMUSG00000041567"
68055,"ENSMUSG00000054894"
68058,"ENSMUSG00000028089"
68059,"ENSMUSG00000025544"
68066,"ENSMUSG00000018677"
68067,"ENSMUSG00000020381"
68070,"ENSMUSG00000022197"
68073,"ENSMUSG00000039065"
68075,"ENSMUSG00000028701"
68077,"ENSMUSG00000041560"
68079,"ENSMUSG00000002635"
68080,"ENSMUSG00000029464"
68082,"ENSMUSG00000027001"
68083,"ENSMUSG00000038683"
68087,"ENSMUSG00000020935"
68089,"ENSMUSG00000079426"
68090,"ENSMUSG00000024875"
68092,"ENSMUSG00000022774"
68094,"ENSMUSG00000025369"
68095,"ENSMUSG00000029152"
68097,"ENSMUSG00000020483"
68098,"ENSMUSG00000029397"
68099,"ENSMUSG00000028218"
68106,"ENSMUSG00000017176"
68107,"ENSMUSG00000078653"
68112,"ENSMUSG00000026927"
68114,"ENSMUSG00000020156"
68115,"ENSMUSG00000025971"
68117,"ENSMUSG00000025525"
68118,"ENSMUSG00000037204"
68119,"ENSMUSG00000031875"
68121,"ENSMUSG00000056267"
68126,"ENSMUSG00000027371"
68127,"ENSMUSG00000050538"
68133,"ENSMUSG00000034424"
68134,"ENSMUSG00000036572"
68135,"ENSMUSG00000022312"
68137,"ENSMUSG00000002778"
68140,"ENSMUSG00000049232"
68142,"ENSMUSG00000034154"
68145,"ENSMUSG00000016984"
68146,"ENSMUSG00000022911"
68147,"ENSMUSG00000028010"
68149,"ENSMUSG00000021203"
68151,"ENSMUSG00000028173"
68152,"ENSMUSG00000058503"
68153,"ENSMUSG00000031585"
68159,"ENSMUSG00000047854"
68161,"ENSMUSG00000054426"
68162,"ENSMUSG00000075330"
68165,"ENSMUSG00000079677"
68166,"ENSMUSG00000024533"
68169,"ENSMUSG00000049001"
68170,"ENSMUSG00000027165"
68171,"ENSMUSG00000032108"
68172,"ENSMUSG00000039209"
68175,"ENSMUSG00000039138"
68176,"ENSMUSG00000042106"
68177,"ENSMUSG00000021928"
68178,"ENSMUSG00000032232"
68180,"ENSMUSG00000006395"
68183,"ENSMUSG00000005687"
68184,"ENSMUSG00000023106"
68185,"ENSMUSG00000044881"
68187,"ENSMUSG00000026153"
68188,"ENSMUSG00000023118"
68192,"ENSMUSG00000031513"
68193,"ENSMUSG00000098274"
68194,"ENSMUSG00000022820"
68195,"ENSMUSG00000094724"
68196,"ENSMUSG00000031839"
68197,"ENSMUSG00000030647"
68198,"ENSMUSG00000002416"
68201,"ENSMUSG00000027160"
68202,"ENSMUSG00000023089"
68203,"ENSMUSG00000047842"
68204,"ENSMUSG00000107722"
68205,"ENSMUSG00000069020"
68209,"ENSMUSG00000024925"
68212,"ENSMUSG00000020225"
68214,"ENSMUSG00000025069"
68215,"ENSMUSG00000027349"
68219,"ENSMUSG00000031754"
68221,"ENSMUSG00000051769"
68222,"ENSMUSG00000026969"
68223,"ENSMUSG00000030859"
68226,"ENSMUSG00000026495"
68229,"ENSMUSG00000024970"
68230,"ENSMUSG00000116852"
68231,"ENSMUSG00000062651"
68232,"ENSMUSG00000099579"
68233,"ENSMUSG00000078554"
68235,"ENSMUSG00000038065"
68236,"ENSMUSG00000070708"
68238,"ENSMUSG00000101481"
68239,"ENSMUSG00000053654"
68240,"ENSMUSG00000012483"
68241,"ENSMUSG00000025732"
68243,"ENSMUSG00000032671"
68245,"ENSMUSG00000100585"
68246,"ENSMUSG00000086632"
68250,"ENSMUSG00000032381"
68251,"ENSMUSG00000031820"
68255,"ENSMUSG00000045282"
68259,"ENSMUSG00000027778"
68260,"ENSMUSG00000037085"
68262,"ENSMUSG00000023827"
68263,"ENSMUSG00000021748"
68265,"ENSMUSG00000118396"
68267,"ENSMUSG00000019082"
68268,"ENSMUSG00000028403"
68270,"ENSMUSG00000031831"
68272,"ENSMUSG00000029701"
68273,"ENSMUSG00000028700"
68274,"ENSMUSG00000028314"
68275,"ENSMUSG00000000751"
68276,"ENSMUSG00000028688"
68277,"ENSMUSG00000040177"
68278,"ENSMUSG00000005481"
68279,"ENSMUSG00000011008"
68281,"ENSMUSG00000046567"
68283,"ENSMUSG00000036411"
68291,"ENSMUSG00000032342"
68292,"ENSMUSG00000032437"
68294,"ENSMUSG00000001082"
68295,"ENSMUSG00000027628"
68298,"ENSMUSG00000038252"
68299,"ENSMUSG00000017288"
68303,"ENSMUSG00000029185"
68304,"ENSMUSG00000034487"
68306,"ENSMUSG00000084834"
68307,"ENSMUSG00000027703"
68308,"ENSMUSG00000090585"
68310,"ENSMUSG00000043872"
68311,"ENSMUSG00000022595"
68312,"ENSMUSG00000004035"
68314,"ENSMUSG00000046840"
68316,"ENSMUSG00000079508"
68318,"ENSMUSG00000053040"
68323,"ENSMUSG00000037349"
68327,"ENSMUSG00000015126"
68328,"ENSMUSG00000027935"
68332,"ENSMUSG00000074211"
68337,"ENSMUSG00000006356"
68338,"ENSMUSG00000103421"
68339,"ENSMUSG00000021182"
68342,"ENSMUSG00000040048"
68344,"ENSMUSG00000046082"
68346,"ENSMUSG00000054021"
68347,"ENSMUSG00000025731"
68348,"ENSMUSG00000021081"
68349,"ENSMUSG00000005510"
68350,"ENSMUSG00000041241"
68352,"ENSMUSG00000038704"
68364,"ENSMUSG00000058706"
68365,"ENSMUSG00000026878"
68366,"ENSMUSG00000019295"
68369,"ENSMUSG00000099146"
68371,"ENSMUSG00000112129"
68375,"ENSMUSG00000026895"
68379,"ENSMUSG00000039205"
68385,"ENSMUSG00000019437"
68386,"ENSMUSG00000058812"
68393,"ENSMUSG00000012187"
68394,"ENSMUSG00000028689"
68396,"ENSMUSG00000030004"
68400,"ENSMUSG00000087361"
68401,"ENSMUSG00000034793"
68404,"ENSMUSG00000039114"
68416,"ENSMUSG00000084174"
68420,"ENSMUSG00000041870"
68421,"ENSMUSG00000073725"
68423,"ENSMUSG00000005986"
68427,"ENSMUSG00000002105"
68428,"ENSMUSG00000026389"
68431,"ENSMUSG00000025226"
68434,"ENSMUSG00000097222"
68436,"ENSMUSG00000062006"
68440,"ENSMUSG00000026544"
68441,"ENSMUSG00000070934"
68444,"ENSMUSG00000118516"
68449,"ENSMUSG00000042492"
68453,"ENSMUSG00000022579"
68458,"ENSMUSG00000037166"
68460,"ENSMUSG00000033044"
68463,"ENSMUSG00000023939"
68465,"ENSMUSG00000030168"
68468,"ENSMUSG00000092586"
68469,"ENSMUSG00000030664"
68472,"ENSMUSG00000030614"
68473,"ENSMUSG00000006262"
68475,"ENSMUSG00000026966"
68477,"ENSMUSG00000002222"
68479,"ENSMUSG00000061360"
68480,"ENSMUSG00000037960"
68481,"ENSMUSG00000026566"
68484,"ENSMUSG00000062400"
68487,"ENSMUSG00000057137"
68490,"ENSMUSG00000051550"
68493,"ENSMUSG00000028261"
68497,"ENSMUSG00000042350"
68498,"ENSMUSG00000030351"
68499,"ENSMUSG00000030037"
68501,"ENSMUSG00000059586"
68505,"ENSMUSG00000024797"
68507,"ENSMUSG00000026458"
68509,"ENSMUSG00000044172"
68510,"ENSMUSG00000029547"
68511,"ENSMUSG00000020633"
68512,"ENSMUSG00000078713"
68514,"ENSMUSG00000021973"
68515,"ENSMUSG00000025141"
68519,"ENSMUSG00000058070"
68520,"ENSMUSG00000021286"
68521,"ENSMUSG00000032657"
68523,"ENSMUSG00000031879"
68524,"ENSMUSG00000038013"
68525,"ENSMUSG00000050248"
68526,"ENSMUSG00000041762"
68527,"ENSMUSG00000026668"
68528,"ENSMUSG00000075420"
68531,"ENSMUSG00000097047"
68533,"ENSMUSG00000031843"
68537,"ENSMUSG00000022370"
68539,"ENSMUSG00000034659"
68544,"ENSMUSG00000041203"
68545,"ENSMUSG00000073599"
68549,"ENSMUSG00000026039"
68550,"ENSMUSG00000046909"
68552,"ENSMUSG00000037822"
68553,"ENSMUSG00000032572"
68554,"ENSMUSG00000062691"
68556,"ENSMUSG00000089917"
68558,"ENSMUSG00000021661"
68559,"ENSMUSG00000027472"
68563,"ENSMUSG00000042737"
68564,"ENSMUSG00000037857"
68565,"ENSMUSG00000023967"
68566,"ENSMUSG00000025468"
68567,"ENSMUSG00000029161"
68572,"ENSMUSG00000018858"
68576,"ENSMUSG00000087260"
68581,"ENSMUSG00000021248"
68585,"ENSMUSG00000020458"
68588,"ENSMUSG00000054196"
68591,"ENSMUSG00000039616"
68592,"ENSMUSG00000028821"
68597,"ENSMUSG00000024018"
68598,"ENSMUSG00000054405"
68603,"ENSMUSG00000027952"
68606,"ENSMUSG00000026181"
68607,"ENSMUSG00000058586"
68611,"ENSMUSG00000024181"
68612,"ENSMUSG00000001403"
68614,"ENSMUSG00000037353"
68616,"ENSMUSG00000030703"
68617,"ENSMUSG00000052105"
68618,"ENSMUSG00000045237"
68625,"ENSMUSG00000028730"
68626,"ENSMUSG00000020549"
68628,"ENSMUSG00000008167"
68631,"ENSMUSG00000021947"
68632,"ENSMUSG00000046916"
68634,"ENSMUSG00000078681"
68636,"ENSMUSG00000045316"
68637,"ENSMUSG00000068073"
68642,"ENSMUSG00000024667"
68644,"ENSMUSG00000042210"
68646,"ENSMUSG00000022253"
68652,"ENSMUSG00000015755"
68653,"ENSMUSG00000022437"
68655,"ENSMUSG00000071984"
68659,"ENSMUSG00000027955"
68662,"ENSMUSG00000064057"
68666,"ENSMUSG00000042078"
68667,"ENSMUSG00000038260"
68668,"ENSMUSG00000074155"
68671,"ENSMUSG00000025137"
68673,"ENSMUSG00000044649"
68675,"ENSMUSG00000064138"
68678,"ENSMUSG00000027077"
68680,"ENSMUSG00000022215"
68682,"ENSMUSG00000057193"
68691,"ENSMUSG00000026004"
68692,"ENSMUSG00000099139"
68693,"ENSMUSG00000071659"
68694,"ENSMUSG00000068889"
68695,"ENSMUSG00000030532"
68701,"ENSMUSG00000025129"
68703,"ENSMUSG00000039852"
68705,"ENSMUSG00000067995"
68708,"ENSMUSG00000022621"
68709,"ENSMUSG00000044006"
68713,"ENSMUSG00000025491"
68718,"ENSMUSG00000014470"
68720,"ENSMUSG00000027923"
68721,"ENSMUSG00000037971"
68723,"ENSMUSG00000041991"
68724,"ENSMUSG00000026426"
68725,"ENSMUSG00000046999"
68728,"ENSMUSG00000038375"
68729,"ENSMUSG00000018548"
68730,"ENSMUSG00000025155"
68731,"ENSMUSG00000024570"
68732,"ENSMUSG00000021338"
68734,"ENSMUSG00000041846"
68735,"ENSMUSG00000016833"
68736,"ENSMUSG00000048495"
68737,"ENSMUSG00000021257"
68738,"ENSMUSG00000027452"
68740,"ENSMUSG00000095992"
68742,"ENSMUSG00000060538"
68743,"ENSMUSG00000036777"
68744,"ENSMUSG00000046897"
68750,"ENSMUSG00000039087"
68753,"ENSMUSG00000068745"
68755,"ENSMUSG00000055128"
68758,"ENSMUSG00000040532"
68760,"ENSMUSG00000039376"
68763,"ENSMUSG00000092203"
68764,"ENSMUSG00000035860"
68767,"ENSMUSG00000024101"
68768,"ENSMUSG00000075566"
68770,"ENSMUSG00000039987"
68774,"ENSMUSG00000024679"
68775,"ENSMUSG00000020566"
68776,"ENSMUSG00000024218"
68777,"ENSMUSG00000048772"
68778,"ENSMUSG00000033416"
68789,"ENSMUSG00000085492"
68790,"ENSMUSG00000097336"
68792,"ENSMUSG00000031253"
68794,"ENSMUSG00000068699"
68795,"ENSMUSG00000044308"
68796,"ENSMUSG00000038828"
68797,"ENSMUSG00000031595"
68799,"ENSMUSG00000048027"
68800,"ENSMUSG00000037086"
68801,"ENSMUSG00000032349"
68802,"ENSMUSG00000020067"
68808,"ENSMUSG00000085457"
68810,"ENSMUSG00000039103"
68813,"ENSMUSG00000044447"
68815,"ENSMUSG00000038187"
68816,"ENSMUSG00000024007"
68817,"ENSMUSG00000078515"
68818,"ENSMUSG00000026197"
68828,"ENSMUSG00000001333"
68832,"ENSMUSG00000037669"
68833,"ENSMUSG00000026078"
68836,"ENSMUSG00000010406"
68837,"ENSMUSG00000039275"
68839,"ENSMUSG00000048307"
68842,"ENSMUSG00000034377"
68845,"ENSMUSG00000003423"
68846,"ENSMUSG00000044628"
68852,"ENSMUSG00000071656"
68854,"ENSMUSG00000031382"
68857,"ENSMUSG00000024505"
68859,"ENSMUSG00000078350"
68861,"ENSMUSG00000045414"
68865,"ENSMUSG00000031982"
68867,"ENSMUSG00000039328"
68870,"ENSMUSG00000026807"
68874,"ENSMUSG00000045259"
68875,"ENSMUSG00000042066"
68876,"ENSMUSG00000025436"
68877,"ENSMUSG00000022553"
68879,"ENSMUSG00000002455"
68880,"ENSMUSG00000096537"
68888,"ENSMUSG00000030048"
