osteosarcoma_a7106_cells_myc_on	osteosarcoma_a7106_cells_myc_off_24hr	osteosarcoma_a8295_cells_myc_on	osteosarcoma_a8295_cells_myc_off_24hr
ILMN_2893187	8.02838405191964	8.21031555688811	8.35921245720116	8.23018439630762
ILMN_1225037	7.44784302461919	6.45762506994155	6.80704541789324	6.29571067453274
ILMN_3022943	6.02239455812708	6.20106294279043	6.00645787184966	5.92117285922837
ILMN_2738928	5.99606837563126	5.97059548958017	5.8931174731029	5.751600560749
ILMN_1249435	6.15880112606704	6.56702929767368	6.73086340691101	6.96357527092276
ILMN_2637571	6.03919197841422	6.02415099140149	5.94154323297372	6.30079429373937
ILMN_2766542	6.2477027392333	6.54357410204043	6.31147091858201	6.38389208977271
ILMN_2634349	7.03086490707774	7.51075348857306	7.06617989436548	7.04524746150215
ILMN_2595973	11.2970275871233	12.9276275655054	11.7216610295225	13.5562865742214
ILMN_2671608	5.81576708810643	5.77865244966231	5.95534012343282	5.75073739721254
ILMN_2677357	8.04385082053	8.02246810459188	7.66221689530404	7.60814982766632
ILMN_2945806	11.6696743513734	10.7297220600093	10.9307153495995	10.8763939669192
ILMN_2732092	7.00948490435969	7.16820300930572	7.14518704912284	6.89055369913251
ILMN_2608602	11.4464877074139	10.7562698398931	11.2917871383918	10.8403570105926
ILMN_1248487	5.99164700648729	6.05241795924171	5.9533251366254	5.80282445181786
ILMN_2737940	6.49335151850591	6.55833613901148	5.94647231902901	6.03630028935639
ILMN_1215755	10.6354288268918	9.38705606570641	10.4698140045206	9.25250743686684
ILMN_2815889	9.5495281072025	8.14872772907474	9.45499497171712	8.21762454341681
ILMN_1246145	5.74206975867414	5.88601330442082	5.73232144061642	5.70269445519102
ILMN_2752790	5.99298199862096	6.26813763814775	5.89947311939818	6.13398908143405
ILMN_2941324	6.01451977404684	6.57834328989871	5.98056403892064	6.16774393231085
ILMN_2748928	6.49214697543556	6.27997066436406	6.46672421811077	6.54667225230984
ILMN_2937674	8.24623978359465	8.69331497381805	8.71071570288857	8.49054165169873
ILMN_1222441	5.88170444214554	5.84988313635095	5.89462941263142	5.93632298490883
ILMN_1235363	9.24485923789672	8.38517140206765	9.54420174661834	8.30803692001332
ILMN_3160897	6.91371550647658	7.19836768636787	7.35800167711692	7.05204440148015
ILMN_2593888	9.17161842246238	8.74473799093895	9.31717713902996	9.76128244728311
ILMN_2679386	5.84053857683951	6.03772720408377	5.92089999312676	5.79845482240089
ILMN_2605645	9.38880904302442	8.79364606118633	9.9666355481488	10.5835031004517
ILMN_2791578	13.6431270500692	13.1416699135318	13.887512181408	13.7505374198206
ILMN_2671253	9.54657430229476	9.28852721438687	8.71587063954983	8.43943291947184
ILMN_2818895	8.42938759612281	7.84459844085423	8.27541707864522	8.24183732409757
ILMN_1253631	6.09830122052092	5.82647933795955	6.03050255480201	6.12666648223386
ILMN_1227649	8.62386210766851	7.90598186243596	8.55108241338621	8.47036898422169
ILMN_2667909	8.30665664994717	7.94372181728259	8.18545428783149	8.04261821130414
ILMN_2657636	6.16422427492945	6.30928534610913	6.05665099055578	6.02399968760649
ILMN_1231997	5.98808442349607	5.88448198548038	5.84091825308148	5.83298195140609
ILMN_2979237	5.87657606515474	5.68237862150645	5.8768397058	5.81453613230209
ILMN_1248849	6.01545363525118	6.00760495829252	6.04234726528293	6.04878132265816
ILMN_1241437	6.00323448921169	5.92724534044881	6.01994499296973	6.0214057141015
ILMN_3138685	6.08984000253399	6.24649259986837	6.31332844335165	6.07641292207744
ILMN_2892441	8.18045845322393	6.93879624433521	7.42413520859015	7.17756130882605
ILMN_2556329	8.49457601649515	7.17972799554777	8.02299871541866	7.35812544988387
ILMN_2548534	7.24626698431525	6.54371842609821	6.87426028089175	6.29158965331237
ILMN_2820369	8.71782556809239	8.07007799849687	8.45754401957188	7.92473977331884
ILMN_2776008	5.83087953455837	5.97869290072884	5.88706875125432	6.26044471833227
ILMN_2792924	7.75501757262356	8.43837582245795	7.4332824746775	8.33871755500227
ILMN_1228233	10.2332937154777	9.8215324498211	10.2041196200875	9.37765352160975
ILMN_2626491	6.99777902058534	6.72578610371475	6.8454201099025	6.74808179134785
ILMN_2862470	8.17048506415227	8.85779201768406	7.97306103406631	9.14060050588731
ILMN_1251449	9.20347207675983	10.4772558661522	9.27598489922672	10.6035204105646
ILMN_2624854	9.58249927029451	10.5673876290314	9.3754269406368	11.002208140507
ILMN_1214964	6.50770054487673	7.1184767927327	6.49111581102665	6.73457550431233
ILMN_2705777	11.3587329201654	12.1529828053655	10.5748333258945	10.5406775435643
ILMN_1246321	6.6788048305929	6.91508941400825	6.45113650195957	6.75720930695565
ILMN_1219305	6.49111581102665	6.29525277734212	6.49948046434002	6.56346338922008
ILMN_2633096	6.13164931073245	6.01870643837287	6.0370132639996	6.14431282131018
ILMN_2735294	6.88024471605846	8.31247560863993	6.95092764019073	7.33005996749169
ILMN_1254523	12.8355690969347	11.9019224110882	12.1828039331209	11.7903707968488
ILMN_2938904	7.04764771439983	7.51896958945105	6.75490920921721	6.67527298396504
ILMN_2601758	6.63700576067188	7.00358621539085	6.18502312482071	6.58261192442687
ILMN_2677046	12.3018629667177	12.3552047545727	12.7186804022883	12.6240559879619
ILMN_2793329	6.41811407456447	6.99795228742379	6.80784464677694	6.57854720067177
ILMN_1223230	11.582438160168	11.4254888091567	11.5689499618085	11.4137391148541
ILMN_2917386	8.40765834389253	8.99545335531047	8.39168288387314	8.69467242487933
ILMN_2680533	6.12207935888062	6.18438563587963	6.13398908143405	6.32309251093109
ILMN_2689880	6.85768714045846	6.77438054441576	6.91125535231033	6.53977066327397
ILMN_2554549	6.12810137812674	5.98270894223294	5.91428460345662	5.91441108548253
ILMN_2665715	6.02681405474536	6.62583656157701	6.1806355776358	6.75342536484964
ILMN_1229964	10.1073172629014	9.9666355481488	9.79996597021526	10.0958092001687
ILMN_3003518	7.49973628592116	7.28236265471504	7.29034883144358	7.04712445755628
ILMN_1244651	5.94624584550023	6.0383927759179	5.85725467655174	5.98096935998817
ILMN_1253367	6.48540601582214	6.51132926935033	6.3154177834762	6.50552048514451
ILMN_3087593	7.41726456014181	7.00974101751218	7.14254567205109	6.98189745147107
ILMN_2702823	6.35930728564615	6.09328608497065	6.0574678725228	5.87347647281733
ILMN_1247789	6.02066992750321	6.32950288191708	6.10619686166141	5.87322852270105
ILMN_2591632	10.5620799687581	10.3696112497353	10.5683107656214	10.3159742898535
ILMN_2749847	10.947239502909	10.1473092430343	10.9118490310422	10.1734322945517
ILMN_2817371	8.45889747669036	8.06577666240338	8.50561091208835	7.93541981972457
ILMN_2742455	9.44132167733699	8.3785103227468	9.27843453170907	9.22139789106342
ILMN_2736611	11.6039809484811	10.6503144543494	11.4425108556664	10.7709004688988
ILMN_2592352	7.26457419616251	6.48580278862463	7.06815351219161	6.58704070067997
ILMN_2637811	12.4880017753841	12.1505119197664	12.3965371532668	12.0955651515857
ILMN_1252745	11.5042422411573	10.8145678466293	11.0535967249373	10.2882553077902
ILMN_1243127	11.5052172128103	10.3662861464189	10.5924280709499	10.159920833989
ILMN_2997308	10.5861372645936	9.28302154288648	10.6878154677835	10.1284852243456
ILMN_1223234	6.82103506914995	7.24655606421498	7.25701132559424	7.20582427739037
ILMN_2642462	12.7567297690735	12.5425191832492	12.8131408532071	12.8499505046856
ILMN_2656631	7.55481118608095	7.24823168121953	7.94901381706843	7.79727940421763
ILMN_2589686	6.22702454586677	6.27966582720622	6.19767479279031	6.0140309067945
ILMN_3096468	8.63506109564216	9.49977429854002	9.06925862620503	9.31637770820977
ILMN_1242837	9.02625251408711	8.64522375730315	8.50157399342199	8.85458223075367
ILMN_2808186	8.18525963856961	8.23206662588969	8.29183559050286	8.48149996570042
ILMN_2670727	11.6635589936714	9.93614082284194	11.2601018335757	10.1202805548187
ILMN_2827311	12.0019766273976	10.7994232933716	11.8863340835397	11.0871065987824
ILMN_2444616	6.9505092401624	6.15361495666561	6.37392377943669	6.61321617622137
ILMN_1243678	8.81720984633113	8.89097495990531	9.17606784224246	8.8347982660423
ILMN_1234257	10.4389035843588	9.11798847577965	9.93207461030082	9.67733125954931
ILMN_1249581	10.1652047345465	10.0759676643931	10.32271178387	9.4174772915624
ILMN_2548251	9.03504133973844	7.98214210489171	8.75057326070192	7.98813945518753
ILMN_3160529	9.3831653949138	9.64656883508422	9.53524368364578	9.59780601094681
ILMN_1228542	9.02407258420875	8.15012641207849	8.90981517313478	8.65925821742391
ILMN_2421064	9.07118935093601	8.18451078086135	8.95451004789884	8.65848812156947
ILMN_2618346	8.42115438237696	7.59422437699753	8.21124721113708	7.90044993565529
ILMN_2647273	7.71571683135093	7.05672278419998	7.78185883244906	7.55982101663843
ILMN_1222243	6.9452770242652	6.26044471833227	6.99267440784934	6.84218626288283
ILMN_2786070	9.56654381470354	8.91372777128615	9.75942688803024	9.21564019686213
ILMN_1257110	6.91894520625509	6.77111801850033	7.05231073365782	6.77612142930833
ILMN_2523012	7.187495345748	6.40403923172599	6.97051088154285	6.88091169380918
ILMN_2698259	7.72482964257685	7.60267437146658	7.17597437518168	6.99609013145669
ILMN_2753314	7.92234445387903	7.43107256819779	7.7532485115243	7.55481118608095
ILMN_2693691	7.33626843410999	7.26421855457642	6.84241854764557	6.38545895031139
ILMN_1220313	8.25479290251071	6.8469978199865	8.10240775838273	7.41726456014181
ILMN_2510196	9.23631101441037	8.47280271737726	9.364691922416	8.92184086270876
ILMN_1239784	7.65279138619099	7.78999018163292	7.55824581894563	7.24854029139489
ILMN_2655395	8.88597581125015	7.84720145175367	8.28368834769643	7.91945479978916
ILMN_1213454	9.08269926335409	8.17328337047034	8.35647331886913	7.99109109904407
ILMN_2550240	6.15515292730919	6.49671403387432	6.20013309945442	6.55946871643924
ILMN_2600113	9.46420433337318	10.1337213260082	9.82778005164015	10.8421975007942
ILMN_1258042	10.0748842661329	9.01791905544348	10.332075441284	9.50976718723386
ILMN_1216072	12.1107584787936	11.624223838043	12.0076084689824	11.263633789896
ILMN_2759167	7.28295056096251	6.72227047549191	6.76408137445542	6.77851315847127
ILMN_2901056	8.58352359677937	8.28169396187616	8.55346792957884	8.63805545935952
ILMN_2799368	7.44999296308671	7.76189474576736	7.52495614874347	7.65761999939303
ILMN_1256281	7.3045160612994	7.31651800119968	7.43493508042062	7.9216898180094
ILMN_2592095	8.67218398860641	8.57961123551774	8.90018219542731	9.14358270285341
ILMN_2908070	9.62594974389142	7.26046419570211	9.74904118998593	8.42220471762786
ILMN_2908065	8.02727986373189	6.63313244651268	8.20306530984442	7.15610153659792
ILMN_2732954	5.84417716579357	5.88284385120082	5.79555261301054	5.76868183641569
ILMN_2723190	6.32896384127012	6.76372659842996	6.45244182391232	6.53160704918916
ILMN_2754287	6.99920742716515	6.63023391990326	6.55706796403899	6.59723449290517
ILMN_2635395	5.91966531963609	6.12212606615581	5.9058816788508	5.92476850964178
ILMN_2744846	5.98296306678886	5.65364670941565	5.98837276965135	5.84776000709977
ILMN_2895501	6.02034656924303	5.85995191186187	6.02239455812708	6.12155081921631
ILMN_1241211	7.6925642437034	7.84927106874356	7.75855303108645	6.57177118419584
ILMN_2591425	9.31296007842949	9.80740576167065	8.90688390810038	8.29820276244656
ILMN_1228564	7.66954928630184	7.63684354559164	7.53079939112523	6.73036823634901
ILMN_1250403	6.88069593162876	7.36451202693067	7.09782250838658	6.77690014654392
ILMN_2646690	5.90456785126336	5.88040660664252	5.92378140977529	5.86170120815027
ILMN_2967576	12.2116354814492	10.6566871882465	11.7561632805283	11.444475804402
ILMN_2771360	11.8359845522998	10.3220007913606	11.6283312728889	11.0698597259253
ILMN_2631948	5.81110074009543	5.72249580707267	5.82447721041408	5.78838822848504
ILMN_2607397	7.76422986330771	7.6955228914154	8.28982236430083	8.33640122695362
ILMN_2768026	9.29288370266881	8.69627286648685	8.57336164951112	8.86584490917101
ILMN_2855334	11.1958435440782	10.9188405086871	10.4362461823271	10.6071501968275
ILMN_2741114	8.86684509371047	8.28302767982192	8.62174411544956	8.52262870494412
ILMN_1256735	8.6265167999333	8.25727751473575	8.75984159024208	8.67360429868023
ILMN_3120510	5.96434618221481	6.31349678669293	5.79115077377379	6.01904751674562
ILMN_2686069	8.45997611275947	9.06702885671895	8.04691335599905	8.46693702802156
ILMN_2661635	8.75177994220117	8.51159740747578	8.14258089841678	8.98957196951399
ILMN_2776721	8.16769561840179	7.67133725284473	8.064942249684	7.31138186252098
ILMN_1219828	5.69959598038918	5.92806416201866	5.81448428560602	5.79129165066862
ILMN_2742057	6.20352185010577	6.15831783796734	6.60860269042635	6.21850298440319
ILMN_2668902	6.06988359826495	6.1004322252485	6.21433850233123	6.14085829215034
ILMN_2988849	5.72132473747055	5.82874581083132	5.69359512072492	5.5951401959265
ILMN_1235131	6.17290454427155	5.98886444446287	6.24829824792195	6.28761141044656
ILMN_2696696	5.87362054732881	5.86380028049062	5.902984505576	5.82734213255518
ILMN_1218358	8.52055857519499	8.53167347922667	8.3175962178137	8.26119734622661
ILMN_2658554	7.1038419591754	6.66036777092182	7.28922975815091	7.43853447278237
ILMN_2924505	5.91026681634743	5.90889364885689	5.95442572719507	5.90963415526356
ILMN_2924504	5.90682627402077	5.83762553656126	5.82587859080199	5.71518811393154
ILMN_2658553	6.98298216994535	6.88260759286158	7.22296053165279	7.20718982519304
ILMN_3007956	9.02730778979346	9.15691835843805	9.04066507432109	9.05189450006563
ILMN_3007959	8.19845940693997	8.98492993382898	8.04511856381214	7.91493355102532
ILMN_2678281	6.24255777825983	6.10912665625734	6.12186195855981	6.15130246108905
ILMN_2987649	5.88774476545538	6.37372672055125	6.04482484160846	6.47329702958948
ILMN_2642942	5.95198176171573	6.34438215630582	6.02515445989702	6.20160039064848
ILMN_1224204	5.83380096559756	6.26410278793409	5.82471039109468	5.9793356725764
ILMN_1216490	5.89592621218415	5.95312989269009	5.80911097815599	5.97204863870173
ILMN_1229500	6.77612142930833	6.44664237211927	6.26112095604348	6.15019174648903
ILMN_2700292	10.0958092001687	10.5074346646789	10.3545984410546	11.019002863261
ILMN_1238747	6.83035326111328	6.64369867494514	6.88167838309391	6.73683044788687
ILMN_1255148	6.04265692154124	6.3348159315965	6.21556930327175	6.13686323699485
ILMN_2742160	9.86043743071153	10.3144654222003	10.1009449704907	11.2952156230711
ILMN_2878620	6.02010872687874	6.29959740189659	6.15554377929543	6.50903529993591
ILMN_1212794	8.23473469826606	8.48709206982738	8.64891082362355	9.57806883477101
ILMN_2906728	7.15057338455013	7.21813066554018	6.61856111124149	7.09487312651985
ILMN_1256343	8.5361443289186	7.67659904809358	7.39537539814403	8.0767700445716
ILMN_1259559	7.72912480624523	7.74060600014871	7.88875298857874	7.47469601969212
ILMN_3122845	8.88115167219998	8.65356058729139	9.54790486044496	8.58235587616255
ILMN_1247646	8.08655994617063	7.41304417521765	9.00655870048203	7.82715514962799
ILMN_2734729	5.97871955277488	6.02323289319669	5.78707156277471	5.78499688059821
ILMN_2631423	6.00800600460391	6.1702910388699	5.9614622546173	5.92617992210799
ILMN_1226525	5.85084935612857	5.82511435868739	5.88774476545538	6.00326192873658
ILMN_2913716	6.28944280624285	5.90943740812119	6.46505502469776	6.00666280366495
ILMN_1222767	8.73098954974881	7.68262104931371	8.38802234553529	7.38627099854494
ILMN_2524980	9.05502743288863	8.4495464152407	8.80227029435577	7.6067692182348
ILMN_2994806	5.92190762671414	6.02747801648004	5.92724534044881	5.93210984635733
ILMN_2703385	10.368018842039	9.64089562932857	9.80332129522328	9.45716661371379
ILMN_2907878	11.2978518489549	9.23717207008943	11.9955815915478	10.1003112470644
ILMN_1242842	11.3259962764963	10.7614118178208	11.3207330090946	10.5401767250848
ILMN_2525799	7.30727436535533	6.37270498389099	8.45727590533701	7.72853142901535
ILMN_3074985	14.0025766119982	12.8295858410091	13.7609662655757	12.803638187671
ILMN_2590520	5.75006793930029	5.99384625455603	5.73179568660772	5.83524411472532
ILMN_2608090	6.16985391690419	5.98179164563121	6.13260506501288	6.15341132724806
ILMN_2476267	9.42596580486712	12.2255445687591	9.66924392963461	11.1672007843141
ILMN_2462745	10.6651031483464	12.6890286626235	10.5935752997709	12.2037553477407
ILMN_2729386	5.93223453905229	5.82268802624208	5.80384174312393	5.7671585216572
ILMN_2777769	6.73930131918303	7.76675664098914	6.76988345388569	7.42240457967537
ILMN_2866856	7.16485414418426	8.05577292266443	7.04283308787511	7.97349030928504
ILMN_1244977	6.09711673435182	6.30803380186147	5.91249532491804	6.19767479279031
ILMN_2979639	5.91499329800173	5.85699035687818	5.91758153105967	5.624986949725
ILMN_2589164	5.99643953592178	5.78767863052092	5.9810440495427	6.0386766729742
ILMN_2741935	5.77815902233728	5.90559862488609	5.92719330033267	5.92730152744163
ILMN_1239102	5.9476743964031	5.96434618221481	5.97500015351395	5.95185194690958
ILMN_2588139	7.84472945610987	8.56138685852193	7.18871938701312	8.49457601649515
ILMN_2795520	6.31038365894993	6.25330750170292	6.35277039622828	6.26629950207756
ILMN_2653265	9.09852766098793	7.95021657959713	9.26647981829398	8.74884250320791
ILMN_2659185	5.87882267842947	5.69577498498396	5.63283340272273	5.64688641580627
ILMN_2730154	6.42950775801589	6.22471623438832	6.26602311559201	6.12417979408796
ILMN_2964185	5.93721284146377	5.69273830424882	5.80720826207621	6.03576014561173
ILMN_2670508	8.07754530930061	8.77096544824981	7.94065172817258	8.40226053965181
ILMN_2987197	6.30298330184959	6.22058568357733	6.1711333534835	6.18334502693685
ILMN_2867076	5.96942670037934	5.92031039280612	5.9335401229663	5.87595473849053
ILMN_2670690	6.03811881222722	5.95978359928642	5.76390223840141	6.1024923231735
ILMN_1216688	6.55648555407881	6.59447054576957	6.366736732783	6.36221759670014
ILMN_2717352	5.87579302318797	5.75688245148884	5.896997676554	5.71730497551737
ILMN_2895301	5.98172698268668	5.93906139661882	5.73936802436924	5.91744786746348
ILMN_2862706	6.45504827229748	7.37944226881475	6.53543589181842	6.91508941400825
ILMN_2685581	5.85417566103957	5.74069257719998	5.90538098750802	5.8118303750831
ILMN_2675337	6.11067106328144	5.92915802316345	6.12326159212722	6.05936014514636
ILMN_2754167	6.39566106990493	6.19302704569371	6.55845232210287	6.30451952930009
ILMN_2924419	6.3642536998025	6.41262238831494	6.3140255889715	6.34402447815376
ILMN_2951592	6.62029725600712	7.19640442626067	6.4418593261155	6.78217329523636
ILMN_2771182	5.71060623296034	5.68341609794862	5.74216874750832	6.04471497402837
ILMN_2665266	5.8488647045937	5.94130465613876	5.79280707956173	5.88927968561388
ILMN_2894678	8.08818877972378	9.15845859491659	7.66028832507279	8.75035937458179
ILMN_1230878	6.73265621376497	7.42804039919434	6.58129603018349	7.27652551180854
ILMN_1223179	5.80747097705312	5.79000168690269	5.85344305700553	5.69296310137658
ILMN_2777474	7.68789387571331	8.76672558868898	7.06497363136582	8.05772955069393
ILMN_2777471	7.11385387944455	8.35502078056564	6.76083103486442	7.94609655941616
ILMN_2793638	6.3236807158835	6.31889190644132	6.05899903801242	6.82997003303956
ILMN_3145213	13.2192893955721	13.1594532225198	12.549337124872	12.1188952579955
ILMN_3066986	8.18811244280819	7.90689901130504	7.72463424321472	7.44871680420892
ILMN_2648292	12.3618875886588	12.1584356518395	12.1938164727781	11.7535281780426
ILMN_2712557	11.6395684013271	12.4676907491017	12.1964661182897	12.6527250607951
ILMN_1214090	10.9118490310422	12.2749932933705	11.6928215395736	12.034376682119
ILMN_2645333	6.73457550431233	7.45053597870724	7.56119819165569	8.30665664994717
ILMN_1244188	10.7795037143854	11.2144487510842	8.70948640101081	9.28302154288648
ILMN_2607951	8.14491655387936	6.79168776471334	7.38896592220379	6.26957517768895
ILMN_2459219	7.53062911337151	6.36941055806742	6.66690067669671	5.71826544326283
ILMN_2600365	5.9489958643274	5.90116654351864	5.90991233957119	5.77865244966231
ILMN_1234797	5.91751434278201	5.74525669703389	5.7459694539259	5.80911097815599
ILMN_2979190	6.02741600508837	5.98314422296684	5.88517587220938	5.87098667067079
ILMN_2644936	5.97760592429379	5.71430027033892	5.92768760566202	5.83258252283665
ILMN_2841280	7.19655811351056	7.56427736389212	7.426185907586	7.68680584198009
ILMN_2777744	6.60822251116213	7.01714079335848	6.87818858311469	6.90405020053234
ILMN_1214487	7.96627918843473	8.51607554046613	7.95881991550569	7.78039688519716
ILMN_2739364	6.16865111053455	6.71543919735233	6.26092560072954	6.52161700608595
ILMN_2590961	5.94585738869583	5.73562012722419	6.0030667481467	5.81506583595485
ILMN_1230454	10.6304960266162	10.727927047052	10.9495314678018	10.4732737388019
ILMN_2661733	7.08279597961028	6.88446086089277	6.66290908347696	6.60043048347955
ILMN_2734661	9.96792218050882	9.14121039270527	9.58382470879949	9.44549047389593
ILMN_2859254	7.05161408960266	7.3941436801116	8.12080317859325	8.56811734792187
ILMN_2498376	6.16745723606517	6.33969343526072	6.05972646077211	6.36805830523308
ILMN_2713586	7.76378800183362	7.93959419946031	8.73424100689957	9.21696024614589
ILMN_1241298	5.91977619815249	6.14346484959575	5.76909009257602	5.96726880402045
ILMN_2984332	6.04099464714065	5.81506583595485	5.93270751723846	6.03799564332831
ILMN_1236304	6.06580584532168	5.97949584921584	5.92372199593859	5.92688943866928
ILMN_2852624	6.53335173275072	5.91499329800173	6.30038294698702	6.16196057088911
ILMN_2875475	6.13787332065247	5.90848101128553	6.13349869260059	6.02258603189304
ILMN_2771331	5.93763099573185	5.73511683623727	5.90217285164925	5.764049783347
ILMN_2718638	5.70269445519102	5.9937318691638	5.699710140377	5.77510402243004
ILMN_2676208	6.36077862311004	6.12157972428324	6.23663692850233	6.23732967437567
ILMN_1244829	6.01287356033415	6.36911004090119	6.01220348421107	6.08652202468228
ILMN_1231791	6.3616296793068	6.24670735081692	6.30393628605844	6.46134057353078
ILMN_2589915	6.26775890791128	6.99058875276526	7.02857716346363	7.88811063758472
ILMN_2769030	7.00481062841321	6.2267024848838	6.57165565170411	6.79106095187306
ILMN_1251489	7.03246676157602	7.15129160174977	6.61279645286629	6.20435178902293
ILMN_1254975	6.06741037390331	6.84040154663712	6.69507910667901	7.67005833613698
ILMN_2747651	12.6104656331012	11.1285020435193	12.5123364071792	11.2165756646978
ILMN_2604307	6.42585042365289	6.13787332065247	6.38617937055861	6.43389856483315
ILMN_2721929	5.91630382119564	5.86477146288204	5.80296567930398	6.05269400263574
ILMN_2909597	6.22962738290957	6.04165230771661	6.2336407658354	6.34786763541071
ILMN_2972392	11.0185234273225	9.81796051040557	9.9817706504673	9.62939104761867
ILMN_1212702	5.96609714243748	5.91859219976453	6.04091357570328	5.8401030187019
ILMN_1235372	6.09014799687947	6.01367808959911	6.23705165005515	6.18026549116022
ILMN_1244316	5.92624949565923	5.84606412933663	5.82017583444467	5.81569396219086
ILMN_2544056	5.66708002603101	5.76896786597188	5.78071835861892	5.91344780851387
ILMN_1229203	6.16281314837772	6.34872877379323	6.28006260884009	6.20987646163486
ILMN_1223244	5.94831723286587	6.00985318915199	6.03678381219289	5.84764702310737
ILMN_1255462	6.24801217437898	6.01190549814954	6.07745814786335	6.08334438582052
ILMN_1236718	5.95952732901624	5.78707156277471	5.90592252307374	5.92628917421289
ILMN_1239117	6.34794171537625	5.9704975370622	6.37922902090884	6.30019237910806
ILMN_1216452	5.9937318691638	5.87305757842563	5.92380790755748	5.91151662651688
ILMN_2545963	6.36793463936623	6.03083528455408	6.1530487359519	6.12230154150745
ILMN_2729513	6.01723317957059	5.74303381893463	6.10601805497557	5.99275551714057
ILMN_2698449	8.32432649676078	7.61709402434738	8.00015778614132	7.84138759693363
ILMN_1220230	10.9011914155711	11.2188813447358	10.7110659405224	11.4631115317737
ILMN_3020240	11.2050700409554	11.4792503955799	10.9373938677019	11.6395684013271
ILMN_2773012	11.002208140507	11.1708376681549	10.7411985628507	11.4106292923522
ILMN_3092415	10.0185916497578	10.3574588092264	9.89450183609157	10.2890560568665
ILMN_2673980	5.78513698614845	5.7834324913733	5.74278483230397	5.63220385997589
ILMN_3139405	10.1220985054216	9.4819798581509	10.5844582677169	10.4852049112081
ILMN_1229378	10.627318193649	10.6165444789307	11.2727767294532	11.1002761561706
ILMN_2776391	8.7146610913779	8.22985129051845	9.01018973568981	8.75163033368962
ILMN_1220377	6.46685617292387	6.25130520506861	6.5204609084638	6.49057747065196
ILMN_2659143	6.37111513952117	6.05435897789911	6.09336764693625	6.20425895038993
ILMN_2994173	8.97781389377288	8.3469678557691	8.76538722060051	8.1633551953016
ILMN_2723881	10.5512780802158	10.5748333258945	10.7963791458541	10.0002046255802
ILMN_2723083	6.29769647321628	6.75490920921721	6.37098127695559	6.7331326312488
ILMN_2507044	6.29085522929148	7.13378081367377	6.9108414714423	7.43472308380205
ILMN_2700765	7.04084614051677	8.38210164398718	7.61789222180887	7.84437576607834
ILMN_2490287	7.55383987554759	8.48103278365204	8.18045845322393	8.99278889127018
ILMN_2685516	6.0904828138453	5.67962816168141	5.80333748208724	5.79420432055473
ILMN_2672624	5.97487325375667	6.32245552892201	6.14223993233365	6.29338685496288
ILMN_2482138	6.55040092030924	6.33520507038069	6.4321196362951	6.35354282843399
ILMN_2808472	6.61135617323331	6.25456621941447	6.40202366275266	6.37844182772483
ILMN_2752470	6.17581204361132	6.51983141623275	6.30028711700702	6.35314311948771
ILMN_1220418	6.34842949429705	6.20447768392631	6.34060962225728	6.30346560359559
ILMN_2731340	6.75720930695565	6.74378792492386	6.93327578360335	6.8454201099025
ILMN_2614912	6.30965201315281	6.96251403089753	6.61640886800233	7.29605973957531
ILMN_1231785	6.08235717901847	6.08832517720856	5.95084706024002	5.88173698471339
ILMN_2640441	12.2560993468561	12.2140902660788	12.3517539884957	12.0476371332127
ILMN_1220353	10.9144464267048	10.8990719436246	10.5538011016581	10.6799423036556
ILMN_1219682	7.35465733473029	8.00892171539074	7.29885462932396	7.5791701520096
ILMN_3112922	10.3741510530654	10.8681762832546	10.6884553321324	10.7167410239058
ILMN_1213290	8.20662491084452	8.11724127239586	8.38887403482275	8.50845311586212
ILMN_2659160	9.89384793724673	9.8960004171789	9.91252000991366	10.1073172629014
ILMN_2943818	7.11399344393301	7.54449620517188	7.267367717302	7.33478568070645
ILMN_2768755	6.81346921475997	8.32168608503911	7.20582427739037	7.35155479154451
ILMN_2871174	8.22767141210717	7.45271547035706	7.92852829421484	7.99703351008239
ILMN_2736792	6.92342227524396	6.51283213669271	6.84378289759757	6.66756426078573
ILMN_2644302	6.47268966153206	5.99422981239902	6.30928534610913	6.39956666963889
ILMN_2965903	6.1315300155553	6.01942515639745	6.19290828237678	6.32463304525679
ILMN_1256122	5.92762687111731	6.02694476413498	5.97002873385111	5.98562770791762
ILMN_2638781	9.79319478587131	9.47272155075614	9.38705606570641	8.8128103316071
ILMN_1244187	9.70472873542848	9.39663769094931	9.59320995747696	9.18422040407213
ILMN_1244324	11.6984198105453	9.93933384714507	11.2380583553933	10.3657165924112
ILMN_3003290	14.1011453326899	13.1068554981668	14.4682689251892	14.0534257544453
ILMN_2744435	10.1856225249132	8.59058648855499	9.38188303672732	8.1811219363411
ILMN_2744439	12.207461965252	10.5214004604802	12.0418668491835	10.8949488425642
ILMN_2617112	11.6875230950173	11.0299237016231	11.5464093010442	11.4628469292038
ILMN_2745240	9.17999229132112	9.1025491562215	8.57670030973228	8.54454894632202
ILMN_3112837	8.64737306747131	8.3355638696533	8.15803653540357	8.34535312689324
ILMN_2629982	9.03055258502328	8.8347982660423	8.7101002355442	8.82977687476872
ILMN_2608145	8.15963788882537	8.39386223275043	8.02369572962975	8.44932747481416
ILMN_2795359	11.5187793982588	12.1701657436132	12.4081328031688	12.8103699967894
ILMN_2709681	9.01410425302447	8.24183732409757	8.81231378539155	8.61379084548185
ILMN_1214036	12.2350421986646	10.7517164357851	12.065340480404	11.2857926069442
