kidney_es01_cells_myc_on	kidney_es01_cells_myc_off_24hr	kidney_es01_cells_myc_off_48hr	kidney_es01_cells_myc_off_72hr	kidney_es02_cells_myc_on	kidney_es02_cells_myc_off_24hr	kidney_es02_cells_myc_off_48hr	kidney_es02_cells_myc_off_72hr
ILMN_1227882	6.08732812596342	5.9076190027454	5.78734244346198	5.53295349224385	5.58049714371235	5.56800526686622	5.5469255893619	5.7947406636223
ILMN_2793827	5.76489357923087	5.54756488725896	5.73541741699084	5.74118205970429	5.74221770033395	5.7220860374158	5.73520648552487	5.70656563872008
ILMN_2745741	8.19860342225653	8.60619726084426	8.62219370190284	8.09624682842134	8.22503676217174	8.55573315323836	8.69271753280228	8.28924203693913
ILMN_1242572	7.62756498142013	7.65429724180906	7.47626907388943	7.30081492662187	7.73390092560033	7.47539186490494	7.29084435772654	7.16215627368961
ILMN_1242799	8.24963537206836	8.34020439924529	7.96951639402759	7.78349528810557	8.31194796291925	8.18176064515852	7.91190957232017	7.83289681632927
ILMN_2711892	7.72149544808037	8.11108707955181	8.37466529244822	8.78024180664615	8.24096462400531	8.41341563415686	8.67129155884914	8.76474895644558
ILMN_2676940	5.79645804330312	6.07775197622087	6.24403305966317	6.22075739347843	5.98234732498679	6.26747343723907	6.44591830683654	6.39151465742315
ILMN_1242531	6.61591770585455	6.95603442967145	7.38532673571812	7.23174631253982	7.11687636042935	7.60653735344001	7.20882485219437	7.11916965431406
ILMN_1256142	8.42858200403719	8.35676688575031	8.23341242424316	9.36573613697705	8.09037307390388	8.42654823320066	8.17772318212644	9.21047008292076
ILMN_2701891	6.89134619656399	6.65901618570251	6.19601743073045	6.16778369098607	6.6441119208714	6.37732214510825	6.34964401906613	6.42271744853346
ILMN_1250438	9.18114262644017	8.98951438828532	8.96576942482664	9.25843197479378	9.53953863201755	9.48502687571175	9.46652289342748	9.43489902026444
ILMN_1215632	7.21987807444522	6.93722167074443	6.81803873989344	6.59603647563349	7.63443998484481	7.25403498771056	7.25125764513186	7.15784825426018
ILMN_1229922	6.17284995390952	6.14633079918407	6.13678971009526	6.19277619662007	6.2392627921147	6.12048263513364	6.05285197024483	5.93303415311733
ILMN_2879349	8.58304100962363	8.29894533237666	8.59786880081112	8.34459462583809	8.41739279352357	8.18367730957623	8.22690218031159	8.13907862606445
ILMN_1236611	5.65215912662254	5.6590013205908	5.65063529514433	5.47192297091036	5.53887264821283	5.43973848206568	5.5816109194514	5.51590152556599
ILMN_3127066	7.28309448967525	7.31826633256524	7.22008673597107	7.47294859262073	7.47114904275381	8.14560161237437	8.04535723392893	7.98154016868506
ILMN_2689887	12.0914565852557	12.2303702183175	12.1554852803139	11.930318584818	12.1342694394633	12.346241401545	12.352075367284	11.8271063711126
ILMN_1237478	5.97259946736803	5.55188410399174	5.83199210006758	5.98794869620101	5.83637926465921	5.88333394094275	5.80502337639772	5.80706461487999
ILMN_2579127	6.35669563415169	6.30068975231619	6.1260528934263	5.90778481939996	6.13525617024074	6.29610022271652	6.24682573279964	6.21555949946838
ILMN_2598692	10.5213556760532	10.7785733813868	10.8937528713396	10.7671838527817	10.6448186421858	10.6507707285705	10.7727815801269	10.6152130434585
ILMN_3134078	8.60967796093773	8.64032398398237	8.67566590721747	8.55406376477962	8.47986436827374	8.65572752624986	8.84598303125957	8.93043501988981
ILMN_2631094	6.25663624327951	6.22860147640627	6.17071135645688	6.11339019927809	6.26039856438438	6.26163574154147	6.48279505205922	6.21204895268372
ILMN_2828687	9.73915731104042	8.39618090049293	8.9399904413187	9.34027353756951	9.3884487911861	8.25131428365384	8.77880121192863	9.30149393719734
ILMN_2675740	9.96500220414126	7.41934906181869	7.25978974455222	7.893840051659	9.86913968137838	6.93455866606779	7.17507556024671	7.39728454991175
ILMN_1259554	6.00836334914847	5.97418494495881	5.9082971985788	5.99623354216918	6.23687438457012	6.12323285009139	6.02490915572847	6.02698303988635
ILMN_1238644	6.66097003353413	6.37311160280882	6.08107902735199	5.89904753363518	6.64672383213714	6.48457192605212	6.21324967291799	5.97356197188261
ILMN_2711608	5.99698271327828	5.96288389127393	5.93945727057831	5.80031008585939	5.63514328545098	5.81489538704718	5.74401503549109	5.75133199076365
ILMN_2632585	6.01530950179278	6.2545654163479	6.20212379933649	6.22149333095566	5.98305327708379	6.22611524162128	6.0693628674416	6.30453346966613
ILMN_1253860	5.41646061317249	5.84625341098575	5.62835892115243	5.65228323412435	5.8010661884353	5.73802911076699	5.76439240374943	5.7343994751897
ILMN_1250760	5.74546582816046	5.65869527582826	6.06770534146841	6.02464048624067	5.83305534513584	6.0408943205674	5.94499088194388	5.98313147948473
ILMN_2660969	5.57231186854075	5.84000696921924	5.606130084232	5.71661196577474	5.74492335579911	5.73967180452863	5.59018236491863	5.65463248443406
ILMN_1216142	6.27879719641768	5.95957891126889	5.67618791621991	5.73653635108393	6.15540883499161	5.54706853715828	5.64773675699966	5.62489712618784
ILMN_1260242	5.5633366254092	5.73921229536221	5.37986100429419	5.59554863959091	5.6239589802211	5.39875690055232	5.59829943118825	5.48105585866951
ILMN_3027989	5.62924473401209	5.69231940064969	5.59117033465915	5.76231834941989	5.44720975617724	5.61907823334691	5.59710201886904	5.51047757809535
ILMN_3101073	5.98568018674071	5.66022567101926	6.02510264985832	6.3937366198157	6.35735727163036	6.1777057064146	5.78344277215163	5.9411450840287
ILMN_3142097	5.91421678299498	5.81495919963368	5.7807148814858	5.70740796889741	5.85555837487487	5.80014451927563	6.0134823870486	5.72192385317223
ILMN_2652181	9.44670209148821	9.54880035936488	10.0279889595135	9.88901515530938	9.82259064695938	9.52637359693488	9.43264219134946	9.56180924057835
ILMN_3125920	8.08193734626004	8.14694053384825	8.32883450121604	8.61530345355075	8.44136535898759	8.10327757835637	8.00650358151585	8.15935413122951
ILMN_2695539	9.86552005940761	9.37076054763037	9.10269326277508	8.8310683716901	10.167846405874	9.02889322768947	8.62734053943885	8.17186951282847
ILMN_2624713	5.90703323502907	6.12119269542193	6.10097701717615	6.15275327449208	5.87612165536612	6.01884692325848	6.14566016007197	6.13580856575506
ILMN_2678460	6.01982568227262	5.56296069225472	6.04635749842171	5.88414087103904	6.12699298300131	6.00587301377365	5.90898251889237	6.02898018327007
ILMN_2978838	13.5593814226686	12.3372277967549	12.6558160140519	12.5581590635425	13.5113896183642	12.4608014259551	12.5799933972683	12.7858183574716
ILMN_1258415	10.3811956189389	9.12747184571586	9.65072274074305	9.92021511166216	10.7975845260299	9.79897165571806	9.93605341870495	9.46242389869323
ILMN_2593368	10.0934630069154	8.96739955919483	9.06147272457326	9.07873981020187	10.1643394136657	8.96283091634974	9.2109302751769	9.09038643951861
ILMN_1248368	9.22503194055725	8.08720802660499	8.2370298218019	8.29264971082717	9.32034905794855	8.15515893713109	8.39702725344461	8.40329281033907
ILMN_1248381	9.03797654132727	9.33941075449524	8.60775071486326	8.2589082358972	8.70487032220047	9.08661869066499	8.28924203693913	8.62067075762952
ILMN_2959037	9.94590497515691	10.374654942084	9.79433851031496	9.6817728216341	9.7529900251292	10.3539497078027	10.0798997323095	9.91770656840818
ILMN_2743902	6.00734978324327	6.0015321623145	5.70861021369881	5.84581944961336	5.84871106418548	5.6958870820115	5.89759391516909	5.83032949062099
ILMN_2811421	5.75567375704547	5.91421678299498	5.87067067412565	6.20674552910916	6.06365719651318	6.30768017793165	6.00597875189828	6.02473050994169
ILMN_1215854	5.83767763040033	5.51757172244344	5.68080188216806	5.72680578031855	5.64850495409536	5.64404297062368	5.55562522455752	5.70359092104649
ILMN_2729289	6.12841958902775	6.06077125245118	6.02501456021424	6.09111713845227	5.93134110324874	5.99409321909879	5.9044143398625	5.67930712407588
ILMN_2913500	5.66298817158852	5.47582481226656	5.60139407884876	5.60370315069051	5.69116580215135	5.75920837560509	5.67341865614759	5.73285419196362
ILMN_2936351	12.8249167126749	12.4178490544701	12.2553245015054	12.5259024757465	12.9545434216652	12.1213230550019	12.3741544500487	12.3372277967549
ILMN_3068231	8.25226668502813	8.10497038639251	7.4812140630008	7.75805986108086	7.88489130487742	7.8058650856818	7.66126326658143	7.82514586518584
ILMN_2709839	6.04075163830273	6.02349874773791	6.12861260054022	6.07702113973492	6.38847766845857	6.18203420581379	5.94711946184372	6.10827279954326
ILMN_2954987	7.69997701049036	8.19111487260801	7.01343992689314	6.06066383541838	7.48339267916268	7.89519020938924	6.88987233977483	6.02228213659438
ILMN_1234662	6.60320128073291	6.92490185293919	6.24111398284493	5.99319539330811	6.52600869812184	6.91164649694786	6.11832712207224	5.66074443731431
ILMN_1240994	9.5435819603989	10.2880735130499	10.4379543682952	10.6106994854803	9.49089990147195	9.95032936010317	10.1870277087484	10.3165923848918
ILMN_2893081	8.85000066639322	9.38785693810704	9.83076135918708	10.1706414747524	8.56496808719287	9.75631079329694	10.1807287836083	10.7471385421661
ILMN_2543657	6.79537435520794	6.66532165006885	6.49390817367867	6.72459219308535	6.74997416560062	6.66006376348273	6.62310348662427	6.91637975489689
ILMN_2684039	6.38220710852253	6.27212945509449	6.04367289215279	6.19894546546593	6.3390750586486	6.00679941805301	6.21250093274637	5.91571816433927
ILMN_1224291	6.44231085146024	6.74592047702202	7.01999943405556	7.4175623648002	6.34697246384355	6.76702449108302	7.23280139831272	7.79005544756338
ILMN_2749511	6.0433442861279	6.14037480924642	6.25713923926119	6.75311667650183	6.26075006877197	6.49476640058594	6.43944330887331	6.84719282148281
ILMN_2730498	10.0517586172159	8.80398783385697	8.57083474253872	8.97669098908337	9.90905065338072	8.9327561040259	8.84884218368559	9.19236910882574
ILMN_2609129	6.85458961705333	6.6461508279031	6.3937366198157	6.27253342325848	6.37251842350119	6.24529934485914	6.2088994057384	6.17650053016506
ILMN_1213981	7.37070015564211	6.75240697445173	6.73726081487986	6.6925808765981	6.7814967958292	6.65684613307607	6.74176557314934	6.71220510081472
ILMN_2979776	6.34697246384355	7.25662020489219	7.10571971525247	6.71531120690325	6.65278222784453	7.48166161239597	7.01756898340715	6.77627185943634
ILMN_2649771	6.36755254879925	6.48264766853719	6.8715869012111	6.22649790896775	6.37105888563966	6.70332447638404	6.83703946163474	6.41586309320773
ILMN_1217143	7.5296397200025	7.43696851882031	7.58809995403896	7.36255733677458	7.27616570764588	7.55240368252892	7.65780611420505	7.48245696914064
ILMN_2671000	6.25468157292153	6.27102279868968	5.99339635806235	5.97522081094391	6.17546823847644	5.9461905669919	5.94641406632125	6.00874096674992
ILMN_1238266	5.80430277881127	5.53934537984621	5.54334198568444	5.42976102140169	5.48645196785568	5.48549541796016	5.53155449556048	5.49134638094516
ILMN_1258500	5.61924616365776	5.67502109406177	5.83336725846711	5.57587618928068	5.65905403483328	5.59686237238529	5.57634379292072	5.6097534849692
ILMN_2724124	6.66236713141641	6.12553203267027	6.25076872141721	6.38260768674529	6.28266215084388	6.47111318537316	6.21483633383014	6.22348213807223
ILMN_2766253	11.8951230913437	11.5524346525284	11.5372421256868	11.7438547889585	11.8855278933987	11.8509099089032	11.8816927202184	11.7662058810106
ILMN_3094013	10.4122305671777	11.4141355329845	11.4616237095772	11.5049793953822	10.3959176517883	11.4154893934013	11.5146042823673	11.4548736094533
ILMN_1254987	8.70057522453847	9.77763827728598	9.95130994369375	9.85424778187131	9.11939735665869	9.94590497515691	10.0074056443119	9.97123463110483
ILMN_1225029	9.84289084025924	10.9537359415989	10.7448976265824	10.7843057238825	10.0366574353785	11.2464093491527	11.0561684242451	10.7853363939732
ILMN_1233752	6.56780925138991	7.50934826762557	7.2571481986875	6.46880377299429	6.96198152684778	7.66126326658143	7.12812079298725	6.7265776641183
ILMN_1229343	7.39131588350308	8.2204126714098	8.41707189852306	7.50665945857021	7.32844358396125	8.38375175160889	8.24316440118446	7.50002750776799
ILMN_1214848	7.12713360433654	7.9026124537234	7.37974960748578	6.60666728003534	6.67741146386417	7.63562208859644	7.15574025324128	6.82714854268754
ILMN_2782248	7.68936372738291	8.94865417232185	8.28077053818604	7.78015882600778	7.83628426104614	8.82503504864778	8.61817922433782	7.93167862544553
ILMN_2737200	5.92090359477157	5.88054236887359	5.6963245319629	5.75174963685306	5.64687918145645	5.79447393040772	5.81706196170839	5.62722430106631
ILMN_3011353	6.47439195211773	6.09940328142138	5.77974502471076	5.84760571660651	6.02163601460911	5.75220590678383	5.67642101934808	5.66137091533802
ILMN_3081854	5.9876038795166	5.77558677607841	6.15918016571549	5.73207243026986	6.00739895483429	6.12006969570246	6.12299202573104	6.03755016604842
ILMN_2726515	8.29066065735134	7.46655554630215	7.62975813253808	7.43737403045549	8.4156091631021	7.70366422882113	7.42176904647521	7.18755077034334
ILMN_1254957	7.69687844141059	6.9158047032468	6.23775994465143	6.24965301695568	7.20637363110248	6.32283790055961	6.13875601383605	6.0295032422978
ILMN_1245330	9.24914931218999	8.4638626312964	8.59621519879772	8.84031164693592	9.13166246655008	8.61687612383452	8.93104077418708	8.79366016253556
ILMN_2748537	8.71258284145858	8.22607116826184	8.28457526446725	8.51480319672392	8.73617413495924	8.20185424246641	8.43868083978393	8.49095889937477
ILMN_1239494	8.98448973728393	8.56849085689821	8.72674255264796	8.78896913104796	9.1468322760161	8.82264049447049	9.10250595097404	9.2117825822422
ILMN_2596955	6.90543755111219	6.10196028562072	6.2415013210841	6.71005493476481	6.68461914018165	6.11903705026753	6.38166720794752	6.5391460129501
ILMN_2619762	5.87954275556585	5.84710530981319	5.75840122498213	5.74573915559688	5.85632950139091	5.77280017477197	5.7947406636223	5.82661938098155
ILMN_2614531	6.86933168227362	6.98227033521447	7.04052960222291	7.10415657381293	6.86328422482761	7.13729691564142	7.45731695169529	7.26403542126894
ILMN_2955919	7.25654095377289	7.37575158622459	7.72541678968398	7.67399668759942	7.25630553340672	7.37989718908157	7.8980207161723	7.93938270351665
ILMN_1229960	6.99981697463519	7.06353813021862	7.13830009054294	7.1407152706797	7.06382202887321	7.27385141807986	7.25285923723324	7.33411425601249
ILMN_2675239	6.37199278197282	6.38442731615017	6.42321108495146	6.43815892360235	6.37895056406548	6.46392418552299	6.46074461120963	6.24413262858002
ILMN_1257486	7.25557532081988	7.44710709868796	7.25342418508538	7.18284931413199	7.21300649713999	7.12846134851512	7.10700202868112	7.31341513446244
ILMN_2927635	8.14256417876349	7.91153250518996	7.78758411949615	7.56201884641625	7.82205021966709	7.68846320023839	7.6289293041228	7.75566624708322
ILMN_2619455	10.8774038737763	10.7575183543429	10.5260562148389	10.4447443151852	10.5435607678644	10.3806082492729	10.6709187647524	10.5287537050472
ILMN_2750377	8.09354631174736	7.52168317149572	7.34046112639916	7.36634822624008	7.6516191472786	7.56304541544975	7.36070642827059	7.57166884721876
ILMN_2918907	7.25102668845296	9.20292149446024	9.77004915075227	9.6446556495789	7.17398787558619	9.28284882955481	10.2402090693453	9.93400880935778
ILMN_1215246	7.12734657440556	7.60298394307923	7.80969088820631	6.7788011380235	7.99568123660718	7.90347104083161	7.41030145607668	6.70246968024319
ILMN_1259582	7.93227138069814	7.64588274414241	7.35071027639507	6.77329744932095	7.86278479624715	7.82359119071795	7.40473540863307	7.06311514432694
ILMN_2707494	11.039842491605	11.9420415933353	11.2709854062883	10.1997675706073	11.0125467632158	11.6108355695399	10.8598255478733	9.85109903818056
ILMN_2629329	5.96238851532817	5.8138044344499	6.40991644816448	6.39247276175658	6.27443113069147	6.17695286653818	6.18969802107064	6.4143881897268
ILMN_2689784	6.951208789321	7.47179834620703	7.65303690140116	7.43484378186122	6.95744786955473	7.69532391690615	7.65128548214007	7.45185430737194
ILMN_2847276	6.85940863434615	7.37394580608584	7.07928316577426	6.75997728810497	6.49541883544175	6.63839880529699	6.56996684342338	6.56630001764083
ILMN_3111298	9.32242844295557	9.57852226060628	9.55421738662541	9.85890282831716	9.2734018050975	9.47382797277183	9.44352833209258	9.7452113185356
ILMN_2603364	5.55283406631119	5.91571816433927	5.70416071005423	5.75943340469066	5.81886337175992	5.58372030910795	5.57875421440461	5.66939933564117
ILMN_1216732	12.5683129034762	13.1578981247948	13.6481113534045	13.4644833713137	12.866080565996	13.2576679896084	13.6400233116151	13.3568780064926
ILMN_2679464	8.59463891109772	5.69895696877154	5.60217490922373	5.76947661235208	8.17255533276422	5.73940471765825	5.64632008324095	5.76457164481638
ILMN_2970532	11.1582552030219	6.73534556970198	6.08389367366543	6.57911609633248	11.1462510028495	6.35926998764079	5.99895767087567	6.31479989848338
ILMN_1250907	10.4152067312881	7.1476764590318	7.38807413071637	8.42903885445548	10.3652187317565	7.35017631782515	7.38655349950294	8.31283838076313
ILMN_2851040	8.97443814454967	6.06760637138115	5.91654943420965	6.53414737820415	8.96056589965032	5.8710474644854	6.17346012865644	6.44359517318644
ILMN_2936427	12.5727552264112	10.0047341330358	9.76038372292645	10.3165923848918	12.5099104979999	9.83033818670485	9.70962054348612	10.0047341330358
ILMN_2752009	7.19398581596811	5.81047957565054	5.90956332578318	5.75527517436459	6.62447153948837	5.86825607390361	5.78548741937253	5.73345037019622
ILMN_2752010	7.16719959234251	5.97306083310517	5.9331795435505	5.63025227019757	6.81340560881372	5.50997027937767	5.68396398767978	5.70664306013029
ILMN_2742849	12.3938565094178	8.56081042097239	7.55362315069087	8.33509547655293	12.5035917902998	7.65820773316823	7.25630553340672	7.6981776656606
ILMN_1233857	10.3370835782081	7.37712418304877	7.64556278990433	8.64464436219416	10.6955442271271	7.63058138896489	7.84382732801198	8.73675249913434
ILMN_2803399	10.3110083325854	7.4420165360227	7.88508485216606	8.71327364691659	10.4265389036188	7.73636886565444	8.12190767593773	9.10597556876708
ILMN_1217331	9.60260995793623	7.64615446491414	8.2281901998164	8.86898617951623	10.5148948727473	7.53806978594166	7.94667369970176	8.62123828910513
ILMN_1236125	6.19993966029344	5.48506328984716	5.67890878472542	5.73737965584456	6.7857891775902	5.62607334231121	5.72150599186153	5.74033685972812
ILMN_1213616	10.1027128618602	7.37811090327692	7.66293410597212	8.2300899861048	9.98374993593471	7.48228754497899	7.71012917217969	8.17126832392645
ILMN_2673889	9.64951013147555	6.82193002371667	6.53467036780285	6.82079462561986	9.28748187617662	6.75413951136291	6.31439406719318	6.69028239533528
ILMN_2823195	7.6516191472786	8.32122844358914	8.02690640439713	7.96284085516912	7.55240368252892	8.20304854232091	8.21245127367027	8.0907894009713
ILMN_2689401	6.0076315300081	5.67980424721962	5.85918703788786	6.19731954598107	5.88562695150185	5.95103794929414	6.10881644229574	6.00650090265238
ILMN_1256430	5.87044933671484	6.05295806912961	6.07029886142068	6.01982568227262	5.90520225601411	6.1570764362682	5.9508498298861	5.91421678299498
ILMN_2752754	6.73597418409686	6.12006969570246	5.96756203189142	6.23432980160165	6.931995451562	6.05347785719763	6.12675544372642	6.23609108573581
ILMN_2636685	7.14303825255772	6.23269329859697	5.96153275188227	6.29636507927629	7.04602306225826	5.9007386499216	5.92442901042176	6.24852425762655
ILMN_2830445	8.99782269199834	7.05521382450031	7.02482080499566	7.67930045519483	8.90306938572468	7.34175085888514	7.02161283631588	7.81848351805127
ILMN_2674712	8.62404536098901	6.97386981939306	7.02928280913935	7.59232117085837	8.61089463525279	7.42649665767831	7.13577135271593	7.59948136351568
ILMN_1258979	5.61785436056789	5.45078664973579	5.62295285626032	5.54578601352668	5.60552385386216	5.52174207205589	5.53390159594094	5.42820299623301
ILMN_1240746	5.58337439942416	5.46340233163937	5.49826961924969	5.68915401000501	5.49008342757861	5.50225433209518	5.68572634162094	5.33454387420667
ILMN_1235399	5.72893369401236	5.54108871439397	5.47854669727661	5.66252034260586	5.75824983603625	5.56346754584718	5.57774746982776	5.5661780893848
ILMN_2875290	5.61335992485965	5.74868616694098	5.96250714806865	5.95666646769266	5.86973247718272	5.69582191928107	5.69424267597807	5.88882472538706
ILMN_1214431	6.39513243838581	6.34459868673288	6.03519744345021	6.02975397719975	5.97513891046812	6.23918542258143	5.9876038795166	6.13722722836665
ILMN_1238672	6.56002310880215	6.14993432751888	6.6132765582884	6.43321123075927	6.36211237064439	6.4988239217585	6.47498775805267	6.30878282952922
ILMN_1257515	9.4552468885205	9.28615605546066	8.9554647643141	9.19030403942421	9.52510932785517	9.42197851209245	9.31672462566649	9.37384423173094
ILMN_2701948	5.54108871439397	5.82099758722398	5.82290199939276	5.65786762326519	5.65876363645356	5.63121169452342	5.77382194278298	5.54108871439397
ILMN_1215810	10.6631184243866	10.3618012512281	9.94254690696766	10.2405755079182	10.3772383264068	10.512379990881	10.0108690535269	10.5024748146788
ILMN_2704637	8.12927941020286	9.17594129549492	9.73776618045103	9.7120061433854	8.40543167524811	9.39202294983378	9.80634981784509	9.88960377741986
ILMN_3155228	6.15291049144611	6.22008656663482	5.99726276523366	5.93158804026672	6.06625030035184	5.98412490529705	6.12349122327571	6.05429317234617
ILMN_2655677	8.68915953249326	9.72927921007693	9.23359840763533	7.99729727740159	9.06015718443383	9.95216764005446	8.71660085461071	7.92235129312201
ILMN_2891176	6.48910581500315	7.43967019474283	7.01247425612377	6.57078049694543	6.51797371941765	7.22424495768916	6.79082705650048	6.22794961378483
ILMN_2631021	5.53295349224385	5.65155923674977	5.67507403800289	5.60299108554189	5.81706196170839	5.80227611135197	5.74964776147191	5.55500214762347
ILMN_1217555	6.32310521436793	6.68873523546796	6.17449992480605	6.11550154535355	6.1292220617918	6.0997267278243	6.0494277110966	5.85300435803047
ILMN_2873112	11.5966079768946	11.6187586320374	11.3088027399669	10.7516654989417	11.8206128327862	11.7778943676873	11.3147770208324	10.739487506206
ILMN_1254450	6.1096563714137	6.24950386405196	5.83605777371153	6.23142431995524	6.14928406200931	5.96609855597136	5.95246919126891	5.96109686384377
ILMN_3158499	6.59191383134711	6.44570543549031	6.41006417815356	6.2173344304375	6.62650249049966	6.59567687450835	6.41190946424136	6.28793479135523
ILMN_3080012	5.6270695209368	5.74642123995281	5.59352233203997	5.71567283901878	5.85489452602854	5.51357893741748	5.64258725047052	5.4421504589615
ILMN_2728300	6.69148539846227	5.92665942511877	6.17463596623901	6.24904806170144	6.91078287118116	6.32737079690994	6.07874703405506	6.01137216071165
ILMN_2727628	6.27870143159521	5.98412490529705	5.8808574349532	6.07619772411612	6.7258502166645	5.72030432514598	5.83118507672466	5.78411672359723
ILMN_3163261	6.77545793794628	6.41103556179435	6.21709029385656	6.02838808570119	6.75051770695632	5.97368425214065	6.0411469724317	6.00483520156079
ILMN_2850753	9.75477194834976	9.87436494014816	9.66631455681916	10.1383274043055	9.81269038201839	9.84706273073297	9.95424717467072	10.4199234518406
ILMN_1229882	5.50775563934406	5.6920835155227	5.97787187950459	6.39103422769232	6.20239377114977	6.05701452764657	6.07587296885978	6.11941825081273
ILMN_1250774	10.4804576311509	10.6466921285266	10.433143854649	10.6971240631899	10.3348990903482	10.23984134458	10.391680333344	10.519558858237
ILMN_1257423	6.14489927511655	6.06556854200508	6.18997240284242	6.05029783815808	6.42549046138478	6.1388531390564	6.05689553486729	6.09056987999316
ILMN_2644167	5.7933335041435	5.84174054231837	5.79716077515069	5.87896039776722	5.95601932382205	5.68376946433603	5.84248046298082	5.9746688603241
ILMN_1260383	9.908062422004	7.18712525777239	8.3092895530994	9.16650469347841	10.1710682473454	7.10900984722334	8.28896334612769	8.84951370951058
ILMN_1230263	9.76665217839371	8.8680645936325	8.27270191792511	8.0971160889418	9.50386461174438	8.86580698867474	8.20964709291825	8.3059478989221
ILMN_2750258	7.90223505923527	8.70249578342962	8.56212682269537	8.78254739864119	7.9084692572209	8.69553367892986	8.30091030983763	9.01403609710115
ILMN_2603187	7.77458488697	8.00022660085296	8.34968213063191	8.01609915972456	8.0041178444866	8.32122844358914	8.28109986189608	8.03176625520813
ILMN_2739517	9.95654637360554	8.78436623719114	8.70405981370065	9.07756096388757	9.92061455278725	8.30412631442848	8.31545816859819	8.43305792128222
ILMN_1220563	8.50298695255461	8.03041015916832	8.60418287128648	8.66283617584505	8.87943820705625	8.92066402859424	8.72243195474345	8.72478535607921
ILMN_3106388	7.13187830513689	7.20996004764681	7.55240368252892	7.31057779304056	7.36418675746929	7.47245649648464	7.61498289983456	7.37354185824155
ILMN_2879382	9.61916301271263	9.66570904634254	9.92681928456935	10.4187502288225	9.53311499131901	9.49244705883071	9.90137624516629	10.4111897354549
ILMN_3000536	8.80169082016426	9.02374333555747	8.63568280062036	8.97416378142981	8.66312647638005	8.9213627977954	8.63734329693801	8.94515336599681
ILMN_1257061	9.3373949160977	9.43489902026444	9.19983276826704	9.31485703014416	8.9541383905448	9.40131447342285	9.15560375259829	9.3715331349744
ILMN_2468617	8.84808225879042	9.05020757931905	9.25519413967889	8.72202480620855	8.99359327579938	9.01700772370533	9.21542552163528	8.62986379670542
ILMN_1242039	7.88832460876401	7.14361471544139	6.86877567799703	7.07715472410675	7.96466713414471	7.04310755264007	6.68060619360612	6.83923092499844
ILMN_1232916	6.35592376572097	6.08683088729741	5.94347914635491	6.14697804521664	6.49600174670729	6.3203911669753	6.21463531324344	6.18203420581379
ILMN_1228189	7.23811808269449	7.04545402880328	6.94009758052619	6.81076437749017	7.07741298954544	7.13301168306209	6.98484251748222	6.80216214242971
ILMN_3128178	9.51945273488302	9.69718986664636	9.9893710638434	9.68854740814116	9.65428719335275	9.87344980330549	9.88196624526377	9.8354184062141
ILMN_2622146	8.1847717849213	8.2659979368603	8.70082218970512	9.09437530157006	8.61867309485501	8.5854026152435	8.90142970385734	9.28748187617662
ILMN_1239432	7.03509916044377	6.77792409386863	6.53565478274392	7.04080998387904	6.96571113816923	6.79537435520794	6.83408622731533	7.11804377993795
ILMN_1213200	9.28408906371442	9.44328016313762	9.28698031465124	9.22073995380164	9.23265479151213	9.72503068362447	9.72836637916038	9.3764174267598
ILMN_1214050	10.1333883520466	9.04924361357568	9.03399411587246	9.12409513365747	10.0397671118308	9.03932020019965	8.80570179964925	9.135303094244
ILMN_2820098	8.37189673689641	7.76011031120488	8.04762624524339	8.67348200307505	8.00102354173385	7.88800093745702	8.21731573140484	8.72825488967091
ILMN_1214141	8.81464234331683	8.04987481714944	8.03764770573997	8.9382820054516	8.28158582491273	8.00361818752398	8.05459312634783	8.85185997165622
ILMN_2654541	5.6152566028837	5.74392068244152	5.61802643575968	5.58132789508637	5.73063306166554	5.578060605218	5.7846548010652	5.61571091845249
ILMN_2611510	9.38628999714897	9.11329659354153	9.02420140169211	9.94946973086136	9.59020567238281	9.22197242283725	9.27415544148742	10.0309044683334
ILMN_3041056	7.22344053041385	6.6721010350608	6.71883859228014	7.11642519177947	7.01823899332642	6.84384541378175	7.0728818337078	7.258016527427
ILMN_3100456	7.41580756466747	6.93328817835968	7.59098303500219	7.66042061353868	7.45377147712599	7.21111966617319	7.40146610544582	7.77012362758702
ILMN_2860964	7.45403386678851	7.22344053041385	7.79617332374811	7.97190195592101	8.03020101252786	7.91516689092243	7.74521379804218	7.95928518654759
ILMN_2654068	8.77423766863412	8.52465733168581	8.93161709846082	9.16617573285396	9.04267155729669	8.81055669361269	8.97616408702331	8.90306938572468
ILMN_2818189	10.1653977113779	9.95315090494811	9.56062729070323	9.62166761413063	10.2315480605336	10.2502824273554	10.1071278853747	9.94990635582983
ILMN_2804622	11.9694763721818	11.7181738165164	11.7136317586927	10.6412926790447	12.1433828552294	11.2885842252129	11.2289733210835	10.3435395432697
ILMN_1221269	6.14809624526248	6.23970358321685	6.189248057397	5.78906567944268	6.307128365129	6.15051989732608	6.24904806170144	6.18177353817652
ILMN_2594899	9.86615658484248	9.40746415606515	9.56447651302819	9.47382797277183	9.81889442804995	9.08033741526574	9.42092861718717	9.16781777972851
ILMN_2624703	8.50576705194535	8.89386655161219	8.94935841530878	9.34307542669232	8.44647041573673	8.7682725051619	9.08954396525536	9.28780418974048
ILMN_2637365	10.8823538891694	11.2763589695817	11.6033990516184	11.632132945136	11.0256013203938	11.2352994711247	11.433403267233	11.3925375940879
