lymphoma_4188_cells_myc_on	lymphoma_4188_cells_myc_off_24hr	lymphoma_4188_cells_myc_off_48hr
ILMN_2587859	8.20488687244385	7.55795913009391	7.30026286103603
ILMN_1249136	6.82735625507601	6.16767912875685	5.72349321460741
ILMN_1251098	12.1868002337419	11.1909053517663	11.1426246749117
ILMN_1217489	11.2567810917156	10.2945476167958	9.91596316024545
ILMN_2732816	12.3086731171981	12.8388027649946	12.7991997153539
ILMN_2497526	7.76141360474026	7.58760777016183	8.11346314858487
ILMN_2465775	6.1226988753714	6.01052459996311	6.05068546901165
ILMN_2505096	8.2286587027752	7.84647325749991	7.4841875524373
ILMN_1217442	6.97211592018232	6.81603004183305	6.54733219098563
ILMN_1227803	9.55695693018988	8.85892973184987	8.51960401788
ILMN_2425028	6.098797947199	5.96509508891751	6.01275756420501
ILMN_1243256	8.25638326411833	7.38521703306235	7.03606478802325
ILMN_1257799	5.87661214083324	5.87455002132977	5.99711239829355
ILMN_2421549	5.64776799103895	5.54599183741251	5.73629602831594
ILMN_1223198	5.81654475542889	6.82976754777449	7.30097846951934
ILMN_2648100	9.7891544733659	10.4841770774255	9.31324305480943
ILMN_1246999	12.4444102327314	11.1933495816527	11.0958270857723
ILMN_1240403	6.06950111007711	6.10428088012002	6.30594116351916
ILMN_2486231	7.21639568937662	7.12534940668491	7.23730908536016
ILMN_1217826	9.54573083394044	9.79588272682371	8.24631639566603
ILMN_2446405	5.87766843286032	5.56343964409929	5.7508806908753
ILMN_2876124	6.37584937281603	6.38442379036554	6.48914368382518
ILMN_1218940	7.39936224394679	7.15582477577256	7.02808913167262
ILMN_2719163	10.3125286651258	9.21138516931429	8.7103690827605
ILMN_2913590	8.59352221999617	10.1724987665194	10.332728816172
ILMN_3111383	7.09269161042608	6.96501464205067	6.84540766861458
ILMN_1250309	8.08783213098487	8.02021011105507	7.88170927464093
ILMN_1213378	5.59599927303088	5.74749768336806	5.72181384085589
ILMN_2755793	6.62469945573217	6.30486814251182	6.46612139213918
ILMN_1241825	5.66282738064387	5.50985215709334	5.62325058899059
ILMN_2997494	5.41749609987817	5.44533528038666	5.52021814041129
ILMN_1257592	5.39990695408921	5.75721744238469	5.47156358747143
ILMN_1255871	5.38842135562736	5.57154090630793	5.4417105427625
ILMN_2665272	5.56478593956007	5.71716980309546	5.68489053396469
ILMN_2548664	5.94349864279853	5.90668090869162	5.81642742269226
ILMN_2773817	6.58250848441696	6.22287326101301	6.05479624852219
ILMN_2661082	5.79738458828099	5.75242079055203	5.69116674455413
ILMN_2596435	5.8045441688151	5.62924343451368	5.81412568703235
ILMN_2956973	5.72275781282222	5.61330208820088	5.55598881422521
ILMN_1237328	8.37513676652395	8.84938320622273	8.68576043092109
ILMN_2980858	10.7432369656679	11.5592526379724	11.1818340932443
ILMN_2756891	6.61054785426684	5.72599666791845	5.86650744860064
ILMN_2720479	6.54697140157139	6.10690829098621	6.24083800636717
ILMN_1228782	6.81179467580452	6.92702768409922	7.5036860984949
ILMN_2783852	7.04408441672889	7.61533242405002	8.39245467265316
ILMN_2782041	5.56099378743749	5.56306333091358	5.49867818668351
ILMN_3111744	6.05643721398317	6.72010833467559	7.46203104477895
ILMN_2507725	5.89977139272069	6.49328348704701	7.20121856920233
ILMN_2552541	5.79591323900534	5.91494149152811	6.13157947015049
ILMN_1220680	7.1506987810884	7.50065309220208	7.43749381338466
ILMN_2576431	5.84139476802799	5.92890545019758	5.97155236720033
ILMN_2633215	5.47094872599159	5.42473323145726	5.58745000581817
ILMN_2692723	5.77225377433151	5.42736637407768	5.64104105525804
ILMN_2463260	5.60919982116258	6.95233356636969	7.27170952560924
ILMN_1230587	6.11872254150007	7.4136614927999	7.13417506746352
ILMN_2653227	5.4036158543721	5.49156249759646	5.4160696713077
ILMN_2659960	8.49110042769626	9.25698546639959	9.12612082465961
ILMN_3155041	5.9756729810749	6.18920090316197	6.28189121465353
ILMN_1237892	5.47930084861765	5.87694122068854	5.94293380339946
ILMN_2473718	5.98665803819232	6.79219682935592	7.51856057895184
ILMN_2478746	6.06167497501245	6.627981081017	6.58997241699504
ILMN_2693094	5.76246620038761	5.7920593605482	5.75746770666761
ILMN_2597210	5.7521051393725	5.83360342339848	5.92988723728795
ILMN_2992009	7.66281978676767	7.84917821377387	6.65629537841783
ILMN_2930680	5.57894223431129	5.52638134086694	5.48983629576464
ILMN_1213309	5.90170505796204	5.48154867014848	5.53930183249469
ILMN_2652500	5.68509169446191	5.79186424343824	5.73806459925369
ILMN_2640862	10.6620395996532	10.0950870870034	10.7706999529603
ILMN_1213273	5.52191435694646	5.41154736917278	5.51334008852445
ILMN_2589757	5.71264640043759	5.55462159332121	5.70383908318899
ILMN_2588946	5.66124119658453	5.31019407428162	5.5556735346633
ILMN_2602542	11.817873703661	12.3986188310755	12.2068558428559
ILMN_2919850	10.3790772326264	11.0009591296635	10.5563703366036
ILMN_1237723	5.83780535535631	5.88928954337388	5.8626390104845
ILMN_2760430	11.4964511976595	12.9322931973014	13.3585781761141
ILMN_2672708	7.07450186844057	5.97958989659095	6.80168421950337
ILMN_2819951	8.24929679096774	9.11416128532945	9.20976445382119
ILMN_2703738	7.44008706337825	7.99890704517295	8.30046482913453
ILMN_2735522	5.4314242801964	5.50656862130856	5.42820493678768
ILMN_3117209	5.84015300849501	5.87766843286032	5.99075492591022
ILMN_2708043	5.46606378697481	5.63167977067619	5.54693663431338
ILMN_1244134	7.24129233328998	5.8623386427905	6.03764673577456
ILMN_2942097	5.85858862316489	5.9520790374772	5.88577917088178
ILMN_2712949	6.17651519894087	5.98323921110341	6.22539313130132
ILMN_1249775	6.38415914484064	6.03986102300516	6.12433916473864
ILMN_1247823	7.95589939132156	7.52467386624779	7.90491335021498
ILMN_2761472	9.37696290072569	10.0237917714175	9.95917156410352
ILMN_2845214	9.70388437198001	7.66505350982737	7.85498595447995
ILMN_2845208	9.20285249878593	7.00706502790264	7.48004614802455
ILMN_2683718	8.77586538396709	6.64752217705666	6.91985489825832
ILMN_2868459	7.54362579436837	7.27847268983763	8.14572517066203
ILMN_2868457	6.69914811304368	6.6430002734989	7.12239421536122
ILMN_2744478	7.73842761063637	7.53091816405107	8.1671623688735
ILMN_2589073	5.73466238755868	5.61974390818618	5.7536464288774
ILMN_2758168	6.02135949781407	5.86391087116863	5.77411663256498
ILMN_2756421	5.54445962653861	5.34908769157727	5.45168269984631
ILMN_2525156	5.69216836838731	5.77117778729513	5.76831879357073
ILMN_2728504	5.43960784623832	5.5060887152497	5.50810946214863
ILMN_1238743	5.45931925892096	5.56711157608204	5.5864704808068
ILMN_2674378	6.65624007206385	6.87106863233349	6.99512040725713
ILMN_2978878	7.65373886824632	7.33893125393154	7.39604271987211
ILMN_1228163	6.14729285796012	6.81567917007071	6.49000269573146
ILMN_1257820	5.68116221578643	6.04510341575677	5.70314168467656
ILMN_2684397	6.64311435765211	6.38272719089121	6.89936215992178
ILMN_2715800	5.53885483064637	5.52291542110412	5.63123992891227
ILMN_2682268	5.46149265317181	5.58893245984316	5.64808640776066
ILMN_1247028	5.85407147147917	6.10650941034056	5.82204296239609
ILMN_2700699	8.45901774078438	9.55671934574095	9.7607756030999
ILMN_2732696	6.37659120288616	6.78791996737136	6.75037559441333
ILMN_2604179	5.73895946296507	5.49640450512068	5.60729618189395
ILMN_2873862	6.09988785854342	5.97906059068261	5.90567108316598
ILMN_2646630	5.94830780923726	5.82794474696405	6.02763018145318
ILMN_2634235	9.62273608291575	10.1486519828948	10.4311859094596
ILMN_2519746	5.40576516268601	5.57142228349568	5.70142965910007
ILMN_2786469	5.6008491497922	5.60151705972606	5.6418670739306
ILMN_1235822	5.67340773733325	5.55791436729784	5.61454299218348
ILMN_1230043	5.64570530872946	5.56189420161835	5.58570359510752
ILMN_2746123	6.16084773438028	6.09080890997884	6.14302008366328
ILMN_1257847	6.11258344763703	6.07599263435599	6.15274082076444
ILMN_2741194	6.69185609267508	6.58482448631298	6.63054327078041
ILMN_2647476	6.77509445045221	6.27893922541332	6.05038763557497
ILMN_1220548	9.16904442161591	8.71389567895579	8.78864841180174
ILMN_1214991	6.89817730826734	6.71892872809896	6.68980233848933
ILMN_2737412	6.34476956681338	6.32536080793884	6.42424373447315
ILMN_2594644	6.78533083525673	6.95834197473405	6.59161763796579
ILMN_3071876	5.94957290636731	6.4949755541425	5.96915855031958
ILMN_2765593	5.69777326364608	6.16049031855888	5.85776955018774
ILMN_1256378	5.75440322750226	5.63809092924963	5.58662104705507
ILMN_2665001	5.53572504370723	5.76828570693953	5.57162352189075
ILMN_2860501	5.77542030105961	5.87400508568813	5.71251764610554
ILMN_2696418	6.34090996457728	6.24903340877661	6.20751749132096
ILMN_2845744	6.45894998413351	6.18791597507982	6.11017355279932
ILMN_1218597	10.5116535062493	10.2781419912502	11.0312122965589
ILMN_1258770	6.98143599210758	6.43756144785216	6.3084552905946
ILMN_2909808	5.61686001577301	5.46882798098763	5.49204170301896
ILMN_2526954	5.93967762371977	5.93698437975493	5.9336901042301
ILMN_1215600	5.80512827692018	5.76939779585186	5.55434766611335
ILMN_2682650	5.95634819856052	6.08846276321245	5.96484010696544
ILMN_2898944	5.55372778672664	5.60290439653594	5.60854659702867
ILMN_1241854	8.41219397031754	7.28054159072256	7.2437414271411
ILMN_1252817	11.9539067485299	10.7458989311382	10.6130880478374
ILMN_1246446	9.19945469738222	9.81632546346205	8.5794864106865
ILMN_1251679	5.70856542936913	6.29293932070587	5.72096070156976
ILMN_2931384	9.44060800579257	7.81732522323243	7.59047801722038
ILMN_2914714	5.57109670325576	5.72433667155853	5.76214281555503
ILMN_2770447	5.74286891022543	5.53753111238037	5.69435166484197
ILMN_2780647	5.69782913144052	6.23438322432372	5.90213935955821
ILMN_2726941	5.54635482703453	5.63043770187391	5.57492326293551
ILMN_2744193	5.52898808585201	5.81868885521651	5.64450102650591
ILMN_2895213	7.05214668247517	7.32849871182238	7.11173697220849
ILMN_1248696	8.0600398155556	8.17825932907916	8.75593151975435
ILMN_2766455	9.72975430136396	9.07749261428989	9.70041497940826
ILMN_1226411	5.48624304998857	5.38784788434048	5.50906344235261
ILMN_2647720	6.07445933811823	5.9417304671254	6.06308720158708
ILMN_1232861	5.75115169980351	5.81706815652366	6.26541457881249
ILMN_2841753	5.70438766574762	6.87868570196575	7.23419600057904
ILMN_2732034	6.63189556811276	6.68492998307606	6.33005261521948
ILMN_1258115	6.72897668315506	7.07610725584341	6.65192383931439
ILMN_2646049	6.58872527776098	6.91344475668614	6.53804181558056
ILMN_2750905	8.15354308080681	8.41192798877407	8.71022763277247
ILMN_2750904	8.09774825481409	8.56900581320579	8.76480614285587
ILMN_2597539	5.98394076648842	5.97809012417195	5.77316875281158
ILMN_1219777	5.60151705972606	5.44589584201367	5.84502045046904
ILMN_2701515	5.49776148110447	5.77203967954657	5.66268755199043
ILMN_1247216	5.39490965360785	5.55335958168147	5.53264257846502
ILMN_2883268	5.833892802653	5.8261513419449	5.68535338546894
ILMN_2883267	5.67079209798042	5.68724082728907	5.70494442929682
ILMN_2759736	5.48526097211342	5.6073386986195	5.55114878603615
ILMN_2670344	5.71556330989948	5.65475793051201	5.44708950956692
ILMN_2630078	5.99317443368701	5.85170049276608	5.9488963952829
ILMN_2608166	5.55554521537452	5.51439404210326	5.74353085548824
ILMN_2943270	5.61288874032848	5.7237039885779	5.52233137704421
ILMN_2815802	5.85766978716831	5.93408892935206	6.12984658841683
ILMN_2761459	6.87537666465277	7.4226237898076	8.01210267211011
ILMN_1241151	5.60684657222865	5.52509974953795	5.68800966501875
ILMN_2593694	6.64480017286831	6.04597555357221	5.95418467570253
ILMN_2709374	6.13916091925488	5.72275781282222	5.80977807349321
ILMN_1239569	10.0094171597258	9.08794631059218	9.4049365348178
ILMN_1248340	8.56956590126696	7.57531787795217	7.55652546929528
ILMN_1244979	10.9398923519103	11.1031916255365	11.1828950298554
ILMN_2556157	9.15579324375644	9.01851919663709	9.14947929861347
ILMN_2725429	10.1630546145546	10.1619934627022	10.1709536402239
ILMN_2648277	6.51712201805339	6.33749785907715	6.28903772659632
ILMN_2963580	9.90074637715489	9.08775895230536	8.75623138767575
ILMN_1227773	6.97474611343454	6.28942523788266	6.08854459831047
ILMN_2730926	10.1021065008729	9.40952225784165	9.37288217796124
ILMN_2748914	10.8636868424356	11.1034515231508	11.1846299151453
ILMN_2676165	5.76214281555503	5.72872233382002	5.84915226962152
ILMN_2442914	9.11629561064752	9.99625832776107	10.592134325862
ILMN_2613313	6.92278854089171	7.07597181902925	7.65324540717841
ILMN_2782663	6.40875555781634	6.842515452875	7.39685448423208
ILMN_2741726	11.3426701106607	10.3052075191719	9.37732644754365
ILMN_2800151	9.33123487816756	8.46682231545945	7.72866973549247
ILMN_2837865	10.9925503561885	10.1651603395226	9.85043601837824
ILMN_2903511	13.2842138856238	12.7435829877207	12.0782045241032
ILMN_2971946	11.6495957009034	11.4142581771503	10.8707173866409
ILMN_1221336	10.8424619200881	10.2660263493107	9.47836064626895
ILMN_3000108	10.0095165360951	9.37481779550673	8.61659307349673
ILMN_1251056	8.11761678375977	7.56869085807232	7.04622728993959
ILMN_2883907	11.5673291557045	11.5256754451876	11.1786752241
ILMN_2699637	5.74711156393918	5.73018479670599	5.56648690862311
ILMN_2614161	9.49655555631208	7.3876000636495	6.76821079600271
ILMN_2609323	5.82278248504849	6.56578049654729	6.59395038786426
ILMN_2780247	6.02083500487712	5.69657144338858	5.93746837823688
ILMN_1258283	6.50231569557261	8.96856283477715	10.3286408975724
ILMN_1220609	6.22464590195628	5.92281549290026	5.97438781986787
ILMN_2709729	5.76001206885389	5.92137031368329	5.83542229350676
ILMN_2694475	5.56839080790863	5.63787914712353	5.48447652533548
ILMN_1234779	5.77889295812038	5.62150217245164	5.74490306726484
ILMN_2765452	5.88878001584767	5.89819230634788	5.92115256271957
ILMN_1221564	5.63302242760345	5.60978755873916	5.58403958206396
ILMN_2501940	6.29293932070587	6.13726380606552	6.01439100280841
ILMN_1243018	5.52509165605509	5.61610034402131	5.4312134248947
ILMN_2608746	5.86356046964049	5.53009488685002	5.57266405287908
ILMN_2776619	5.73491578219454	5.67571630501154	5.68213221917815
ILMN_2590034	5.76354454133886	5.90238050134146	5.88250211481011
ILMN_2829262	5.66258473653424	5.80532874611394	5.95007689235513
ILMN_2708681	5.63708215055419	5.69753948488075	5.85199758824155
ILMN_2757582	5.5023736748307	5.51099176419504	5.51128153362762
ILMN_2658687	5.93025746311711	5.72672933127	5.82909944075895
ILMN_2889020	5.77057307266685	5.7483820650884	5.69121309604953
ILMN_2754364	5.47228781653721	5.56412326585867	5.58122092265159
ILMN_1219860	6.3804618154778	7.51856057895184	8.37191876548287
ILMN_2698115	9.18322256856563	7.44722073729216	7.40833342092665
ILMN_3162618	8.02559472859716	7.10572870597075	7.00099789457644
ILMN_2703748	10.3311752258327	9.73317105427261	9.68323571474418
ILMN_2963634	7.2416876707424	6.92866957026314	6.69796420582544
ILMN_2514225	6.912281400539	7.81202602054981	8.01286864511759
ILMN_2765407	9.30168892250816	9.04599176601894	8.68045669628732
ILMN_3001540	5.74299633113405	5.49711254072359	5.60837853786231
ILMN_2773259	5.45168269984631	5.38070867221569	5.56631215217685
ILMN_2942276	5.71761181446888	5.58858772280008	5.46700432906127
ILMN_2596903	5.79953686906677	5.66323739061173	5.77057307266685
ILMN_2718645	6.18590664163554	6.03048050251495	5.94950178333264
ILMN_2440723	5.58197824734161	5.5943588449739	5.66235496544922
ILMN_2694275	5.60604932253634	5.43003610329226	5.64560214038789
ILMN_1255416	5.90018332778551	6.48958286009971	5.95899080288496
ILMN_1254927	6.09843801637756	9.59013620744791	10.3438008676169
ILMN_2803921	5.7503237796479	5.70582358217816	6.06436769611235
ILMN_2803920	5.57188751623072	5.82985116622013	6.20602028396087
ILMN_2776278	13.3282466922324	13.9502998123536	13.3742887829997
ILMN_2984828	11.9839264391637	12.4682735079102	11.7247241597627
ILMN_1213836	5.44615375960738	5.54832852127395	5.59453013755493
ILMN_2809589	5.68271533139781	5.59898267338138	5.53694031999881
ILMN_2697910	5.65815310717739	5.62043988540522	5.68184390031423
ILMN_1251725	5.44181089507058	5.66281779336855	5.45505438402633
ILMN_2599251	5.55390161729663	5.53649745542724	5.62074279168241
ILMN_2991389	5.60463446988804	5.63562342468141	5.61839979453563
ILMN_2636229	5.58827189135648	5.5159236094712	5.55095718550902
ILMN_1258336	7.84273249697168	7.34635120844108	6.8505206664748
ILMN_2671923	5.57339391737801	5.47268769867873	5.61808278598501
ILMN_1231309	8.93715083877091	9.33123487816756	9.61485999435668
ILMN_1213596	8.34467391847398	8.31045661377573	8.60614953350033
ILMN_2743003	6.76448062821367	8.35025663051237	8.82419302354211
ILMN_2651126	10.6098485152969	7.96436801735354	7.24081708582704
ILMN_2612255	5.72378670621697	5.77275628387822	5.67694078714448
ILMN_1258942	5.70669050545331	5.71102659718312	5.99053151700941
ILMN_1256369	5.64808640776066	6.24083800636717	6.57463056076515
ILMN_1253365	5.4455274186582	6.22981822800582	6.06438925442236
ILMN_1239134	5.41787512536784	5.47521353481868	5.64340378586401
ILMN_1248788	5.42855235173082	5.63127543942093	5.39759717379489
ILMN_1248916	5.63404237592216	5.4464865132868	5.55840714090134
ILMN_2798029	5.80357905516882	5.71071259234468	5.62453190314926
ILMN_1218538	5.51120656611309	5.52238955144642	5.48212976764555
ILMN_2729745	5.90238050134146	5.73853475338047	6.02061457652546
ILMN_2596998	6.30318522443009	9.34744294904712	9.71457340727541
ILMN_2873319	7.5727830788201	7.16003308442759	7.27415479099952
ILMN_2678547	9.84217924241828	9.78868995152525	9.62659604072002
ILMN_1228132	12.5727205137503	13.2139470647655	13.4059464152177
ILMN_1248108	8.1953205278488	7.01951585823323	6.88569352658104
ILMN_1254112	6.97706808367593	6.36032254267288	6.21524273282314
ILMN_2804900	6.96243527163602	6.40554717647665	6.28567439398181
ILMN_2732585	5.60001714873822	6.00188103936854	6.05012544773556
ILMN_2806880	8.0353016865185	9.49785875442113	9.45035788330888
ILMN_2739340	8.05763438818046	9.82641305614661	9.99625832776107
ILMN_2822141	7.90032463911222	8.48079208565074	8.80899140948497
ILMN_1238939	8.37693888764496	9.17834117301653	9.6589071891728
ILMN_3142193	8.39267733601842	9.18422416537483	9.58927361844635
ILMN_1239808	7.68562951146958	7.99862897631195	8.11167125504199
ILMN_2701435	6.64029579725623	7.18489054648725	7.34619339418879
ILMN_1225022	5.8591770240575	6.16939892296977	6.06760788605196
ILMN_2483304	5.47321922301922	5.46514015844171	5.5626936347699
ILMN_2878071	5.60898257246626	5.69696372539415	5.69074336921006
ILMN_1247933	5.43551903218171	5.44129533974067	5.40757652601703
ILMN_2736867	5.69516842450042	5.48681132162546	5.43984705924764
ILMN_1252076	5.54677903966749	5.41424244544715	5.58527495062286
ILMN_1232761	5.66933891869475	5.73344355715377	5.7534400737905
ILMN_1236299	6.09803790989223	5.94349864279853	5.93372676613076
ILMN_2939681	5.55276222614033	5.47572067899882	5.62356441577596
ILMN_2766780	5.4880056998194	5.4746745257568	5.51808679737069
ILMN_1240544	8.49541655681158	8.25618949965134	8.16941880053244
ILMN_2681492	9.61324432290508	9.58527705409599	9.94485181001963
ILMN_1218761	7.50072584862323	6.2334947336395	7.13116553572124
ILMN_2658219	7.52723849204313	7.15921339854704	7.37717437216499
ILMN_1238376	10.6025105137566	10.5321351042875	10.7692452750185
ILMN_1245528	7.69532203172272	8.97841454997695	9.27156823030887
ILMN_2595346	6.40511462336832	6.32077684592555	6.28484377548255
ILMN_2444984	7.33586194508929	7.56100784481536	8.28757587490497
ILMN_2683986	8.77188337821012	7.32734634826723	7.81546079255557
ILMN_1257817	7.13660975968955	6.57266016264653	6.47951298371991
ILMN_1232668	5.61214191832784	6.0639120218021	6.24437671187946
ILMN_2758523	7.63833767946557	8.16057031963527	8.30163413228803
ILMN_2778872	11.1794639831041	11.4953567248252	9.51300751605835
ILMN_2776857	9.61745160872433	9.6394870511091	7.91852935185541
ILMN_2669087	7.37717437216499	8.38424800828509	8.44049311837239
ILMN_2815222	9.46612521336358	10.919897940217	11.0172039533486
ILMN_1221616	8.14525949535335	9.36789520554199	9.4885890495076
ILMN_2707015	7.54967019740919	7.02975617619379	6.6363399683064
ILMN_2658931	6.48731810443803	6.64114233397521	6.90575402568065
ILMN_2763602	9.54207273462639	8.90404477975378	8.72702654606136
ILMN_1237448	5.70109627240816	5.61446986569638	5.60726717904674
ILMN_3100322	5.63683571705672	5.61214191832784	5.43394557966965
ILMN_2741538	12.3942521522415	12.8949434758728	13.3635335893165
ILMN_2766651	5.95436965607002	5.87417809041692	5.92169505389527
ILMN_1256996	5.53749187179894	5.60551438431383	5.7559402853242
ILMN_2764883	9.63158106289903	8.3335316694206	8.81302609010455
ILMN_2683831	5.63726902538431	5.732175115493	5.68215956807303
ILMN_1237021	5.77728530320794	5.56563992399709	5.67960752021102
ILMN_2596441	5.81965370879229	5.81076697977485	5.84337187494132
ILMN_2661125	5.93150475754978	6.0218516057852	6.29555694099692
ILMN_2600565	8.37257605695741	9.9031310373558	9.13934559167835
ILMN_1220482	6.43005495424944	6.73027991646948	6.59949152363656
ILMN_1234322	5.8671511260933	5.88162277664233	5.97781842913372
ILMN_2996941	5.79034840985893	5.85795976911335	5.85296247661472
ILMN_2694539	5.73357253625751	5.91634757637632	5.65750319800313
ILMN_1258922	6.50647801635113	6.3325925372883	6.42871396999556
ILMN_3133835	5.96080150813957	5.77635573569791	5.9417304671254
ILMN_3056789	5.96641762339934	5.89597904921694	5.8373247514081
ILMN_2719587	6.10095775027838	5.86456552975409	5.93234988939556
ILMN_1218573	5.98061677841445	6.03587166839627	6.32970510290361
ILMN_1227237	5.7248347801204	5.82531923669325	5.85632882694688
ILMN_2705203	5.54670249924239	5.32622213162593	5.5497048988547
ILMN_2976867	6.85988012220319	6.6363399683064	6.33298147084897
ILMN_2627350	10.5488546528344	9.79486690881244	9.42128025397279
ILMN_2668114	11.057097768904	10.4019642508513	9.98002253842287
ILMN_1223176	8.14144999204397	6.82763528942978	6.20405989948682
ILMN_1221665	5.73902087160427	5.61156418815212	5.76103132533671
ILMN_2612403	9.01314649613355	9.57175630868997	9.39961752233253
ILMN_2828599	9.69103095076567	10.1852929699375	10.2064258930792
ILMN_2701035	10.0001865239021	8.70731944016414	8.90022852073377
ILMN_2651025	5.77316875281158	5.63688520041495	5.83096885438943
ILMN_1248947	5.45402922489816	5.63125690808967	5.6350568620447
ILMN_1252139	5.62744409777513	5.51151358136787	5.52760336340949
ILMN_1224029	5.36573720668131	5.55862622208351	5.53785855878247
ILMN_1252628	5.49683503387881	5.51200412192261	5.38579454134159
ILMN_1224279	5.48282656075241	5.63064922021925	5.51921646055194
ILMN_1216818	6.03527191664713	6.34204396131257	6.60515926224813
ILMN_1244953	5.81857169673463	6.94892473230094	7.36518305562683
ILMN_2750558	5.69330508747301	5.61739429097456	5.59508746904803
ILMN_1258396	5.75741579039948	5.94011724999921	6.21751942025063
ILMN_2841043	6.76196913241168	7.30634944002515	8.28943304606916
ILMN_2457571	5.94581266654777	6.56680490698441	7.70263284265952
ILMN_2950067	6.02379530068131	5.85152060702626	5.96641762339934
ILMN_2715319	6.0063836823106	6.0471379480958	5.96805218747708
ILMN_2843029	8.71612071800478	8.48154517209376	8.55674935722294
ILMN_1241339	7.26125592731913	6.96279500351171	6.71749730301437
ILMN_1259724	7.9076640334647	7.70435372554606	7.63456882644471
ILMN_1239921	9.87936718653373	10.0210521412766	10.2656712999466
ILMN_2611865	6.11581322912745	5.9862005837795	5.86061250710746
ILMN_1253541	5.6591878044895	5.75853299994713	5.7236709547962
ILMN_1239578	10.0235025641826	9.97769220629235	9.23441222234855
ILMN_1226901	5.76724322189675	6.00873457170552	6.17710156186689
ILMN_2977791	5.90797285205109	6.00520092221865	6.06968118874773
ILMN_2650255	5.89630220741651	6.10487610173209	6.23903047210516
ILMN_2707967	9.05956772100035	10.0330879857406	10.7991350777145
ILMN_2484987	9.29002483894431	10.5602041642813	11.2494295386088
ILMN_1244876	6.08670253867561	6.15404157831109	6.07520507825234
ILMN_2605393	6.07535813095629	6.57748210353909	6.86436321995919
ILMN_1213449	9.11179364651418	8.8702691532852	8.96985885168758
ILMN_1243565	7.24287747838146	7.80534534312976	8.13769733872198
ILMN_2835723	8.90171436866849	9.56984257339582	9.89197771999961
ILMN_1239448	8.57511526287765	8.87157775850376	8.97308983820678
ILMN_2663065	7.94655464473176	8.34575946377988	8.41192798877407
ILMN_2848273	5.71731496154895	5.74490306726484	5.8660956773312
ILMN_2719069	5.69673862363871	5.69991109552635	5.71088980230703
ILMN_1258219	5.61022079662296	5.68337578858757	5.51465441230687
ILMN_2686183	5.55282471832743	5.69551933035797	5.93107968079751
ILMN_2832682	5.91124224740368	6.386425912063	6.64996861746944
ILMN_1260033	7.61369911290484	8.81431585109468	8.92738035149634
ILMN_2714534	6.17984799804869	5.9335544628327	6.19572023328791
ILMN_2884050	6.85701721831482	6.22413316736553	6.14726029080063
ILMN_1258682	11.7732752258399	11.9386788405826	11.9962310183844
ILMN_2659644	11.3792025324112	10.9072281868216	10.919897940217
ILMN_2920549	10.1051978957421	9.81663010366608	10.3699219070649
ILMN_2773179	9.98507172497765	9.25459656240619	9.83032959626848
ILMN_2639375	8.6518359882437	8.92152370759937	8.90171436866849
ILMN_2599748	7.3898122876482	7.69954237875367	8.46088601265307
ILMN_2623856	7.62491459434384	7.869212158407	8.16917340202917
ILMN_1215521	7.2437414271411	7.99245801857577	8.22887495450533
ILMN_3102163	6.66504512205215	6.43382604412036	6.57121424022951
ILMN_3028981	7.66222662901749	7.7950534573014	8.25450664955735
ILMN_2614380	11.0021584352919	12.2422488900564	12.3942521522415
ILMN_3006611	8.72198254044035	10.1614837988497	10.0063017645485
ILMN_1228169	6.83883708275652	6.80159239983143	6.75964632710344
ILMN_2613414	5.80958473805739	5.84435727891757	5.91080572206909
ILMN_2613415	5.54839521341072	5.53826240705054	5.70758497555952
ILMN_2736153	8.62536170226863	9.27396137919991	10.1733398434919
ILMN_2725370	6.08903063704504	7.75551787559125	8.09019394948394
ILMN_1236383	5.91579550294679	6.0030952405731	6.15712511552866
ILMN_1241869	5.80207453875889	5.78451166053151	5.40186491278152
ILMN_2665050	7.11061136968956	7.74705009579398	8.33779938493158
ILMN_2592810	7.83298935421883	8.18125448038605	8.64033846129038
ILMN_2588911	5.85813528891512	5.66060151888126	5.73912999605005
ILMN_2777836	5.52960764922226	5.52183648588662	5.549361440995
ILMN_2777842	5.66575696160202	5.6720838637353	5.64180928535208
ILMN_2770894	5.8373247514081	5.71708606525422	5.92451958105015
ILMN_2947292	5.65711385526038	5.73825785033463	5.63130047089363
ILMN_2744665	7.5742221314103	7.41325359770475	7.24200348150429
ILMN_2707188	6.34976339582562	6.49929006346162	6.72066061569182
ILMN_2906042	8.81019811366693	8.79858347536233	8.95179942724795
ILMN_1233783	7.54502262868449	7.71590046140192	7.61798898195964
ILMN_2731482	6.99811010957103	7.00790897152287	6.90013259726623
ILMN_1245918	10.8006427149895	11.1318687472848	11.2984868723261
ILMN_2679094	10.0888708148577	10.6828556313001	11.1246271144245
ILMN_2824022	7.93829520277991	8.10475860737371	8.14525949535335
ILMN_1245924	5.52785802532633	5.5955619415954	5.58950504088828
ILMN_1252804	9.53986944776797	10.27018161971	10.301422648432
ILMN_2449150	6.22826561551613	7.45972777790084	7.87363891958824
ILMN_1213030	6.83108002651554	7.72734348803005	7.78870963354207
ILMN_2663805	5.81274190555216	6.02798249607178	6.2519339662193
ILMN_1233116	6.65348375131761	7.21213058857664	7.6031572383085
ILMN_1216281	5.71174524574798	5.66659972340379	5.83110367905416
ILMN_2649828	9.5801775255283	9.2064079842038	9.30663796859136
