liver_hcc4.4_cells_myc_on	liver_hcc4.4_cells_myc_off_24hr	liver_hcc4.4_cells_myc_off_48hr	liver_hcc4.4_cells_myc_off_72hr	liver_ec4_cells_myc_on	liver_ec4_cells_myc_off_24hr	liver_ec4_cells_myc_off_48hr	liver_ec4_cells_myc_off_72hr
ILMN_2608602	10.8113359561865	10.3022119348176	10.1750586046259	10.0751814877206	10.9892460890632	10.8442698108766	10.842264788904	10.5070974003394
ILMN_1248487	5.73663281170224	5.79580905131071	5.78234218212852	5.66289253208593	5.72124454487524	5.73475923318109	5.5838258179939	5.61042984890159
ILMN_2737940	6.16377228101748	6.12284623863857	5.92700237171148	5.99602443916531	5.71750006766373	6.00542674045948	5.86257338787927	6.14568058816346
ILMN_1215755	7.91293266132779	6.96816665862327	7.54703303296321	7.96153441587708	8.04380510358796	7.18926244061477	7.99932174574428	7.53288926342889
ILMN_2815889	6.73466518724364	6.14797052057889	6.48818545564113	7.01692915707255	7.08942240820866	6.37492874805698	6.96111119293445	6.81452812150042
ILMN_1246145	5.51829309588562	5.43405228556565	5.32127837516607	5.5084353874172	5.36106670818224	5.50456605198546	5.41711043290515	5.53587729428933
ILMN_2752790	6.00549433588008	6.12039569669534	6.10209546611143	6.13781713238343	6.44818739537347	6.77047992311808	7.1749010965712	6.7053846372097
ILMN_2941324	7.28423730419645	7.44510664140575	7.33436447058606	7.62250872258291	7.85252529601069	8.03306359079846	8.64661783873959	8.38523272849644
ILMN_2748928	6.33714580097373	6.5589189692922	6.51462792375829	6.79068505917981	7.11216201869324	7.41538432430484	8.04200766958684	7.60729026915843
ILMN_2937674	6.26671665260601	6.80403341810991	6.96700212646277	6.78581934830647	6.32401700190211	6.47823708888647	6.61523145704156	6.95800772326333
ILMN_1222441	5.70443827482333	5.46394747452232	5.61991772616864	5.56593088994807	5.45448186576747	5.51000447155984	5.57034945701988	5.59695284062951
ILMN_1235363	7.7769617318186	6.78831414204515	6.94885456991713	6.96700212646277	7.58519109717526	7.26196043820333	8.04380510358796	7.09553456019686
ILMN_3160897	6.00047339116785	5.8945914606612	5.89315324877858	6.03063557867184	6.12497532579872	5.95308209639509	6.13876494604632	6.25729529036565
ILMN_2593888	8.19706369050599	8.34032481186089	8.36162521649798	8.16138033273594	8.54132839618802	8.71608708416083	8.57969697562309	8.41242885166957
ILMN_2679386	5.37068636074397	5.35093449775095	5.53049334488618	5.50023671681852	5.53782661196078	5.56048913363206	5.63388575915144	5.48970496802829
ILMN_2605645	8.83966640795087	9.38571914836054	9.05960154050662	8.80694334908723	8.29907828450024	9.10167098595583	8.94502618448494	9.2462197093715
ILMN_2791578	13.0777314760649	12.559570142043	12.4961981756497	12.5762003797923	13.1414933624775	12.7523741387291	12.8844971876656	12.6267712979725
ILMN_2671253	5.53998486652235	5.59446543245578	5.46368346964848	5.59344938968665	8.88181131144869	9.01503795092412	8.96033019475087	8.93693185817515
ILMN_2818895	7.34876676572123	7.2656695420591	7.1982412080095	7.06771131010746	7.86474345597057	7.61398325318369	7.39266968074694	7.83043566245445
ILMN_1253631	5.80053105981215	5.87743359542976	5.84494313450778	5.86800157433134	5.96578693921852	5.79773051420531	5.84135170947417	5.73803890932565
ILMN_1227649	7.8557082048284	7.41001699357531	7.34390299745983	7.35374771298077	8.16327360810156	7.79768665122276	7.59509231278859	7.62055552926334
ILMN_2667909	7.29627476456814	7.03809482695152	7.08463036472584	6.95748283957056	7.89823647317673	7.61817826056753	7.23102444706735	7.31599352975612
ILMN_2657636	5.88898416494097	5.78574310310663	5.89592857444665	6.03754519692053	11.6698609987994	11.2398464152262	11.0619469405914	10.7585913382003
ILMN_1231997	5.81779942693383	5.93293872345773	5.98898858630402	6.18439912537924	12.6418778909729	12.2770193766122	12.2143527817744	11.9621328954262
ILMN_2979237	6.18787783106981	6.51845143962748	6.33980514060521	6.74866659646511	12.8530865784279	12.4389678262145	12.32186726513	12.36876019992
ILMN_1248849	5.83618915647918	6.01689000095639	5.92758023710234	6.22946544995958	11.9779506189807	11.9233612401509	11.5602891824728	11.1759624809236
ILMN_1241437	5.8613041936329	5.91393897887944	5.76796558768599	5.71854065033372	9.05159009654961	9.00578354563469	8.9790292394711	8.90217818146388
ILMN_3138685	5.8121304452482	6.02865721843862	5.78014573243303	5.59701308754466	5.83145749163723	5.69388852142303	5.8525922094876	5.7517522473885
ILMN_2892441	8.00739041860931	8.3837582845416	8.04273522794405	8.02889909670016	11.2580412685517	11.2734670806626	11.2153466598256	11.3030398784597
ILMN_2556329	6.89049610815164	6.1590036933679	6.08669514448489	6.29516560796158	6.95593740088393	6.37617877560375	6.68054234121738	6.28773703211168
ILMN_2548534	6.203540618665	5.73764786138224	5.57696093375482	5.53354481606722	6.06374781081029	5.83209833955258	6.05352819662742	5.63573748913005
ILMN_2820369	6.98734332258538	6.50785785580793	6.31027996919166	6.72954242126872	7.32857205030445	6.63558253145657	6.9495091078443	6.91046090196408
ILMN_2776008	5.39300914941842	5.47242538330122	5.57375551808511	5.38207040096253	5.57087986186047	5.51307920456198	5.39146868815234	5.54217898574511
ILMN_2792924	5.58568794881893	5.49068732861361	5.4339390302235	5.52245430171511	5.62829027118379	5.6713157374786	5.41692792361448	5.51566227253885
ILMN_1228233	11.0018215904451	10.9615664474031	10.0331305611554	9.58057595376413	7.78829035396026	8.12514531352177	6.53124320861476	7.16715642975927
ILMN_2626491	6.3007561152662	6.40683418942508	6.10425398556805	6.06141318345328	6.22129976192738	6.40702856300089	6.13206787183517	6.13672230500942
ILMN_2862470	8.99433908055736	9.76549987611514	9.49727713877036	9.26950559988411	6.24328496673338	6.71309174197029	6.26782916679217	6.38650446190805
ILMN_1251449	11.262281484905	11.8149789322718	11.2269404620435	11.0436649027659	6.98782364076548	8.12255702735229	6.51557144847983	7.28621500863114
ILMN_2624854	11.4352705998906	11.9750040150224	11.3440699836045	11.1801731971833	7.26207369821948	8.21445451890576	6.68437980079623	7.34980225231881
ILMN_1214964	6.78506824324858	6.54952368881818	6.45308689993438	6.45641626997392	6.0720563731761	5.93021689789446	5.84282767391685	5.79064205654585
ILMN_2705777	10.196747034182	10.2599899187447	10.2204623716054	10.0296440255241	8.63692300644153	9.05159009654961	8.56017618342196	8.36649871500109
ILMN_1246321	6.40227331100719	6.41679214519316	6.35944693592631	6.08374651364462	5.50746048284369	5.55196021625538	5.50970601454418	5.51781896404012
ILMN_1219305	5.7825941322238	6.02651696905098	6.00855389298555	5.8811548696024	5.96244488300267	5.76072403856046	5.84785250459043	6.09068385196039
ILMN_2633096	5.75372750319644	5.50781069207345	5.69746084358581	5.36298047526076	5.65002665476201	5.55745363045993	5.50203787469716	5.5303136270637
ILMN_2735294	6.58025575937738	6.90195309838783	6.70453465772223	6.42968374584511	5.97451230542278	6.42755203718232	5.89543150554389	5.82065723867211
ILMN_1254523	12.1660881365217	12.1803901672483	12.4291642994679	13.0202518989258	13.4864107590897	13.710282463152	13.8223819926345	13.6018801874732
ILMN_2938904	7.52885101707281	8.11507441605342	7.50612536053219	7.85821316017918	8.91986524929646	9.41129501777163	8.75233401956839	8.79762841643315
ILMN_2601758	6.96339869263483	7.14740096039339	6.67190442795779	7.06659740869058	8.09862786142753	8.47649768464249	8.18962166562363	8.02150728015743
ILMN_2677046	12.0114443597977	11.9818535895717	11.9487978858774	12.2488924601335	13.7032343175976	13.838471106551	13.6895338185774	13.7197806474702
ILMN_2793329	6.11022330112668	6.05361168452777	6.11994298263363	6.2142737747743	6.87897614854039	7.14155055485255	6.87020384086863	7.3561211358544
ILMN_1223230	10.8132926961408	10.7642054342089	10.7094713662824	10.8716354769681	12.7858168252514	12.8134848572724	12.7219920766824	12.6797127593042
ILMN_2917386	5.76539487905065	6.13073314962171	5.77667927305709	5.77545769102429	6.90498753831844	6.50041219313899	6.24552803524651	6.2818271458047
ILMN_2680533	5.56630867611528	5.59934394379677	5.84680572189373	5.8290207486784	5.96632138659608	5.79659619673417	5.65095916911232	5.655928183208
ILMN_2689880	6.39247973830825	6.54658999596465	6.29724386098963	6.42742159221143	6.64715244192325	6.77697219036512	6.10638527845967	6.44115834189848
ILMN_2554549	5.33351278125683	5.50479956622545	5.54028103946868	5.38183435912809	5.51498473868369	5.27246173678889	5.36106670818224	5.3785327346523
ILMN_2665715	6.8392425954416	6.70598736761031	6.57843721018423	6.70276571376216	7.16513097942134	7.52832556159347	6.80209444841662	7.33932058361837
ILMN_1229964	10.232095144726	9.75653157550529	9.43093950972913	9.42649133753731	9.69641422047005	9.67932291195701	9.10801082995667	9.4593168030038
ILMN_3003518	8.1237165635866	8.13999502800319	7.60871740837015	7.54419691576043	8.38450009289637	8.55115101998618	7.58138844022926	7.82010929962875
ILMN_1244651	5.5437097276287	5.57638812612719	5.62349598843133	5.80280132175377	5.52474886842827	5.61265799217506	5.53013775036921	5.66845973420291
ILMN_1253367	5.76529946047971	5.67281124663793	5.73604796250055	5.65448820736157	5.43314156941989	5.45488891969987	5.86885393883698	5.65469634838714
ILMN_3087593	6.19886536313468	6.2506107548135	6.37856346917516	6.36185995027975	6.4916635898977	6.24818537213671	6.11582366538969	6.31560981499784
ILMN_2702823	5.85004021611652	5.47422007712221	5.68558083116269	5.82433218535221	5.78383492587053	5.83702159004475	5.89375893375538	6.02558243767079
ILMN_1247789	5.77701302072585	5.77900199818527	5.78127482153933	5.82162731380415	5.76955459809884	5.60627109782707	5.63112604197868	5.73318857031152
ILMN_2591632	8.96922634092108	8.87721399122188	9.24664293126374	9.46501551969576	9.40492445739644	9.12563424921801	9.45520945705697	9.27730687231316
ILMN_2749847	9.44928467849963	9.4879984854802	9.66583850758035	9.43985744739823	9.2836270342012	9.25905517179343	9.29527673307287	8.82810073379979
ILMN_2817371	7.56472492858137	7.45086482346625	7.45666653742256	7.0556272038408	7.35504303162532	7.351768879202	7.38392348771773	7.44510664140575
ILMN_2742455	7.86027768396508	8.16550725444762	8.21128664069527	8.15226943910946	8.08444899773246	8.11190559780228	8.17607432672385	8.53759067655968
ILMN_2736611	10.8244425904662	10.429076107812	10.1760421066696	10.373905226127	11.109493850124	10.680887030574	10.3745333672868	10.7724003576973
ILMN_2592352	5.8611613037052	5.64320776906326	5.62965900787046	5.72347175211278	5.95987715383003	5.82318703522612	6.19400394539662	5.77933130169899
ILMN_2637811	11.5529875334568	11.0775927565291	11.0065631183233	10.9274814125985	11.7875494414568	11.2057572121107	11.5777278045713	11.3160914936631
ILMN_1252745	10.152820524031	9.6981156196683	9.64257746306519	9.60950896390463	9.95830638503568	9.31973299394293	9.47580867912627	9.36377284127267
ILMN_1243127	10.1316923174655	9.60742013259196	9.6531400904421	9.59121315782561	9.6904731441518	9.26307165266757	9.64257746306519	9.56463757958437
ILMN_2997308	9.51117091300102	8.88903130259854	9.00578354563469	8.92956777806224	8.71989406078811	8.09989013286096	8.38814572255201	8.06842743476089
ILMN_1223234	6.53362234971566	6.40158140551869	6.40571951054663	6.69416881822396	6.56847559917895	6.4420299765815	6.61990148089936	6.23696041389074
ILMN_2642462	12.3261477534647	12.4030987265154	12.5939967291532	12.4221599590857	11.3914251905292	11.4527712768437	11.750481678363	11.7268804844925
ILMN_2656631	6.59364783430336	6.88100631294427	6.70296383771961	6.97468360010104	7.07496709576268	6.617798282976	6.92934866673405	7.19718339031034
ILMN_2589686	5.87426335525757	6.04824212638044	5.82190985990897	5.84029405977467	5.90060323551444	5.73535499721803	5.73675310786109	5.84329677402746
ILMN_3096468	7.52167963856329	7.8395644955105	7.69550253411193	7.80767417961719	7.4121046799647	7.5189190512365	7.52241930475847	7.70103566044851
ILMN_1242837	7.6553650675688	7.96211966125338	8.27432893652841	8.21783401568297	7.53258560821372	7.29627476456814	7.53472959635844	7.22324768110721
ILMN_2808186	6.8011273652358	6.57525956756913	7.07214667590346	7.18238839389463	6.64839732973296	6.37646098037905	6.42362493512312	6.46358925221963
ILMN_2670727	10.4165072708044	9.55919733998686	9.34230025207661	9.31223878766451	10.780509420526	10.0316501544834	10.1381419101676	10.0071253885515
ILMN_2827311	11.1599167355584	10.3397633105606	10.1707091597971	10.130325309543	11.6661192371441	10.9028899343487	11.0059310717826	10.91506782134
ILMN_2444616	7.07496709576268	7.60099427213759	7.10198735423756	7.57941051115504	8.11561144510561	7.54283096997456	6.88428194582226	8.16627821742104
ILMN_1243678	8.32376146274574	8.61453984818888	8.53375216009625	8.38450009289637	8.74042710443974	8.63631398174786	8.36846253612237	8.4894062555845
ILMN_1234257	9.36036496246438	9.35222366862914	8.91907783710423	9.19830512394442	9.58238918551914	9.66915858741224	9.30486193620851	9.80561865851994
ILMN_1249581	7.76136988691272	7.64396907624505	7.75899549954451	7.91725249643663	8.30224872653486	8.14924786826628	8.73850579263477	7.95931388059647
ILMN_2548251	7.08626058077648	7.10801079727531	7.02542834929007	7.217735886135	7.39941433579886	7.34473175792769	7.4764716101632	7.50701531497208
ILMN_3160529	9.96389985054514	9.70743553594638	9.46367193033633	9.1555939501093	9.46173312443983	9.34291444884092	9.32903078934617	9.3838056339218
ILMN_1228542	8.17319109729242	7.97099626064121	7.57588324037204	7.5014802478468	9.08019665550538	8.68104567347314	8.36898235233061	8.53375216009625
ILMN_2421064	7.13277436177704	7.00324171462901	7.31658022356178	7.29725229961697	7.39520850161625	7.22604280112128	7.44040628924901	7.20372092631937
ILMN_2618346	7.62585255755136	7.37223660018265	7.02839289306995	6.95104832677784	8.64713814678584	7.90523844039791	7.57691982946885	7.77106906238035
ILMN_2647273	6.48898254540462	6.354414670721	6.50323520513598	6.47012913794821	6.53403420291119	6.66261339007761	6.80306527642402	6.88480280002808
ILMN_1222243	6.00471881943083	5.76141749439914	5.85064667615172	5.86407617366509	6.01321269776283	5.79995757059897	6.03401680713047	5.79416678499605
ILMN_2786070	8.65766769136889	8.5299440934062	8.63533894367049	8.65178657863285	8.47814013552055	8.23603704037196	8.49392002890836	8.36898235233061
ILMN_1257110	6.66991419442903	6.47899163791	6.44396690731297	6.46585832206245	6.79052239171304	6.7115589007324	6.4288453726765	7.08463036472584
ILMN_2523012	6.22734961585862	6.49409070340544	6.40185998622004	6.46259437310833	6.73284044152957	6.53124320861476	6.5117671399339	6.71594095866165
ILMN_2698259	7.74709816697195	7.42374622911477	7.21222423550608	7.28750623255451	7.61031452873492	7.55655605956968	7.22414485095726	7.78597329739214
ILMN_2753314	6.93011356232455	6.75229921771047	6.85083573252695	6.67989305583766	7.02257879175074	6.86956403288989	6.85943901247911	6.99377737537398
ILMN_2693691	6.18637657566434	5.74429243943842	5.66487833973537	5.79849804640996	6.02189125654676	5.80219609327988	5.73354676621437	5.83824190181485
ILMN_1220313	6.596723119195	6.30367991579282	6.40069524614904	6.27748678284973	6.55789361235456	6.44908193724706	6.50796753525353	6.25956787026543
ILMN_2510196	7.63745918480774	7.26866094317608	7.13119126430878	7.26988383686867	7.8711207803285	7.6512483436667	7.36151627362756	7.84531182005353
ILMN_1239784	6.54870438855296	6.0041323847793	6.29895902895823	6.3162705559069	7.13712704701149	6.48181508936193	6.943975520342	6.36045417878863
ILMN_2655395	7.27305634910832	6.94858113761227	6.44793829663469	6.52094727118948	8.08117675790596	7.34044020712706	7.71463370497694	6.88428194582226
ILMN_1213454	7.76408527352011	7.03512129807896	6.97077990180205	6.93650956287517	8.38226233487602	7.76408527352011	7.88859250374047	7.13811932984468
ILMN_2550240	5.91466521205785	5.95688547591208	5.65240453431813	5.63657749656918	5.80193823425844	5.93489850217803	5.89315324877858	5.62792782686843
ILMN_2600113	11.040858791702	11.0468488636321	10.4343015255049	10.0722374018028	11.0323064770395	10.6868810665964	9.68885263971171	10.4542498061718
ILMN_1258042	8.89566354535367	8.58179622984418	8.36898235233061	8.41127295547215	9.12751724380398	8.68275104252223	8.79198573091669	8.48262430639263
ILMN_1216072	11.3295285404243	10.9004858054482	10.6639863129571	10.6905496836673	11.3922803217456	10.715452625566	10.7353349488628	10.5400531889629
ILMN_2759167	6.68583598157107	6.84211646013321	6.58536296207592	6.55199396576199	6.82285003831264	6.55347489904808	6.53075449280256	6.74008443803902
ILMN_2901056	7.9692426044345	8.32453504368018	7.93440430267969	7.73591567975916	8.05694369656893	7.64038476962265	7.68258198762083	7.93704868057927
ILMN_2799368	8.33425797544899	8.29938067346207	8.1541041780449	7.91803471659671	7.57110300012211	7.78882589876282	8.07861697247988	8.21250307276608
ILMN_1256281	7.82260938727646	7.86769171769832	7.42191396932064	7.39309824188247	6.98166845251819	7.70070222313889	7.59107029987718	7.76861020438658
ILMN_2592095	7.73168152625785	8.02411622895743	8.24697889066001	7.97341583036642	7.67261494843683	7.84633636670348	8.00480367764695	7.85429750215195
ILMN_2908070	9.95963014757257	8.19643110754167	7.43501157499336	8.5238423330574	11.5736638129432	10.8042666709042	10.2775535940756	10.7951107473689
ILMN_2908065	6.94220130095695	6.2157005319282	5.92342682143327	6.44501830253676	8.74737455915316	8.12531349871508	8.0831916239259	8.03359059497178
ILMN_2732954	5.61093845440664	5.5769056240389	5.70874548933687	5.56927947833165	5.63147826189424	5.61145813109529	5.49271048363539	5.87142267786229
ILMN_2723190	6.98650124308707	7.29551997057383	6.77955828623856	6.76770812374114	6.19352627219549	6.36761837420974	6.04792118305091	6.31072769285497
ILMN_2754287	6.40655144452264	6.39167014729127	6.21677679700427	6.21177260668815	6.33969704238525	6.27756596101956	6.25857418362176	6.56628245314733
ILMN_2635395	5.62412254074168	5.77504560164053	5.49831697623668	5.68452471360549	7.79912811448911	8.63737327742021	7.82479871498216	7.84564599471356
ILMN_2744846	5.46961157933687	5.57903212306412	5.72608032171743	5.58428044069057	5.64670140660676	5.54187712489551	5.51755168461017	5.75250435339418
ILMN_2895501	5.97815100247922	5.782384122258	5.8046035474489	5.79092259305871	5.75404037147396	5.79598306835714	5.70269663662807	5.65774813897938
ILMN_1241211	5.70023266267308	5.65304854889491	5.79013289915496	5.47220285980073	5.66982335242991	5.61042984890159	5.50178747573955	5.44383309074691
ILMN_2591425	6.19342906262952	5.89535294632214	5.98316389389275	5.89487074197661	6.20180593051514	6.02358643100923	5.80900348259648	6.07034781224146
ILMN_1228564	5.68016894506617	5.455972589485	5.66870043510717	5.56718019489223	5.71286694806507	5.69586558176696	5.71587940603744	5.69112238114837
ILMN_1250403	5.56702944983411	5.69441886744182	5.66126330221625	5.78918944371345	5.60069016356461	5.78613322688349	5.80605707223087	5.7231950774888
ILMN_2646690	5.75662560357963	5.70532263253824	5.40092873463433	5.43843562507455	5.5485998049303	5.55985756467466	5.66166356817531	5.4561284128346
ILMN_2967576	11.1710142037657	10.0472486766588	10.0756775064194	10.5461093710257	12.4341838320602	11.7803464998262	11.6440824948089	12.1500230355321
ILMN_2771360	10.6868810665964	9.62345542979764	9.70661332399734	10.1685347829464	12.0428605264441	11.5039017457529	11.3295285404243	11.6258118482697
ILMN_2631948	5.35907970448094	5.38913960994948	5.52635552977218	5.44090952099125	5.45051065764549	5.50144284743444	5.42856427134733	5.49217470132538
ILMN_2607397	5.46485308413215	5.5035551774992	5.63393257164957	5.38704893359433	5.32058274076106	5.49014939000862	5.2742517357047	5.3973420368297
ILMN_2768026	7.77772208099404	7.20712404382572	7.9145443430819	8.42038113064568	7.60386349862394	7.31332272876636	7.62897203230414	7.43434049386514
ILMN_2855334	10.8289798928215	10.3797679612649	11.0798375809596	11.4410002626742	10.5638282068127	10.0683580352126	10.1273871396398	10.3040961605643
ILMN_2741114	7.13229394615465	6.64861224689164	7.31813943136601	7.71597579957678	6.89688409520383	6.71458059619872	7.19297096834289	6.71278440998303
ILMN_1256735	6.66500356156505	6.46715259908066	7.20183194861285	7.6410173305821	6.81385156095892	6.59748163846043	6.91151288152135	6.47285004469897
ILMN_3120510	5.77763912788006	6.70668819192572	7.04885506163267	7.49007056776331	5.82335940552209	6.20361896925678	6.66631793029033	6.72724083278282
ILMN_2686069	7.36416245781605	7.54318314058586	7.40762818050784	7.26866094317608	8.70120971583116	9.36800535989816	8.59498173901092	8.87889190748352
ILMN_2661635	7.60729026915843	7.6297130601595	7.57291353633963	7.39941433579886	8.95375838161926	9.44535767806293	9.02853040742493	9.06580005051333
ILMN_2776721	7.54009984325911	7.34167125718817	7.00829975423391	7.4820120874009	8.29779543241353	8.12302193691618	8.23221098358284	7.89852755036231
ILMN_1219828	5.36533104837962	5.34458428492871	5.38335610309414	5.42108807179186	5.45346757622452	5.53417209033509	5.4872799665545	5.74307445954851
ILMN_2742057	6.16058153791894	5.73290088481457	5.50525973165141	5.73687308965217	5.6436666071905	5.52902216875277	5.7796252404313	5.47153902568022
ILMN_2668902	5.50045782663255	5.52448631761687	5.71003212881513	5.61620557017135	5.58883027138674	5.74090759768369	5.6599381478066	5.66511146470445
ILMN_2988849	5.48150210496347	5.39050247905901	5.60637796873176	5.68383962907107	5.34017141200243	5.53166743671474	5.33742370177079	5.43053175135846
ILMN_1235131	5.79106287342984	5.6761917957027	5.79190648271517	5.71882826867309	5.73518112834199	5.71221555792011	5.58270618811994	5.53423466656256
ILMN_2696696	5.45184629366078	5.4687224726982	5.47196632494275	5.64074216450179	5.4597595485725	5.55220401754989	5.46456404681745	5.62395634730453
ILMN_1218358	8.16138033273594	8.31069928396962	8.38303564925336	8.24211317700034	5.62110163474116	5.68396907405195	5.7060030173474	5.77682594471846
ILMN_2658554	6.35482929711519	6.66003565961911	7.15028980603253	7.14509735683858	6.02016249490871	6.14770316662874	6.55440677667894	6.58955795345662
ILMN_2924505	5.55003630437301	5.31413782626843	5.70963227712869	5.55202440883099	5.45505258887996	5.68823712371461	5.4979314922708	5.66793387452935
ILMN_2924504	5.59752715183466	5.49578364968264	5.44377048684715	5.48752260599571	5.62909017050545	5.47092058915877	5.40906281300158	5.6633981714512
ILMN_2658553	6.32625439803917	6.73226482337413	7.02447967608191	6.885700277456	6.31648575764734	6.48874810334001	6.41542516443745	6.32484515857649
ILMN_3007956	9.45573628554652	9.61653080997827	9.47288920886327	9.28129484060078	9.03975049348705	9.15607239196069	9.3757562552887	9.13663327677385
ILMN_3007959	8.49234933814301	8.53900134708858	8.32773120162735	8.31755806310746	7.81971990809077	7.99637250360774	8.40966178731333	8.42299827264187
ILMN_2678281	5.82009795217588	5.92406436430282	5.67410708128705	5.8107996846314	5.80019672204975	5.81601496506581	5.86547526360178	5.90775264885437
ILMN_2987649	6.0000870944486	5.81088031917513	5.93710214713006	6.01825641082587	5.67290891735831	5.98152743956697	5.99657457976898	5.95574192906875
ILMN_2642942	5.49040173667265	5.59638225175626	5.60541929030552	5.52082557313468	5.61515255842708	5.66055577771408	6.02447355358385	5.864017314689
ILMN_1224204	5.46152954169956	5.40444015994308	5.57736613364296	5.61991772616864	5.5965727836982	5.46848438898052	6.03714104794535	5.64358785961237
ILMN_1216490	5.60059208751416	5.57733176387387	5.57068051808302	5.7955462818265	5.55618839688242	5.52036185994565	5.67830882436762	5.86578837982199
ILMN_1229500	5.97688060811531	5.86712383475701	5.86018175757444	5.87394349386688	6.18105512952691	5.9369369580845	5.67703438373978	6.11328574389615
ILMN_2700292	9.50765276655926	9.7282665832903	10.2410561497037	10.2554583923073	9.89171437625934	10.0647763396853	10.3164294711229	10.1700978765447
ILMN_1238747	5.99644092003703	5.70064216676405	5.89411585480827	6.02045358551583	6.48032220336509	6.27371339355384	6.07669127947205	6.07375745134609
ILMN_1255148	5.37972483222076	5.55501917872297	5.50625893829691	5.54834417981645	5.91897256795435	5.95417772393386	5.84846304590825	5.95279566386014
ILMN_2742160	9.25768801932725	9.58571016493351	10.1787446389227	10.1628817113632	9.60189293420208	9.74182329734217	10.3047120929263	10.0258679082379
ILMN_2878620	5.73371344427185	5.7144676412521	5.7387628724618	5.79339135164866	5.73687308965217	5.65340961039679	5.84874974180482	5.97411973935303
ILMN_1212794	6.70743754629273	6.93039243901057	7.60157117393355	7.77648279387273	6.68244555306874	6.37283753331564	8.23005334943853	6.85122387667094
ILMN_2906728	6.81226177853296	6.97282129623414	6.60190795860415	6.30358880218244	5.57381428052565	5.73366725218032	5.73142534524582	5.81624222021651
ILMN_1256343	8.59457985251336	8.63888064623742	8.12411284437377	6.98719933808662	5.72650258238212	5.59603686710391	5.53354481606722	5.61713341195648
ILMN_1259559	9.34230025207661	8.96309544630885	8.05897535680659	7.6924537887464	7.21222423550608	7.15210798088783	7.7375475140705	7.56433872409708
ILMN_3122845	7.55015121413552	6.8959143705279	6.85423780643621	6.79156874006386	5.70915658321755	5.5485998049303	5.6216560493054	5.57197572264517
ILMN_1247646	6.69455777849146	6.44022936176595	6.20795413365184	6.26685829893634	5.80556645005113	5.64652098179091	5.64275961344053	5.80332617955797
ILMN_2734729	5.63388575915144	5.62254583960658	5.5282939500274	5.40052674387214	5.53548624356029	5.57685469491165	5.52570985435729	5.36341246999632
ILMN_2631423	5.71403019653875	6.01507336501474	5.73678422021951	5.78388683839139	5.86304029513216	5.73830962731695	5.79858944763972	6.11661950267292
ILMN_1226525	5.65336263738107	5.70458538843763	5.41592497681463	5.58448734751509	5.56096335478247	5.7143411789157	5.57408591212041	5.72096311768708
ILMN_2913716	5.60330060775701	5.88008274606625	5.85263942781134	5.86531611241103	6.03063557867184	5.96972941747574	5.9086678325125	5.66260774723179
ILMN_1222767	6.59927813987064	6.37350610096205	6.43825525317879	6.45119740616434	7.728277766554	7.04009858209842	7.13119126430878	6.90455815755727
ILMN_2524980	6.38510313626792	6.01455916191347	6.30036509947884	6.31787008811336	7.69209455551393	7.01759974249378	7.22354225467495	6.60852032367368
ILMN_2994806	5.495647159921	5.53604244532717	5.66914305117357	5.7220672130892	6.50946408884586	6.0699766946023	6.26019800574545	5.53251925912464
ILMN_2703385	10.9499615468471	10.6619914806324	10.6287488797622	10.4171863801881	9.72012987292222	9.81377962829656	9.94638102762705	9.92845316011892
ILMN_2907878	9.70611109694822	8.20773499944342	8.33958375878266	8.83479885847148	9.01298321278613	8.42405813513601	9.3226212391209	8.83966640795087
ILMN_1242842	10.1152256179483	9.6852261383045	9.71830517342503	9.90423729901929	10.4813796775048	10.219524006585	10.6588745370922	9.75214122294483
ILMN_2525799	6.27137863477954	6.13340161724943	5.87541206379485	5.60541929030552	6.33059035300586	6.18621954624438	6.23027908857972	5.98291738926083
ILMN_3074985	12.4484108234314	11.6346790239242	11.4444097366186	11.9546844280972	12.3307657610561	11.8149789322718	12.6418778909729	12.0804636376054
ILMN_2590520	5.64667278925196	5.60818147464358	5.56202714890038	5.58498722169	9.80899702520993	9.86447289436341	9.58845513792174	10.0521386085194
ILMN_2608090	5.94824395474364	5.77885682857032	5.8759623846635	5.79548462438139	5.70282280810466	5.88851270363797	5.90474533692653	6.02754895446462
ILMN_2476267	10.3397633105606	10.7049856213085	10.8645740489864	10.9858302879764	10.0901572550176	10.6658116660317	10.5528979223049	10.3797679612649
ILMN_2462745	11.0718896775606	11.4245223249082	11.7022307037474	11.9127890624468	10.8645740489864	11.373194960001	11.3482012226271	11.1286171464904
ILMN_2729386	5.50405007354217	5.62887305405008	5.43227880899837	5.70737614749861	5.44049808778866	5.4994569446538	5.6050386786749	5.66797679311016
ILMN_2777769	5.81693343194952	5.91933120264101	6.38360466100659	6.07023042410084	5.81811487950771	5.75336358566035	5.71889329075651	5.60417105422817
ILMN_2866856	6.0795965950264	6.20881946410093	6.40791003487441	6.41346408287171	5.69180680795971	5.74405410069275	5.77553815243434	5.52760844562085
ILMN_1244977	6.08521584511365	6.11682314234346	6.28250553009311	6.19060325579075	6.23696041389074	6.40997638179248	6.16417478683996	6.20700418954227
ILMN_2979639	5.48970496802829	5.71695006089472	5.64463391734191	5.34733466118644	5.43433707407526	5.50256380180312	5.5159072403508	5.51343484323049
ILMN_2589164	5.8436189171149	5.89747245448792	6.02605644830928	6.07347750967897	5.94486479857001	6.19231782096809	6.14315353804717	6.01516886718573
