,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cib1,1113.03796289606,-0.0712689646384033,0.19580525454927,-0.363979057510025,0.715873648017586,0.789459055160245
Gm43720,1.15252638925763,-0.275480035448114,0.776695950936203,-0.363519241267547,0.716217042147628,NA
Gm12198,1.03723499933062,0.301473294522754,0.841762580127738,0.363379017411974,0.716321773772636,NA
Gm43809,12.1802098443321,0.233864362090051,0.643761194691985,0.363245789111387,0.716421285440071,0.790016367924799
Gm43888,1.65870831710659,0.340188969423553,0.93678335314485,0.362793882441873,0.716758862096445,NA
9530026P05Rik,5.49881386601664,-0.285033050457961,0.785564065113182,-0.36274770621037,0.716793359101792,0.790380027627199
Gm42815,0.983977028190098,0.304294503915063,0.846188879327177,0.362719767235368,0.716814231829927,NA
AC134439.1,5.1005054099518,-0.293990621760392,0.810400829458812,-0.362482762266257,0.716991302676276,0.790516159412989
Gm20712,5.99877669533468,-0.306779884726697,0.846202925278134,-0.362469229698525,0.717001413569992,0.790516159412989
Gm42611,13.7433203719507,-0.210320209685689,0.580285662437562,-0.362376488092735,0.717070707040182,0.790545920473924
Gm26550,1.79289404158762,-0.339209472589616,0.936286929528842,-0.362219057316635,0.717188339457298,NA
Rab6a,1742.61785164714,-0.0619470800511142,0.171045144056928,-0.362167926426526,0.717226545947515,0.790671085779102
Gata4,0.706408475951789,-0.274319422327298,0.812445866679427,-0.362094906074643,0.717281110107739,NA
Gm37376,26.4411503999905,-0.299164793149397,0.826724328819291,-0.361844356561437,0.717468343176271,0.790890991248161
Olfr1219,2.14049849391708,-0.337644825330229,0.932443863710189,-0.36178765469705,0.717510718250951,NA
Smad5,836.873023318473,0.0540183608961348,0.149311738971315,0.361782406712244,0.717514640277903,0.790895376712104
Akap3,1.00245697862675,-0.322376272327754,0.896516688976878,-0.36167008043206,0.717598587942259,NA
Gm15261,1.00245697862675,-0.322376272327754,0.896516688976878,-0.36167008043206,0.717598587942259,NA
Tmem259,3671.97017838232,0.0590466303601855,0.163314537506605,0.361551670455766,0.717687085982921,0.791038803369593
Selenov,1.14863930336697,-0.292570020605298,0.905232806601873,-0.361470902153976,0.717747453310596,NA
Pcdhga11,1.87987283889766,0.318954192105871,0.88966347043998,0.361367773284323,0.7178245357928,NA
Spata46,0.993560108922407,-0.32393994375105,0.900730443121724,-0.36129590970909,0.717878251090297,NA
Gm42756,6.64896801950326,0.286793714157647,0.793535817172984,0.361266375540262,0.717900327165977,0.79122717546765
Tbc1d2,27.5059572054388,-0.188173264019854,0.521158357084123,-0.360972130986792,0.718120280701698,0.791422922870269
2610028E06Rik,1.20119379819902,-0.316580699732143,0.85070394921301,-0.360910507488787,0.718166348426321,NA
5730405O15Rik,7.3658085717941,0.256116849366551,0.709746294119589,0.360836723150048,0.718221508548114,0.791487810204358
Gm35392,0.992234098786618,-0.321855786193945,0.896199721640258,-0.360789253156147,0.7182569972165,NA
Olfr1157,0.992234098786618,-0.321855786193945,0.896199721640258,-0.360789253156147,0.7182569972165,NA
AC124712.1,23.2868082299923,-0.162552738553064,0.450735681639598,-0.360622651652869,0.718381553664068,0.791617503327108
Gm37145,1.87316942948917,0.316604183137928,0.885123615247877,0.360594255623871,0.718402784162014,NA
Gm28959,3.29686094105556,-0.329913729952114,0.919432893444924,-0.360401766814637,0.718546705553225,0.791752808212029
AC172027.3,16.9847446093772,0.332222622773048,0.923105698380647,0.360165994772333,0.718723002861909,0.791867636966892
Mtmr7,18.4099538986647,0.247573708214804,0.687422526166191,0.360149070167138,0.718735658722745,0.791867636966892
Hnf1aos1,2.61838664499859,0.334106624234744,0.92798148765508,0.359984397213534,0.718858801691453,0.791956622542535
9130204K15Rik,1.02600395017005,0.287761267540563,0.891032794004501,0.359976469109927,0.718864730537253,NA
Cdh23,16.8088818368438,0.200445441808303,0.557317230426789,0.35963204287556,0.719122317925796,0.792200235762758
Thrsp,0.974338191473002,-0.321237513601382,0.895627499552786,-0.359548795133156,0.719184581528113,NA
Cyp2j5,0.66480053992018,-0.265722447264081,0.718869273673176,-0.359491578699284,0.719227376577502,NA
AC155298.3,0.675125587665244,-0.255067622448374,0.719378711877701,-0.359491578699284,0.719227376577502,NA
Osr1,0.675125587665244,-0.255067622448374,0.719378711877701,-0.359491578699284,0.719227376577502,NA
Stk32b,0.668443038872743,-0.2619122039113,0.719051943584559,-0.359491578699284,0.719227376577502,NA
Gm34838,0.668443038872743,-0.2619122039113,0.719051943584559,-0.359491578699284,0.719227376577503,NA
Sptbn2,3.6373468246118,-0.312369128400899,0.869451632070877,-0.359009468145571,0.719588006260129,0.792666524165716
Gm37812,1.65202576831409,0.336571947695275,0.936783568064583,0.3588364548333,0.719717439385481,NA
D930016D06Rik,107.461867049236,-0.12149374816564,0.338664249755467,-0.358784925914254,0.719755990278943,0.79273788572498
Gm28417,213.563422027355,-0.136911382152775,0.38168689276391,-0.358703581459828,0.719816848845396,0.79273788572498
Fscn2,2.47290056187187,-0.32161425301099,0.89573023440963,-0.358636721516841,0.71986687202733,0.79273788572498
AC117639.1,9.20229850813434,-0.266884223865231,0.743871116530785,-0.358605954263367,0.719889891832525,0.79273788572498
Hhipl2,2.68058300041641,0.32364775583452,0.902032241341886,0.358591601383087,0.719900630626007,0.79273788572498
Olfr984,5.79365374800558,-0.27170839350889,0.757342907324753,-0.358582697026101,0.719907292874116,0.79273788572498
AC166361.3,1.46938884333717,-0.315330976667717,0.884735887422713,-0.358556061517489,0.719927221713208,NA
6330418K02Rik,26.7258326383735,-0.175448224807387,0.490174839814608,-0.35808767985848,0.72027769862502,0.793099034325281
Gm40377,7.61399741178095,-0.254466292385804,0.710522985888125,-0.357999782099355,0.720343476616166,0.793124733974286
Fbxl12os,33.7042657854375,0.152696226844869,0.42659867694766,0.35794051527943,0.72038782990906,0.793126842602087
Gm15619,0.989173188330696,-0.320993710551329,0.900578754148664,-0.357935945911006,0.720391249509637,NA
AC121793.2,1.3645872509081,0.327585797494091,0.919304977397479,0.357849916340164,0.720455632923817,NA
Zfp120,202.5238399442,-0.0765151007746973,0.21387355048174,-0.357758878565668,0.720523766571158,0.793193066589601
Gm15911,6.65977358253881,-0.275419480526222,0.769751238850115,-0.357746723398766,0.720532863796439,0.793193066589601
Gm26703,5.51073921446504,0.269529427629564,0.753396359773319,0.357659403972574,0.720598216961185,0.793218287005984
Gm44873,168.708498282631,0.0985809279062101,0.275754893985409,0.357494574369162,0.720721587239803,0.793307364622455
Olfr370,0.630827461775009,0.272313585010166,0.796870947714285,0.357387431350145,0.720801784646586,NA
Olfr695,8.94042028380885,-0.283021244445502,0.791822496153546,-0.357319385603141,0.720852719027063,0.793397114994468
Tjap1,912.537865352581,0.0646036118417043,0.180824900351456,0.357272211687846,0.720888030912358,0.793397114994468
Xpc,760.321485150493,-0.0854410521499966,0.239233801989153,-0.357149813549603,0.720979654427345,0.793451228453224
Nr5a1,4.74238347240867,-0.308325544532832,0.8626228985315,-0.357032171194682,0.721067721682874,0.793501422041526
Gm43883,2.00019094852421,0.328811755866074,0.920469474028073,0.35691813756112,0.72115309097444,NA
Gm43209,0.995876597739181,-0.318029627508695,0.896272012848239,-0.356693077872741,0.721321588181336,NA
Sprr2a2,0.995876597739181,-0.318029627508695,0.896272012848239,-0.356693077872741,0.721321588181337,NA
Gm45047,1.36675985058797,0.324535519345139,0.914222092760997,0.356627100316008,0.721370986681977,NA
P2ry2,25.8569770509305,0.202628451717311,0.568473676162108,0.356450310252706,0.721503358089857,0.793893104449413
Rpl13a-ps1,35.1036868378055,-0.180209919509293,0.505561217190247,-0.356443298610871,0.72150860822266,0.793893104449413
Erich2os,1.83520579042945,-0.329901910242477,0.928151608300721,-0.356278567517021,0.721631958303612,NA
2310043M15Rik,4.82862545042667,-0.298849181227632,0.839049579825827,-0.356121369998326,0.721749674019825,0.794111601186654
Zmynd8,3323.26044701419,-0.0636959655336062,0.178938075078092,-0.355966441175023,0.721865697295353,0.794192501133387
Dgcr2,1672.86150208787,0.0881325000894875,0.247631308122023,0.355902342048808,0.721913701794267,0.794198562092833
AC140409.1,3.16544781074063,0.325740081327001,0.915045960100374,0.355844272571382,0.721957191572273,0.794199655853447
Lrrc19,1.00102634595809,0.300336554863707,0.852562431344895,0.355841659833252,0.721959148342562,NA
Cyp27b1,4.18925716840354,0.296269686675053,0.832654970964427,0.355749470783527,0.722028193086815,0.794231012395496
Hs6st2,2.47366568006175,-0.322806485677269,0.906499129580743,-0.355678851482996,0.722081084756348,0.794242445589512
AC157017.2,4.99793654442416,0.313087523621681,0.880200853066134,0.355591369928148,0.722146607574487,0.794267770065889
Gpr153,4.29276690583204,0.324431264699676,0.912157455587471,0.355460577681414,0.722244573473537,0.794328772650322
Zfp658,117.264478631314,-0.17319340690946,0.487656804694467,-0.355161730159675,0.722468433084506,0.7945282185428
P3h1,108.920430358074,0.116287828517418,0.32754348500655,0.355035808623918,0.722562765045363,0.794585202467361
Gm26751,0.661862657985178,-0.259128792367683,0.718807718227192,-0.355027971153264,0.722568636491638,NA
Gm38214,0.668545206777679,-0.252269558503471,0.719137979302928,-0.355027971153263,0.722568636491638,NA
Gng10,1617.06494104439,0.0707537241139242,0.19935779327821,0.354908356182759,0.722658248152347,0.794643445500071
9330175M20Rik,2.16843358731234,-0.329214440732708,0.928580568789716,-0.354678236462994,0.72283065708977,0.794786265243909
Adra1b,0.508866331906612,-0.28840092306693,0.761868167666734,-0.354527274996037,0.72294376719285,NA
Spatc1,7.94046135258239,-0.242783142877182,0.684687720256922,-0.354456269419523,0.722996971260622,0.794922367095527
Prok2,2.14687198626636,0.327736788334613,0.936603589264212,0.354277213460815,0.723131142800277,NA
Gm28112,2.00385430809275,0.325436917888918,0.91849450639681,0.354099485576954,0.72326432759408,NA
4930444P10Rik,1.07783016605752,-0.32321006179227,0.92537689588403,-0.354020437284474,0.723323567084174,NA
Tle2,39.7414820457413,0.182910038505116,0.516893492324031,0.353854785770944,0.723447713171473,0.795371157801145
Gm26686,3.16190747969301,0.325156754670772,0.918829057315412,0.35372376325572,0.723545912011381,0.795432326445923
Olfr809,2.16624012701648,-0.328177750165593,0.92856907408193,-0.353545187621682,0.723679758322084,0.795492532231714
Spag16,3.30715416831606,0.330857514310857,0.936399812749544,0.353483085451928,0.723726307225803,0.795492532231714
Rabgap1,732.739285279422,-0.062170186698886,0.175880137501837,-0.353480332151641,0.72372837099555,0.795492532231714
Kif21a,1.32384669132829,0.324380689477805,0.918934438755012,0.353456313577456,0.7237463744954,NA
Gm42470,1.35206874286718,0.323745450662241,0.919172413631502,0.353424275668302,0.723770389251744,NA
Gm44430,1.99350839973171,0.325436276216188,0.920429608585661,0.353194999449356,0.723942256483166,NA
AC160863.4,2.02973791371868,0.32620908106776,0.924460167944146,0.353016666296242,0.7240759460209,NA
Gm13565,1.00380139475213,0.293028535934332,0.839647390222477,0.353003861784188,0.724085545397291,NA
4933413G19Rik,0.975568987559781,-0.296251660513123,0.845408948472247,-0.352911352539751,0.72415489966546,NA
AC158636.1,2.34148988618334,0.31816120641983,0.90154585797277,0.35266396272693,0.724340379165048,0.7961184042705
AC192616.1,1.30358187634767,-0.307134639937552,0.875162047778751,-0.352322653065359,0.724596301249542,NA
Gm16315,2.14643662107043,-0.328291179424357,0.932489894750434,-0.351911930818839,0.724904311337139,NA
Gm37876,2.14643662107043,-0.328291179424357,0.932489894750435,-0.351911930818839,0.724904311337139,NA
Unk,1442.63295526235,0.0727116775927479,0.206704988269647,0.351765487169615,0.725014143577663,0.796775583163261
Gm13403,2.34817243497584,0.318337508842411,0.904713432913573,0.35169678505241,0.725065671882646,0.796775583163261
Tceanc2,442.709449060121,-0.065733257332447,0.186913712059519,-0.351677824302956,0.725079893137859,0.796775583163261
Olfr165,2.49655112114495,-0.320527628983574,0.911101011708419,-0.351639230210508,0.725108840410977,0.796775583163261
AC160249.1,52.5856987103629,-0.118915706814288,0.338228297708692,-0.351580571462016,0.725152837814196,0.796777081892499
Ube2d4,16.2520770096768,-0.191910790882955,0.545899570846419,-0.351509667649387,0.725206020924394,0.796788672842798
Gm44570,0.612241138317985,-0.227148922702241,0.714256045376876,-0.351196010296337,0.725441303065109,NA
Pcdhga5,1.00541326655134,0.29613420370661,0.852694332284705,0.351001533415559,0.725587198003597,NA
Armcx1,6.36507743818974,0.303103346283189,0.8629725367731,0.35092548405908,0.725644252307352,0.797223292656052
Ccdc102a,161.668728243043,-0.224400900797291,0.639652675601615,-0.350815221585596,0.725726976929876,0.797267309654506
Apol9b,2.65742500011261,-0.327851061583341,0.93637864047588,-0.350580203968418,0.72590331000529,0.797414151571673
Gm38021,1.70385556141388,0.327688117052479,0.936775147355901,0.350464035194767,0.725990476484796,NA
Rph3a,2.14269195383271,-0.327818902976992,0.935075512765923,-0.350389433253991,0.726046455434491,NA
Tmem30c,10.4918094401072,-0.229146464691751,0.654258355552688,-0.350334185341599,0.7260879126732,0.797536644358181
Pcdhgb7,16.4930714275405,0.203775885999759,0.5816432134568,0.350317856074639,0.726100166073865,0.797536644358181
Gm43375,24.8211226383943,0.168980225626371,0.48264947008052,0.350096162472325,0.726266530784384,0.797672496111269
Gm37736,4.81459723849147,-0.292983993635333,0.837052106332332,-0.349935864633023,0.726386830543663,0.797757740849182
Gm6297,10.0070265387125,0.224214476271176,0.641026901087463,0.34973691054587,0.726536150293269,0.797874845036485
Gm42682,1.66396268785837,0.327509136043298,0.93677704331209,0.349507742085042,0.726708159521834,NA
Cd84,1519.48140818025,-0.0817102002422635,0.233923775868446,-0.349302624853904,0.726862128067032,0.798143250428309
Cxxc1,2789.6558251475,0.0430757404947428,0.12332107085399,0.349297506171746,0.726865970479416,0.798143250428309
Gm37718,4.32109801175355,-0.279669083192414,0.801473065280293,-0.348792141439616,0.727245363592011,0.798474997416168
Gm2824,8.53704042192805,-0.233470943412372,0.669642593944493,-0.34871121358343,0.727306124879926,0.798474997416168
Rsph10b,6.67956603568246,-0.271075722744192,0.777437839482699,-0.348653055012263,0.727349791863743,0.798474997416168
Gm37499,6.06836538844217,-0.308889285855154,0.885552815667042,-0.348651556048324,0.727350917336971,0.798474997416168
Psenen,1500.61063514113,-0.0728954390533352,0.209103039462809,-0.348610541313634,0.727381712826275,0.798474997416168
Eya2,159.45300964822,-0.200386961158423,0.575514768515783,-0.348192088675948,0.727695928815975,0.798773006792069
Rusc2,2.76071459502293,-0.314982001596637,0.917816823435182,-0.348090102973524,0.727772516797618,0.798810158362053
AC161117.3,0.984663239218067,-0.310486724189924,0.895849768746879,-0.348069403073318,0.727788062088714,NA
Tomt,69.8728372285942,0.111015714303896,0.319122852828955,0.347878995318042,0.727931060493864,0.798937255671237
Gm11412,0.997383847007067,0.291388928616348,0.846621642367375,0.347723629876666,0.728047748737969,NA
Stx8,381.601958444825,0.0801356088419989,0.230490242946042,0.347676927284233,0.728082826261883,0.799056899407383
Synpr,2.16334204970306,-0.324121678541751,0.932566531016449,-0.347673002518118,0.728085774112993,NA
Olfr314,0.802238501115366,-0.242668374602068,0.828039283482006,-0.347622483009113,0.728123719151184,NA
Gm12610,2.12550066391688,-0.324487163989146,0.933846173401361,-0.347078573954239,0.728532289656907,NA
Gm45861,2.00242879039416,0.317215827330243,0.913886692992002,0.346890722727628,0.728673416597705,NA
Pcdhgc5,9.23789494508428,-0.292567003162232,0.868114179682027,-0.346802771083131,0.728739495167355,0.79973061803774
Gm43201,1.34697720525791,0.317625836906446,0.91908379084227,0.346716745850444,0.728804128362698,NA
Gm27209,4.31371084594349,-0.282769054145761,0.815199288897688,-0.346678450008075,0.728832901734552,0.799786160561156
2510039O18Rik,2084.93659351938,-0.0600255206722395,0.173242346158318,-0.346483000372352,0.728979757699312,0.799900345916067
Gm26814,0.982469778922211,-0.309020693642487,0.895765543987457,-0.346391516965287,0.729048499459135,NA
1700012B07Rik,0.711857592109962,0.221219642552861,0.721236186446397,0.346288136003429,0.729126183810044,NA
Gm3755,3.9684228824308,-0.289545813695834,0.835728380192084,-0.346234009520798,0.729166857598254,0.800058674435141
Gm37726,5.5344293597951,0.269502306434964,0.778863380514592,0.345990263187166,0.729350032218701,0.80021267771136
Gm19967,1.69572397396467,0.323567637479064,0.936786736390902,0.345942760998792,0.729385731766234,NA
Tcp11l1,9.84170632589791,-0.251471085298836,0.727971217924594,-0.345726977851389,0.72954790769457,0.800382791130251
Olfr656,18.8263964093981,0.18363054538419,0.531301995000255,0.3456058650756,0.729638937606242,0.80041792213748
Gm43429,3.55085192762431,0.309768464648426,0.896839454390528,0.345570410892851,0.72966558614459,0.80041792213748
A230083N12Rik,8.30786821615911,0.24850146352616,0.719409978368786,0.34532830526921,0.729847569477955,0.800553387004208
Gm43372,6.11963826821531,-0.254869769315583,0.737773433672484,-0.345292149747662,0.729874747774878,0.800553387004208
4933424M12Rik,10.9702650290343,-0.298324531031605,0.866292344713203,-0.344824434175902,0.730226362619603,0.800892047593765
Gm2245,15.7151193371794,0.185119528040047,0.537010185093946,0.34471994012732,0.730304925932611,0.800931210653985
Gm13497,1.34917066555377,0.315660703725031,0.919087401737685,0.344647976114817,0.730359033350962,NA
Aagab,1238.53231669266,0.0482926725994978,0.140284783267861,0.344247449379676,0.730660200989008,0.80127382327682
Agpat1,1731.80734235338,0.0593616536084331,0.172540426519978,0.344044854405397,0.730812553828665,0.801393875403621
Gm15457,1.8108316701332,-0.318557269325666,0.92806773444922,-0.343770990586372,0.731018518218095,NA
Tmc3,12.0104708432282,-0.285118257651064,0.829324901549445,-0.3436847548104,0.731083377455801,0.801643818427098
Gm29669,2.36155839317682,0.312410605260328,0.909386851772483,0.343558654880787,0.731178222589851,0.801665498534512
Klhl10,10.4519238186836,0.217925252301185,0.634655297827568,0.343496519250334,0.731224958958307,0.801665498534512
Gmeb1,855.624128965162,0.0522026531872539,0.151978377370906,0.343487378487536,0.731231834422271,0.801665498534512
Gm26892,1.32324533869588,0.313207560708667,0.913632162270189,0.34342459044675,0.731279062673786,NA
Gm37873,2.13437667300524,-0.320854905904689,0.933877997121148,-0.343332394689896,0.731348412827333,NA
AC132609.2,5.82766894108071,-0.260336811047987,0.759754424182602,-0.342595154448869,0.731903047895508,0.802318383151378
Cdadc1,472.857416996011,0.07003768854573,0.204441097134552,0.342581638930093,0.731913217098178,0.802318383151378
Slc25a44,871.050682629067,0.0543074350060024,0.158662598415749,0.342282636080063,0.73213820167781,0.802517938484257
Gm17025,3.29822240324292,-0.313677640008871,0.916124938834621,-0.342195980545124,0.732203409906383,0.802542345184469
Gm38198,6.63499270723321,-0.274852666703311,0.80376176648711,-0.341854839910696,0.732460136777738,0.802776653544402
Card9,119.51733649578,0.10264589865678,0.300448485789853,0.34164053396784,0.732621428963481,0.802884599554372
Gm31024,16.5980112787091,-0.20051786690368,0.586907320060178,-0.341609817188168,0.732644548172736,0.802884599554372
Ccdc7a,0.617277547228641,-0.272739103093824,0.792552226624672,-0.341483392678504,0.732739705059927,NA
BC034090,2.17871025067847,-0.312055475955157,0.914177227827106,-0.341481291474125,0.732741286623951,0.802943530091764
Pou5f1,0.885317206978566,-0.25997988447976,0.87871625847513,-0.341312413020347,0.732868404140873,NA
Gm16350,1.31436932960752,0.31142190123538,0.913520933832202,0.341291665235657,0.732884021836172,NA
AC124414.1,12.9609335891501,-0.200157419132231,0.586557617408471,-0.341198860668121,0.732953880935028,0.803129402016577
P3h3,10.3669051400868,0.223991293807944,0.65660730724188,0.341118620691308,0.733014283759017,0.803148499101382
Rimklb,0.816993883707094,-0.235009195316703,0.828672807071181,-0.341051970656353,0.733064457641839,NA
Cryaa,0.641752429759724,-0.250363348652157,0.71803435607351,-0.341043816820376,0.733070595895632,NA
Gm16118,0.63810993080716,-0.254207769517845,0.717843469650124,-0.341043816820376,0.733070595895632,NA
Gm35409,0.648434978552225,-0.243459291730141,0.718375730279784,-0.341043816820376,0.733070595895632,NA
Gm42482,0.648434978552225,-0.243459291730141,0.718375730279784,-0.341043816820376,0.733070595895632,NA
Gm44264,0.63810993080716,-0.254207769517845,0.717843469650124,-0.341043816820376,0.733070595895632,NA
Gm6356,0.648434978552225,-0.243459291730141,0.718375730279784,-0.341043816820376,0.733070595895632,NA
Gm44008,0.641752429759724,-0.250363348652157,0.71803435607351,-0.341043816820375,0.733070595895632,NA
Fam155a,0.641752429759723,-0.250363348652157,0.71803435607351,-0.341043816820375,0.733070595895632,NA
Gm12195,0.648434978552224,-0.243459291730141,0.718375730279784,-0.341043816820375,0.733070595895632,NA
Gm45820,0.63810993080716,-0.254207769517845,0.717843469650124,-0.341043816820375,0.733070595895632,NA
1810019N24Rik,9.8245315279467,-0.240955960579782,0.708845576785938,-0.340889820341788,0.733186528519847,0.803290129646349
Tbx3os1,3.0521856192099,0.306627072821784,0.927350059118316,0.34081883528936,0.733239969995198,0.80330158855972
Gm45441,1.04383886179164,0.310540761996373,0.901266119059395,0.340734910450827,0.733303154925459,NA
Gm15690,1.34832407600968,0.31200190486726,0.919051489838688,0.340680784343838,0.73334390608797,NA
4930517G19Rik,1.31143390229891,-0.319096433275084,0.935507022497824,-0.340627283521213,0.73338418721679,NA
Adgra1,1.31143390229891,-0.319096433275084,0.935507022497824,-0.340627283521213,0.73338418721679,NA
D030055H07Rik,7.93862533453169,0.259075213241072,0.762697415344965,0.340224062307081,0.733687798786066,0.803745092116811
Gm26811,2.13522326254932,-0.317744769884241,0.933885794331522,-0.340040768261136,0.73382582661005,NA
Ddah1,0.505426300344247,-0.277030920098862,0.760983884603928,-0.33980687355441,0.734001971269505,NA
AC055772.2,3.62641932775411,-0.302720079610636,0.891569905696145,-0.33927048253487,0.734405976889594,0.804484690351657
Gm27019,1.31656278990338,0.309470504044309,0.913528556676854,0.339229172783886,0.734437094129329,NA
9330159F19Rik,5.71923721646081,-0.280978195911781,0.827480771039244,-0.338979226657676,0.734625379401029,0.80467786400339
Sft2d1,969.787370777786,-0.0722337836695792,0.213292649138737,-0.338660388573449,0.734865584374161,0.804854688515681
Il27ra,2580.35391472453,-0.048145172698153,0.142167671755417,-0.338650623493505,0.734872941560896,0.804854688515681
Alox15,8.91455348701355,-0.27057487112803,0.799468945425685,-0.338332239575873,0.735112831051564,0.80507024315984
Gm11008,3.42178083743033,0.315015539626435,0.934409515154512,0.338102847907387,0.735285684475914,0.805212361254563
Gm8926,0.319083230767587,-0.229664798751801,0.713420769104521,-0.337943678535517,0.735405631196651,NA
Gm12353,1.32616673125167,-0.315640396210762,0.934273140073393,-0.337829738514524,0.735491497984022,NA
Gm13547,0.541916931038478,-0.240833038806095,0.76940913272052,-0.337560640371858,0.735694307213288,NA
Gm6410,35.3648732021587,-0.164356655233809,0.487062275943866,-0.337432093320408,0.735791194832729,0.805718734413129
Tmem87a,1281.56637755785,-0.0480007459026769,0.142434551850724,-0.337002152888382,0.73611527717146,0.805990407473143
Gm42986,2.48177657096023,-0.306279001803472,0.908325242797659,-0.336988535418551,0.736125542573657,0.805990407473143
Styx,4.01035458584129,0.309425474626369,0.922145629763603,0.336919738996193,0.736177404832975,0.805999971817426
AC162467.3,3.98935883958435,-0.28476952873807,0.845919153584434,-0.336534695310389,0.73646769262871,0.806270558698258
Gm11497,15.2717426447813,0.252913381597171,0.752235028000067,0.336165809963109,0.736745833795741,0.806527816764797
Ccr2,464.900269561918,0.303328251766552,0.902895188162008,0.336102204316348,0.736793796219395,0.806533078986954
Mansc1,38.3630279612367,0.217498788399618,0.647701762321567,0.335815773328725,0.737009794846027,0.806722271048225
Gm15774,11.9709306387727,-0.210036604578372,0.625597756272363,-0.335702182216933,0.737095460062115,0.806756403391968
Adm2,1.99713003806829,0.312922623156991,0.931607948866285,0.335664496733737,0.737123881449944,NA
Npdc1,8.46780264568415,0.242284089320618,0.723191335041588,0.335659226868965,0.737127855870267,0.806756403391968
Gm26564,23.0640303749455,0.169198427421027,0.504282799247989,0.335602710181344,0.737170480000248,0.806756403391968
AC122357.4,19.3549013078921,0.166709649662521,0.497237472470619,0.335263957381897,0.737425979772591,0.806948552525642
Gm17207,2.81525064344955,-0.296831707153777,0.884665607902267,-0.335244276160212,0.737440824963274,0.806948552525642
Zfp729a,349.489995592498,0.0579405071289882,0.172854420078481,0.335198188157658,0.737475588695916,0.806948552525642
Gm37022,19.2284725913645,0.179988758930406,0.537169926254319,0.335070456951782,0.737571937910343,0.807006729559534
C230012O17Rik,0.982734004465854,-0.298591540042514,0.895614461791528,-0.334816289994787,0.73776367142728,NA
Wnk3,0.644439886744972,-0.23771498132029,0.718230091635003,-0.334673443979298,0.737871435984205,NA
Cxx1a,204.425297734138,-0.201586062098572,0.602473527679449,-0.334593480147304,0.737931763800906,0.807337291256182
4930453L07Rik,2.33641920919005,0.302797495841166,0.904602846855791,0.33453489668997,0.737975962458075,0.807337291256182
4933430L12Rik,5.20933315036142,0.266640971449182,0.79717800122208,0.334498193713512,0.738003653690439,0.807337291256182
E530011L22Rik,5.46616426188785,0.2785555270839,0.830201255014332,0.334270669258668,0.738175321264516,0.807477821428887
Mme,9.7697018860621,-0.23013089346936,0.688567659896493,-0.33412651702148,0.738284091120882,0.807549536401625
Smpdl3b,72.4172093717347,-0.139557659074649,0.41781420370795,-0.334014953385153,0.738368274893324,0.807594351816078
Zswim7,67.3916809990236,-0.125345532185706,0.375593317032724,-0.333728656261275,0.738584323544557,0.807783381479648
Fam184a,3.34262831183149,-0.30979063705201,0.936792270002046,-0.333621773338113,0.738664985992009,0.807824326947431
Prr29,5.41473548305004,0.266545101702489,0.800111935824245,0.33353161269394,0.738733030699788,0.807851469324069
Cdk15,4.14435034738344,0.287693314766281,0.862498536820846,0.333346693059993,0.738872596912444,0.807940364983654
Plekhf1,13.6789655550947,0.203938603084725,0.611814850725294,0.333309350084734,0.738900782187416,0.807940364983654
Unc5a,0.588315895957118,0.22480298759591,0.71394786658848,0.3331067407148,0.739053711328549,NA
Aldh3b1,126.538845412283,-0.171682059457758,0.515851123108201,-0.332817987098287,0.739271679808042,0.808298626568332
4930500M09Rik,11.9826381045097,0.216762150055524,0.652164272666248,0.332436565223423,0.739559631933477,0.808520013393923
Nin,2160.01876966338,-0.0602307214722806,0.181180407062895,-0.332435171339543,0.739560684304624,0.808520013393923
Gm16310,3.93684529008298,-0.28823015836598,0.867425267389264,-0.33192019384994,0.739949521533512,0.808897789420906
1700007J10Rik,7.32306530636296,0.263810968554391,0.795514999460255,0.331784264236589,0.740052167197167,0.808962680747959
Psma8,1.34309056587389,0.301692548427141,0.913725496209498,0.331349934530492,0.740380177233604,NA
Gm2115,0.992999381041748,-0.279809315758711,0.851461288940553,-0.331256754853843,0.740450553587891,NA
Gm17033,2.46259637474279,-0.305713410982953,0.922011033122807,-0.331170331421866,0.740515829055875,0.80942217389316
Kndc1,7.50367207631589,0.231706256179395,0.699934194535901,0.330977408636311,0.740661550040091,0.809494743494147
P3h4,5.5253488943278,-0.280386245824327,0.870934855694182,-0.330967746097471,0.740668848721168,0.809494743494147
Gm10550,2.02539652891293,0.269157302934949,0.826030346724476,0.330905368916074,0.74071596641852,NA
AC124601.3,6.10699673165347,-0.252052845846698,0.761499116065479,-0.330814889171132,0.740784313608316,0.809573594352717
Gm10912,3.99517393821679,-0.27935980643979,0.844484247383825,-0.330749183127297,0.740833948357764,0.809580497068077
8030423F21Rik,3.9477310657087,-0.281412711494137,0.850282995011701,-0.330682897939235,0.740884021689309,0.809587878229053
Gm11815,27.1981985425805,0.14838521816917,0.448833244099988,0.330599895588769,0.740946725091447,0.809609059005733
C1galt1c1,165.794769052145,-0.0733011955635273,0.221948337269291,-0.330262484074717,0.7412016373885,0.809840245609686
Pnp2,35.7724909763481,-0.156430754356093,0.474144149069973,-0.329912635114911,0.741465976095593,0.810067300250019
