liver_myc	kidney_myc	lung_myc	lung_mycras	lung_ras	tall_myc	eumyc_myc
					244418	
					244650	
					244667	
					244668	
					244871	
					244891	
					244895	
					245026	
					245050	
					245240	
					245368	
					245469	
					245536	
					245607	
					245638	
					245643	
					245666	
					245857	
					245867	
					245944	
					245945	
					246103	
					246154	
					246198	
					246278	
					246707	
					246709	
					246710	
					246730	
					246746	
					252966	
					252974	
					257632	
					257909	
					258086	
					258104	
					258184	
					258215	
					258283	
					258380	
					258432	
					258461	
					258502	
					258508	
					258571	
					258608	
					258621	
					258643	
					258712	
					258908	
					258917	
					258939	
					258944	
					258994	
					259002	
					259058	
					259277	
					259300	
					259302	
					263406	
					26362	
					26364	
					26365	
					26367	
					26372	
					26377	
					26381	
					26382	
					263876	
					26390	
					26395	
					26401	
					26405	
					26406	
					26408	
					26410	
					26412	
					26439	
					264895	
					26558	
					26569	
					266614	
					268288	
					268291	
					268301	
					268396	
					268451	
					268481	
					268512	
					268721	
					26874	
					268747	
					268749	
					268752	
					268759	
					268783	
					26879	
					26888	
					26889	
					268936	
					268973	
					269023	
					26904	
					269180	
					269181	
					269198	
					269344	
					269346	
					269356	
					269397	
					26943	
					269473	
					269514	
					269529	
					269585	
					269604	
					269629	
					269630	
					269633	
					269642	
					269713	
					269717	
					269878	
					269941	
					269997	
					270035	
					27007	
					27008	
					270084	
					270110	
					270118	
					270152	
					270160	
					270185	
					270198	
					270201	
					27029	
					27049	
					27052	
					27056	
					271005	
					27103	
					271221	
					27218	
					27226	
					272382	
					27261	
					27278	
					27279	
					27356	
					27362	
					27373	
					27387	
					27399	
					27403	
					27404	
					27405	
					27410	
					27493	
					27494	
					276891	
					276905	
					276950	
					277250	
					277360	
					277414	
					278097	
					278279	
					278795	
					279572	
					28146	
					28240	
					29809	
					29813	
					29815	
					29816	
					29819	
					29863	
					29864	
					29869	
					29873	
					29876	
					29877	
					30046	
					30054	
					30843	
					30924	
					30928	
					30935	
					30937	
					30938	
					30940	
					30943	
					30944	
					30945	
					30948	
					30951	
					30957	
					30959	
					317757	
					319197	
					319262	
					319263	
					319352	
					319387	
					319448	
					319477	
					319493	
					319520	
					319565	
					319622	
					319670	
					319685	
					319734	
					319804	
					319817	
					319849	
					319876	
					319880	
					319899	
					319916	
					319924	
					319939	
					319953	
					319997	
					320022	
					320046	
					320080	
					320129	
					320172	
					320181	
					320207	
					320253	
					320271	
					320292	
					320299	
					320302	
					320312	
					320351	
					320365	
					320377	
					320404	
					320407	
					320472	
					320479	
					320484	
					320489	
					320556	
					320560	
					320563	
					320615	
					320678	
					320706	
					320731	
					320736	
					320747	
					320761	
					320770	
					320782	
					320790	
					320795	
					320800	
					320802	
					320808	
					320811	
					320832	
					320844	
					320898	
					320908	
					320916	
					320950	
					320982	
					321014	
					321019	
					327655	
					327744	
					327766	
					327826	
					327957	
					327959	
					327978	
					328108	
					328232	
					328314	
					328329	
					328381	
					328417	
					328424	
					328483	
					328572	
					328829	
					328830	
					328833	
					328967	
					329002	
					329154	
					329260	
					329278	
					329416	
					329562	
					329650	
					329693	
					329730	
					329731	
					329910	
					329934	
					330192	
					330401	
					330409	
					330483	
					330657	
					330662	
					330723	
					330812	
					330902	
					330914	
					331474	
					332175	
					333050	
					333669	
					338349	
					338362	
					338365	
					338372	
					338523	
					353047	
					353187	
					353282	
					353310	
					353342	
					353346	
					360013	
					360216	
					373864	
					378435	
					380612	
					380629	
					380664	
					380686	
					380698	
					380712	
					380714	
					380728	
					380795	
					380797	
					380823	
					380824	
					380855	
					380916	
					380921	
					380928	
					381232	
					381236	
					381269	
					381287	
					381305	
					381308	
					381319	
					381417	
					381484	
					381489	
					381549	
					381634	
					381651	
					381668	
					381678	
					381680	
					381693	
					381776	
					381777	
					381778	
					381782	
					381783	
					381784	
					381816	
					381823	
					381831	
					381924	
					381990	
					382062	
					382074	
					382090	
					382180	
					382253	
					382620	
					382692	
					382696	
					382867	
					382985	
					383295	
					383435	
					384009	
					384410	
					384411	
					384419	
					384514	
					384515	
					384724	
					384783	
					385109	
					385253	
					385291	
					385658	
					386450	
					387565	
					387609	
					394432	
					399510	
					399548	
					399594	
					399603	
					403178	
					403183	
					407786	
					407788	
					407823	
					408057	
					408059	
					414068	
					414076	
					414086	
					414091	
					414098	
					432555	
					432572	
					432702	
					432763	
					433374	
					433415	
					433424	
					433470	
					433586	
					433637	
					433638	
					433752	
					433791	
					433940	
					434024	
					434025	
					434028	
					434031	
					434033	
					434034	
					434036	
					434039	
					434040	
					434041	
					434147	
					434197	
					434204	
					434215	
					434218	
					434219	
					434341	
					434437	
					434484	
					434609	
					435145	
					435321	
					435328	
					435653	
					435900	
					436468	
					436479	
					442829	
					503550	
					503610	
					50498	
					50523	
					50708	
					50723	
					50754	
					50758	
					50766	
					50768	
					50769	
					50778	
					50782	
					50785	
					50789	
					50794	
					50874	
					50909	
					50928	
					50932	
					50934	
					51791	
					51902	
					52040	
					52065	
					52163	
					52323	
					52357	
					52372	
					52377	
					52392	
					52440	
					52468	
					52521	
					52570	
					52609	
					52668	
					52685	
					52808	
					52822	
					52840	
					52855	
					52857	
					53310	
					53322	
					53324	
					53331	
					53374	
					53376	
					53419	
					53604	
					53623	
					53791	
					53859	
					53945	
					53970	
					54004	
					54123	
					54125	
					54139	
					54153	
					54156	
					54167	
					54169	
					54194	
					54199	
					54201	
					54218	
					54324	
					54343	
					54353	
					54383	
					54393	
					54394	
					54399	
					54411	
					54445	
					54446	
					54447	
					54473	
					544817	
					54483	
					54485	
					54486	
					545030	
					545156	
					545260	
					545384	
					545389	
					545557	
					54561	
					545809	
					545847	
					545848	
					545850	
					545851	
					54604	
					54608	
					54610	
					54613	
					546213	
					546244	
					54630	
					54645	
					54646	
					54667	
					54673	
					546886	
					54710	
					54712	
					547176	
					54725	
					547253	
					547347	
					547428	
					547431	
					552913	
					55932	
					55936	
					55942	
					55948	
					55992	
					56012	
					56018	
					56045	
					56048	
					56055	
					56149	
					56177	
					56193	
					56199	
					56213	
					56217	
					56219	
					56229	
					56274	
					56318	
					56320	
					56323	
					56336	
					56338	
					56353	
					56379	
					56380	
					56386	
					56389	
					56405	
					56437	
					56442	
					56448	
					56458	
					56460	
					56468	
					56469	
					56484	
					56486	
					56490	
					56504	
					56506	
					56508	
					56517	
					56613	
					56615	
					56619	
					56620	
					56637	
					56644	
					56690	
					56696	
					56706	
					56708	
					56715	
					56720	
					56722	
					56734	
					56743	
					56747	
					56786	
					56795	
					56812	
					56857	
					57259	
					57294	
					57330	
					57339	
					57344	
					57436	
					57438	
					57440	
					574418	
					574437	
					57738	
					57740	
					57742	
					57745	
					57748	
					57757	
					57778	
					57781	
					57783	
					57813	
					57869	
					57908	
					57914	
					57915	
					57916	
					58172	
					58194	
					58203	
					58206	
					58217	
					58218	
					58222	
					58233	
					58235	
					58250	
					58801	
					58809	
					58860	
					58994	
					59010	
					59033	
					59044	
					59049	
					59090	
					59093	
					59125	
					59289	
					60322	
					60361	
					60455	
					60504	
					60525	
					60533	
					60611	
					613123	
					619288	
					619306	
					619308	
					619309	
					619441	
					619806	
					619886	
					619916	
					619960	
					619994	
					620017	
					620050	
					620078	
					620191	
					620400	
					621823	
					621875	
					621968	
					621976	
					622304	
					622665	
					622976	
					623121	
					623781	
					625026	
					625175	
					625360	
					625540	
					626058	
					626316	
					626347	
					626578	
					626583	
					627171	
					627268	
					628004	
					628027	
					628072	
					628127	
					628144	
					628268	
					628541	
					628571	
					628614	
					628693	
					628900	
					628919	
					629303	
					629820	
					629842	
					629845	
					629859	
					629860	
					629871	
					629884	
					629906	
					630086	
					630146	
					630415	
					630461	
					630486	
					633457	
					633740	
					634386	
					634650	
					636127	
					636462	
					636741	
					637079	
					637227	
					637515	
					638566	
					638605	
					63872	
					639281	
					63953	
					639658	
					640046	
					64009	
					640506	
					64051	
					64095	
					64143	
					64177	
					64209	
					64295	
					64297	
					64385	
					64435	
					64436	
					64451	
					64898	
					64929	
					64933	
					65086	
					65112	
					65221	
					65256	
					652925	
					653029	
					654470	
					654788	
					654812	
					654836	
					65960	
					65963	
					65972	
					65973	
					66049	
					66058	
					66060	
					66082	
					66090	
					66102	
					66109	
					66129	
					66141	
					66205	
					66222	
					66241	
					66259	
					66270	
					66313	
					66315	
					66321	
					66325	
					66329	
					66395	
					66396	
					66412	
					66425	
					66469	
					66528	
					66540	
					665574	
					66591	
					666048	
					66610	
					66616	
					666182	
					666348	
					666794	
					66680	
					66684	
					66686	
					666926	
					666938	
					667106	
					667214	
					66725	
					66734	
					667373	
					667435	
					667574	
					667583	
					667683	
					667794	
					667865	
					667881	
					667914	
					667924	
					667940	
					667977	
					66815	
					668166	
					668210	
					668310	
					668389	
					668421	
					668474	
					668478	
					668497	
					66857	
					668589	
					66859	
					668591	
					668597	
					668604	
					66869	
					66892	
					66895	
					66898	
					66922	
					66940	
					66943	
					66961	
					66995	
					67017	
					67020	
					67023	
					67035	
					67043	
					67062	
					67074	
					67092	
					67111	
					67122	
					67123	
					67125	
					67133	
					67155	
					67171	
					67213	
					67220	
					67245	
					67246	
					672511	
					67263	
					67266	
					67287	
					67298	
					67299	
					67305	
					67306	
					67375	
					67378	
					67379	
					67393	
					674018	
					67426	
					67434	
					67443	
					67448	
					67474	
					67475	
					67477	
					67480	
					67484	
					67488	
					67495	
					67525	
					675325	
					67579	
					67580	
					67602	
					67603	
					67621	
					67630	
					67647	
					676527	
					67661	
					677156	
					677289	
					67731	
					67742	
					67752	
					67760	
					677858	
					677884	
					67804	
					67844	
					67855	
					67876	
					67886	
					67887	
					67893	
					67905	
					67916	
					67946	
					67951	
					67991	
					67998	
					68039	
					68075	
					68098	
					68118	
					68119	
					68140	
					68146	
					68149	
					68151	
					68161	
					68169	
					68176	
					68187	
					68190	
					68235	
					68303	
					68318	
					68337	
					68386	
					68404	
					68421	
					68423	
					68458	
					68480	
					68487	
					68507	
					68552	
					68553	
					68591	
					68592	
					68632	
					68635	
					68686	
					68724	
					68728	
					68732	
					68750	
					68755	
					68764	
					68778	
					68799	
					68841	
					68842	
					68867	
					68870	
					68877	
					68891	
					68910	
					68939	
					68943	
					69053	
					69066	
					69106	
					69136	
					69146	
					69169	
					69170	
					69171	
					69181	
					69187	
					69188	
					69189	
					69193	
					69195	
					69202	
					692152	
					692154	
					692161	
					692165	
					692169	
					692182	
					692187	
					692245	
					69257	
					69399	
					69462	
					69524	
					69537	
					69538	
					69546	
					69548	
					69582	
					69583	
					69632	
					69635	
					69638	
					69656	
					69674	
					69675	
					69698	
					69710	
					69742	
					69743	
					69745	
					69780	
					69781	
					69809	
					69815	
					69816	
					69834	
					69908	
					69926	
					69930	
					69987	
					70003	
					70018	
					70028	
					70045	
					70097	
					70101	
					70133	
					70135	
					70143	
					70155	
					70227	
					70292	
					70314	
					70354	
					70355	
					70373	
					70381	
					70420	
					70423	
					70461	
					70484	
					70497	
					70508	
					70510	
					70552	
					70561	
					70564	
					70574	
					70599	
					70602	
					70611	
					70686	
					70701	
					70713	
					70719	
					70747	
					70762	
					70772	
					70785	
					70789	
					70797	
					70834	
					70882	
					70929	
					70989	
					71063	
					71091	
					71101	
					71132	
					71186	
					71198	
					71233	
					71275	
					71302	
					71310	
					71323	
					71371	
					71375	
					71389	
					71398	
					71409	
					71474	
					71520	
					71564	
					71586	
					71602	
					71607	
					71640	
					71665	
					71673	
					71685	
					71703	
					71704	
					71706	
					71722	
					71728	
					71740	
					71742	
					71777	
					71801	
					71803	
					71834	
					71839	
					71862	
					71878	
					71887	
					71893	
					71897	
					71901	
					71914	
					71918	
					71923	
					71929	
					71934	
					71951	
					71962	
					71972	
					72000	
					72023	
					72033	
					72043	
					72049	
					72054	
					72123	
					72128	
					72145	
					72147	
					72148	
					72160	
					72194	
					72278	
					72289	
					72310	
					72318	
					72325	
					72333	
					72349	
					72350	
					724035	
					72404	
					72434	
					72461	
					72477	
					72500	
					72536	
					72580	
					72587	
					72691	
					72699	
					72729	
					72754	
					72774	
					72807	
					72821	
					72823	
					72925	
					72948	
					72972	
					73040	
					73086	
					73162	
					73178	
					73182	
					73205	
					73341	
					73368	
					73377	
					73379	
					73389	
					73392	
					73430	
					73442	
					73447	
					73571	
					73656	
					73673	
					73692	
					73728	
					73729	
					73825	
					73827	
					73899	
					73921	
					73991	
					73998	
					74007	
					74013	
					74020	
					74025	
					74030	
					74039	
					74048	
					74055	
					74081	
					74090	
					74091	
					74096	
					74102	
					74105	
					74116	
					74120	
					74126	
					74127	
					74134	
					74137	
					74149	
					74150	
					74152	
					74153	
					74155	
					74165	
					74182	
					74183	
					74191	
					74194	
					74230	
					74256	
					74257	
					74273	
					74302	
					74310	
					74315	
					74334	
					74337	
					74343	
					74364	
					74375	
					74376	
					74392	
					74442	
					74478	
					74487	
					74549	
					74558	
					74577	
					74580	
					74596	
					74617	
					74626	
					74637	
					74644	
					74645	
					74646	
					74666	
					74684	
					74694	
					74732	
					74737	
					74748	
					74764	
					74775	
					74841	
					74901	
					74919	
					74998	
					75007	
					75089	
					75124	
					751864	
					751865	
					75205	
					75219	
					75234	
					75255	
					75345	
					75389	
					75458	
					75547	
					75578	
					75580	
					75599	
					75605	
					75612	
					75665	
					75668	
					75669	
					75687	
					75690	
					75691	
					75744	
					75747	
					75785	
					75788	
					75841	
					75844	
					75869	
					75871	
					75914	
					75964	
					75985	
					76007	
					76051	
					76071	
					76074	
					76137	
					76199	
					76252	
					76263	
					76373	
					76408	
					76426	
					76432	
					76448	
					76469	
					76491	
					76561	
					76566	
					76652	
					76719	
					76747	
					76804	
					76820	
					76850	
					76901	
					76933	
					77097	
					77128	
					77417	
					77446	
					77505	
					77577	
					77578	
					77590	
					77746	
					777686	
					777780	
					77805	
					77853	
					77864	
					77866	
					77889	
					77963	
					77974	
					77975	
					77976	
					78050	
					780792	
					780794	
					780799	
					780802	
					780803	
					780818	
					780829	
					780831	
					780864	
					780883	
					780884	
					780891	
					780929	
					780931	
					780932	
					780938	
					780939	
					780956	
					78167	
					78200	
					78202	
					78252	
					78255	
					78309	
					78334	
					78388	
					78390	
					78416	
					78500	
					78512	
					78560	
					78610	
					78618	
					78703	
					78749	
					78751	
					78752	
					78757	
					78771	
					78779	
					78816	
					78826	
					78889	
					78892	
					78923	
					78937	
					791089	
					791090	
					791369	
					791421	
					79196	
					79201	
					79233	
					79362	
					80281	
					80288	
					80289	
					80291	
					80517	
					80719	
					80733	
					80782	
					80795	
					80859	
					80860	
					80861	
					80876	
					80877	
					80885	
					80909	
					80911	
					80981	
					81014	
					81489	
					81897	
					81905	
					83382	
					83395	
					83408	
					83429	
					83436	
					83486	
					83490	
					83679	
					83814	
					83921	
					83924	
					83946	
					83965	
					84544	
					85030	
					89867	
					93671	
					93691	
					93694	
					93715	
					93736	
					93759	
					93760	
					93834	
					93835	
					93836	
					93871	
					94047	
					94089	
					94094	
					94176	
					94180	
					94212	
					94220	
					94246	
					94275	
					94282	
					94332	
					94353	
					97287	
					97402	
					97545	
					98170	
					98256	
					98267	
					98365	
					98388	
					98396	
					98432	
					98496	
					98752	
					98910	
					98952	
					98999	
					99371	
					99382	
					99470	
					99512	
					99543	
					99696	
					99929	
