"ID","Symbol","logFC","P.Value","adj.P.Val"
23942,"Mta2",0.61938172964989,0.0288106475802639,0.10719839701443
66899,"Fip1l1",0.991184098087206,0.028824921838616,0.107207580256476
73296,"Rhobtb3",1.0444032672463,0.0288775251328993,0.107375896887292
27886,"Ess2",0.442428276931785,0.0289341746984526,0.107559169389083
624124,"Rps7-ps3",0.907658066620375,0.0289789907715488,0.107698370331801
20201,"S100a8",3.65680112923921,0.0289975227942114,0.107739842509995
381549,"Zfp69",-0.418977385006246,0.0290398224164188,0.107869579301253
16179,"Irak1",-0.781851424057651,0.0290585766615685,0.107911812136087
71586,"Ifih1",-1.03831451555121,0.0291237426337054,0.108126334122545
234358,"Zfp930",0.670447891315531,0.0291921745632557,0.108352869416524
72654,"Ccdc12",0.473329193885956,0.0293089071682871,0.10873599598705
431706,"Zfp457",-0.731888799837001,0.029310277711147,0.10873599598705
170799,"Rtkn2",0.839814161585058,0.0293189364262339,0.108740512181867
12684,"Cideb",-1.84763581581166,0.0293425575844829,0.108800505958398
18103,"Nme2",1.17923803840483,0.0293979091483578,0.108950455588373
20660,"Sorl1",0.832875178000145,0.0293941025898424,0.108950455588373
74192,"Arpc5l",-0.747685164399257,0.0294234312789948,0.109017393833659
56349,"Net1",0.640023968012178,0.0294376059598642,0.109030034346343
625835,"Gm6630",0.495957867076769,0.0294417652453754,0.109030034346343
14200,"Fhl2",0.779781875225691,0.0294707324405322,0.109082403334005
21354,"Tap1",-0.475127622651699,0.0294783008804479,0.109082403334005
68859,"Smim1",1.32146168333606,0.0294759640051292,0.109082403334005
11993,"Aup1",-1.2123052843273,0.0295183910108113,0.109203100719237
18024,"Nfe2l2",-0.59090276809266,0.0295717433940753,0.109372788209978
52715,"Ccdc43",0.861153991192494,0.029580080479435,0.109375940295036
13555,"E2f1",2.91952634387453,0.029625828926038,0.109492540677033
77411,"Esrp2",-0.933004850639392,0.0296266000025313,0.109492540677033
68558,"Ankra2",0.595187620347723,0.0296561537878592,0.109574051909478
57749,"Piwil1",-1.65141862583378,0.0296699393785872,0.109597276071612
71902,"Cand1",0.854689300364749,0.0296953162891609,0.109663294650874
328232,"Gfod1",0.663482577592569,0.0297076014521871,0.109680944926935
108937,"Rnf169",-0.84663508977753,0.0297342182342655,0.109751485490609
11808,"Apoa4",-2.50271185873049,0.029792919839263,0.109884890866015
18640,"Pfkfb2",-0.91339494448693,0.0297898913804771,0.109884890866015
106878,"Smim3",0.61332641613224,0.0297878618642165,0.109884890866015
268451,"Rab11fip4",0.948807175978457,0.029886364310477,0.110201726386323
17319,"Mif",2.2678740753469,0.0299346997540836,0.110352110874476
53315,"Sult1d1",-2.17936811416661,0.0299619051194322,0.110424544643194
110826,"Etfb",-0.638683223408245,0.0300430693254646,0.110695756947306
16570,"Kif3c",0.645173184177242,0.0301642555395458,0.111114259188148
56389,"Stx5a",-0.541649276451373,0.0301879105119011,0.11117337104597
225280,"Ino80c",0.729005306765318,0.0302075785431497,0.11121777406174
65967,"Eefsec",-0.523298906701267,0.030233996934781,0.111287001815606
27279,"Tnfrsf12a",1.81655001756289,0.0302941584021806,0.111480366842373
69994,"Rsc1a1",-1.15221439958625,0.0303576991579423,0.111686066917173
18550,"Furin",-0.673328565528186,0.0303962495474242,0.111756253563812
19659,"Rbp1",1.74644077457488,0.0304040539508273,0.111756253563812
93841,"Uchl4",-0.996714964610534,0.0303876610590167,0.111756253563812
207615,"Wdr37",-0.525011473806323,0.0304073676979208,0.111756253563812
116914,"Slc19a2",-1.38600448757793,0.0304302662830109,0.111784183306596
383436,"Gm5244",0.703994194970383,0.0304244606127357,0.111784183306596
434437,"Amt",-0.496752362371807,0.0304465207558294,0.111815784821547
15360,"Hmgcs2",-2.12330686933455,0.0305085727273301,0.112015520920722
17133,"Maff",0.655709928555232,0.030525996560037,0.112051340801763
22030,"Traf2",-0.497262268491663,0.0305507521094347,0.112114048361419
73166,"Tm7sf2",-1.57389403462431,0.030589447109756,0.112227866084576
11821,"Aprt",2.60163388416845,0.0306084834712814,0.11226952032275
67305,"Gpx7",0.987851303265824,0.0306201198504769,0.112284017910921
71962,"Castor1",0.699527153134982,0.030644770599173,0.112346219961293
71607,"Snx20",0.647100115499184,0.0306616778277847,0.112351830014398
433182,"Eno1b",1.74825507464902,0.0306596520090551,0.112351830014398
15191,"Hdgf",1.38298025299748,0.030705527405509,0.112442832964996
16150,"Ikbkb",-0.702890722089681,0.0307117054503468,0.112442832964996
19243,"Ptp4a1",-1.39059041167906,0.0307090672844002,0.112442832964996
218232,"Ptpdc1",-0.741661607161022,0.0307172920821368,0.112442832964996
20775,"Sqle",1.88691932872305,0.0307702582985451,0.112608511023451
105782,"Scrib",0.705091480297709,0.0308010480607515,0.112692968280361
66921,"Prpf38b",0.784869842970606,0.0308290222588158,0.112756156040137
171285,"Havcr2",0.40467751475598,0.0308337507381365,0.112756156040137
16453,"Jak3",0.656597741278286,0.0308622995989124,0.112792541281957
54563,"Nup210",1.6122629138503,0.0308619618238078,0.112792541281957
214685,"Chadl",0.474929936704432,0.0308668564009134,0.112792541281957
17764,"Mtf1",-0.549321200462667,0.0309013750201484,0.112890448292357
76299,"Erp44",-0.616149119800247,0.0309943338994918,0.113201749880848
19130,"Prox1",-0.673215542570243,0.0310350645133108,0.113322188339083
12660,"Chka",1.1202802050748,0.0310716368432423,0.113427386757507
15194,"Htt",0.444561954029779,0.0311392352686834,0.113606533553411
53333,"Tomm40",1.05060131796626,0.0311440343129381,0.113606533553411
76792,"2410131K14Rik",-0.518090582128917,0.0311397414790799,0.113606533553411
12229,"Btk",1.19809685739648,0.0311572327993368,0.113626314673498
78893,"Cnot10",0.704851547098068,0.0312602034827437,0.113973391590153
56095,"Ftsj3",1.26189990923841,0.031273640371909,0.11398459993977
80750,"N4bp1",0.806174122626597,0.031278878105692,0.11398459993977
22379,"Fmnl3",1.05444395076127,0.031314643394455,0.114086483152124
66373,"Lsm5",1.56312403013585,0.0313340159855889,0.114128608075127
230587,"Glis1",1.61119235778215,0.0313759840919963,0.114252991661186
19245,"Ptp4a3",1.63860697223848,0.0314086567383913,0.11434347307377
14583,"Gfpt1",2.37382265389339,0.031438104784173,0.114422173153454
70134,"Misp3",0.483408160112136,0.0315431598636555,0.114775944991932
54519,"Apbb1ip",0.722934200939139,0.0316314502348737,0.115068554215138
77045,"Bcl7a",1.18557460271641,0.0316659484707743,0.115165382031713
109689,"Arrb1",0.724232771080493,0.0320193949593427,0.116392890184297
170725,"Capn8",-0.521153723819837,0.0320156904804977,0.116392890184297
20708,"Serpinb6b",0.666544263015993,0.0321125762865118,0.116702580769658
105675,"Ppif",1.86891623897733,0.0321501987956805,0.116810257334977
72400,"Pinx1",0.382366064540103,0.0322010835806494,0.116966053781762
66968,"Plin5",-1.00921982793833,0.0322213193217329,0.117010471980239
110750,"Cse1l",1.29317401078232,0.0322725408158198,0.117167363712192
67673,"Elob",1.1731345770615,0.0322910736588555,0.117176423982333
667370,"Ifit3b",-0.822212676824648,0.0322882743128138,0.117176423982333
13680,"Ddx19a",0.605815625631957,0.0323781178768626,0.117390208875176
56012,"Pgam2",0.51284716538192,0.032381574685511,0.117390208875176
66375,"Dhrs7",-1.02571010646429,0.0323651302526989,0.117390208875176
76763,"Mospd2",-0.368444882850012,0.0323821208496432,0.117390208875176
76707,"Clasp1",0.637916549836669,0.0324309744193621,0.117538152080888
20821,"Trim21",-0.588829843226221,0.0324894404717451,0.117720851379522
69581,"Rhou",-1.18321129570288,0.0325240965063791,0.117817209283024
78330,"Ndufv3",-0.792623509753229,0.0325498175976274,0.117826570566817
104458,"Rars",1.29421473154141,0.0325481299451684,0.117826570566817
674135,"Gm9574",-2.01002003863249,0.0325508701415342,0.117826570566817
69072,"Ebna1bp2",1.92468825749854,0.0325930695742254,0.117950105420544
213956,"Fam83f",0.940472361927734,0.0326281007587892,0.118047644562562
72193,"Scaf11",1.17886152816534,0.032637407613257,0.118052088478348
121022,"Mrps6",0.472295566842082,0.0326744811609435,0.118156939669604
26374,"Cop1",-0.707496218449997,0.0327328464155355,0.118338714663587
13528,"Dtnb",0.870431791099437,0.0327529095116649,0.118381960597071
99375,"Cul4a",-0.696921748921849,0.0327985409796088,0.11851757649234
27052,"Aoah",0.706135233603523,0.0328091857329981,0.118526732043585
100043257,"Rbm3-ps",2.29581949219069,0.0328580152180419,0.118673795447663
624286,"Cfhr3",-0.857116070125334,0.0329265437209263,0.118891915837385
74203,"Eif4enif1",0.816178407619773,0.0329792279871075,0.118993940389038
76303,"Osbp",0.834327467501554,0.0329791554158344,0.118993940389038
224807,"Tmem63b",-1.07971778249074,0.0329744585271459,0.118993940389038
67454,"Ikbip",0.571285872223418,0.0330437993432729,0.119197491928721
68463,"Mrpl14",-0.5267026132488,0.0330763792236033,0.119285569988775
22268,"Upk1b",-0.789513304516966,0.0332594621160756,0.119914630088906
67921,"Ube2f",-0.687548758014154,0.0332672216779871,0.119914630088906
20476,"Six6",-0.55792619411617,0.0333330439704137,0.12009264584311
432572,"Specc1",1.37457393178562,0.0333270800340582,0.12009264584311
20623,"Snrk",-0.591489726693132,0.0333459992480196,0.120109708408013
78798,"Eml4",1.00837707471742,0.0333725613206784,0.120175761108692
170749,"Mtmr4",-0.70566907877383,0.0333928029551145,0.120219026751192
328035,"Fads6",-1.10058655227801,0.0334296187897861,0.120321925954469
74478,"Snx29",-0.404713179337909,0.0334571199613798,0.120391256832219
19024,"Ppfibp2",-0.470049823673609,0.033528644933822,0.120618928709488
99010,"Lpcat4",1.13538039413456,0.033678811121212,0.121126456937649
226043,"Cbwd1",1.15356833565733,0.0336863013066863,0.121126456937649
243659,"Styk1",0.352310064133142,0.0337422169703106,0.121297667057109
72649,"Tmem209",0.513605562942614,0.0337559300941865,0.121317119150602
12568,"Cdk5",-0.502304595033225,0.0338086485152651,0.121414419471259
20308,"Ccl9",-2.2596641512674,0.0338050489132384,0.121414419471259
77407,"Rab35",1.13475129284227,0.0338245467506668,0.121414419471259
211488,"Ado",0.407699896706867,0.0338185706321723,0.121414419471259
333182,"Cox6b2",0.564158369486973,0.0338103252752344,0.121414419471259
16590,"Kit",0.792082905862766,0.0338649284641349,0.121507213228193
59035,"Carm1",0.995356031577629,0.0338670279530849,0.121507213228193
100043906,"Gm10184",1.10487505580948,0.0339561337400564,0.121797001066137
19088,"Prkar2b",1.6368701540815,0.0340317377008828,0.122038228962699
76273,"Ndfip2",-0.584979629771436,0.0340431101072364,0.122049059861885
16859,"Lgals9",-1.10444025704347,0.0340541748161129,0.122058782582256
76233,"Dnttip1",0.581133020327353,0.0341413515291816,0.122341238326614
77975,"Tmem50b",-0.72726503726466,0.0342355780938659,0.122648811641496
12544,"Cdc45",2.38237560145962,0.0342976979708798,0.122811139536502
66214,"Rgcc",1.48862047369184,0.0342933133192861,0.122811139536502
194642,"Slc39a1-ps",-0.46284092149975,0.0343320995828252,0.122904206566346
18187,"Nrp2",0.747243861251766,0.0343924258402019,0.123081896334777
170812,"Ahsp",3.28146297365535,0.0343985810327264,0.123081896334777
15900,"Irf8",1.15134625576964,0.0344398573472419,0.123169269558308
101358,"Fbxl14",1.11207467324409,0.0344365709659098,0.123169269558308
26931,"Ppp2r5c",-0.893710464976567,0.0345147191717121,0.123376612342522
104215,"Rhoq",1.7859728446483,0.0345093254132278,0.123376612342522
192166,"Sardh",-1.08995067258457,0.0345489367803804,0.123468724179921
18670,"Abcb4",-2.31402206242027,0.0345750530445515,0.123505396747945
235106,"Ntm",-0.379897281661558,0.0345761019705635,0.123505396747945
240215,"Slc4a9",1.10645287254561,0.0345893892989486,0.123522665157755
320982,"Arl4c",0.921287133328352,0.0346202964468068,0.123602832146882
68970,"Dcaf12",0.450271785839356,0.034660117533872,0.123714777118337
16822,"Lcp2",0.762138138901205,0.0347251048941839,0.123916473215802
16624,"Klk1b8",-0.649200916770943,0.0347567535442092,0.123991031166239
71617,"Armh3",0.367112724518345,0.0347629682261055,0.123991031166239
632248,"Gm7083",1.44849747979253,0.0348316441715482,0.124205665270579
19346,"Rab6a",-0.703817493412792,0.034884721918494,0.124318806513205
20817,"Srpk2",-0.440589928290438,0.0348745917688272,0.124318806513205
104910,"Slc25a47",-2.50709091103776,0.0348888951967873,0.124318806513205
242418,"Dcaf10",-0.502331920783798,0.0348996516615145,0.124326818559169
116701,"Fgfrl1",-1.10035743817441,0.0349110017179675,0.124336940800551
28010,"Miip",0.71782302132565,0.0349246530041217,0.124355252034413
72699,"Lime1",0.380894798394855,0.0349668543830677,0.12447518711322
83924,"Gpr137b",1.02824699401511,0.0350360904614347,0.124691278595457
15213,"Hey1",0.740281583080928,0.0351087807789138,0.124919555276909
11819,"Nr2f2",-0.703297026433282,0.0351548267296473,0.125022507422812
105171,"Arrdc3",-1.64548156786873,0.0351504816389468,0.125022507422812
72020,"Zfp654",-0.554238873171327,0.0352778502434091,0.125429495281493
18542,"Pcolce",0.753438465614445,0.0353253055890383,0.125567669806037
105148,"Iars",1.31057931911127,0.0353786087377388,0.125726558726794
257633,"Acsf3",-1.05973417770439,0.0354605265772554,0.125969039623435
328949,"Mcc",-0.690504932475898,0.0354640819141048,0.125969039623435
28193,"Reep3",-1.54455356066136,0.0354785913605947,0.125989952746627
68497,"Arel1",-1.01864295537499,0.0354961987528663,0.126021854318667
624138,"Gm6473",-0.657720145235436,0.0355132731510869,0.126051848568577
53610,"Nono",0.930051482487952,0.0356104939170281,0.126366233028055
271374,"Gm5063",0.471432828935684,0.0356685496226951,0.126541518726983
72500,"Ier5l",0.907234843830119,0.0356777981849405,0.126543607979742
14815,"Nr3c1",-0.742444594055847,0.0357050997550696,0.126609711895373
67219,"Med18",1.12668581624782,0.0357319351031151,0.126635560053565
69073,"Kdf1",0.657633317893716,0.035747052981657,0.126635560053565
73431,"1700052K11Rik",-0.386026857262487,0.0357445859312312,0.126635560053565
319530,"Zfp750",-0.824747685779501,0.0357449268342022,0.126635560053565
74569,"Ttc17",-1.26705122411681,0.0357824544969556,0.126730249046052
16776,"Lama5",1.30936477907023,0.0357917352834025,0.126732403124875
225745,"Haus1",1.50713509304559,0.0358992644664057,0.127030370405607
654812,"Angptl7",0.514238934457759,0.0359019660422334,0.127030370405607
100043313,"Gm4353",0.819302327489981,0.0359013138480147,0.127030370405607
56690,"Mlycd",-1.66994353084477,0.0359356892249157,0.12708814778405
110593,"Prdm2",0.3537536006069,0.0359317014109487,0.12708814778405
16801,"Arhgef1",0.602750016531127,0.0359601382349111,0.127143842251816
66451,"2610528J11Rik",-0.785480855335817,0.0359816621930353,0.127189170204844
72341,"Elp6",0.684265475397483,0.0361536760506815,0.127766304263267
19175,"Psmb6",0.460934704217355,0.0361856752594661,0.127817566489383
76448,"Ppp1r18",1.63205546509382,0.0361829879372401,0.127817566489383
57296,"Psmd8",0.94984162306555,0.0362538055898886,0.128027274307647
20586,"Smarca4",0.847694090382734,0.0362895696199899,0.128122609532958
93760,"Arid1a",0.698789422797252,0.036300361210824,0.12812975323038
11858,"Rnd2",-0.505196893347279,0.0365023759998216,0.128811692945036
69709,"Ptrhd1",0.940780548497625,0.0365227344435749,0.128852418740695
18739,"Pitpnm1",0.445138887501823,0.0365745568666906,0.128952369187617
66161,"Pop4",1.00378018866532,0.0365771037240733,0.128952369187617
70355,"Gprc5c",-0.478526752078501,0.0365775385124663,0.128952369187617
67581,"Tbc1d23",0.575075860069354,0.0366268473262758,0.129095060293987
68690,"1110028F11Rik",-0.87778324764447,0.0366849138943927,0.129237378673761
230765,"Gm4864",0.774238318049226,0.0366844336601493,0.129237378673761
110173,"Manba",0.882585776542488,0.0366973766867363,0.129250124252417
107371,"Exoc6",0.683549231993403,0.0367192517577904,0.129296006249781
66072,"Sdhaf2",-0.351629049556648,0.0367286852969713,0.129298067512561
20266,"Scn1b",-0.524675836453596,0.0368017162497621,0.129492771384005
105501,"Abhd4",-0.711407635173179,0.0367972818609187,0.129492771384005
30838,"Fbxw4",-0.658868061645757,0.0368421013039652,0.129603665468186
212503,"Paox",-1.0753562697367,0.0368913525325895,0.129745688221114
18807,"Pld3",1.00718033445233,0.0369478767153435,0.129881963541332
77219,"Ptgr2",-0.819595797925201,0.0369446372854645,0.129881963541332
12040,"Bckdhb",-1.61283986383012,0.0369762160006831,0.1299190777634
229011,"Samd10",0.509567515323855,0.0369683809759702,0.1299190777634
66435,"Uggt2",-0.357043020922375,0.0369954607946337,0.129951951863605
224088,"Atp13a3",-0.533666640259419,0.0370033580855719,0.129951951863605
110265,"Msra",-0.878427591806927,0.0370317875737146,0.130020545846875
102339,"Cog4",-0.588303310479509,0.0370848611426733,0.130175612749912
66241,"Tmem9",1.04833227883506,0.0371300322671904,0.130271587399869
213391,"Rassf4",1.16615442337392,0.0371295132437619,0.130271587399869
100465,"Mob3c",-0.563371518037089,0.0371609535802387,0.130348779325019
27998,"Exosc5",0.88094919652281,0.0371772307878003,0.130374579674136
22592,"Ercc5",0.582392648265045,0.037188408026771,0.130382487162957
56016,"Hebp2",0.405886343151597,0.0372326114259648,0.130506152738696
224092,"Lsg1",0.818868767463583,0.0372705789958209,0.130607906682477
503845,"Ear12",0.870823333317328,0.0372944650266521,0.130660277495677
56248,"Ak3",-1.11077377484064,0.0373526814779725,0.130832870191182
18641,"Pfkl",1.78501624544941,0.0374002155735788,0.130967972723869
52609,"Cbx7",0.827738536377611,0.0375479968295742,0.131453971650831
17876,"Myef2",0.537749453168064,0.0375757620921198,0.131488173240457
60406,"Sap30",1.46819333030037,0.0375697931602439,0.131488173240457
20303,"Ccl4",1.70058712276929,0.0376508394163687,0.131719347951017
20533,"Slc4a1",3.20234014043378,0.0377502545269604,0.13199401494858
104183,"Chil4",2.3910477069202,0.03775644853795,0.13199401494858
234730,"Fcsk",0.7996194540899,0.037743201994572,0.13199401494858
12461,"Cct2",0.779346290132707,0.0377660763426412,0.131996095095675
216867,"Slc16a11",-0.384000187919987,0.0378057109652428,0.132103025905091
72149,"Strada",0.493202882368445,0.0378180447723155,0.132114532215598
11569,"Aebp2",1.34758690856961,0.0378968965169193,0.132358352964087
276852,"D11Wsu47e",1.27532559743955,0.0379171141482899,0.132397321158652
67949,"Nifk",1.33505372443507,0.0379623695548916,0.132523675658297
218989,"Tmem260",-0.570667457175649,0.0379759325031661,0.132539360322132
68980,"Wdr53",-0.36082283683451,0.0380245843943549,0.132645798938818
232969,"Zfp428",1.0700001757286,0.038016586837762,0.132645798938818
18646,"Prf1",0.868857680060156,0.0380440944224143,0.132682184199222
12190,"Brca2",0.917908754896703,0.0380787766797126,0.132771453977724
66460,"Sys1",-0.764887671236631,0.0380951567662168,0.132796881160479
225363,"Etf1",0.853909780059084,0.0381066352392517,0.132805213630142
23989,"Med24",1.11483541342514,0.0381618497601697,0.132902552560858
231430,"Cox18",-0.949279253564917,0.0381550484530094,0.132902552560858
434341,"Nlrc5",-0.422912785116456,0.0381575439003359,0.132902552560858
210925,"Ints9",0.541704572680902,0.0382111403061163,0.133042504954319
26386,"Hsf4",-0.848719092759648,0.0382885341236217,0.133259126987502
319582,"Trmt9b",-0.558777985953633,0.0382915947594965,0.133259126987502
71810,"Ranbp3",0.510039396601483,0.0383019922856763,0.133263574588235
14070,"F8a",-1.04113033236781,0.0384051066215317,0.133590531554497
66606,"Lrrc57",0.818936907947696,0.0384201210422149,0.133610954019487
53614,"Reck",0.512572932796659,0.0384367331695743,0.133636921676657
19335,"Rab23",-0.510047457693654,0.0384754030336044,0.133739549127036
74237,"Tubgcp2",0.972223427228736,0.0386455803634879,0.134299135755445
51800,"Bok",0.937796925085811,0.0386713798567379,0.134356841142775
94065,"Mrpl34",1.21148973654243,0.0387674352930108,0.134658552873013
66114,"Dnajc30",-0.80353566506454,0.0388262026244303,0.134830631879943
241624,"Exd1",-0.859996423737165,0.0388407500137202,0.134849104288547
17311,"Kitl",0.369403026634945,0.0388808856510381,0.134956385277582
231214,"Cc2d2a",0.621911468159742,0.0389484308245562,0.135158731806991
230584,"Yipf1",-0.702003933774495,0.0390861067761794,0.135604292098839
22376,"Was",1.03238157651178,0.0391171408851192,0.135679748339484
67112,"Fgf22",0.697057879489079,0.0391675111847558,0.135822221391276
104082,"Wdr7",-0.532721777890852,0.0391913097808559,0.135872505297188
55979,"Agpat1",0.435421988493556,0.0392123091375817,0.135880833158046
67978,"Tctn2",0.355493005312118,0.0392072961711404,0.135880833158046
21929,"Tnfaip3",0.723989791413091,0.0392462336607711,0.135966148052359
23950,"Dnajb6",-0.737712161530414,0.0392795248489452,0.135984765841657
140765,"Tmprss3",0.375036239603103,0.0392609652308727,0.135984765841657
383706,"Rpl35-ps1",2.02126694531811,0.0392794988682543,0.135984765841657
22341,"Vegfc",-0.666819782843644,0.0393015458031362,0.136028775182669
22678,"Zfp2",-0.339006362233451,0.0393170368637616,0.136050168053551
21855,"Timm17b",-0.398285714795108,0.0393635624765291,0.136178915357367
11425,"Apoc4",-3.1437813808969,0.0394389143634662,0.136375024986591
74114,"Crot",-0.583718929784432,0.0394324366959689,0.136375024986591
18478,"Pah",-1.91180523552677,0.0394717728828195,0.136410744518667
56526,"Sept6",0.607074350008638,0.0394671272148317,0.136410744518667
116870,"Mta1",0.664880377581587,0.0394772489269447,0.136410744518667
230027,"Coq3",0.534231102314853,0.0397101024808971,0.137182914315213
67891,"Rpl4",1.91195537579217,0.0397972415921178,0.137451451521063
22288,"Utrn",0.364360984951592,0.0398072433539647,0.137453508301391
71693,"Colec11",-1.33975050640935,0.0398734567189619,0.137649615647104
13000,"Csnk2a2",1.48073780403911,0.0399381729785394,0.137808735265807
320078,"Olfml2b",1.08418471761562,0.03993841058309,0.137808735265807
21915,"Dtymk",1.06651522344541,0.0399509879538886,0.137819590880589
17127,"Smad3",0.723417638046267,0.0399858191568325,0.137907192669057
233575,"Pgap2",-0.530368077214836,0.0400140789314282,0.137972094248457
330671,"B4galnt4",0.588044383118116,0.0400741787134432,0.138146726477836
17305,"Mfng",0.962608168506033,0.0400839259633431,0.138147738231682
14727,"Lilr4b",0.801484064788077,0.0401287667906494,0.138190893863413
17684,"Cited2",0.779438869245828,0.0401231259687607,0.138190893863413
76302,"Pcnp",-0.793773329671208,0.0401342745196964,0.138190893863413
235323,"Usp28",0.690890910905996,0.0401103685286343,0.138190893863413
70472,"Atad2",0.443933151257823,0.0401453933530962,0.138196615563909
68323,"Nudt22",-0.722672903034891,0.0402353814439717,0.138441165302745
227613,"Tubb4b",1.0970704994516,0.0402295152814107,0.138441165302745
14431,"Gamt",-1.18941764116943,0.0402519462251353,0.138465557953838
12583,"Cdo1",-3.03986491766321,0.0403401870437364,0.138736444638767
51897,"Atg13",-0.88533204871342,0.0403896053469764,0.138845701820574
75841,"Rnf139",-0.709643667961035,0.0403909586285679,0.138845701820574
382096,"Gm5160",1.2838909559828,0.0404046491617484,0.138860098353864
14683,"Gnas",-0.919435398852777,0.0404227926088884,0.13888978800698
106618,"Wdr90",0.479105091603921,0.0404478001270284,0.138943042608431
56419,"Diaph3",1.05429061063596,0.0405635617001768,0.139307949970548
12721,"Coro1a",2.02526230458804,0.0406077877172121,0.139427068118332
16971,"Lrp1",-1.50347142469544,0.0406182824751332,0.139430341040432
68742,"Tmem219",-0.541243555348824,0.040638199523845,0.139465948718165
15929,"Idh3g",1.07269514930978,0.0406777783081681,0.139569000802362
19395,"Rasgrp2",-0.875346411723486,0.0407217983152548,0.139687239150427
20103,"Rps5",1.90453351207558,0.0407380091083912,0.139710050950697
71782,"Ankle2",-0.508717184692687,0.0409209956567981,0.14024744003706
216724,"Rufy1",-0.544841238220936,0.0409234985504704,0.14024744003706
319355,"C530036F05Rik",0.380366641946829,0.0409114033304711,0.14024744003706
212728,"Tarbp1",0.510833858784549,0.0410759001636629,0.14073672428877
13871,"Ercc2",0.760656741732887,0.041097140469052,0.140743499806482
100043527,"Gm10443",1.27354786709425,0.041090379271895,0.140743499806482
353172,"Gars",1.72963650482163,0.041142671750375,0.140866415718892
12524,"Cd86",0.856879772991537,0.0413305376932948,0.141476492694335
384309,"Trim56",-0.597742355118388,0.041409832095175,0.141714725153816
236904,"Klhl15",0.534697282523784,0.0415027600960525,0.141999492691083
18476,"Pafah1b3",1.99929912058343,0.041557955842012,0.142137824858452
23986,"Eci2",-1.64271131825991,0.0415626446054994,0.142137824858452
233887,"Zfp553",0.458735674120818,0.0416371497202082,0.142359304834207
71147,"Oxsm",-0.72221310848661,0.0416604815093569,0.142405758197949
56724,"Cript",-0.495046946436789,0.0418548815872953,0.143036806509623
215814,"Ccdc28a",-0.665529204815127,0.0418906637719546,0.143125618353886
94352,"Loxl2",0.659205038357921,0.0419405503889603,0.143262567282346
56335,"Mettl3",0.579006247863743,0.0419661466664861,0.143316499471223
69757,"Leng1",-0.54017038286409,0.0420765315382086,0.143659896113982
170767,"Rfxap",0.631074422651247,0.0420918244620771,0.143678540262633
18648,"Pgam1",1.07802011303606,0.0421938341516677,0.143993110335899
71213,"Cage1",-0.408282402584948,0.0422560371827346,0.144171718737171
72656,"Ints8",0.477742476676386,0.0422765660381293,0.144208090456392
20305,"Ccl6",0.974451379822789,0.0423083092238397,0.144282689075372
50850,"Spast",-0.579827989898217,0.0423283983016843,0.144317518521352
15199,"Hebp1",-0.981887415567924,0.0423912915127965,0.144479067690485
69082,"Zc3h15",0.940310403710614,0.0424018418352729,0.144479067690485
100503392,"4833438C02Rik",0.431994392257798,0.0424054418206042,0.144479067690485
64340,"Dhx38",1.04270853712354,0.0424322321938166,0.144536645465791
18186,"Nrp1",-1.37009809923033,0.0424715118823297,0.144636728766368
70266,"Kyat1",-0.953390061433016,0.0424916856402062,0.144638015900381
553127,"Rtl8b",-0.462545246897348,0.0424846886533664,0.144638015900381
76886,"Fam81a",0.651699396574224,0.0425113705961997,0.144671322431827
19663,"Rbpms",-0.98554684408907,0.0426159233397392,0.144993361528198
14778,"Gpx3",2.72075036731388,0.0427820204913587,0.145520872604696
102093,"Phkb",-0.675628766242992,0.0427908841156764,0.145520872604696
74522,"Morc2a",1.15636196166532,0.0428372106701838,0.14564452292308
219072,"Haus4",0.58743228461711,0.0428632248718089,0.145699070726156
12368,"Casp6",-0.588822286304696,0.0429206780508893,0.145860434501778
231805,"Pilra",0.590950364218098,0.0429388275317588,0.14588818570602
13603,"Opn3",0.521720264892665,0.0429629746168236,0.145936296623813
75692,"Nr2c2ap",0.979646369280768,0.0429794191841855,0.145958227408436
246256,"Fcgr4",1.64818092663938,0.0430978474773649,0.146326404550821
12449,"Ccnf",1.14937915160419,0.0431095861128466,0.14633226059629
19192,"Psme3",0.670199535155932,0.0431294220434198,0.1463655932003
56292,"Naa10",1.4462506583908,0.0431683648165776,0.146463736954875
213002,"Ifitm6",1.15912005040084,0.0432087336732599,0.146566672508669
28248,"Slco1a1",-1.44185465721313,0.0432718028357644,0.146746543244146
20530,"Slc31a2",-0.370678302718874,0.0433575466442717,0.147003208610845
320655,"Pgap3",0.427390809775098,0.0433846345488573,0.14706092894049
72354,"Ttc4",0.447335833984374,0.0434809975045977,0.147353389734389
18708,"Pik3r1",-1.27444689624343,0.0435502734820307,0.147519737225988
237988,"Cdr2l",0.353615262729467,0.0435427379866224,0.147519737225988
11475,"Acta2",2.85960243944658,0.0436303033927352,0.147642271954777
15510,"Hspd1",1.20475999172618,0.0436533919407296,0.147642271954777
68897,"Disp1",0.517204342762913,0.043615443430308,0.147642271954777
171429,"Slc26a6",0.675592289173648,0.043648811511323,0.147642271954777
211499,"Tmem87a",1.07204685545662,0.0436352502744428,0.147642271954777
228961,"Npepl1",0.506052119423074,0.0436477263246181,0.147642271954777
235134,"Nfrkb",0.937738317539617,0.0436571721834389,0.147642271954777
218294,"Cdc14b",-0.582982971029463,0.0437040416478098,0.1477665804256
