"ID","Symbol","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
214601,"Slc10a3",8.3176663055728,8.40528988895295,8.19827802295844,8.56915515557427,8.08437292787151,8.5941062826473
214616,"Spata5l1",6.99771363952272,7.56355547955921,7.35073011394834,7.18817952723118,7.37258806700714,7.21104052997722
214639,"4930486L24Rik",6.67956762398947,6.75600382578831,6.63109874254371,6.88394831410411,6.7555874163162,6.60050842659153
214642,"Cped1",6.71591352281844,6.80695014187836,7.08859192702939,7.0948734834338,6.31260668886033,6.54965523007008
214663,"Slc25a29",7.28499301974443,6.90423160115762,7.0952250463763,7.10255254789828,7.17682786343543,7.0038437840941
214669,"L3mbtl2",8.8454528334236,7.58455144738931,8.64107018045761,7.80495679756685,8.64463668667324,7.76934489692811
214685,"Chadl",6.94909600876815,7.01593113050574,7.10583609305104,6.70618248567895,7.32236878389472,6.79566691592306
214742,"Rcor3",5.72577683477488,10.2120281915242,8.21540239957177,7.7323797661615,8.03102797263402,7.89679991423091
214763,"Cgas",7.19929190696731,7.41518947960734,7.21463186754072,7.33276658640036,7.1296168410381,7.55194747817012
214764,"Edrf1",8.76824738783601,9.14935311828686,9.04128932530325,8.86439503520104,8.83871483275458,9.09080181898686
214791,"Sertad4",6.29249200958685,8.41674300279929,7.43655592020441,7.20138590152307,7.56387149306522,7.21665670997959
214804,"Syde2",6.66597472485581,8.85315648619154,7.96733444302044,7.51199762432272,7.86162009197962,7.69731026277191
214812,"Zfp609",7.45248133332691,6.8180716925798,7.27681223234665,7.18810666774347,7.55615739116174,6.52002976056157
214854,"Neurl3",6.63735911431797,7.81076710328478,7.18384388324879,7.54179692655985,6.86103667558833,7.30957494980854
214855,"Arid5a",6.33916595601563,7.18285834747327,6.70411081514337,6.88389798143553,6.69286855153916,6.76317125885976
214895,"Lman2l",8.84647214004657,8.56971573286244,8.72004795988068,8.65352178247651,8.44173219715137,9.01707380630946
214897,"Csnk1g1",6.97720159316007,7.48213263784519,7.14036486666663,7.33401291222565,7.18101949398432,7.26327118913392
214899,"Kdm5a",6.48592095382729,8.91235614724866,7.70477116350102,7.91707965179527,7.7034547370052,7.47124864985042
214901,"Chtf18",8.43827738119697,8.14249759000536,8.53729193213623,7.90669215681854,8.63628812499856,8.08127772845133
214917,"Antkmt",12.4664244145966,9.48140252157658,10.5638133466756,11.0534847668758,10.9558838207579,11.3224719380372
214932,"Hdhd5",7.56872036196525,7.35052528673507,7.50103700518879,7.31778606606935,7.49664511390752,7.52302311223497
214944,"Mob3b",8.43444503443489,7.66237160570551,8.35517748897111,7.71775881770568,7.88207726678912,8.23861970681489
214951,"Rhbdl1",7.26176883783016,6.78235833346078,7.29001804079697,6.9968159232857,7.05857088334994,6.74284949514927
214952,"Rhot2",8.65712579748374,8.43136667635876,8.71915076436724,8.36454623102055,8.56669054445216,8.52659740784504
214968,"Sema6d",6.75857597319142,7.71259988303549,7.14819009786239,7.4237685462106,7.1013157246004,7.26907734378042
214987,"Chtf8",7.86742175718503,9.16823254881736,8.67623957557886,8.36788134279779,8.57203341935158,8.45515427427655
215001,"Wfikkn1",6.36819931958546,8.05266899742431,7.19990266254793,7.09663224812053,7.06455177604426,7.48064994730683
215008,"Vezt",6.63142209074267,7.80349683448295,7.11745757262884,7.16610730582046,7.19593792222579,7.39033504977616
215015,"Fam20b",9.35174628819187,8.39789200858748,8.75893031022855,9.15915342367588,8.96396860429066,8.61722425536362
215051,"Bud13",9.04778670046427,8.11073893053569,8.50967086424277,8.78726970079719,8.57622774584592,8.44388295111404
215085,"Slc35f1",6.67681286458724,6.61000048719204,6.72283522286121,6.62660835556609,6.7663365072382,6.45784661789305
215113,"Slc43a2",5.92645734599322,9.14447056915436,7.49515356988171,7.74431190942042,7.61873871650708,7.28365163448595
215114,"Hip1",6.70045320567636,7.1176054412799,6.67759063743596,7.27774474870163,6.80623208124118,6.87454982653374
215160,"Rhbdd2",7.01227121082327,6.97316928462471,7.14931102360939,6.93198953745503,7.09044983817655,6.79913059165499
215193,"Utp25",8.15218611168942,8.27534549984819,8.4086396131018,8.01873938664056,8.18198701184666,8.24569721148619
215194,"Kri1",7.97777167129857,7.58242075926275,7.64822455755353,7.73830580470653,8.05831812484901,7.67553637401355
215201,"Trmt2b",7.80139441835007,7.9392720396427,8.25919984415956,7.80500480612143,7.70086315085545,7.71626511484911
215210,"Tmem120a",12.1839282482331,9.32740608380925,10.713495494132,10.7125932124208,10.6972070180322,10.8993729394997
215274,"Il1f10",6.82453476561608,7.36827476030318,7.2260537421203,6.96971861791137,7.35862916584236,6.8312175259645
215280,"Wipf1",7.94413159638734,9.14680747743418,7.49760616947683,9.99331470016917,7.80584805305574,8.8851092249413
215335,"Slc36a1",6.96227315888448,7.20237081887297,7.02300436146202,7.04970497238552,6.9022625255173,7.35431609615005
215351,"Senp6",6.5726193363225,7.14171111194705,7.02590025258688,6.66120996255454,6.86762815576063,6.87392252563706
215387,"Ncaph",9.50218080340474,9.08548341752042,9.18179581935974,8.83986537498501,9.65952379431436,9.49414345319121
215418,"Csrnp1",8.39258505942588,7.67629760159625,7.86301122544706,7.93380922537468,7.61268836809095,8.72825650313158
215436,"Slc35e3",9.51159707735205,10.9233570308588,10.062613003188,10.1519402054811,10.3751407559911,10.2802142517614
215445,"Rab11fip3",6.66427193653981,8.49356473831887,7.63431325005964,7.49167568967913,7.6482671920169,7.54141721796169
215449,"Rap1b",13.0996156576463,11.7905808439564,12.0455046591231,13.0261726516175,11.9617826128354,12.7469330796295
215456,"Gpat2",6.62254358623748,7.38352430736331,6.76753245769692,6.98031556657883,7.3805081664688,6.88377959645701
215474,"Sec22c",6.51269633271933,8.68654669120792,7.57680478060521,7.56128086613216,7.70074077309227,7.55965962802485
215476,"Prr14l",7.22389132783059,6.9482371896754,7.2430271903123,6.88331048513492,6.99244530481301,7.22547405475175
215493,"A3galt2",5.83552679670133,8.74284686148278,7.17684355755745,7.26194540557777,7.48625050922549,7.2317078440075
215494,"Pomgnt2",9.00258537882594,8.79595606095494,9.06878436888214,8.83613551465008,8.81270413848003,8.8794588575495
215512,"Fam117a",8.21086435157349,7.90357878505622,7.24187420917089,7.80428282955189,7.82821310327289,9.35451613126376
