"","liver_normal_batch2_rep1","liver_normal_batch2_rep2","liver_normal_batch3_rep1","liver_normal_batch3_rep2"
"ILMN_1257575",11.4340914745522,11.0591582441268,11.4681886612685,11.4749310573481
"ILMN_2872851",6.69360338744207,6.82147068875962,6.5449994237109,6.78588127441823
"ILMN_2707745",7.00677285653411,6.95446820465309,6.89736845763238,6.9801128561454
"ILMN_2700715",12.4585048843868,12.5186743650063,12.4277938552943,12.6005865784442
"ILMN_1216029",9.3291955985878,9.3508003770851,8.98140875459744,9.03157675469944
"ILMN_2698589",9.05822383952904,8.92862227000484,9.32231589249407,9.03411466964607
"ILMN_1238915",6.66054133864695,6.72243275094932,6.76898545239164,6.72410745993513
"ILMN_2615837",8.79480694777219,8.60002248308056,9.02886009367148,8.97898878987678
"ILMN_3145415",10.0364505885379,10.1482360884137,9.96116840211545,10.1588524643691
"ILMN_2653619",12.7703718788814,12.9163686873051,12.8363526573461,12.8480994015122
"ILMN_2645138",8.44841788324776,7.64320925382439,8.53312002740997,8.74467501895817
"ILMN_2740806",7.24763874183853,7.30774108642546,7.30466911208746,7.48960877515338
"ILMN_1239933",6.89693694954891,7.07115778882441,6.84699097536365,7.14913858130709
"ILMN_2604319",6.5741604641177,6.82732604304346,6.7466501228506,7.0749983361102
"ILMN_2648973",9.62541154138338,9.69034214193995,9.98412843734738,9.91398705062138
"ILMN_2855551",8.54113496280263,8.48453255303978,9.25147798815301,8.90739450164554
"ILMN_2650492",6.69500027344455,6.95225883851676,6.9404596258281,6.94908557120356
"ILMN_2953351",7.53022433347269,7.55522663583601,7.40412926702935,7.26146117045464
"ILMN_2613659",7.40252507356613,7.45567925850096,7.10965647647977,7.41446791680149
"ILMN_2714397",8.13688234535878,8.48261663546526,8.26897394607217,8.44651616279229
"ILMN_1213307",9.44421981149887,9.59856992040015,9.47798422321538,9.62285179362268
"ILMN_3130055",8.67455222452461,9.14277273353638,8.71978795861208,8.6686227463341
"ILMN_2863264",9.34411668364952,9.39381185178402,9.7074664598298,9.4072897504142
"ILMN_2632489",7.45928130660397,7.19139752668203,7.83868704884054,7.77746971676093
"ILMN_3154869",7.47219910734448,7.29971960379329,7.5573214434548,7.42356676342059
"ILMN_3075774",7.51423932839127,7.34343427188387,7.81446786324834,7.45291723804697
"ILMN_1219893",9.16995360666477,8.79127340783958,8.98693991280811,8.9838767862336
"ILMN_2678336",8.85011799108973,8.68844142778485,8.57212684671355,8.75530638947614
"ILMN_2909150",9.77342714310982,9.67793816161565,9.51732541079237,10.0947664170102
"ILMN_1238215",9.01462624201516,8.87874987361681,8.96029575441939,9.75833552774207
"ILMN_2733193",10.5449552501679,10.7368630420507,10.5891533124322,10.5715172171387
"ILMN_1225073",6.43322302617151,6.46584494646398,6.46280044501674,6.30796328202494
"ILMN_1248811",6.9011142959364,6.91891665506263,6.98892789910001,7.31423502711894
"ILMN_2780205",12.0051427027036,12.0293981444067,12.197845850997,12.1629633164062
"ILMN_2769762",6.73193222464552,6.85467517589963,6.91791696786533,6.94038265325345
"ILMN_1232261",8.29733242395689,8.15838054801518,7.50659056239833,7.9001258789774
"ILMN_2696575",10.2620469450165,10.5375490827289,10.9615716387988,10.7820906146149
"ILMN_2616556",8.34323662599999,8.00165550505183,7.6857897789319,8.22210589662743
"ILMN_2994460",11.097162582011,11.1117112662407,11.5696013900308,11.6860741829406
"ILMN_1232182",8.96359269027918,9.11381235862665,8.32742804011765,8.04988834407403
"ILMN_2933655",7.33081780240121,7.27805970612129,7.32202594531347,7.22126832587986
"ILMN_1249568",8.85049781635247,9.20949275856086,9.00601306034055,8.79974530098625
"ILMN_2634520",6.65951329024984,6.64131086375077,6.56294698234269,6.7297476454108
"ILMN_3090378",6.64511274938687,6.65658180839354,6.58700040040806,6.47555147066039
"ILMN_2652527",7.29405058347347,7.08443336381474,7.08135511930693,7.20855819052369
"ILMN_2653284",9.61162344553384,9.38782097246533,9.24974525894572,9.52754627022642
"ILMN_2932964",7.87594076162466,8.04296558477733,7.86099187200973,7.84610141183622
"ILMN_2620435",8.45778977548038,8.2425489126291,8.17415660643718,8.33223650818564
"ILMN_1219712",7.63052258564172,7.46846542021378,7.64762781253072,8.00030085375119
"ILMN_2858769",7.01829593070938,6.82364234806103,6.84058522928648,6.82381510674161
"ILMN_2632076",6.84382007629902,6.68215195716108,7.07604061959409,7.24931640822747
"ILMN_2737171",7.15521563490382,6.8987219505436,6.92047465779106,7.02611680544519
"ILMN_1246471",7.77762984720693,7.44503973873208,7.54950867527115,7.00395123884253
"ILMN_2919377",6.91417479966049,7.1877286268043,6.8592819483948,7.33336183437724
"ILMN_2673260",7.35837271401316,7.0845824657617,7.10039204624898,7.15753334938931
"ILMN_1213617",8.86785804990897,8.79121542825042,9.35244730907822,9.38378901331196
"ILMN_2669714",7.97158960314764,7.71581968647221,7.74732258732902,8.39944769492958
"ILMN_2681631",7.00392320001151,7.09372295251896,6.91385864828269,6.89585469969751
"ILMN_3120827",7.20988600429407,7.18774046500028,7.092060176882,6.96419712196795
"ILMN_3045359",7.53230552781252,7.40941009575426,7.75272985764355,7.71701206146358
"ILMN_2683316",13.1719855531254,12.7553996985544,13.6429612266426,13.6429612266426
"ILMN_2593604",6.61744434820044,6.50127109880022,6.84784886094315,6.9097047139812
"ILMN_3008859",7.59051395955136,7.74679174663693,6.87503133400436,6.8531608616005
"ILMN_1238486",7.54614054867675,7.37206256692138,7.08043465659312,6.88376597246803
"ILMN_3008858",8.62945704576785,8.14960613339983,7.09711845648612,6.75545334181266
"ILMN_2987685",7.59087180189648,7.2978970310444,8.23672620201186,7.95002316933903
"ILMN_2960325",9.46097632722868,9.17067683146421,7.74049648631181,7.4550994418559
"ILMN_1228235",7.55199768641938,7.52005570569506,6.41122288781558,6.30312323687308
"ILMN_2615879",8.018553681438,8.21081040986773,7.40978102927904,7.61244466765366
"ILMN_1220236",6.93225722639141,7.06552238785505,5.55663771827134,5.82861065002789
"ILMN_2775154",11.1426209532586,10.910149415781,11.2803532086223,11.5794795571075
"ILMN_2872058",12.0338177136856,11.8709684367191,12.30668195624,12.4380562752154
"ILMN_2711163",6.39243959258274,6.17298166682936,7.26871875418348,7.48794211717872
"ILMN_2904703",7.37972518043494,7.7074206271441,8.77911568812033,9.0209250270348
"ILMN_2612754",7.05562246982047,6.90771802786304,6.95927169900521,7.06144075530892
"ILMN_2712480",7.97963865783198,7.81306307985996,7.7110695498308,7.78982019641288
"ILMN_1246861",8.04209741858504,7.43583498438623,8.41909657249535,8.83186259951071
"ILMN_2721399",7.10244133443485,7.02727353860574,6.85746391558525,7.00348414158681
"ILMN_2839569",10.6855778606345,10.5081736061502,10.4110518957708,10.215228989601
"ILMN_2666007",10.7140389550065,10.6976298324625,10.8504789168631,10.2820306550586
"ILMN_2695663",6.82468979784456,7.16244509540463,7.35351787371226,7.60598906442421
"ILMN_2695662",7.14385608458803,7.47960315619783,7.6244572041319,7.54253007604992
"ILMN_2697431",6.96338231407967,7.13929294947547,7.32980748449013,6.96669289937073
"ILMN_2695664",7.01392685213565,7.15942555822438,7.45132647430671,7.11363995232739
"ILMN_1253953",6.61022026267972,6.81734706799701,6.56853495906649,6.92645750120433
"ILMN_2425376",6.94840756665126,6.70368742340099,6.60239275844129,6.7053875666177
"ILMN_1216335",7.28900511006975,7.2111274759167,7.54723339627227,7.52666835286025
"ILMN_1255166",6.60026479564449,6.67686412999325,6.82766132755202,6.53579750690894
"ILMN_1224851",6.78556632668399,6.69945769317283,5.80136644745262,6.04191293295708
"ILMN_1229454",7.10398393591672,7.30542886081456,7.07203855033744,7.15887404925819
"ILMN_1236822",8.2033873472194,8.21170499920596,8.03416910260691,7.9186148721901
"ILMN_1221266",9.06730684879289,9.16834680826818,9.37802491689325,9.41375761486204
"ILMN_2726496",7.47938386853701,7.56661399062501,7.50856938520151,8.042911545221
"ILMN_2667972",10.1881147636368,10.0583715558596,10.0038814583995,10.1049270824751
"ILMN_2667971",10.5105703946328,10.3724043980223,10.380333993688,10.4782450003253
"ILMN_1252673",8.57971461858556,8.607215382403,8.69903950178202,8.98823441234183
"ILMN_2594575",8.08382478041096,8.23955470752239,8.758935531765,8.82475758471515
"ILMN_1222157",8.05435957776235,7.90242825527123,7.59698588698156,7.68420180099368
"ILMN_1226323",9.31072132132408,9.16521478775302,9.65209020361777,9.36274584099207
"ILMN_1247069",8.63352914861058,8.28097037465762,8.7243647286098,8.60327987164363
"ILMN_1238236",6.9674019807389,7.00794888433794,7.13730133680169,7.31864586893324
"ILMN_2987369",7.68749961053579,7.74750117882791,7.67429653405865,7.6799514324031
"ILMN_1238615",7.13114061667037,7.67996869360972,7.29616202805858,7.49933354722299
"ILMN_1224546",10.7994525555119,10.9187768274937,11.0821848581451,10.8730131938156
"ILMN_2487814",8.7968951265984,8.86758997079697,9.45663719152012,9.18574899399172
"ILMN_2704119",7.82522689920477,7.64961548887965,8.15529569758475,8.34376692864095
"ILMN_2735174",7.3593318403931,7.54609374980384,7.45218418822003,7.49531887050669
"ILMN_2956895",10.249259025474,10.4079326445942,10.7159455906989,10.5575578534645
"ILMN_2656909",9.0395647297882,8.53974880732429,9.44614392726808,8.81170638563948
"ILMN_2513849",8.68454254985712,9.01159775337494,9.20012399884584,8.92148398638684
"ILMN_2666690",7.7875283307545,7.6133726984901,7.50843094552731,7.32387016508794
"ILMN_3041584",7.72322936753494,7.35445859894487,7.50461332262873,7.79719589051201
"ILMN_2669540",10.5881199824159,10.5642452089562,10.153111984648,10.622230145238
"ILMN_3116330",10.9119007409828,10.9065747851703,10.7521076906708,10.8177984861209
"ILMN_2686087",10.4690666960987,10.6768872689426,10.2218142501265,10.504553575659
"ILMN_2834370",10.3617895988003,10.5367379253769,10.3848353748218,10.2635741775893
"ILMN_1250346",7.08829893363399,6.88754937110475,7.02719442722432,7.1536762139839
"ILMN_1240019",6.7653851100851,6.62309779185165,6.73491095599086,6.75403450306439
"ILMN_1223862",7.58222454325792,7.68687201880531,7.82166455749654,7.5232544364903
"ILMN_2652187",8.02364950621917,8.40937273695156,8.58197858544979,8.4173276859561
"ILMN_1229977",7.47915302907883,7.25223875399504,7.50316174724796,7.50397756114892
"ILMN_1234471",7.38405089930495,7.24130703032326,6.68982746692322,6.39848964031558
"ILMN_1257336",10.0473650777922,10.4878028261265,10.5337944176274,10.2513939714358
"ILMN_1243695",9.74333051997093,10.2849755315735,9.9599952483302,9.7966052453846
"ILMN_2860135",9.52159080794367,9.33588526006012,9.82131376601143,9.63664585096963
"ILMN_2627041",6.34131326348761,6.67209498811331,7.01650572532936,6.85123019678937
"ILMN_2625125",7.56218240183781,7.61826602042343,7.24619130487521,7.3119648402437
"ILMN_3089725",8.54433245811448,8.33731450517663,8.28708243853469,8.43693512794112
"ILMN_2514377",8.07734500661791,8.14680764404852,8.18363641408637,7.91010721419397
"ILMN_3018017",10.3515969281139,10.3493363323059,10.7058589037468,10.5873281787548
"ILMN_2763245",10.1573950031606,9.88734255501658,9.64717459375646,9.90162928322546
"ILMN_1214419",6.51765980436001,6.65917368911374,5.8966826146298,5.69025095315619
"ILMN_3142803",6.59930141399777,6.44924371944386,6.25593680186995,7.07885538888057
"ILMN_3158250",10.1102562751728,10.2808704730558,10.3962952254654,10.3298427407806
"ILMN_2737302",10.0550671530064,10.203263447702,10.5399498763047,10.475999225673
"ILMN_2658908",12.7536462411563,12.7632091397968,12.1129247345767,12.1150645088094
"ILMN_2760019",7.05730413955018,7.19204618126597,7.08260537488302,7.32803656943412
"ILMN_2760800",7.38204577750048,7.160641736342,7.18473109349133,7.24553697696416
"ILMN_2659426",7.81179566936798,7.44054278737057,7.58799047645218,7.58338321444664
"ILMN_2635462",6.56914603378663,6.67219273887319,6.61699043485335,6.84298041839616
"ILMN_2687586",7.61691106214298,7.64256536967184,7.73661944620314,8.0373982048367
"ILMN_1254723",7.16501790700616,6.93631530349383,7.10692397188553,7.40658176137619
"ILMN_1226394",6.9850479702993,7.00235466807399,6.89903902108378,7.01218740817479
"ILMN_2778289",6.58906009366578,6.41592714272662,6.28058203681972,6.49663004172021
"ILMN_2811154",6.74537013543881,6.81390370813589,6.78598109513567,6.4626577026895
"ILMN_2757966",7.70740313341534,7.76214852107945,6.76017959448307,6.93105639310037
"ILMN_1215862",9.50203575727945,9.11911062793507,8.65099797792542,9.77437131584111
"ILMN_2658786",6.75207332685995,6.60940275788321,6.69661283442009,6.88659332912167
"ILMN_2630459",6.37708494320479,6.23909396586345,6.58117665599695,7.05934964775536
"ILMN_2990494",6.72249246464361,6.68214075064136,6.86963406807348,6.68782797976495
"ILMN_1221846",7.07262840069558,6.90178936313092,6.91989439099808,7.36623707960804
"ILMN_2687561",6.57932608975309,6.59403643988231,6.69871773981762,6.60953795837305
"ILMN_2952779",7.73144186181727,7.94288981870434,7.71096737841227,8.33706069195354
"ILMN_3084160",7.63109503640975,7.28843844118641,7.30225738585136,7.71633788950235
"ILMN_2943972",6.72200810339355,6.74258980112008,6.72619947497695,6.94338473044309
"ILMN_2898135",10.3177363205762,10.741441310598,10.9422801287786,10.3847787006044
"ILMN_2620959",10.934686842055,10.7543904769838,10.853689660764,11.1762541091742
"ILMN_2706251",7.09198558237503,7.26615807649426,7.37608259675342,7.40738837554133
"ILMN_3123909",7.89454135794941,7.94505334566168,7.79595926414398,8.05856581970855
"ILMN_1233348",7.63638956343767,7.71641805059833,7.70829862053405,7.64641846966859
"ILMN_2598232",6.57893671823176,6.78158740197985,6.25697618488077,6.32617082699605
"ILMN_2966632",13.3078766283675,13.3342300060355,13.5579083306656,13.3625964796463
"ILMN_2775098",14.5313836886292,14.5790544476636,14.2032704559245,14.1864471354391
"ILMN_1232601",7.99984701707654,8.05497137045658,8.78590528628009,8.48346846095009
"ILMN_3078306",7.80837420002125,7.9247617773337,7.802646492307,7.68908053312099
"ILMN_2624358",7.71523727573197,7.73230717726074,7.71423611142895,7.59371747633421
"ILMN_2850342",6.87973642132733,6.76624832737485,7.15915154611311,7.45574012441903
"ILMN_2720180",12.8296356087076,13.1239816695219,13.0178654080519,12.8660704519994
"ILMN_2957968",8.34755274232259,8.4670485144121,8.81535645410522,8.52197533297783
"ILMN_1218915",7.85153816081893,7.70483699421589,8.00030476293275,8.01007075065584
"ILMN_1243370",7.91099216044912,7.92803218247566,7.81372878698822,7.99181330782345
"ILMN_2712873",11.5461320119791,12.2081096377498,11.6614060060489,11.6952026984358
"ILMN_2636832",9.64412764712437,9.92745363220628,9.55528526767164,10.167975606134
"ILMN_2904686",8.92553467529938,9.48075049473355,8.89020063805799,8.72946850597504
"ILMN_3008475",8.93015127541415,9.06734765235063,9.42726995613489,9.27211007122669
"ILMN_2601344",6.95747987193345,7.03858320574498,7.33834109743407,7.11520902365228
"ILMN_2806700",8.25458233263667,7.88723973965423,7.74725379722089,8.22354296289839
"ILMN_2590779",9.27073774248145,9.05992345807995,9.10449951774413,9.32770643657423
"ILMN_2825562",7.4311883331345,7.49316840601042,7.36788863428823,7.26386490621309
"ILMN_1251771",12.201329784446,12.4550586180386,12.296640905518,12.3807957917494
"ILMN_1250564",12.3043904336027,12.3373605056106,12.4101089446115,12.5309131261726
"ILMN_3155380",8.85070253754004,8.7398592980775,9.75512808449519,9.21774434016709
"ILMN_3076459",8.784849570264,8.59914478521666,8.73119295190201,8.97330298891909
"ILMN_2861469",7.30640425010061,7.7831959422296,8.14388771289095,7.63380315381125
"ILMN_1232800",6.36290558931694,6.51956056756765,6.11672516232329,6.111666363278
"ILMN_2670713",6.46345981747837,6.63213385497566,5.49644751226315,5.9089948752778
"ILMN_2801891",8.26650096484788,7.95592827806593,8.36771552503337,8.91931731298661
"ILMN_2599521",10.3923268314852,10.7073244928904,10.4673680553262,10.4820800466926
"ILMN_1228937",10.8856299707856,10.5940493141174,10.1927470568173,10.3762261810145
"ILMN_2772720",7.4311542037587,7.63836911284743,7.70855491818031,7.87006401058928
"ILMN_2599522",9.88577934498328,10.2755326973808,10.0338554139359,10.0276956853629
"ILMN_2599527",9.74614204588008,10.002140296166,9.75984424710172,9.77438664973074
"ILMN_1260381",8.11845419886036,8.3894384962293,8.68907117602527,8.21812743814256
"ILMN_1249598",9.49645565053024,9.48209736154976,9.85915715019066,9.71021100255996
"ILMN_2630160",6.82650025814823,7.00394247599672,6.96282766821579,6.84741157561636
"ILMN_2467151",6.99630754470763,7.08556165568518,7.23876288695559,6.79435324456466
"ILMN_2748181",7.55671674382641,7.82819496655246,7.45704576416596,7.81613942619021
"ILMN_2874352",8.35648439700319,8.61289462485192,8.03614073533992,7.45505205458097
"ILMN_2739847",13.6203246860543,13.6757724072518,13.6729617905487,13.4801504913629
"ILMN_2795106",14.0466822230652,14.0824708531365,13.6861138937035,13.4089386186851
"ILMN_1232716",6.89960373925364,6.86473030061067,7.0741635727134,6.97704892127205
"ILMN_2757625",7.17045633994344,7.07796938777862,7.41096231864003,7.51451544062232
"ILMN_2715585",8.08941264410241,7.8694536671262,8.0114344002819,8.09989416434784
"ILMN_2879008",6.73328342784985,6.74223855394553,6.47144247611186,6.54506038080305
"ILMN_2639900",6.75748468858647,6.77261325919112,6.81461935960916,7.05471925304558
"ILMN_2957054",9.01580676826204,8.92360370180154,9.04581278541017,9.57742029255593
"ILMN_2691295",7.4508961779019,7.48606423509774,7.21886444128133,7.86763163484523
"ILMN_2620326",12.9597293900375,13.1357292692891,12.4741313282635,12.4477085537347
"ILMN_2960108",12.9247886904818,13.294407485542,12.4910568349905,12.5140916557293
"ILMN_2960114",13.9531815104523,13.7331557826142,13.1781670601807,13.3014131628334
"ILMN_2751094",6.44929882794864,6.6235180773593,6.66190686319237,6.45238344035302
"ILMN_2645815",14.7338078619882,14.8557964782141,14.007599741499,14.0942390674587
"ILMN_1250364",9.34653391003382,7.87621990042085,8.93267286597832,9.42839465646043
"ILMN_1229267",11.5618145999653,11.4795916488878,11.9311128231545,11.6293645330767
"ILMN_2734598",11.7414107588822,11.7797754298082,12.3525842172587,11.9086688206929
"ILMN_1244847",13.511896996375,13.8679479749372,13.4663296536086,13.3512455937616
"ILMN_3159131",13.482666537207,13.4167697342453,13.1730957037673,12.9607405336095
"ILMN_3079804",8.71559528768868,8.58526948304105,9.30981832332908,8.62110525747262
"ILMN_2594926",9.22728050294545,10.2702642395927,10.1015116549441,9.98619421544804
"ILMN_1215955",7.32065644207582,7.11708020317653,7.087031945615,7.26791871272115
"ILMN_1214531",6.88556006532712,6.95672511019487,6.63557133610942,6.83978564589408
"ILMN_2976211",7.92440944784871,7.73349761394184,8.31115145339002,8.27012034493647
"ILMN_2617625",9.91483175232506,8.50755877075095,8.53095240918028,9.33560773945854
"ILMN_2769991",10.2831676015032,10.5223852853204,13.0286149024049,12.3653917106068
"ILMN_2691060",14.9207629334297,14.8556152565035,14.0224200526351,14.4205782461095
"ILMN_2691059",15.0199574273709,14.7654014415293,14.0528277099805,14.5522600369423
"ILMN_2894828",9.05649170230788,8.81673198601067,8.96065765183668,9.64480300258855
"ILMN_2677792",11.7646904577384,10.8497550168829,11.0157445084248,11.8573965333544
"ILMN_2654582",13.8322484427724,13.4208555149255,12.3206596122173,12.3273998814562
"ILMN_2996640",15.3524197221369,15.3606074239376,14.4037618988816,14.9437786712362
"ILMN_1245217",10.8892713179905,10.9397431107804,11.5550320968214,11.6077663866345
"ILMN_2640989",10.8055717304419,10.3041688277718,11.5461463317157,11.4337176443854
"ILMN_1241818",10.6418205603303,10.1917034684953,10.0091245509129,10.8391170908102
"ILMN_2736539",7.2663195613081,7.95534955722887,7.80715485108568,7.60778522103683
"ILMN_3004939",6.82172107858876,6.95151674631337,6.76360669111625,6.91737801199938
"ILMN_3074610",14.089293090548,14.1070676177323,13.414841735343,13.1715535548318
"ILMN_3153624",12.309028017729,12.4504813636431,13.0128274139302,13.0612837598975
"ILMN_1245514",15.6319778813064,15.5131804235287,14.6914970701769,14.6989875486072
"ILMN_1229535",15.1169642226718,15.0691171980885,14.2745445531481,14.2208164325005
"ILMN_2875737",7.83600997002829,8.4194699473594,8.02704665947586,7.89644871352843
"ILMN_1253563",10.9580759166282,10.678422039936,10.7383428766465,11.0189332613308
"ILMN_1214498",13.7212142065446,13.7398716430378,12.9815208951045,12.9194793701482
"ILMN_2704777",13.8234731664468,13.5834839512923,13.5975292722091,13.4297407123764
"ILMN_2642975",12.9234881176391,12.7306963781677,12.6492380067919,12.7207017301208
"ILMN_1227936",12.6617059151427,12.5344160985737,12.5141342778853,12.6660028155118
"ILMN_2802643",12.7139269256266,12.7285183500401,12.654151054697,12.4555399751505
"ILMN_2687507",15.9486583999334,15.9153871012276,15.3995442369795,15.3653369996049
"ILMN_2687014",15.9239921459946,16.0489436672951,15.0533952755868,15.0825317410519
"ILMN_2702903",15.4662673468739,15.6933234545382,15.164472607785,15.1772807746532
"ILMN_1226469",7.7604412366518,7.47011717147825,7.82633330226258,7.84802117374021
"ILMN_2959757",8.43969389411302,8.60086018535367,8.21727447671691,8.14670487288836
"ILMN_2800986",7.31608448414943,7.08159261134704,7.00070025397565,7.15317455005066
"ILMN_1258039",6.58279389013821,6.64025636883,6.49759063405112,6.66315930510755
"ILMN_2777576",6.79760516036775,6.9451496542553,6.79465193376746,6.73460559191891
"ILMN_2719908",8.43954954116014,8.16307742430045,9.04008077430476,8.85551145968377
"ILMN_1248189",7.68076895625649,7.5837361279378,8.39587867285416,8.49965536643257
"ILMN_2758264",7.25917654415515,7.81341068477371,7.2507413144499,7.46777072278912
"ILMN_2477408",6.95974307968649,6.80963593489785,7.44322379029668,7.41339963818312
"ILMN_3004221",8.84209825212906,9.11857483971587,8.80135308821441,8.77860691129434
"ILMN_2601183",7.32771445488985,7.1785091529378,7.02054385649207,7.01125983491873
"ILMN_2742311",8.83062464151601,7.93861393179959,8.10879360588237,8.11762386691253
"ILMN_2753183",15.6154861536079,15.6154861536079,15.079013915188,15.079013915188
"ILMN_2700627",10.4121042767704,10.3963711392821,11.6803872232387,11.5001836110136
"ILMN_2693314",8.60861115180121,8.58981249231309,9.65316579460109,9.77818181387909
"ILMN_2639214",11.0772127885134,10.935168157749,12.3002824566058,11.8900985084633
"ILMN_2928679",13.6921514076139,13.5400188168833,13.9616665529216,13.4814719442422
"ILMN_2781557",7.42731010941911,7.46275590139754,8.23591963237355,9.06427272446035
"ILMN_1254109",13.0441962001716,13.5218961103237,13.8223280118713,13.2966440317674
"ILMN_1217072",7.94182689444165,9.25605570680249,9.86725618626434,9.56257319026024
"ILMN_2691680",9.27145008255626,7.70682639259117,8.11086375826842,7.93037085908259
"ILMN_2960044",9.27397402865129,8.67781282804429,8.66008230402152,8.5046828809954
"ILMN_2790496",7.72630581593892,7.91612801287419,7.90552336837771,8.43757937494522
"ILMN_3006911",11.945649355248,11.4455671055545,11.5614924961256,11.6241169483446
"ILMN_1231625",14.1509029078514,14.2581820233975,14.2458160614744,14.2994142667481
"ILMN_2906226",11.5088329507267,11.5445241863372,11.8681346195732,11.2843328134318
"ILMN_2729452",7.39518143276811,7.12492166602618,6.99324960221256,7.50903034058958
"ILMN_2792351",7.59440134190828,7.52120398722404,7.85507168107672,7.97957618570591
"ILMN_2719687",6.85941185824146,6.79939166341254,6.95181379520541,7.12528471336921
"ILMN_3090207",7.35691960606056,7.2532851382727,7.47275839020743,7.37879229690932
"ILMN_1221376",6.85266693754508,6.92949153510576,7.09341349149924,7.12624047736295
"ILMN_1251504",12.8238383392519,13.0066567105006,13.6829735560777,13.1385545671583
"ILMN_2688075",10.2602106931473,10.5697193917094,9.49145247120895,10.2136803622464
"ILMN_2604383",12.309389926248,12.0943247383009,13.0655803819821,12.6988083137634
"ILMN_2601215",13.9836020334608,14.3568654047365,14.8024059939372,14.7395754611957
"ILMN_2627744",12.8469826043329,13.7483101232686,12.8924071639932,12.9804575874479
"ILMN_2664788",6.59399171246378,6.80448148653517,6.84684552763037,6.63961842463975
"ILMN_1235571",7.012105533509,6.68045327728379,6.91643160350034,6.95761341594728
"ILMN_2794645",7.15681769280879,7.50721547028286,7.23797879171913,7.0441455581925
"ILMN_2710253",7.55713166495277,7.81606970372429,7.75537923191733,7.50420999698858
"ILMN_2680770",6.85860076479427,6.64639569139981,6.77177782474579,6.79839693999097
"ILMN_1252152",6.78672492355952,6.81107246674093,7.44297556912652,6.73959331829034
"ILMN_1251229",6.81107423401328,6.6829444936469,7.00493106856123,7.01118505375772
"ILMN_2416628",7.97031071560972,7.22541313435212,7.69705803942988,8.34616521902194
"ILMN_1251748",7.75647563710558,7.71511106290181,7.30970337732111,7.47110238206969
"ILMN_2578789",7.36597473760423,7.44192961906805,7.34909289987121,7.36562796904613
"ILMN_2951310",7.03681229947927,6.93793348301239,7.10048994530869,6.66725545885398
"ILMN_1229225",7.16986923773855,6.73020394010237,7.25701684450747,7.18335578293879
"ILMN_1229793",6.97235931755781,6.66148102606847,7.2944305648819,7.12664374343633
"ILMN_2485577",8.35564289068781,8.39842800121649,8.63533158966688,8.34290925068941
"ILMN_2524892",7.9294615394603,8.15191234430649,7.96964642054029,7.86720309157515
"ILMN_1221585",6.01290808451761,6.19451196952979,6.64535127867082,6.589410923593
"ILMN_1257291",8.15893050782616,7.99792962517662,8.27605887779649,8.23236355250121
"ILMN_2743072",6.64913644559332,6.57876200319971,6.53856228668354,6.35257988271422
"ILMN_1225352",7.61179700157333,7.60885229082884,7.58169147959707,7.54817750342549
"ILMN_2760593",8.10369311013599,8.45461226047372,8.54379082353455,8.233823458605
"ILMN_2760671",10.1528250829733,9.8211217328598,9.74599380678739,9.85366319298489
"ILMN_2946873",8.73181937732886,8.73345763839379,8.63241092498734,8.74728549503344
"ILMN_3160672",7.67220441818537,7.37518015745877,7.53352672996376,7.51038287860049
"ILMN_2680054",11.7898951628217,11.5751396372171,11.8185408535507,11.8549218330884
"ILMN_2726714",8.62950922737964,8.49581229428308,8.30301193752405,8.57646050647885
"ILMN_2687799",8.46052906578321,8.59287433379029,8.75252248766581,8.65829091358622
"ILMN_2856628",9.61158435221444,9.71223635592825,9.59442737175112,9.79880502996382
"ILMN_1235602",7.66049698666537,7.5746609999548,7.35085844567143,7.25089488699819
"ILMN_2912111",7.37167520013061,7.37494793908661,7.20980473643621,6.95910782412982
"ILMN_2781181",6.69482280574029,6.65782388710636,6.70913033855826,7.0445801798619
"ILMN_2727992",11.2164232232877,11.5386845856034,11.1676713817508,11.6257854967336
"ILMN_2431657",8.17625060288009,8.5526702495446,8.73151549949758,8.71250944858764
"ILMN_1259949",7.44037643256835,7.3331291276048,7.06319451027239,7.30108108398059
"ILMN_1250057",7.0197667015018,6.92251048989198,7.23687907739321,7.21217620287902
"ILMN_1242749",6.83253773998666,7.08164086147208,6.91536577946266,7.0494678700867
"ILMN_1219088",10.4693311944364,10.505953006652,10.1834335571211,10.3059826120274
"ILMN_2991545",11.1531837500234,11.4109386975915,11.2849089776351,11.2483394995838
"ILMN_2707694",8.54401811619676,8.30185158788111,8.28873069802434,8.0874469531091
"ILMN_2608613",9.90826266967552,9.79983656091557,10.1000113141455,9.72217498124591
"ILMN_2491831",11.064707269412,11.0898648523944,11.0266220284361,11.0628009759281
"ILMN_3110132",7.41407430191731,7.29683652287238,7.02585086605392,7.37862461938777
"ILMN_2505510",7.09844810012472,7.48734290419901,7.07911582981297,7.28741551330402
"ILMN_2646834",7.71946681138891,8.09186066434309,7.96345621524089,7.69659843005807
"ILMN_1233328",7.66484949480913,7.59666723576936,7.88082557169122,7.75794724742178
"ILMN_1225931",7.8454671237433,7.78315421486012,7.8768986249054,8.10458945183639
"ILMN_1230030",9.07748399608229,8.15144671307941,8.30739932194443,8.24041983491763
"ILMN_2700833",7.83180390938588,7.71058950214682,7.45181011452104,7.32374618511363
"ILMN_2613354",9.15978982894634,9.2772196803634,9.07451795138839,9.17407757103339
