liver_tumor_myc_batch1_rep1	liver_tumor_myc_batch1_rep2	liver_tumor_myc_batch2_rep1	liver_tumor_myc_batch2_rep2	liver_normal_batch2_rep1	liver_normal_batch2_rep2	liver_normal_batch3_rep1	liver_normal_batch3_rep2	liver_tumor_myc_batch3_rep1	liver_tumor_myc_batch3_rep2
ILMN_2745889	7.46714250923901	8.92414978035742	6.84580314451789	6.72824257512417	5.7331174425713	6.07074711268348	7.25928849596685	7.48770982371508	8.39326613360762	8.45757356757583
ILMN_2840492	7.0704472921527	11.7586224619814	6.49152648931027	6.19066043751265	6.75376293069749	6.74100909402365	7.81819980463898	7.84682706042634	7.5051505807297	7.71076666434997
ILMN_2644827	8.80882584970009	10.3071562295169	8.04989414333752	7.31421297867282	7.69633538304285	7.01073704726464	10.4092026309302	8.82315941966716	9.89667521140444	10.0223852917279
ILMN_2622613	8.81340491934646	8.95835144905927	9.13867626133552	8.65706812250866	8.42143476396517	7.69082091120812	11.1725222058402	10.2826419863836	10.5179008797981	10.6766903194152
ILMN_2632264	11.8781598964799	7.48648350404803	10.8989540828484	10.8807758133042	10.0249332504439	10.2949466968234	11.756601979347	11.7586200678682	13.5267243675803	12.4283020658921
ILMN_2606180	9.40477744525923	10.2463846304344	8.68626204258878	8.02081108232707	7.94526282971254	8.24404279083521	9.45607190673388	9.47500430076373	11.1324786834783	9.74970265327001
ILMN_2807084	8.94393685254961	9.65013356512289	8.78306199067944	8.30328839014373	7.71487896215457	8.49988912743297	9.04858114333619	8.94427435519685	10.4926718939297	9.55166755609309
ILMN_2660182	8.21809481400012	8.44801612911915	8.03850326317708	7.47420664915968	7.01836369353408	7.23515573636039	8.45450822762213	8.51807389617513	9.63763736858784	8.82890904761724
ILMN_1250358	7.24184018356467	7.17943839616701	6.5760677474326	6.31337334287703	6.94252163082764	6.95289648504928	7.99592158587119	8.12658510360152	7.92808394687529	7.71835357689143
ILMN_2983587	10.1849981031009	9.19262213059634	9.4556645290046	9.42348404987542	10.2496364682144	10.0302777905259	11.1084203999526	11.2550687097115	11.2367154810477	11.5233659243914
ILMN_2738629	8.80550608996676	9.46823944266966	8.22122640241285	7.87695506028479	8.70850679152156	8.99430216369752	10.0325114272997	10.0095237441148	9.6955804383926	10.199610299028
ILMN_2750225	7.40154855500277	11.8381829289446	6.36720657750404	6.26949434416377	6.41817046333369	6.8521835956513	7.91315914286229	7.8490198616709	7.80977134362614	7.65594173877492
ILMN_2771368	8.0763827236043	7.415625587584	6.00747753058546	5.94175783038257	6.78041535734166	7.09821609382242	12.5239426714596	12.1296912933907	8.84620220582204	8.79494012899277
ILMN_1247196	7.33026976044601	7.99699482674194	5.96037124948722	5.83493055338866	7.24215087855797	7.18620909517014	9.50055595068558	9.59351815840264	7.54985415432112	7.43032353968857
ILMN_1252618	11.9395836217266	7.31078771202719	8.96031144096406	8.3883604767455	11.4800849607667	11.7683916352509	14.1866274891605	13.8294197472223	12.1667912213668	12.4287708452341
ILMN_2735573	7.07032706738698	7.5606862989653	5.65483956662616	6.02164783955896	6.00547347932528	6.0378960686263	7.32962593993264	7.38264953017194	6.89330453457582	7.04694952365235
ILMN_2949844	7.73003836795526	6.88881568619779	6.42639710751313	7.64053778443879	8.58835588453233	8.67031739726541	9.7180726386012	9.50407783984295	7.89415703349137	8.19285806754807
ILMN_1223777	6.91533983546478	7.66977691081269	5.65838788071734	5.60012841231406	5.5920208737851	5.58523328118971	7.302706088074	7.05153358555566	7.05605355598117	6.95328418648709
ILMN_1234387	9.56038070032006	8.23767890982811	8.9103941907893	8.46243366371059	9.39118643909506	9.32530731046403	10.5027137289138	10.8931746636918	10.3985286074786	9.87240766840445
ILMN_2735575	7.46433949043938	7.55752764976828	6.31820999116659	6.04905381393569	6.52305178691903	6.30620494899816	8.1043955040065	8.44462441673809	7.99412612376262	8.68995954561607
ILMN_2887075	9.01972081522479	7.87535280532532	7.7926247082992	9.05720418341923	9.01892447473393	8.95396018064066	11.2763473367889	11.0615915969419	9.07252930750911	9.8180490966514
ILMN_2513205	8.60530227236617	7.28860034470907	7.23167552209236	8.36196887816457	8.27225127571478	8.66161770035167	10.8645105984551	10.4506743809734	8.68313094877533	9.0977539161253
ILMN_1234364	8.90849530217764	7.72736164228215	7.42935631430856	9.01544279089424	8.63458528249096	8.78811911059518	10.7927886678119	10.9502166889732	9.34647655724993	9.35775690334513
ILMN_2735660	7.4692343865866	7.4243111810439	6.28766154962234	6.74242797981486	7.50042663427408	6.66037714866648	9.02021263491704	9.13909532219157	8.31972709583734	7.98745176341657
ILMN_1242352	10.7786593481689	8.21354996420438	9.4129483590553	9.04914172796842	9.23019442552721	9.3182274610775	12.0610801095301	11.8995630209809	12.0544110808781	11.3948203764708
ILMN_1254634	10.8890868372428	7.39009026159717	10.1692904580621	9.38367173428071	9.16469339703524	8.73876530397662	10.6742598101207	10.5769075508474	12.3124611151444	11.8320523514152
ILMN_2693019	7.25630777456326	10.0282412736539	5.73655603606769	6.01390281750434	5.99915696059463	6.04486510426065	7.33618652049621	7.12022802602143	7.35715454896922	7.384317739371
ILMN_2602125	6.93671919872044	7.43171696915729	5.7909187495689	5.8160443822213	5.82931104850572	5.94849321366296	7.46451287325705	7.23311991925347	7.27131151362464	7.43488422074873
ILMN_1217276	7.11644377668456	7.12349652580503	5.80190451977628	5.76140343173668	5.93082040838976	5.72379437260068	7.33229574010561	7.2882215033462	6.89076428410671	7.12127396429318
ILMN_2686611	7.17338881830477	9.78720364591435	5.78724033443648	5.73060979756965	6.21993493014206	6.00670139692796	7.25203997136707	7.06739590630352	7.45920966424516	7.24956835745084
ILMN_2788036	7.10839115814365	7.18862939389274	5.78080620265473	5.85433451848952	5.78301890759749	5.6560074761029	7.51780282633339	7.2681889734357	7.36853767227309	7.36780546009692
ILMN_2658654	8.9376136363545	6.90362039004293	7.57699519902463	6.79550913832048	8.32212994536122	8.56861644668813	10.4204258193971	10.5629397491041	9.84784336939637	9.41482754299152
ILMN_2622671	11.3270776834675	9.0184164972901	10.8397326924413	10.0961185854587	11.6877471361488	11.593845920239	14.5323230478328	14.0526219640712	12.343099848104	12.6217231478076
ILMN_3061300	7.2361409903695	7.68723166921291	6.73072166556775	6.08001125810986	5.929126888042	6.22163371207093	7.33105666042737	7.28696198300817	7.12405848341904	7.40899605041285
ILMN_3138743	9.06380127084574	7.68446390985796	9.69846576030242	9.00929789904622	7.80970415039754	8.01303941114998	10.2502157685386	9.63992612505529	11.3645523248125	11.1921388263015
ILMN_3136205	7.75244721807505	10.9103068619491	6.74407001584202	6.68983077678094	7.54468417123091	7.69687122747191	9.88464279084304	10.1666782926809	8.69189554365551	8.50241036818464
ILMN_1244872	7.95940445150196	8.30171178290274	6.53338576463644	6.5676105475453	6.98060202297415	6.64218226987887	9.43846029605067	9.48201168390926	8.87238662024115	8.35159840661471
ILMN_2690135	7.41667256601815	9.23983681081067	6.47642154584189	6.14851578227572	6.42229793395657	6.33035236925682	8.86270476439896	8.76251849443035	8.04220067658377	7.99824952985212
ILMN_2892227	9.99083335472522	11.8519014024206	9.74605960740586	9.44677873995503	10.7039191420122	10.9191715282342	13.026537404296	12.7624341558541	12.0152205890801	11.8582151420099
ILMN_2892222	12.5303639164615	10.7464397491765	11.9399829875411	11.9809965481759	12.5725580102901	12.8252303138399	14.6752327754553	14.5130662914166	13.9250133277684	14.2617928449444
ILMN_2451718	7.3697962347422	8.52824350294157	6.51819881713704	6.08646104038039	6.40713814958965	6.05142447242775	7.53448673409935	8.17610643694738	7.90023450944808	7.6271745338779
ILMN_3125814	6.59946196672256	7.075425665826	5.50683421496156	5.62163630739427	5.89691705378271	5.81060421550402	7.03745522803713	6.85469886442389	6.84924657563225	7.2441373629882
ILMN_1236666	7.18958343079206	7.3445027533605	5.79812330887505	5.72713989513986	6.15606223861473	5.90390509733527	7.71540968058383	7.34027851762671	7.61693234752191	7.48977732885576
ILMN_2717996	7.51210281066957	10.3546978812705	5.77779776518036	5.60442216674413	6.04977679400335	6.31954477886342	9.20435802533446	9.4167684517839	7.31697476400638	7.2586378724258
ILMN_2662329	7.03969936946445	7.23391777098273	5.6157218046746	5.64969211816258	5.87564093407352	5.75819522683783	7.19267920770213	7.30538074991013	7.34574098632531	6.99395242506255
ILMN_1244261	10.9614605109529	10.2360321955691	8.97118937482892	7.98028741059609	10.0645847466399	9.94401151414539	13.092030738819	12.7535771167214	10.7604172407858	11.5544282901619
ILMN_3075043	7.54001292843536	7.24473153871662	6.50229455616923	5.86385484402201	7.12587758973125	7.02137078827326	9.56128990249297	9.82231361636372	7.86851130024998	7.85279227600302
ILMN_3111685	10.8372743507253	9.64045725710494	8.82969229548495	7.76191601531112	10.3766262833219	10.5430170741347	12.691890594172	12.5234173240201	10.8645105984551	11.2051890477909
ILMN_2549092	7.2369005908209	8.90455002924419	5.89066069764891	5.79558131402973	5.99315691834461	6.0715335838103	7.32796282760728	7.91999563622982	7.57188761732998	7.5750082070835
ILMN_1247231	6.75458223300136	7.41109443177934	5.73772826262867	5.72005022114296	5.75496931935386	5.70071352677284	7.65549029492903	7.3645229701192	7.27992624486778	6.98407342401438
ILMN_2658072	7.32995550791376	7.65218924904303	5.58618534263899	5.70570336275597	7.63216077289381	7.55355346164515	9.81091098160672	9.73416486614662	7.33837627660267	7.27103809397504
ILMN_1220520	8.02741976510599	7.40204507261558	5.61098878482822	5.58898186540355	10.2938311569825	10.7299117171832	11.9230694004463	11.8781726014527	7.85154386435023	7.96544203680619
ILMN_2628174	11.9372554974259	7.80270214255429	11.6595700651412	11.3063945477795	6.11042040668014	6.46056659766051	7.496591971877	7.4047860652768	13.6781753661655	14.2631191563948
ILMN_1231116	7.24287065233256	10.6168717599763	5.90920552526056	5.74285043370843	6.0213349731516	6.53147215249446	7.61591079258072	7.75902280591032	7.56013695834415	7.04293795681017
ILMN_2734181	8.58545552512541	9.48676866611884	8.0518902868362	6.97093990983595	10.1692904580621	10.8101715446758	12.6794203891687	12.8109461667069	10.0376203222678	10.1943727103488
ILMN_2738825	7.74757336427054	7.15810017417731	6.16149128977698	5.86204577780799	5.68548559147418	5.66574642277937	7.21158877650974	6.91939800839326	7.16720737150796	7.50117677692353
ILMN_2693895	9.91049200780565	7.33961086972228	9.30542259124996	13.1175569072001	8.09357443656445	10.1261620698284	7.48584419836468	8.4155798520669	12.1660619240786	10.9705288920821
ILMN_2710354	7.7553038866803	9.6308365358524	6.02552352835383	6.60197880372257	6.65050314746492	7.38613603388392	7.37415572731229	7.78770850059345	8.44139145321435	7.78755473656878
ILMN_2923445	8.55928664438419	9.1270034333151	6.912427360407	10.396388039571	6.54959794283068	7.50119987042829	7.1871266190188	7.67127550146735	10.3942751106236	8.78208014339503
ILMN_2710353	7.5414714737055	9.45259039010421	6.13246004050988	7.00938295027636	6.2257370751542	6.94411685402343	7.62323679592257	7.6739958928614	8.15343524341418	7.79836033422534
ILMN_2846865	8.55176246979634	13.8070288850486	7.22561523895268	8.54843017031677	10.807309635858	10.0169863158533	11.179353203325	11.5971415695659	10.8328769634104	9.0150606773893
ILMN_2698799	13.3530617006704	16.0085647437305	12.7285819457177	13.8068035916908	12.4042130146796	12.2524126430382	14.0797099790129	14.0995834866873	15.0260746918108	14.5976795618337
ILMN_2617433	10.6454742563986	8.16050048700901	10.4600247640385	11.9618121314237	10.6658890367173	10.58379194958	12.8957477990808	13.3037600606493	12.5651815315305	12.4904769331589
ILMN_2588055	8.2852697345328	14.0650166706364	7.25636675111568	8.36477409348623	10.7004111067178	9.88982075875569	11.0320801748252	11.4450006154849	10.6470824132895	8.64884163509429
ILMN_1377923	13.4383686614691	10.074291612994	12.3457398222377	13.683946413249	13.3319479511267	12.8315435330685	14.7916254873728	14.9146364606291	15.2903432583968	14.9755286047573
ILMN_2598916	6.96569310345415	7.7658493071029	5.77442186002104	5.79595768609252	5.59778418978181	5.62737497863963	7.14272792091732	7.00990960751858	6.97663932775151	7.25154087468171
ILMN_2767216	6.74631531962791	7.27572202340311	5.77089061027651	5.77377358923466	5.70053231122159	5.63855139737785	6.96926344449167	6.93584600597883	7.00430685686204	7.3090367708005
ILMN_2839313	7.29956521293705	7.15536977114259	6.2055607380961	10.4822856287586	5.82398679706316	7.53955394684303	6.91632788869991	7.36357301113326	8.86285746410862	7.71853321854871
ILMN_2647102	7.46240656690279	9.68690850356923	6.22120969960994	6.01325393612875	6.03038116188656	6.00135864928311	8.00178915633099	8.10473882314954	8.51935643328481	8.39877564460785
ILMN_1254256	10.2063314416071	9.73379181155027	9.57681215184411	9.22023042270944	8.71348678692063	7.99987728116939	11.2995886793547	11.0609976435869	12.1811968355779	12.1367782476085
ILMN_1237413	7.38815638028088	11.817589603827	6.47402976161188	6.12018213872098	6.43164606571332	6.56943860920485	7.76951935792313	7.79047654960094	7.28758934126994	7.68234733186736
ILMN_2844996	10.5448277372351	13.4830469809578	10.331158940466	11.4884526221588	10.1131805384813	9.59107025311285	11.6737976582797	11.9416683783319	11.0154993813713	12.3864452104145
ILMN_2797061	6.99331658698311	7.6659196286299	5.8292217951406	5.6412538190708	5.72688324682554	5.71971326248876	7.03145797424489	7.05590919372299	7.21756250761994	7.14385306572375
ILMN_2764727	7.28910408191539	11.5838274347842	6.08003444991489	5.86597737955879	6.15023176330658	6.20218407774708	7.28327799822151	7.32630993173851	7.76526686818762	7.33293926538331
ILMN_3008110	7.33536221516638	7.29559722398112	6.23439119245139	5.65154233937837	6.62653032440784	7.02245021075753	8.6712769170013	8.72032797835066	7.90698782396669	7.57325048648623
ILMN_2747543	7.31583971653783	8.90795644359653	5.84631929949892	5.77808797435481	5.72216427018874	5.85594050236224	7.22427908887849	6.95613871381664	7.56615643162604	7.44716775987509
ILMN_2673599	11.1018348076778	7.46565088263969	10.2272391570875	10.8077499587003	9.49517937970053	9.61671717900974	11.5301155008494	11.0906018933444	12.0251261494444	11.9804661111325
ILMN_2672767	10.3952789904382	12.8740932657314	9.32304535632693	10.0060608353154	8.78205892326904	9.28578850422864	10.807374646269	10.4850194518464	11.030393329228	11.1397064209917
ILMN_1242390	8.05148766279536	7.81515782707306	7.35537840825561	7.49631214092356	7.1070582788397	6.99878452474837	9.17800328777591	8.97542885221919	8.64684074161613	8.81570190248717
ILMN_2703354	7.68922227066987	7.59471088839419	6.77028168914152	6.24602489175083	5.97215378259056	6.23429255383151	9.52687077084953	9.50436967653723	8.84699218054394	8.46617426964268
ILMN_1233481	10.8109025089465	10.6641187517942	10.0553211124978	10.0989326963986	9.97660403861925	9.92416986397876	11.9676860356008	11.8770095274729	12.4637449242534	12.2466183649853
ILMN_2728697	9.79296074019632	13.4799844482616	9.54232146619763	10.2783146493784	10.139661500774	9.66200062967697	10.4341663662127	10.4810445937465	11.53481619794	11.1830272559821
ILMN_3161327	8.65645561184069	8.93371705986523	8.19329076488218	7.90228209760659	8.39207212230018	8.72710198637964	9.69974868034539	9.6955804383926	9.9347790881094	9.55148991853109
ILMN_2489210	9.54229104020308	7.07476069835923	9.27224095134368	9.21563188588213	9.66200062967697	9.80609753087804	10.8943558602618	11.0225682504824	11.0622669449345	11.263855286221
ILMN_2637588	7.14916789326255	7.28254034904383	5.7891311991895	5.70343989909616	5.99592477895462	5.81960630311951	8.29696689527404	7.81027230069878	7.45206060905903	7.69988021853375
ILMN_2851875	12.2896179882104	7.94468717415639	11.2250609905406	12.0487353053945	9.82445307240642	9.72299925174732	12.8594402956927	12.7843123193224	13.2190067074507	13.8340912654415
ILMN_2933346	7.22646180715743	9.49919293976797	6.08954502453101	6.06184244557218	6.33035236925682	6.52970762650191	7.66169883642273	7.53661653720296	7.52509988007762	7.57988253200426
ILMN_2651496	7.75940154518212	7.15658875278909	7.30361204343457	7.05211017379367	6.88448473287511	7.18365473305679	8.48835784429374	8.14722833356074	8.58084777536773	8.58098783464028
ILMN_1213287	7.59379782142281	9.55745230933587	6.96607703548926	6.50213799028049	6.42922101003498	6.71807665544938	7.78606946637704	7.67086989377893	8.02296210870722	8.10926142817987
ILMN_2593338	7.8751758448644	7.25244924850502	6.66735140345737	6.37995065255511	5.99904525121418	5.95940248073957	9.12616355437433	8.92816295031567	9.28450644105258	8.97807662074066
ILMN_2601043	7.67708429317522	8.23203999580488	6.43931179430884	6.06295632742066	6.32975589286972	5.88644467260927	8.97756349684143	8.90860443068785	9.06427910155003	8.37334196280838
ILMN_2660103	8.62023595720428	12.1837024906619	7.9564050544251	7.63763324819499	7.83333540913747	8.15349135870935	10.6474226734384	10.5124671543348	9.90807150657782	10.2293314173495
ILMN_2464253	7.44711216249621	7.35655584932841	7.43339014773652	6.60760909687686	6.4473946741694	6.71535747561122	8.0156018240022	8.250533754626	8.00553220252858	8.09635924581458
ILMN_2617775	7.35076816896682	6.94514473147331	6.68749693821602	6.46016802484445	6.09412055670457	6.13729566027543	9.26423937703924	9.32647392459124	7.95952645963662	7.66844980606803
ILMN_1230145	10.346752001944	11.7289661144957	10.5510595758475	10.3263539234289	8.15527830598544	8.02351263659104	9.12652393110314	9.54585584716482	12.4859344385058	12.7288144719175
ILMN_1248328	7.15718370704057	7.74342509301872	5.98443104850352	7.01055140700649	5.91672581027116	5.6157218046746	7.10705069173697	7.62343014294727	7.28630662533799	7.41762723438786
ILMN_2945472	11.2840182500068	8.12137421636407	10.8260220776828	10.6274041546392	10.6462562794971	10.4576258393853	12.4722670932218	12.3355560262002	13.145373399184	12.8942387979696
ILMN_2757699	9.2110977584607	7.26835999988805	9.04288109220693	8.27885514463592	8.68681240623893	8.92122684298079	10.1705084736204	10.5984985032135	10.7447989467255	10.303445202666
ILMN_1213138	9.8801106864223	8.42689789177425	9.2426329309072	8.87890876221738	8.99805795869154	8.92951777449126	11.2105801832759	11.1575755755651	11.7356207533513	11.3840647862086
ILMN_3160507	7.13937074841769	8.79408391082374	6.01941809498136	5.67290962432458	6.11123021192586	6.18006643469005	7.47987684458191	7.70533137694819	7.52256721211674	7.07541416657969
ILMN_1240165	8.80774082356772	8.03097577928158	7.40957911070353	7.26978053711993	10.5116785408172	10.7656383368994	12.6541876337626	12.3951132880321	9.18881839768315	9.44764898035752
ILMN_2640961	7.15377190244982	11.4845138092987	6.11654358522622	6.0254241964829	6.43718457695249	6.56377670431548	7.10292026782559	7.51499605718467	7.63434205269207	7.36634822624008
ILMN_2636803	7.3810224488652	12.5277388128825	6.51499246840129	6.24841585898557	6.77990136286572	6.92519212586905	7.68420913042188	7.60886633590641	7.74313893671531	7.63352693394846
ILMN_1228696	7.47352758302833	8.00694426397528	5.82890825448023	6.01020123514468	5.65855683117747	5.69809065289331	7.32397436828967	7.34631515502098	7.54843951470725	7.71901483550186
ILMN_2686132	7.49950111351114	7.13500533568827	6.11843739082842	6.17678291737368	6.11780941077756	5.91200093729028	7.24066064907268	7.23587900767318	7.30766827134995	7.83750920157918
ILMN_1242772	8.17964739124929	7.77023308462041	7.01204555702888	6.74421758431928	7.63725991893774	7.32101372262543	9.9430661134342	9.91523973186368	8.56510941085113	9.14654780201354
ILMN_1248376	7.39062512831697	9.74327116481422	6.17098419188944	5.85159989276479	6.34111002953668	6.43126069449046	8.20903170563327	8.35509755628608	7.21829537738276	7.67264986159596
ILMN_1260070	7.50239306261719	7.22117431126708	6.19025053568923	6.23034463927979	6.84869616864451	6.90059094918251	8.50640388980621	8.58911188411094	7.57090194202334	8.07137467192169
ILMN_2948663	7.77023308462041	7.43831946932328	6.09834917775378	6.06317475010047	6.40217079583774	6.18157230452966	8.63809067576704	8.85090113089056	7.99213734023084	8.14957578929564
ILMN_2460257	7.5610545744258	8.66022788196558	6.28423617039535	6.49551917155256	5.42268528600244	5.49856091788859	8.93075396689247	8.91956362385407	8.94705550601216	9.01562997702923
ILMN_1241149	7.14542424814793	7.36413421716427	5.68270482210617	5.73381446525469	5.98079267067986	5.64880630273688	7.40712837489756	7.58879651088659	7.57809978955003	7.4038939928481
ILMN_1255996	7.51618223268872	7.87821954947631	5.75625407544206	5.95634084092069	6.13676472188515	6.30015905917982	8.20386649686955	7.8668200627805	7.57595006334736	7.21756250761994
ILMN_2434200	7.34662586455148	7.86288279628734	5.51496324511857	5.7628699309817	6.07473330133174	5.7851654372942	8.54178642657502	8.09459566934559	7.72948819304334	7.11793057291025
ILMN_1243254	6.97367498319523	7.88402547898314	5.74147244705896	6.23263197934155	5.80383380184593	5.90038768123913	7.27176040720178	7.24256701923378	7.07275002323982	7.22918100190195
ILMN_1239236	7.15615438740993	7.36960781477614	5.59560092695068	5.86456002046899	5.73448635774693	5.81068453968552	7.15788879171278	7.12377223047711	7.35073612947182	7.14272792091732
ILMN_3139103	7.7803117396618	7.2234828862268	6.24193625836515	8.51726771977746	6.33411669243328	6.47209495726262	7.37560488304935	7.53895868146402	7.97804987098559	8.03347889112152
ILMN_2718144	7.15019662169369	7.34571526531456	5.92043092856357	5.91556649215865	5.94808065001065	5.62901047747528	8.43924932640559	8.22745265334209	7.66339123292103	6.86975755015275
ILMN_1240629	7.22907162085347	7.47645459821005	5.70391450605631	5.80053491013453	7.60102046617509	7.80124160996728	8.50543852834941	8.92183863173521	7.13967438550617	6.97705751949747
ILMN_2594718	9.03217497118427	7.29408813990491	8.79482481567722	9.53425784009244	8.76013185663159	8.54671854837767	10.4392769136125	10.4464376928029	10.1779998942023	10.3624524368653
ILMN_1243942	7.00048795415358	7.21954560521677	5.64254360598219	5.74275842925413	5.77814522050536	5.73066861934708	7.75198650697795	7.85008289108404	8.42920094140124	8.35144745973163
ILMN_3134632	7.29446820109642	11.7438738443255	6.16746195291518	6.16352887197675	6.65360153534846	6.38940625482399	7.35427142448183	7.55775642315581	7.54305754099653	7.4715453659951
ILMN_1230599	8.35270998013421	8.62730916402756	5.71991849911324	5.89474205014032	9.21868183138216	9.41180299298362	11.089764443336	11.2798915774481	8.42302081313007	9.54455474193523
ILMN_1240484	7.03012692099	9.55018748838663	5.57943459201028	5.78739047498132	5.9905884124206	5.73547614462579	7.33001984335533	7.34281316548943	7.18310708222112	6.99874862393569
ILMN_2664739	6.81967265359633	7.54626555467062	5.300465042681	5.41893193868222	5.52924992288585	5.63473722584988	7.09641894340136	6.84663381142322	7.14212825072005	7.06149729638266
ILMN_2649346	7.66392451289782	9.09472404774764	10.2351312879066	10.0402086442186	6.61335204152799	6.33421106145576	7.8208993321066	7.86125474526797	8.71709880107854	11.1495866171035
ILMN_2709760	6.93940290679578	6.91390903899563	5.7059958661641	5.64539991287789	5.73755832987924	5.38484538433454	7.36517415924449	7.45652834949119	7.14289611057701	7.03660509246036
ILMN_1235132	7.22776802601782	7.15281212830676	6.33942866550761	5.98041312096643	6.13633947152965	6.01522290327785	7.73592354702188	7.58137516382911	7.67291535073861	7.8725620763444
ILMN_2756613	7.42226958909168	7.79048860488174	5.88776115159232	7.98469030928089	5.67576294389368	5.6849007702714	7.15607321383488	7.36853767227309	7.24616981955991	7.33421003330924
ILMN_1224005	7.65554646481354	10.1257558277597	5.9165188617585	8.32819480918256	6.00011794676918	5.97305799093748	7.33493871599373	7.38220661127037	7.33916923754949	7.49465461297261
ILMN_2649502	9.87902467148541	8.54615170509712	8.17357558198735	8.69555151295024	8.69995203254259	8.35300993945184	12.3797484705183	12.4017645760938	11.1209368577073	11.4199530696614
ILMN_1246807	7.15604008561188	8.62993713337656	5.73640362263622	5.78207760355083	5.97862232190246	5.84011819210934	7.34184324026433	7.35414842282398	7.23650027191559	7.33105666042737
ILMN_2761082	7.40247362952666	11.44060442435	5.89383378865188	6.1654091685655	6.04180040290835	6.13750050105474	7.51465311057273	7.27283830173657	7.36478973937798	7.45336735925157
ILMN_1230129	7.94527439023505	8.86349125465408	5.74583604466478	6.27098802758269	5.93040689890841	5.79538409664039	8.52043167787498	8.27088968783353	8.05971069932646	8.47549117159337
ILMN_1229828	6.91031053511407	7.15837893953166	5.69339774461289	5.8391680667775	5.6675518429011	5.8359252108309	7.07927783158077	7.22513897660715	7.23131119631228	7.41659509284177
ILMN_1234413	8.00382735914134	8.00269380163345	6.80964592445185	8.44670762189151	6.16590766911466	6.27319033278196	7.34950217814432	7.38949647350253	8.59586520645484	8.85026498802313
ILMN_3112856	7.22746528882685	10.0335624461413	6.12861556459155	6.06498230498064	6.0681801206379	6.62972930458915	7.97505032544061	8.23892272671249	7.83894798629961	7.68793952789358
ILMN_3038544	6.8499373533143	6.71239087513904	5.76854932015448	5.70964830089171	6.3320093730587	6.16700324235387	8.3217729968338	8.45164055883285	7.15607321383488	7.65661881853193
ILMN_3161887	7.49581266458259	7.04817950225108	6.18934601860618	5.97266118085514	5.54915555811064	5.87603549722701	7.72146699486659	8.0751045884681	7.86653634855129	7.27790596396008
ILMN_2987834	6.91337952980489	7.11668237000283	5.59137169254488	5.84338399877086	5.73562682846202	5.72176445274566	7.33626575580925	7.35280993672866	6.79369508614834	7.05972840728519
ILMN_1221851	8.23990970732233	7.69553628880027	5.73060979756965	8.96655325255373	6.70654785400024	6.67832477724665	8.63309531016395	8.79256338135202	8.29377188209357	8.21164851476227
ILMN_2729103	9.12884563371645	7.34434518065887	6.9489861434817	11.5367560766865	8.75212570608766	8.79649125259849	9.10804524301597	9.57349027167465	8.97400968924446	9.0672459106951
ILMN_1226259	8.45964370381001	9.53155496340539	6.57939533076957	10.3882942239117	7.50099400666524	7.79703470891523	8.55761992925723	8.88593083035752	8.28696521632277	8.4724802574065
ILMN_1230152	8.40320209731288	6.97387182787663	6.1420100742948	7.54274518668243	5.64019836426232	5.76027511305865	7.56957406549984	7.39406991940774	7.17290149486441	7.29805202534978
ILMN_1251521	7.21528302419759	7.27905707424641	5.90076835124836	5.86786533701729	6.10029917563041	5.83422540747707	7.89969316008998	7.57379163909553	7.46178534805685	7.49743812524262
ILMN_2624328	7.99466485564516	8.2868337993416	6.00553871470599	6.18569580968997	7.29248890209925	7.07381541430524	9.06706274833872	8.68411530835201	8.25990941117038	7.97529585602028
ILMN_2737771	7.01727945398466	7.48309908760712	6.10609523516243	5.85151544330813	5.98046784625797	6.0558359770757	7.6904656362076	7.51059942033904	7.34307598204454	7.5156290814233
ILMN_1257724	8.73779270881622	7.51731900491056	6.32616955388115	7.96629764847947	6.7533533557341	6.48021817876056	7.33202602750608	7.33454615348134	8.41655361026195	8.78732495776337
ILMN_2710211	7.06352127787721	7.41473047125023	5.8493583709467	5.67718890000569	5.67446149900776	5.86456002046899	7.22811905423302	7.21292675845328	7.20611156002654	6.91597630198591
ILMN_2650115	7.52482141209235	8.63191967965293	5.74615405586626	5.83472549809137	6.09873898827352	6.30316834026618	7.4970414652949	7.48217730774213	7.67094989175703	7.57146900566528
ILMN_2459899	7.60920681592845	7.31178372927153	5.70998451764949	6.34349057056696	6.44323005792771	6.33830482410054	7.90107640608215	7.75935593525671	7.58217510773994	7.63949103054832
ILMN_2692399	7.2475074571952	9.1609201881811	5.85616865312656	7.37687661089549	5.83282774914041	5.95819905955852	7.36799498893487	7.45320827366183	7.33454615348134	8.26293448916755
ILMN_2538422	7.47982512023639	8.4497905947022	6.68646526476426	7.50755166038126	6.01984794434642	6.17319810701246	7.65814131035822	7.46315609164235	8.38765925875896	8.40091507638513
ILMN_1224713	7.60931505807014	7.23215227066766	7.54753215215418	6.69269137412625	5.87996944811794	5.80652867818734	7.12671505428859	7.37455091815841	9.6112563109909	9.15806772380416
ILMN_2632832	7.35334358333057	7.18141616763233	6.86536916475873	6.29868365230715	5.71838019061322	5.94649647332741	7.3617196781657	7.34044098604157	7.84123095624335	7.49251438035246
ILMN_2589256	7.66403228337052	7.74234682944634	6.62121349461337	8.03118853627583	7.91038519578816	8.37499358594175	9.06547820356195	8.96326320977912	7.57491306072621	7.97310510129727
