"ID","Symbol","logFC","P.Value","adj.P.Val"
68149,"Otub2",-0.814035579967277,0.000386684279898332,0.00331211597045148
14711,"Gnmt",-0.923292089219945,0.000388612730304803,0.00332623637319596
26431,"Git2",-0.799130373900008,0.000388867708179378,0.00332623637319596
59009,"Sh3rf1",0.99000076529779,0.00038936646367741,0.00332821354553674
14571,"Gpd2",1.04997626435295,0.000391948175828418,0.00334338783455284
319169,"Hist1h2ak",1.16541168262746,0.000391601301810921,0.00334338783455284
319184,"Hist1h2bk",-1.32505640927637,0.000391782140900467,0.00334338783455284
15214,"Hey2",-0.569751361906027,0.000392552007560596,0.00334624353531949
224674,"Slc37a1",0.742461192298144,0.000393426998269497,0.0033500474272684
268566,"Gphn",0.464737252027488,0.000393536969626046,0.0033500474272684
217125,"Samd14",0.820786075992775,0.000394181967677189,0.00335324290834555
239759,"Liph",0.85506222427956,0.000395351590290643,0.00336089386769975
13641,"Efnb1",-0.660234207504718,0.00039947029954768,0.00339358751057001
12534,"Cdk1",1.21343580336344,0.000399972006723895,0.00339376704289912
228550,"Itpka",-1.241805526797,0.000400037186209705,0.00339376704289912
12829,"Col4a4",-0.898633430628763,0.000400990999661845,0.00339953992010522
18590,"Pdgfa",-1.08395658005562,0.000401325575753596,0.00340005870956913
210622,"Pamr1",-0.978034492390926,0.000402303433861612,0.00340602301357173
66279,"Tmem218",-0.425281287744105,0.000402638700291387,0.00340654252756733
20657,"Sod3",-0.690497566207839,0.000403324769045989,0.00341002729614205
14623,"Gjb6",1.08266778463174,0.000405335514169066,0.00342469958540806
66356,"Knop1",0.55253023329457,0.000406416187198775,0.00342937784432954
269615,"Plch2",0.573815623284726,0.000406440696513769,0.00342937784432954
384619,"Kash5",-0.704795977358132,0.000407366050876793,0.00343485530491843
16601,"Klf9",-0.749956145257558,0.000407878479712926,0.0034368459703182
18162,"Npr3",-1.38198802013782,0.000409371445738127,0.00344709050145232
20768,"Sephs2",0.77605344546161,0.000412224292274456,0.00346876422396306
12258,"Serping1",-2.62904977942455,0.000414834723306313,0.00348837015129183
232078,"Thnsl2",0.399721435428258,0.0004231754327842,0.00355610328211966
78560,"Adgra2",-0.814422516802003,0.000425791739402173,0.00357567310124567
72759,"Tmem135",0.742940575291933,0.000427845648000524,0.00358989120942079
233067,"Lrfn3",0.811830265365103,0.000428062126201739,0.00358989120942079
69150,"Snx4",0.796129372043731,0.000429549093409453,0.00359820584982912
432720,"Akr1c19",1.572632109264,0.00042963220125402,0.00359820584982912
56440,"Snx1",0.542960862134189,0.000429998439477682,0.00359884965799726
226178,"Wbp1l",0.56940044071292,0.0004324809834094,0.00361719299977317
78908,"Igsf3",0.765173502858103,0.000435980386955234,0.00364401080145312
14605,"Tsc22d3",-1.13964197263278,0.000436872847511489,0.0036490178673609
50780,"Rgs3",-0.837068051218621,0.00043773373221914,0.00365375464940231
211323,"Nrg1",-0.845726938802312,0.000438381461573197,0.003656707067462
320118,"Fbxl13",-0.721456483323579,0.000439208905802888,0.0036611535934789
30949,"Lcmt1",0.48907940207952,0.000440275459218641,0.00366636982901604
75624,"Metap1",0.648813771610362,0.000440424260235585,0.00366636982901604
13808,"Eno3",-1.14562950944037,0.000443601359697032,0.00369034790003478
16421,"Itgb7",-1.02816125266785,0.000446699755597846,0.00371363961254707
234384,"Mpv17l2",0.686983219995449,0.000448716509377789,0.0037279139793798
98845,"Eps8l2",-0.740479312837833,0.000450047973543939,0.00373647973762748
22232,"Slc35a2",-0.839677890970382,0.000452298451060069,0.0037512389126552
66153,"Fbxo36",-0.935623974591529,0.00045242891123123,0.0037512389126552
67298,"Gprasp1",-0.926790233099069,0.00045302371431471,0.00375366817783614
230866,"Emc1",0.792775741400608,0.000454197094546292,0.00376088499658604
66154,"Tmem14c",0.509998773906307,0.000455453645830942,0.00376878043459709
20732,"Spint1",1.539144706334,0.000459728719644148,0.00380162638711055
112405,"Egln1",0.707580505339697,0.000460582742289955,0.00380615785106988
69065,"Chac1",-1.30361748427663,0.00046183919532012,0.00381400668804538
68525,"Evc2",-0.865471628318551,0.000463444917987951,0.0038221912765359
277333,"Gm5069",1.07467289722801,0.00046325527608043,0.0038221912765359
11600,"Angpt1",-0.789957243933343,0.000465048488159296,0.00383255755703873
68066,"Slc25a39",0.933071654869273,0.000465318156398527,0.00383255755703873
15931,"Ids",-0.81962430474012,0.000469971839806662,0.00385443012697713
20452,"St8sia4",-1.1096400984515,0.000469845212871919,0.00385443012697713
52637,"Cisd1",-0.814647622389424,0.000469944652313675,0.00385443012697713
67936,"Wdr55",0.761678713850185,0.000468453770213025,0.00385443012697713
70101,"Cyp4f16",0.586457232354633,0.00047014316174514,0.00385443012697713
231807,"Map11",0.681153330944214,0.000469782687073917,0.00385443012697713
317653,"Klk14",0.788452980480303,0.000468661544296728,0.00385443012697713
12390,"Cav2",-1.34247187133113,0.00047104947703317,0.00385931643337387
170716,"Cyp4f13",-0.921669828074158,0.000473699966931497,0.00387847695110403
69737,"Ttl",-0.718246240310407,0.00047492755257353,0.00388596971799802
381236,"Lipo3",1.28449951108717,0.000475641757386727,0.00388925479067635
18792,"Plau",1.4220570428796,0.000475964892622798,0.00388933992743084
231327,"Ppat",0.566145634972637,0.000477801591217299,0.0039017848916412
72565,"Uaca",-0.782386838630638,0.000479088137040005,0.00390716010515839
238130,"Dock4",0.828515758349019,0.000478976759183246,0.00390716010515839
13047,"Cux1",0.833814661659691,0.000483222240016432,0.00393829292207363
56330,"Pdcd5",0.73997697545275,0.000483754520219919,0.00394004909494115
12684,"Cideb",1.41657455724915,0.000485271590787323,0.00394981856977875
30954,"Siva1",0.834507333650672,0.000485833437466005,0.00395180540337783
26462,"Txnrd2",0.58695340500457,0.000488085834470627,0.00396494025036655
242800,"Ttc34",-0.736502627818012,0.000487819049196692,0.00396494025036655
66050,"0610009B22Rik",0.663203026282757,0.000490535005055412,0.00398223489417373
68087,"Dcakd",1.13497558338003,0.000491061954237468,0.00398391227974651
100042427,"Gm3839",1.1823302374806,0.000493400026826677,0.00400027127356153
21821,"Ift88",-0.81913101623755,0.000493897648805408,0.00400169710631457
319262,"Fchsd1",0.772699436476664,0.000494829480561337,0.00400663688134203
65972,"Ifi30",0.698328790603428,0.000495580389530638,0.00401010624892163
68750,"Rreb1",0.600434088024437,0.000496626500984659,0.00401595825276086
21824,"Thbd",-2.9419330589257,0.000497101653441886,0.00401718860549495
231413,"Grsf1",0.59723807583136,0.000501898751539657,0.00405332128110306
19223,"Ptgis",-2.57074220485605,0.000503240745011271,0.00406152183368279
22329,"Vcam1",-1.01557416238685,0.000505246721414114,0.00407506710390878
170753,"Zfp704",0.89450397808341,0.000508387254406438,0.00409773965201094
23837,"Cfdp1",0.79527806414278,0.000509176858576434,0.00410144597805383
207781,"C2cd2",-1.07533864136895,0.0005113225156922,0.00411606351305106
55990,"Fmo2",-0.841218572870771,0.000513072034640459,0.0041274753524084
94275,"Maged1",0.731504321095409,0.000514349495941253,0.00413507736329759
11772,"Ap2a2",-0.857837109899737,0.000517153063984865,0.00415493065683447
17286,"Meox2",-1.21592018496318,0.000518421834634207,0.0041624353501263
328949,"Mcc",-2.16125144930237,0.000519366351211796,0.00416732858711039
14430,"Galt",0.49335102663577,0.000520821935619468,0.00417362268898152
327900,"Ubtd2",0.635751318226085,0.00052051335459921,0.00417362268898152
77411,"Esrp2",0.968374238096956,0.000522691628723165,0.00418590842654862
66446,"Exosc7",0.675308089521371,0.000523321015851139,0.0041882519138614
19725,"Rfx2",-0.854355566501482,0.00052472237268419,0.00419676665535258
68080,"Gpn3",0.611099146608412,0.000528518517768002,0.00422441182871507
77053,"Sun1",-0.697592681251592,0.000529287266353567,0.00422783926245299
66220,"Zdhhc12",0.557518981078633,0.000530808789384642,0.00423727144645493
52685,"Cd300lg",-1.10496914473848,0.000532047425731363,0.00424327436307549
320634,"Ocrl",0.703468084212082,0.000532243145967498,0.00424327436307549
59287,"Ncstn",0.596726766514292,0.000532661838408985,0.00424389191818869
224023,"Klhl22",0.840709362122956,0.000533501589983912,0.00424786125136358
13363,"Dhh",-1.12862980612516,0.000534448389005832,0.00425267729626714
52033,"Pbk",1.03956076966058,0.000537116665585463,0.00426886770919405
57436,"Gabarapl1",-1.04191255572391,0.000537169571833134,0.00426886770919405
13983,"Esr2",-0.847696778092046,0.000539419036954884,0.00428344349975972
210992,"Lpcat1",0.866330639318317,0.000539692527468318,0.00428344349975972
380711,"Rap1gap2",-0.653078704417041,0.000541636236400875,0.00429612874497301
14081,"Acsl1",-1.13074400474548,0.000544212073771665,0.00431380851593256
16978,"Lrrfip1",-0.938486793144406,0.000545342743869423,0.00432001764681785
51875,"Tmem141",0.697505608990401,0.000546830833831732,0.00432904842798552
214944,"Mob3b",0.936572296064243,0.000549183201120712,0.00434490551675464
15220,"Foxq1",2.32374698161203,0.000550297766068697,0.00434819143366988
67895,"Ppa1",0.83940621946984,0.000549965625868969,0.00434819143366988
74155,"Errfi1",1.14476082752224,0.000552943065495518,0.00436075351723385
105988,"Espl1",0.651946028167089,0.000553038956446316,0.00436075351723385
229285,"Spg20",-0.578407122727077,0.0005532901061506,0.00436075351723385
269582,"Clspn",0.600414169947464,0.000552288501051663,0.00436075351723385
223723,"Ttll12",0.755637772589282,0.000556631529796814,0.00438431053583469
108689,"Stn1",0.913058669547693,0.000557979482182544,0.00439214608854703
14825,"Cxcl1",2.05834461603327,0.000559518128606766,0.00440009505319702
211401,"Mtss1",0.587926478779482,0.000559696902320309,0.00440009505319702
232933,"Ccdc61",0.815080937102426,0.000560135291004737,0.00440075970576495
19668,"Rbpjl",1.12475215643308,0.000560646870721221,0.00440199818886352
231986,"Jazf1",-0.788127688714479,0.000562492486203585,0.00441370287123911
21785,"Tff2",-1.82119640144809,0.000562914981061264,0.00441423305136125
107607,"Nod1",-1.08480902985871,0.000563329843162457,0.00441470274695115
103711,"Pnpo",0.752913951598552,0.000565602849070916,0.0044297245805384
229595,"Adamtsl4",-1.15865309917984,0.000568950256997644,0.00445313678179969
56535,"Pex3",0.503862791016376,0.000570290039690904,0.00446081586392187
14344,"Fut2",2.14973096887436,0.000577683982975131,0.00451581124843601
230857,"Ece1",-0.925183637808237,0.000579906980785939,0.0045303411558007
21973,"Top2a",0.986781087055955,0.000580379202108416,0.00453118401545661
102545,"Cmtm7",-0.641470219890772,0.000583802999707437,0.00455505514890928
68636,"Fahd1",0.81714919236161,0.000584303478772393,0.00455610179654686
20887,"Sult1a1",-1.70481212910477,0.000586978648799684,0.00457409364355994
18150,"Npm3",0.922797580475564,0.000587601894033592,0.00457608312842567
70676,"Gulp1",-0.528666449671236,0.000592726939732058,0.00461310697712616
140500,"Acap3",-0.963341599700724,0.000595088698566335,0.0046285917098621
224794,"Enpp4",-0.617683370725276,0.000596643340626361,0.00463778326710628
67664,"Rnf125",-0.514120208191532,0.000602173672486944,0.00467784757321682
20425,"Shmt1",0.815320433447083,0.00060460711904091,0.0046908912910242
66990,"Tmem134",0.594121975498433,0.000604396318015422,0.0046908912910242
71145,"Scara5",-0.951163872214338,0.000604995025078807,0.00469097451802065
67899,"Cmc1",0.613463207361121,0.000606646920554719,0.00470085218127043
12895,"Cpt1b",-0.809864989352715,0.000610138031008226,0.00472496058010542
56463,"Snd1",0.727140161475468,0.000616690906412982,0.00477092579774457
382051,"Pdp2",-0.908321284371715,0.000616840772113313,0.00477092579774457
58801,"Pmaip1",-0.513685246954189,0.000618275959348396,0.00477608578038261
69554,"Klhdc2",0.652528842967811,0.000618157248497809,0.00477608578038261
11685,"Alox12e",-0.644700093976885,0.000620283204891419,0.00478267961514853
26412,"Map4k2",-0.642915187055994,0.000620194921285546,0.00478267961514853
70110,"Ifi35",-0.781120481289333,0.00061952536890848,0.00478267961514853
108897,"Aif1l",1.86617426415825,0.000621503438068723,0.00478911911974022
26561,"Mmp23",-1.06239920983258,0.000624284772061474,0.00480710867291684
73635,"Ptges3l",0.687398500301306,0.000624611048921252,0.00480710867291684
268697,"Ccnb1",0.683451839991528,0.000627913922315012,0.00482953954967953
19025,"Ctsa",-3.32229190482484,0.00063043938645046,0.00484456941476753
58239,"Dexi",0.576630850646849,0.000630647091944089,0.00484456941476753
232946,"Bloc1s3",0.506039822672682,0.00063277314710362,0.00485790100649859
67182,"Pdzk1ip1",1.014970034382,0.000634386866681029,0.00486728529359158
98878,"Ehd4",-1.46057557057478,0.000636423105197697,0.00487989775545238
12695,"Patj",0.640286195698825,0.00064239695358411,0.00492266846070584
67005,"Polr3k",0.594246273030619,0.000644649368411925,0.00493688681954379
105835,"Sgsm3",0.958656811722085,0.000645583124605869,0.00494099527429119
102141,"Snx25",0.734556930233733,0.000646379842711514,0.00494221229871359
217262,"Abca9",-0.684532903566025,0.000646536898770363,0.00494221229871359
18647,"Cdk14",-1.01167384653796,0.000649424355513626,0.00495641652881215
66387,"Nudt8",0.636626011373211,0.000649590652244416,0.00495641652881215
108089,"Rnf144a",-1.14273514478612,0.000649367962423242,0.00495641652881215
17311,"Kitl",-0.778335166022516,0.000650648356832037,0.00496144304961376
207920,"Esrp1",0.965343673961131,0.000651509286563845,0.00496496384619764
100041585,"Amd2",0.541555383186486,0.000654057541804349,0.00498133107619148
70465,"Wdr77",0.543700360949076,0.000658163886647261,0.00500953748973806
319168,"Hist1h2ah",0.978757207026071,0.000658891975368624,0.00501201192517405
66442,"Spc25",0.564818332720708,0.000660512593200072,0.00502126841175385
66445,"Cyc1",0.639199273718122,0.000668074062219244,0.00507564881601756
18708,"Pik3r1",-0.83953808135505,0.00067390454548828,0.00510931827880263
57764,"Ntn4",-0.867382767313491,0.000674149014675173,0.00510931827880263
66375,"Dhrs7",0.515912823069778,0.000673770797322401,0.00510931827880263
231549,"Lrrc8d",0.923349176574261,0.000673706243822017,0.00510931827880263
12981,"Csf2",0.919914043155798,0.000674665585619552,0.00511011929862994
16174,"Il18rap",0.919497315902778,0.000678297636558306,0.00513450255987562
114664,"Hsd17b11",0.59065546253423,0.000679900962541038,0.00514350868073169
59083,"Fetub",1.90104023382351,0.000680864271490991,0.00514453763337391
219228,"Pcdh17",-1.11678330775154,0.000680835878371407,0.00514453763337391
226823,"Kctd3",0.562573170557236,0.000682628753155444,0.00515473819246767
226564,"Fmo4",0.973180381685028,0.00068320568604412,0.00515596427022496
20280,"Scp2",0.699069155331816,0.000685504704397414,0.00517017708222598
83679,"Pde4dip",-1.68546663822642,0.000688435881380233,0.00518913761013694
17775,"Laptm4a",-0.623747290232156,0.000689143552359049,0.00519132547588703
55992,"Trim3",-0.760279685726983,0.000690485009202669,0.00519828211831332
18984,"Por",-0.633671765520024,0.000691556588534987,0.0052010545618041
110639,"Prps2",0.948964760004339,0.000691689655481545,0.0052010545618041
192976,"Lrrc75a",-0.70883237450623,0.000693092987998813,0.00520845769893731
18754,"Prkce",-0.544319287729634,0.000693863004206735,0.005211095521328
52120,"Hgsnat",0.763852247521944,0.000696808239414525,0.00523005677344505
71687,"Tmem25",0.855769413155011,0.000701442757753723,0.00526166681434443
13835,"Epha1",0.711430848887453,0.000704553123689013,0.00528181265781812
21817,"Tgm2",-1.00787937552908,0.00070593457388518,0.00528898090084939
110959,"Nudt19",0.506368889316734,0.000706634473690406,0.00528950797056903
233979,"Tpcn2",0.940855017835624,0.000706855531646356,0.00528950797056903
50850,"Spast",0.456752399098526,0.000709299935298377,0.00530460811503663
14990,"H2-M2",2.77430173350725,0.000710926757831597,0.00531357937929782
51938,"Ccdc39",-0.539367512289631,0.000713027298617745,0.00532607838613147
69183,"C1qtnf2",-1.20963201746208,0.000713575182712104,0.00532697151704108
66096,"Lamtor4",0.610618764946143,0.000715733356539907,0.00533987747767656
22143,"Tuba1b",-0.672531526168649,0.000720697965459924,0.00537369340313254
70997,"Spef1",-0.643352708233902,0.000722627639628708,0.00538485317798817
69104,"March5",0.684312034089178,0.00072656141978437,0.00541092477716061
54371,"Chst2",-1.05622316526449,0.000727982316716974,0.00541826216218373
21664,"Phlda1",1.38201208446981,0.0007293636312324,0.0054252963406922
360013,"Myo18a",0.794340505744808,0.000731394885701969,0.005437153731904
75909,"Vmp1",1.07654717773624,0.00073234699325547,0.0054409794236071
12977,"Csf1",-0.858287280190596,0.000733747559589459,0.0054481303872323
58185,"Rsad2",-1.46971407115087,0.000734929709184632,0.00545039999590296
240168,"Rasgrp3",-1.74459833296668,0.000734826616805036,0.00545039999590296
76454,"Fbxo31",0.636930219585619,0.000737136912203337,0.00546351119015072
381801,"Tatdn2",0.556546956573797,0.00074335926169781,0.00550634850371391
17872,"Ppp1r15a",-0.829026252533584,0.000745062544122897,0.00551568027455742
14489,"Mtpn",0.679326707966561,0.000748980632844622,0.00554138734722699
21888,"Tle4",-1.16090542650092,0.000757370044922055,0.00559347461323966
52357,"Wwc2",-0.793202475044971,0.000757155359342176,0.00559347461323966
72042,"Cotl1",1.20870329050701,0.000756956206458068,0.00559347461323966
18107,"Nmt1",0.524226283247033,0.000761729791878338,0.00562233437483139
78266,"Zfp687",0.638255691496042,0.000766923636811717,0.00565731273489165
20304,"Ccl5",-1.62838013048712,0.000771864660675038,0.00569038576456161
15512,"Hspa2",-1.11953481783553,0.000775220497346588,0.00571174012174142
12580,"Cdkn2c",-1.0551719390581,0.000777067163794275,0.00572195637425068
104156,"Etv5",1.02110125567999,0.000778206405882197,0.00572695447926443
54562,"Lrrc6",-0.723096602246772,0.000779727334175902,0.00573475390605896
140740,"Sec63",0.393746818276211,0.000781664316266811,0.00574560230579807
170442,"Bbox1",-1.16367049559601,0.000782387597272189,0.00574752188261914
18010,"Neu1",0.778161816453371,0.000785885447032522,0.0057698095069324
11946,"Atp5a1",0.504500685234959,0.000790446404302119,0.00579987134531295
353499,"Tmc4",1.14082066502938,0.000792191111878148,0.00580924578916776
93694,"Clec2d",-1.8189932032104,0.000794575217207205,0.00582329521296759
67557,"Larp6",-0.670562970966904,0.000796546549891492,0.00583306992353251
103765,"Tmem17",-0.897362927653973,0.000796951316511267,0.00583306992353251
110532,"Adarb1",-1.66358626302835,0.00079731598215046,0.00583306992353251
16176,"Il1b",1.58099606737155,0.000799481665347387,0.00584547529213724
217843,"Unc79",-0.768474496970584,0.000803428059559977,0.00587087824720766
17216,"Mcm2",0.76507143997542,0.000810027285969314,0.00590943280941065
21682,"Tec",0.639314466675527,0.000810129688835342,0.00590943280941065
70024,"Mcm10",0.802434947234852,0.000809500737596748,0.00590943280941065
19062,"Inpp5k",-0.867195349753292,0.000811757149606544,0.00591783333508593
100637,"N4bp2l1",0.562803808432802,0.000815526043205326,0.00594182624449012
13836,"Epha2",1.00904464696802,0.00081892557416775,0.00595961226794869
53885,"Nphp1",-0.647616550492581,0.000818552005775229,0.00595961226794869
70208,"Med23",0.588948701826718,0.00082049350321106,0.00596404307389594
140917,"Dclre1b",0.568548679966341,0.000820380729361911,0.00596404307389594
320717,"Pptc7",-0.612604189183791,0.000828329518475497,0.00601748494233631
22003,"Tpm1",0.737343739304299,0.000831669389369797,0.00603822077968019
11949,"Atp5c1",0.618749320716594,0.000833528269189989,0.00604486795172171
70396,"Asnsd1",0.42353343970854,0.000833557010308171,0.00604486795172171
20446,"St6galnac2",-1.01295891695489,0.000834292408579629,0.00604667522465317
231214,"Cc2d2a",-0.706521178103072,0.000835212908071092,0.00604982116347127
52653,"Nudcd2",0.562306738391998,0.000838047805543913,0.00606682221044799
77590,"Chst15",-0.785517473363788,0.000841049170161419,0.00608500787044652
76293,"Mfap4",-2.67098266758602,0.000842422679481528,0.00609140166553009
11363,"Acadl",0.711231384685796,0.000846896364984694,0.00612019180204221
70235,"Poc1a",-1.0059848859029,0.000848704232969052,0.00612969485797683
16202,"Ilk",-0.690470782168328,0.000854585533471824,0.00616761510636419
544922,"Zkscan4",-0.54714229387234,0.000854946405352727,0.00616761510636419
60530,"Fignl1",0.719443012139559,0.00086087310748702,0.00620677034076294
229589,"Prune1",0.594138104689732,0.000865208717296787,0.00623441530534191
67903,"Gipc1",0.458595321724371,0.000868995920470697,0.00625807890150206
55978,"Ift20",0.46538722270331,0.00087033968046272,0.00626412882286739
12501,"Cd3e",-1.01688932805132,0.000874998570628754,0.00629401805836311
17913,"Myo1c",-0.587230909343454,0.000876082449377012,0.00629817192075254
29863,"Pde7b",0.850265066037525,0.000878283680413889,0.00630813709999332
100340,"Smpdl3b",2.51509860992069,0.000878483031051575,0.00630813709999332
22337,"Vdr",0.354511689675128,0.000888252929430535,0.00637284183297683
23966,"Tenm4",2.37510489335987,0.000888518753588633,0.00637284183297683
56504,"Srpk3",-0.985148801273799,0.000889976459910721,0.00637594310593873
72219,"Spata31d1a",2.16554086729547,0.000889616564481941,0.00637594310593873
71998,"Slc25a35",0.612856476476265,0.000891877027221373,0.00638588059156719
121022,"Mrps6",-0.952099520137393,0.000893615909190588,0.00639464963325854
11459,"Acta1",-0.937397693168783,0.000896896653916408,0.00641443570141367
626870,"Gm11992",-0.638782645182357,0.0008999761764122,0.00643276075059686
18573,"Pde1a",-0.382365329268342,0.000902554199950727,0.00644748224284158
13822,"Epb41l2",-1.08708152972612,0.000903980600332043,0.00645396482567716
52858,"Cdipt",-0.70838720868605,0.000907794172544409,0.00647747339296317
17110,"Lyz1",-4.53370228898988,0.000908979168809552,0.0064822098179383
67026,"Thap4",0.564885220573569,0.00090961234576279,0.00648300787636207
16432,"Itm2b",-0.58744568752482,0.000915649524755636,0.00650739036536334
18453,"P4hb",0.618503624092309,0.000914490636778438,0.00650739036536334
20874,"Slk",0.477908329724048,0.000915612304244723,0.00650739036536334
208638,"Slc25a38",-0.622048045860142,0.000913853963448584,0.00650739036536334
233274,"Siglech",-0.818292491283982,0.000914789608743646,0.00650739036536334
13716,"Ell",0.603472478907012,0.000918629622272637,0.0065248410121101
14724,"Gp1bb",-0.770557855875923,0.000922197738298475,0.00654644593106058
22022,"Tpst2",-0.78166344218419,0.000926053451425304,0.00657006661459013
64652,"Nisch",-0.657531961483039,0.000931807918819743,0.0066012592750446
66905,"Plin3",0.549144327334071,0.000932549558069624,0.0066012592750446
78416,"Rnase6",-1.01183001970593,0.000932573172489617,0.0066012592750446
97541,"Qars",0.638865111080653,0.000931396809965005,0.0066012592750446
216616,"Efemp1",-0.60412385516448,0.000934562692517136,0.00660782047006004
381110,"Rmdn2",0.915193739628968,0.000934248041653948,0.00660782047006004
208154,"Btla",-0.995606939017443,0.000936607870563812,0.00661851823079666
12173,"Bnc1",-0.734402871967559,0.000946385718439273,0.00668381554811427
192653,"Ttc36",0.732888318684067,0.000946998301541028,0.0066843461272791
113868,"Acaa1a",0.824037206084444,0.000949170058377712,0.00669587522180579
231532,"Arhgap24",-1.23874515765542,0.000950937250913029,0.00670453888299622
227622,"Paxx",0.50286970001747,0.000951565707139496,0.00670516866838182
66910,"Tmem107",-0.752938785759971,0.000955787836117752,0.00672349169558625
68708,"Rabl2",-0.959907113865869,0.000955138854029811,0.00672349169558625
70083,"Metrn",-0.943007431307853,0.000955261424538056,0.00672349169558625
14538,"Gcnt2",-0.651083310663379,0.000959520189275501,0.00674183942298057
14865,"Gstm4",0.518126376486572,0.000961395664670421,0.00674183942298057
17341,"Bhlha15",0.625159050404469,0.000961648559650039,0.00674183942298057
52163,"Camk1",0.70534931121378,0.000959884092951104,0.00674183942298057
53420,"Syt5",-0.942946834260581,0.00096076854068958,0.00674183942298057
208846,"Daam1",-0.567640074270985,0.000960246124642086,0.00674183942298057
67306,"Zc2hc1a",-0.684682994556123,0.000962772502325778,0.00674493095872788
320181,"Fndc7",-0.647876067704081,0.00096317418852623,0.00674493095872788
12265,"Ciita",0.961960726822941,0.000964259425205049,0.0067449350232144
18035,"Nfkbia",-0.968908453903529,0.000964105150215952,0.0067449350232144
69024,"Snx15",0.717525290363099,0.000969061707252883,0.00677465138327335
215708,"Miga1",0.839827369402652,0.000970141843982458,0.00677465138327335
239652,"Zfp641",-0.697271554258647,0.000969737389226762,0.00677465138327335
67542,"Cog6",0.367871702960882,0.000972088682199607,0.00678433810929333
209225,"Zfp710",0.6221985688336,0.000972619992672671,0.00678433810929333
68758,"Abhd11",0.809885010548015,0.000975382407464769,0.00679979316235389
269261,"Rpl12",0.755730861018252,0.000976188532123029,0.00680160043362135
654467,"Gm10052",0.913163931610528,0.000977695276418717,0.00680828452005576
15900,"Irf8",-0.730294182303796,0.00097912234460425,0.00681440660315784
23825,"Banf1",0.885048356830243,0.000980688745471433,0.00682149101086589
13803,"Enc1",1.32354112871425,0.000981837836959049,0.00682566639366109
23834,"Cdc6",0.481529955588676,0.00098438601696744,0.00683848350193185
102774,"Bbs4",-0.542177631082941,0.000984781213472698,0.00683848350193185
17965,"Nbl1",-1.22403119473669,0.000985836864962176,0.00684199391157064
20295,"Ccl17",1.43595632063397,0.000987021127934915,0.0068425762364139
67489,"Ap4b1",0.501903266060872,0.00098696961892716,0.0068425762364139
238988,"Erc2",-0.623497021713527,0.000989779168021343,0.00685787382322086
77034,"2510039O18Rik",0.662078128640211,0.000992558665175465,0.00687330296146284
103172,"Chchd10",-0.718183828682029,0.0010009163482978,0.00692732143782959
20787,"Srebf1",0.672483956926807,0.00100305374355749,0.00693742268238461
22121,"Rpl13a",0.85820406329332,0.00100349146945485,0.00693742268238461
20167,"Rtn2",-0.778274836968945,0.00101342407795128,0.00700112511397563
57439,"Tmem183a",0.631977423054865,0.00101384090827516,0.00700112511397563
234374,"Ddx49",0.426749411485938,0.00101439474595032,0.00700112511397563
72469,"Plcd3",1.22469973019508,0.00101658149330426,0.00701232614100116
22035,"Tnfsf10",-0.633169731441764,0.00101912348184966,0.00702596382692028
81703,"Jdp2",-0.841087615280401,0.00102022229982252,0.00702733526911286
269344,"Ell3",0.613609554779011,0.00102045248018154,0.00702733526911286
26914,"H2afy",0.475901089375672,0.00102951857481645,0.00707971163757745
68089,"Arpc4",0.554333830848188,0.00102976588826707,0.00707971163757745
223732,"Rtl6",-1.05697660959541,0.00102951810822,0.00707971163757745
209497,"Tmem164",0.641587637141146,0.00103512331774544,0.00711261254298343
68533,"Mphosph6",0.86219135660455,0.00103755346693476,0.00712537408518367
329977,"Fhad1",-0.619704679328238,0.00104139524075184,0.00714781049074539
22344,"Vezf1",-0.612801686167479,0.00104345351040809,0.00715708822118272
213649,"Arhgef19",0.735565641930792,0.00104389788801362,0.00715708822118272
72151,"Rfc5",0.588999652894277,0.00104485728717421,0.00715971905266424
14629,"Gclc",0.800182734254708,0.00104608421438078,0.00716236085631739
263406,"Plekhg3",-1.16539728299814,0.00104639460287277,0.00716236085631739
78894,"Aacs",-0.633262521365094,0.00105030323378744,0.00718516024126203
231287,"Atp10d",1.01418435335642,0.00105471966153987,0.00721140650388748
107932,"Chd4",0.468510378921822,0.0010574927275354,0.00722639398481196
12387,"Ctnnb1",0.529809920850829,0.0010618939305799,0.00725248479660751
17152,"Mak",-0.538942057764627,0.00106571254731139,0.00726659372308761
19933,"Rpl21",0.491894857899805,0.00106520708468846,0.00726659372308761
72265,"Tram1",0.524830205033565,0.00106461277027736,0.00726659372308761
71774,"Shroom1",0.64460316800656,0.001066665355693,0.007269105221235
66447,"Mgst3",0.54086960253507,0.00106880695122497,0.00727174619933532
69524,"Esam",-0.790515117327926,0.00106766264898036,0.00727174619933532
269593,"Luzp1",-0.657640157631821,0.00106850480109898,0.00727174619933532
73390,"Msl3l2",-0.974960250696197,0.00107235715975134,0.00729191142472792
19899,"Rpl18",0.594012112087903,0.00107436795659034,0.00730159250060876
15903,"Id3",-0.699972619399643,0.00107619684491506,0.0073100273949801
21778,"Tex9",-0.579146807968641,0.00107704533031886,0.00731179736527053
140781,"Myh7",1.01927756613838,0.00107772978347838,0.00731245243705432
77065,"Ints7",0.630382552295131,0.00108007202902699,0.00732434886859799
