"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2755492",-0.1327005218088,12.0174888879653,-0.659277820090719,0.529925534715937,0.720732027911235,-6.97694366924629
"ILMN_2997256",0.1232036366634,9.14251139362223,0.659241400183166,0.529947627983583,0.720732027911235,-6.97696928720442
"ILMN_2684494",-0.15456896416714,11.78172617974,-0.659195115713047,0.529975706173953,0.720732027911235,-6.977001842137
"ILMN_1246130",-0.134245236527536,7.34412268856269,-0.659065896172507,0.530054101282447,0.720750882745758,-6.97709272006217
"ILMN_2612990",0.0853281716664407,6.95431681320768,0.659035166511238,0.530072745454817,0.720750882745758,-6.97711432938857
"ILMN_2786360",-0.106543401888492,7.51566081374493,-0.658889271098078,0.530161268041432,0.720814696511027,-6.97721691193067
"ILMN_2662690",0.274762746618309,10.3019817357987,0.65875225183105,0.530244413308472,0.72087118975911,-6.97731323509241
"ILMN_3097107",-0.117578565656029,7.2659650985953,-0.658585528454731,0.530345594319056,0.720952191947883,-6.97743041596882
"ILMN_2735084",0.0816414143473887,7.14052771110023,0.658391137041381,0.530463581550675,0.720985839770843,-6.97756700998164
"ILMN_2998934",0.394934163156388,7.76515715012412,0.658373850538765,0.530474074499357,0.720985839770843,-6.97757915504463
"ILMN_2845312",-0.0921758314774079,7.7944153275658,-0.658339132066019,0.530495149083018,0.720985839770843,-6.97760354651749
"ILMN_2650953",-0.249350872659893,8.57109039640214,-0.658213546854242,0.530571385325963,0.721032908263488,-6.97769176691063
"ILMN_2625840",-0.112794358260222,7.52814188017625,-0.657810092122303,0.530816347448178,0.721215892483874,-6.97797508243962
"ILMN_2650739",-0.28329588844343,8.19381269670082,-0.65780911510893,0.53081694073765,0.721215892483874,-6.97797576833455
"ILMN_1224385",0.0869555540041427,7.1884929405456,0.657786165887923,0.530830876725192,0.721215892483874,-6.97799187916859
"ILMN_1252649",-0.201446130323095,10.4627838088586,-0.657623361417434,0.530929746740527,0.721293677256413,-6.97810615699386
"ILMN_2863621",0.108727859289197,7.17350781696424,0.657292391907744,0.531130777232467,0.721510228892921,-6.97833839798776
"ILMN_1256760",0.0851432060537194,7.40251783525132,0.657103913160385,0.531245279982642,0.721521704123235,-6.97847060696292
"ILMN_2820098",0.106847539800214,9.01475561515414,0.657047846475912,0.531279343999713,0.721521704123235,-6.97850992860818
"ILMN_1257864",0.102835026017433,7.20244257664877,0.657008037552059,0.531303531228226,0.721521704123235,-6.97853784627442
"ILMN_2797825",0.0878123512761197,7.31349503435308,0.657004382506206,0.531305752006274,0.721521704123235,-6.97854040945231
"ILMN_2685921",0.339383484935157,9.85485983480887,0.656899601864779,0.531369418360875,0.721551624979418,-6.97861388370004
"ILMN_2909808",0.0878369663263197,7.05437288528768,0.656630709138941,0.531532823306322,0.721716966524747,-6.97880238895454
"ILMN_1214471",0.126967846549898,7.23289218940767,0.656368857196058,0.531691979366206,0.721876513466174,-6.97898589245212
"ILMN_2957299",-0.0967898774003295,7.25782981818766,-0.656096387651852,0.53185762008159,0.722044838918536,-6.9791767676589
"ILMN_2923599",0.150258795173137,9.9617200978765,0.655955173792769,0.531943479853331,0.72210483663649,-6.97927566560627
