"","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
"ILMN_2533766",7.85842415321901,7.68963271879778,7.78635977549335,8.03706618034691,7.92217973376886,7.5872382710019,6.72148293691511,7.02569350160716,7.64894700635299
"ILMN_2863060",7.37536377372672,7.25419752860446,7.25075417298426,7.82232882830946,7.71251644932847,7.21619130446216,6.19025915194071,7.17118487897692,7.32907320117204
"ILMN_1224021",6.50370746793507,6.72799041010337,6.80247710715413,6.99391865905457,6.64367908464829,6.73957396997291,6.41195708513751,7.46745926801349,6.54713124957292
"ILMN_2778751",7.04332558554372,6.91336836396567,7.07551200567173,6.93520775457598,6.95079986587174,6.77507378142571,7.23974881082505,6.5858873140014,6.86464838571507
"ILMN_2949886",8.07522517319758,8.364698244972,8.24558181647396,7.98385868057458,7.66626740220407,8.08460622495975,9.09814625363222,7.63595121215274,8.17195629075261
"ILMN_1242777",7.79289513873774,7.79757600855095,7.88763572303062,7.92786011847397,7.89871056629388,7.85368744571259,8.01306605705525,7.67326493381567,7.94015815276982
"ILMN_1248354",7.03339705136722,7.10671866377156,7.14793920315112,7.10914898996964,7.25682743871974,7.02951719753211,7.54870841478167,7.12063980979242,7.30989307882249
"ILMN_2610277",6.24535547811583,6.4073276374397,6.37898954339206,6.56484315227881,6.33333454890688,6.45771222291851,7.04864073586439,6.43610589069915,6.6942324272554
"ILMN_1231387",7.83896711229031,8.12881755323151,8.15465657918577,7.60966828140551,7.83948334764675,7.81054096757663,8.99574440191493,8.03012499078001,8.0876084907446
"ILMN_2672035",7.88502912339164,7.1462793952136,7.85323486131796,8.33831401984859,8.32049703029377,8.3298378446813,6.75825171195882,7.78557148339764,7.83944587763875
"ILMN_2764250",6.43046366628572,6.60904462190847,6.69911909111788,7.36043689533117,6.98343888675853,6.82259090156641,8.79289229804633,7.14218234792841,7.69710386042675
"ILMN_1259355",9.70606598184307,9.96384079381531,9.75282102887149,9.42067676861097,7.98871221371519,10.12718631749,10.2691392201477,9.56081059240047,9.83483532688245
