"","lung_normal_rep1","lung_normal_rep2"
"ILMN_1236666",7.1598398090073,7.35722208236009
"ILMN_3075043",6.96202839277775,6.70009287475899
"ILMN_3111685",7.59105477403678,7.51002235881376
"ILMN_2738825",7.56619677798034,8.32250562084619
"ILMN_2710354",10.1289810820928,10.5202810464832
"ILMN_2923445",11.296521934869,11.532979846069
"ILMN_2710353",9.31038556769876,9.66877420797404
"ILMN_2846865",8.40231927842229,9.68705850063346
"ILMN_2698799",15.4854732126024,15.5515120748562
"ILMN_2617433",12.1886274777694,12.4635147944391
"ILMN_2588055",8.19577204613834,9.30581951057493
"ILMN_1377923",14.4012607843728,15.291861594359
"ILMN_2598916",11.5740050952349,11.2318811647301
"ILMN_2767216",11.1143157771837,10.9400336577824
"ILMN_2839313",10.4653814647551,10.9419691764553
"ILMN_1237413",7.50615879085239,7.45435070735241
"ILMN_1254256",10.2466366969608,10.2162987353055
"ILMN_2844996",12.0975774669681,12.0070645079945
"ILMN_2797061",9.20447944461629,9.21134839933427
"ILMN_3008110",7.07868454619464,7.31989787715446
"ILMN_2747543",7.2694189297411,7.23619362042353
"ILMN_2673599",11.0906913668608,11.2402994204538
"ILMN_2672767",10.3199472566161,10.3408723844184
"ILMN_1242390",7.88821050997488,8.00306106833917
"ILMN_2703354",7.36894291440495,7.51207376589718
"ILMN_1233481",11.315807627607,11.3755078509545
"ILMN_2728697",12.07191271546,12.1608050345861
"ILMN_3161327",8.80213261859924,9.14891345560248
"ILMN_2637588",7.2694189297411,7.24638433351025
"ILMN_2851875",11.5290461584401,11.6453094236999
"ILMN_2933346",7.47360429070444,7.62090709588534
"ILMN_2651496",8.12082105933773,8.34465653659933
"ILMN_1213287",7.61939466865057,7.66835318047296
"ILMN_2593338",7.31038556769876,7.20820386995675
"ILMN_2601043",7.27429078513623,7.4423215104798
"ILMN_2660103",9.45547492457526,9.47827667343871
"ILMN_2617775",7.43772606821324,7.41452668917912
"ILMN_1230145",10.9214039722799,11.1095735901234
"ILMN_1248328",10.1959949850021,10.4514687129474
"ILMN_2945472",9.52934514172876,9.84999144317932
"ILMN_3160507",7.09420967369092,7.14650503538519
"ILMN_1240165",8.3265137542314,8.19638696635347
"ILMN_2640961",7.44309895030078,7.54583326451733
"ILMN_2636803",7.9962086525616,8.07152940073144
"ILMN_1228696",7.11627897351067,7.16059628541758
"ILMN_2686132",7.0480099837896,6.89833685646699
"ILMN_2948663",7.24141715912788,7.33237228005635
"ILMN_1241149",7.18015780909854,7.02721488515984
"ILMN_1255996",7.35738705292011,7.1458048061284
"ILMN_1243254",7.20615967916018,7.28600899420608
"ILMN_3139103",11.0977975930527,11.0427922282289
"ILMN_2718144",7.07775037426558,7.02195159096251
"ILMN_2594718",10.1790226796419,10.4902241357596
"ILMN_3134632",7.85728124272949,7.69518478375163
"ILMN_1240484",7.41428883656282,7.70256231628115
"ILMN_2664739",8.53405965645036,8.45014157540698
"ILMN_2649346",7.33831855324024,7.50759645419098
"ILMN_2709760",7.279494510813,7.04855498829753
"ILMN_1235132",7.47507474707234,7.29433355967183
"ILMN_2756613",7.29076765558663,7.08971529298172
"ILMN_1224005",7.52088873093441,7.40386417660679
"ILMN_2649502",11.2670902417025,11.3502244230829
"ILMN_1246807",7.76109408498211,7.5634346357102
"ILMN_2761082",7.78741287390586,7.97636721611428
"ILMN_3112856",7.06709818574839,7.08021794525951
"ILMN_3038544",6.74538020942082,6.80178917990418
"ILMN_3161887",7.54257244408094,7.52449274288625
"ILMN_2987834",6.93199323623631,6.98737061121603
"ILMN_1221851",9.1051719176961,9.68705850063346
"ILMN_2729103",10.502222681207,11.2412458287326
"ILMN_1226259",9.51699881212477,9.99489257873809
"ILMN_1230152",7.02028550084465,6.96347412397489
"ILMN_2624328",7.24584977102372,7.19407966285677
"ILMN_2737771",7.54544718167809,7.45507030728796
"ILMN_2704372",7.92345748555169,7.75538835099366
"ILMN_3021272",8.977458818043,8.42731284413496
"ILMN_3093622",7.67101024127845,8.06975183574114
"ILMN_3105343",10.1911671966462,9.97787913292212
"ILMN_1243711",7.88504808246782,7.86573327085176
"ILMN_3036678",7.41579457460919,7.64478012037036
"ILMN_2977193",7.21571499352773,7.23774773356118
"ILMN_1256624",7.56707669487025,7.8014254497988
"ILMN_2656440",8.23207610224273,8.38437904812963
"ILMN_1222224",6.92718535782637,7.03583007283502
"ILMN_1214631",9.36052477314586,9.23525137161903
"ILMN_2918317",8.22976514859386,8.37531099747307
"ILMN_2859960",7.23924049598239,6.88980813694009
"ILMN_2883063",8.32783329675033,8.52255701209609
"ILMN_1250417",11.66289642079,11.3439906901426
"ILMN_2847004",9.77308768097669,9.86325707193297
"ILMN_1218151",8.14847658217828,7.97265675847807
"ILMN_1249888",9.5688111747436,9.56892989846471
"ILMN_2688225",7.279494510813,7.16059628541758
"ILMN_3163572",7.88504808246782,8.33564157615105
"ILMN_2607127",8.80509894811724,9.45253726632089
"ILMN_2723474",8.70628015884916,8.94049713445821
"ILMN_1227605",6.95826269732954,7.03727239024627
"ILMN_2717037",7.07327130077881,6.89572673847666
"ILMN_2659063",7.27321280985433,7.37226653305466
"ILMN_2659062",7.16383833347627,7.17330236164463
"ILMN_3033533",10.7119949192841,10.7822099152895
"ILMN_3107228",8.87050921305249,9.45074731388338
"ILMN_2901283",10.6069429998741,11.1331562635138
"ILMN_2901284",12.0423198648358,12.4905359734305
"ILMN_2588671",7.46500513420691,7.34999990894388
"ILMN_1222246",8.73576754726664,8.70308166053426
"ILMN_2850077",10.121760134758,10.4858607478433
"ILMN_1258501",9.71202179677548,9.77601657304576
"ILMN_1258442",7.11152694493969,7.03840462894189
"ILMN_1242178",9.6536736125695,9.39619000025011
"ILMN_2852979",7.11237434293227,7.06555077095502
"ILMN_1217813",7.2527245580846,7.15949295804451
"ILMN_2621448",6.54631572281727,6.73796555367247
"ILMN_2989650",7.33259605778921,7.16948661603811
"ILMN_2688651",7.41201404284015,7.45064422742096
"ILMN_2675064",7.40042585508142,7.30583375751525
"ILMN_1213531",12.4335202419621,12.4470719228151
"ILMN_1260219",12.2284166335156,12.1271782229438
"ILMN_2702471",11.1228724718279,11.7395248462063
"ILMN_2986899",12.3799096673174,12.56628598319
"ILMN_1247207",7.16873478814553,7.1184220243132
"ILMN_1241813",7.30143903477569,7.17539360889244
"ILMN_1213615",10.9838709354644,10.1269343114699
"ILMN_2765378",10.5831768123542,10.0488231571178
"ILMN_2805261",11.2046131712998,11.344850683943
"ILMN_3143358",7.30628958533607,7.22731509990549
"ILMN_1254016",7.69222317477859,7.82468035465013
"ILMN_1244424",10.04963587236,9.572416016937
"ILMN_3061260",7.20872208486265,7.08314687081674
"ILMN_2633148",8.53809190827614,8.27839137754087
"ILMN_1215394",6.97172316117676,6.97652832408678
"ILMN_2657876",6.80348537559595,6.78111377863628
"ILMN_2595704",11.5540161924244,11.8132100113765
"ILMN_2786973",7.08414401061514,7.32631712331985
"ILMN_1247158",6.93612259874316,7.05616351205743
"ILMN_1257998",7.36989719503791,7.64108084245262
"ILMN_2639063",7.3882595085801,7.66972660623018
"ILMN_1226731",10.6507320288342,10.7855188796453
"ILMN_2598576",8.25229584232631,8.16580204981331
"ILMN_1232907",7.13031314554346,7.20622074173996
"ILMN_1259043",7.28886607416582,7.59128857924609
"ILMN_2606415",6.86255987454146,6.89466621175143
"ILMN_1242170",8.13614202970837,7.95306876438115
"ILMN_2688190",7.08075091965149,7.19457219733546
"ILMN_1215724",6.99084852577075,7.0692483534096
"ILMN_1228610",7.38143479907682,7.50499273603578
"ILMN_1235741",7.3352786866695,7.10292708956006
"ILMN_2710611",7.44309895030078,7.3519882336517
"ILMN_1241610",12.56628598319,12.2880279345771
"ILMN_2764057",7.33432915932361,7.41362792902417
"ILMN_3000318",12.4823274194347,12.5157860623577
"ILMN_3109979",7.23977751256812,7.19604879267019
"ILMN_2601590",9.73824006916325,9.70149057795519
"ILMN_2597936",8.27850753656194,8.39794197197264
"ILMN_2957614",8.3972735315025,8.23670188008737
"ILMN_2958099",11.910876915202,12.1488241058912
"ILMN_1245079",9.75820239045633,10.0761391752017
"ILMN_2711688",7.44576497643218,7.68448565082326
"ILMN_2873822",10.7895030790737,10.5784257653329
"ILMN_3138674",8.03097743402605,7.72494011846236
"ILMN_2808336",10.5679382554556,10.3791007948721
"ILMN_1219173",7.88336879914288,7.83110927535702
"ILMN_1255832",9.93833909497554,9.98664202670361
"ILMN_2756157",7.58660526060361,7.50833951138163
"ILMN_1220700",7.28259617807577,7.09401168713392
"ILMN_2749935",7.10217256766371,6.65015421367509
"ILMN_3154640",10.4237396647114,10.3040375341713
"ILMN_2746055",8.96012866928837,10.0131568970546
"ILMN_1252760",9.29500836367605,9.60248430036339
"ILMN_2707782",7.74205675282897,7.97154355395077
"ILMN_2665422",8.977458818043,9.37588112000208
"ILMN_2691982",7.88504808246782,7.94741777775581
"ILMN_2678063",6.94796561583471,6.86147467512577
"ILMN_2702894",7.32361776329158,7.36084708417966
"ILMN_2626209",7.47215772534589,7.27397039012467
"ILMN_2742295",7.14159627838382,7.273037927129
"ILMN_2702893",7.12069148370975,6.98804555627671
"ILMN_2597013",7.01590283780376,7.31169155955969
"ILMN_2827607",7.76395925373424,7.82857287708217
"ILMN_2600443",7.30961845628307,7.03066713624694
"ILMN_1245472",7.36864286722243,7.12915419913686
"ILMN_2818717",11.5105540273941,11.4908289454033
"ILMN_1239451",14.3417394497635,14.4925448480041
"ILMN_1224092",14.6962150210435,14.8267508059197
"ILMN_2858324",11.1763640722371,10.6901617062683
"ILMN_1249270",7.27525154347033,7.35397382181817
"ILMN_2660898",8.24807580917696,8.28491083279026
"ILMN_2603559",7.48260630810786,7.05707790700122
"ILMN_2666445",8.25698998589713,8.4369977627593
"ILMN_1215901",8.35961231111508,8.39794197197264
"ILMN_1226540",9.42479614913847,9.52056957505615
"ILMN_2960714",10.673253858069,11.1432317294357
"ILMN_2918402",7.42248531567029,7.29341416980305
"ILMN_1252335",12.2100586770537,12.3141866893746
"ILMN_2944765",10.5350870070704,10.44845834985
"ILMN_2760514",10.2308760688675,10.0396816195477
"ILMN_1226520",8.07803402612009,8.30163908559237
"ILMN_1234487",10.1164251917795,10.5868984138448
"ILMN_2642165",6.91849059229231,7.10600669227916
"ILMN_2735583",7.01966022066496,7.16672799619802
"ILMN_2674367",14.0986474376952,14.5230538268422
"ILMN_2703427",9.17703015712242,8.61240779313867
"ILMN_1227398",7.14395711642034,6.96891873889136
"ILMN_2972521",8.23703065859755,8.42328664872824
"ILMN_2680635",7.11041805754724,7.01321797477589
"ILMN_2590950",10.987112983135,11.0705821976365
"ILMN_2748850",9.24632494745879,9.9683067944308
"ILMN_2612117",7.17947372841457,7.0067818897285
"ILMN_2791665",7.26156607358735,6.88470475167921
"ILMN_2661820",6.88668731388672,6.98903963696239
"ILMN_1229990",6.8603886588054,7.02721488515984
"ILMN_1220417",7.48447048327907,7.77486940285857
"ILMN_1228943",7.63512858960376,7.83277136660179
"ILMN_2916008",8.65986213823477,8.85488785795386
"ILMN_2679447",8.86834029000671,8.91795008604049
"ILMN_2852533",7.37465915287105,7.21225317969086
"ILMN_1245795",10.4320459539784,10.6154457253048
"ILMN_2813712",9.32590973115876,8.85387482513759
"ILMN_3079919",13.9416884120978,14.4257772975255
"ILMN_3159275",8.1865166519874,8.49619218248517
"ILMN_2675072",10.2696563397625,9.56977255606144
"ILMN_2764036",7.69222317477859,7.5533413020917
"ILMN_2993745",7.72911086723005,7.2306809691275
"ILMN_2604835",7.42406128535789,7.24400698265362
"ILMN_1234223",9.32805777958283,9.52575324632101
"ILMN_2681001",7.6569164042359,7.52947935897154
"ILMN_1246017",9.63485641722698,10.2130814304712
"ILMN_1217129",7.05535022972788,7.1568415245884
"ILMN_2673121",8.48184987466643,8.58357643459306
"ILMN_2658355",7.02845864742548,7.14650503538519
"ILMN_1249363",10.6425763575219,10.5843636016321
"ILMN_2942000",7.83198013338982,8.31653610252726
"ILMN_2645719",10.6204031296232,10.4312331468695
"ILMN_3160963",10.5039313032437,10.5648758955668
"ILMN_2987599",7.66877420797404,7.3768850737475
"ILMN_1252511",7.28259617807577,7.04323239153142
"ILMN_2636934",7.06012171125468,6.95594045128948
"ILMN_2957862",9.15955602805877,9.1440766506967
"ILMN_2600627",8.18509222663277,8.14239429099413
"ILMN_2680618",7.33767764647353,7.46816581011898
"ILMN_2857595",8.51565056507101,8.86799295952412
"ILMN_1249137",7.2694189297411,7.16948661603811
"ILMN_2678355",11.1371952979163,10.927407612949
"ILMN_3161263",10.3280647941086,10.4831450250725
"ILMN_1226356",7.19875196519374,7.03727239024627
"ILMN_2871929",6.77861105792975,6.99084852577075
"ILMN_2619639",8.20071473244127,7.96177524079901
"ILMN_1233363",7.44465257422961,7.60487749787762
"ILMN_3161892",7.31820384387725,7.37142273233691
"ILMN_2748941",9.50600998525763,9.51066528207249
"ILMN_1232123",8.59849454865403,8.36790612309846
"ILMN_1228048",7.96744243070777,8.04224076625541
"ILMN_3143088",7.95110254500134,7.85432298507988
"ILMN_2714678",7.02728401120095,7.27891401949994
"ILMN_2704690",10.7398860660827,10.5886443727492
"ILMN_1217577",7.23977751256812,7.2926092227643
"ILMN_3161105",9.3888917886956,9.97560618529662
"ILMN_2736566",8.05479083206086,8.08555544661499
"ILMN_3161790",7.83265270928043,7.59044670310419
"ILMN_2620844",8.27207569302028,8.33645077006022
"ILMN_2743991",7.55310126498137,7.76702573293055
"ILMN_1213645",10.7749774712521,10.7694659670864
"ILMN_2759669",8.40373106087018,8.24795717380976
"ILMN_2704927",8.31608350118918,8.30553454221931
"ILMN_1259564",10.798760351754,10.3280647941086
"ILMN_2657297",7.02097993890421,7.06110112619686
"ILMN_2697174",8.91511377074791,8.76638396926789
"ILMN_2606331",7.40205274938148,7.4331159412144
"ILMN_2756891",7.74638835274271,7.55782265537307
"ILMN_2615448",7.66409167817671,7.35909064501474
"ILMN_2719803",7.55799013657571,7.74907329587182
"ILMN_1220232",8.33267996549108,8.30303866512786
"ILMN_3161863",7.60973280396492,7.48748835916436
"ILMN_3160449",8.40143954565886,8.46859858935825
"ILMN_2970241",9.0219169003694,9.27254231091948
"ILMN_1223335",8.9545053223474,9.29631400259782
"ILMN_2762863",8.70524358481477,8.78070379396761
"ILMN_1235782",7.37465915287105,7.36293008205487
"ILMN_2605858",7.26549784472633,7.1153363223526
"ILMN_2606288",7.11452319739961,7.30303866512786
"ILMN_2631610",7.70225927910771,7.57823115122227
"ILMN_1260493",8.36168338544174,8.22291562543551
"ILMN_2799596",9.90142317955179,9.91382439040806
"ILMN_2605268",9.54646042885135,9.43990228990616
"ILMN_2793739",7.60557211425829,7.76702573293055
"ILMN_2746475",7.03018431811865,6.96542356581013
"ILMN_1244835",9.78824931940774,9.93155933604637
"ILMN_2643115",8.28304493257603,7.90071589056434
"ILMN_2847950",8.08329648572931,8.22430320937339
"ILMN_1214375",8.96606377975105,8.67171796512923
"ILMN_1217864",8.05083496112147,8.32713156268285
"ILMN_2749448",8.8816493260846,8.73189175212625
"ILMN_2650902",7.13942344823267,7.5194888309679
"ILMN_1220846",10.8860251742598,11.1585899661986
"ILMN_3162431",8.23311032988681,8.26002271466018
"ILMN_2893321",9.15020741310375,8.95062879540992
"ILMN_2827701",7.45190652930951,7.31814734182931
"ILMN_1224712",7.12854215742367,7.20890493980798
"ILMN_2666347",8.01797408786384,7.80586476331889
"ILMN_1221886",8.68673030709245,8.64051609401675
"ILMN_1241088",7.61162425828258,7.88969407938209
"ILMN_2957944",7.61162425828258,7.84686152728671
"ILMN_2516620",7.05168477503156,7.04998464633674
"ILMN_3115255",6.86147467512577,7.13942344823267
"ILMN_2673099",7.36279313510413,7.39911767550857
"ILMN_1218123",7.39922451015324,7.36746935638454
"ILMN_2804487",8.52162497514504,8.49545533300987
"ILMN_1212938",8.4707859557643,8.69715219676161
"ILMN_1230095",7.16873478814553,7.46724890765411
"ILMN_2881272",9.55979530629879,9.66099865382247
"ILMN_2881263",8.3023533264312,8.27750535733196
"ILMN_3130133",7.15424851173962,7.44876160445001
"ILMN_2947901",7.37522953300252,7.42647443351082
"ILMN_1227386",8.63124527737471,8.16336664356038
"ILMN_2590917",8.54001903299194,8.50567511654109
"ILMN_3009792",7.39226375008987,7.63721354038702
"ILMN_2777655",12.3222045614639,12.2113407937333
"ILMN_1213787",7.23774773356118,6.964196446646
"ILMN_2628699",7.36375149087983,7.55540397427755
"ILMN_2667805",8.98848942693699,8.91763314337524
"ILMN_2941972",7.65611197726704,7.4383240441986
"ILMN_2658914",7.42048661282578,7.59458120538318
"ILMN_3135991",7.67970000576925,7.714674827308
"ILMN_3078052",7.8115753883758,8.04754997603753
"ILMN_2848473",9.45635441510829,8.89618101138754
"ILMN_2759770",9.23388925820259,9.19996367602497
"ILMN_1235909",9.63970246769146,9.72108850520317
"ILMN_2660663",7.73288816904629,7.85165145322372
"ILMN_2641360",9.26630341459532,9.52900954398302
"ILMN_2791121",10.7150128187587,10.626193844912
"ILMN_1244147",12.185769778201,12.1542880743756
"ILMN_1256564",7.36864286722243,7.44102484572633
"ILMN_2683792",7.1978309980122,7.42820312188052
"ILMN_1233969",6.96202839277775,7.19841434548664
"ILMN_3146196",8.85565689815203,8.78659636189081
"ILMN_2775655",7.16069081708494,7.04575966138268
"ILMN_1219231",8.7877597516267,8.914497254356
"ILMN_1220276",8.81311980441057,9.1221889917207
"ILMN_2624622",11.0587823830918,11.4176910199716
"ILMN_2780362",10.079922226106,9.20069940866697
"ILMN_3116504",9.86362490143083,10.6658854846389
"ILMN_2741238",8.3066028834401,8.29289675540917
"ILMN_2944413",10.4536211035622,10.497564965538
"ILMN_2920008",8.46073744522697,8.39414110712727
"ILMN_1242769",10.7269418802467,10.8997817378379
"ILMN_2627299",11.5412781511224,11.3509046602911
"ILMN_2678495",8.01854794187165,8.00306106833917
"ILMN_2627300",11.7028030772271,11.6274996861762
"ILMN_2787785",8.00014088130873,8.33854141061053
"ILMN_2661287",8.41521359876529,8.57357618697455
"ILMN_3147135",13.8825170802711,14.1912510700331
"ILMN_3068754",13.0327743398785,13.0661817110769
"ILMN_2591917",12.2272079092482,12.5007547576607
"ILMN_1238042",7.18568074672675,7.05399373953262
"ILMN_1219188",9.54299555903276,9.37719697116091
"ILMN_1254015",7.92772241577276,8.13614202970837
"ILMN_2655871",7.865597963525,7.77828250999565
"ILMN_2921215",7.78635131814654,7.84386218059495
"ILMN_1260323",6.780662789092,7.07928476602847
"ILMN_3160292",8.5046452183023,8.3434633436679
"ILMN_1223540",7.11152694493969,7.22200995985038
"ILMN_2619565",6.85658115076482,6.87282875953489
"ILMN_2752782",7.30143903477569,7.18722833761649
"ILMN_2602837",8.49662911880053,8.68473766431197
"ILMN_2625991",8.42629096621982,8.40839608835143
"ILMN_1256518",12.4513028875039,12.3547573079889
"ILMN_2908045",8.6246583978896,8.68586570676822
"ILMN_1213935",7.06709818574839,6.83383884355829
"ILMN_1214358",9.62244081865293,9.61918830567264
"ILMN_2904321",10.800090987625,11.0049095152331
"ILMN_1259290",7.54346688385042,7.68448565082326
"ILMN_1216614",10.7036602927537,10.8433862209384
"ILMN_2601946",9.33850659141559,10.0032982937372
"ILMN_3143557",11.0051617915985,10.8126335919743
"ILMN_3065603",7.31038556769876,6.86859108780535
"ILMN_2440803",8.82910826982294,8.8897130896013
"ILMN_1214070",9.41034534503487,9.42702469543634
"ILMN_2655015",13.466984553251,14.0655165871525
"ILMN_2664040",15.3745572755422,15.0513571248381
"ILMN_2675874",12.3706107888399,12.2029445211852
"ILMN_2651160",7.00246343889254,6.96679381789529
"ILMN_2606804",10.9160427182122,10.7614785141279
"ILMN_3123473",7.95828082516902,7.84809474225669
"ILMN_1222734",14.1790255963585,13.809510033001
"ILMN_2630753",7.27618257728856,7.29880721409497
"ILMN_2630749",8.04926999440949,8.17763754537869
"ILMN_2761436",7.27233818415862,7.11432797919843
"ILMN_1218981",12.2255350795308,12.1429307063409
"ILMN_1257020",7.55180437401144,7.89094821684629
"ILMN_2757008",6.96455747240823,7.14968361920577
"ILMN_2898319",7.42969441488778,7.46984528597138
"ILMN_2733179",15.5061101594623,15.221621103945
"ILMN_1253178",12.9172904873195,11.8223330674046
"ILMN_2925350",12.3456893775411,12.0985749659366
"ILMN_2645793",13.2049598477609,12.4991996805269
"ILMN_2953513",10.9889864000008,10.3232729500587
"ILMN_2953515",8.87146250716824,8.63901278615033
"ILMN_2874554",12.173952299456,12.0975774669681
"ILMN_2664660",9.53016245322715,9.30360953211888
"ILMN_2870161",7.28886607416582,7.16948661603811
"ILMN_1258158",12.0190064262746,11.5908852415633
"ILMN_2590532",7.16967451180875,7.04063220056225
"ILMN_2775723",7.16967451180875,7.02319989708933
"ILMN_2771641",7.23774773356118,7.13635034145416
"ILMN_1226247",7.09615509566426,6.99647348873323
"ILMN_2599130",11.9942164096829,11.9088218187492
"ILMN_2840533",6.93058951287493,7.01879132614413
"ILMN_1224012",7.58378795450234,7.3005527618468
"ILMN_3160137",8.51691881436182,8.65333773497133
"ILMN_2640116",7.41428883656282,7.30172481316556
"ILMN_3000759",9.82083712167331,9.90666515689552
"ILMN_2817021",7.86712426730297,7.79903872312234
"ILMN_2869182",9.92366174780965,9.59930849411792
"ILMN_2680686",7.76395925373424,7.50759645419098
"ILMN_2803334",8.49338014200359,8.33645077006022
"ILMN_1215893",8.27378103234911,8.71405228664042
"ILMN_2744459",8.43842801472624,8.42629096621982
"ILMN_2910106",8.46824219236017,8.48082805998608
"ILMN_1215967",9.97682811603279,10.0959573759233
"ILMN_1222503",11.6069083099761,11.6011149743958
"ILMN_2660414",9.55807386988657,9.60955968125229
"ILMN_3040759",7.35909064501474,7.24668122710521
"ILMN_2833587",7.27490225082697,7.01576348736988
"ILMN_1218327",7.55954439138395,7.42647443351082
"ILMN_1237963",8.05907401466356,7.91157924140215
"ILMN_2765304",7.64376601851679,7.60487749787762
"ILMN_2687908",7.84364630082812,7.69518478375163
"ILMN_2609495",8.94183624993755,8.88054013433373
"ILMN_2892292",8.44856804504261,8.69080554977458
"ILMN_2769925",7.18568074672675,6.98217362864161
"ILMN_2613908",10.8722468172427,9.24430436583874
"ILMN_1235966",7.50255835214595,7.49558024924218
"ILMN_2654225",7.79461893413014,7.66008505500476
"ILMN_2928453",7.39312227358953,7.40015897598027
"ILMN_2863837",10.6833729782368,10.9451008629053
"ILMN_2620053",7.73912660854442,7.87067295482459
"ILMN_2717470",9.46144107722695,9.26766453750112
"ILMN_2817883",9.14568541495829,9.14530329680479
"ILMN_3084791",8.87096186556555,9.05966554980691
"ILMN_2681123",8.97230673028507,8.65333773497133
"ILMN_2663920",7.63072216210384,7.49225378930292
"ILMN_3060966",7.254851468723,7.19604879267019
"ILMN_3135801",9.90899299325053,10.6809802938847
"ILMN_3058640",7.53610148155589,7.84928780389977
"ILMN_1225521",7.71673373715268,7.47281774209204
"ILMN_2948539",7.19278595925112,7.16867211813223
"ILMN_1240933",7.14395711642034,7.33365852826406
"ILMN_2904137",7.83533988171231,7.22923941519677
"ILMN_1249590",7.43342895814791,7.25499905447915
"ILMN_2992239",8.0514468775908,8.22621648841025
"ILMN_2831944",8.22016668465133,8.64446469839683
"ILMN_2605556",7.54433661764111,7.58564329963681
"ILMN_2722902",13.2436509715449,13.0891318149065
"ILMN_2994042",7.19383333254655,7.14809520268778
"ILMN_2684178",8.35295379145908,8.65013176958264
"ILMN_3160218",8.25050568678693,7.85937948254043
"ILMN_1216842",7.47101467462558,7.61355927778826
"ILMN_2633802",6.78945213447338,7.04063220056225
"ILMN_1259418",11.1327688041108,10.886844467875
"ILMN_1214975",8.45834252621252,8.0269210625284
"ILMN_3135640",8.55110741406676,8.203531540292
"ILMN_2650266",7.32536167749537,7.2976901003506
"ILMN_2675289",7.2488170592785,7.08792686888253
"ILMN_2774049",8.85488785795386,9.10318943948753
"ILMN_2971142",7.58044701959866,7.37601683026029
"ILMN_2701534",7.54718374138596,7.64957055376293
"ILMN_2842843",7.69931217213537,7.75761918881488
"ILMN_3160992",6.98516595998016,7.27577532392216
"ILMN_2626453",7.65852391381049,7.31814734182931
"ILMN_2874291",6.9231046007921,7.20022429091498
"ILMN_1258276",7.2105495922314,7.22055971131019
"ILMN_3099265",7.56812238442759,7.72421539242448
"ILMN_2796089",12.3397195449608,12.2642849801157
"ILMN_2901312",9.22977265768313,9.22296089379402
"ILMN_2859778",9.97507770424185,10.4509276974702
"ILMN_2738536",12.5562860053432,12.9217537871097
"ILMN_3158200",9.37475423188767,9.57087557477936
"ILMN_2648397",9.37924297267007,9.70038552935896
"ILMN_2870688",9.94432773035462,10.2125799776175
"ILMN_2875251",10.3899136131338,10.658719148869
"ILMN_2776242",7.13586957664852,6.92540608314137
"ILMN_2819112",9.86083480015847,9.66378045068313
"ILMN_3160697",11.0008406813829,11.1741064459453
"ILMN_2874422",7.01297364837454,7.26338658331409
"ILMN_1254653",7.88233736124948,7.98286883035269
"ILMN_2708190",7.1978309980122,7.23164120547287
"ILMN_2759365",9.19391031528667,9.02411809941715
"ILMN_2844820",7.46040469969362,8.18724380514487
"ILMN_1232621",9.67041282911388,9.3000951175468
"ILMN_2715601",7.40721464489272,7.34204688084709
"ILMN_2718030",7.2527245580846,7.37085084487256
"ILMN_3158444",7.28794319229146,7.27798474729977
"ILMN_2622307",6.93612259874316,6.92243574023315
"ILMN_2622306",7.24727483106392,7.06299053063645
"ILMN_1227817",8.48038631110413,9.11587273387987
"ILMN_2771712",10.1278250941401,10.1057203044517
"ILMN_2693286",7.15285521527929,7.18722833761649
"ILMN_2649076",7.31242920625061,7.34446236312523
"ILMN_2663741",11.678250755983,11.7420356938932
"ILMN_2599514",7.4946306145023,7.53045510892649
"ILMN_2950286",11.5803704639024,11.4962452460971
"ILMN_2625451",10.2194483785751,10.4629175883332
"ILMN_2624749",9.64229994511981,9.34142152839147
"ILMN_3072676",9.81608365751017,9.68587118055183
"ILMN_3151492",8.95715646816545,8.91077387860306
"ILMN_3163490",7.11452319739961,7.25856603388993
"ILMN_2851735",7.16289479937478,7.29341416980305
"ILMN_3126458",7.38343430182278,7.60571099741088
"ILMN_2629147",7.06123616574775,6.74399286106017
"ILMN_1221440",7.62159403901754,7.52076598702894
"ILMN_2675464",8.81143490490124,8.87329029887475
"ILMN_2965414",7.0869323411374,7.33052478814322
"ILMN_2741117",7.31972856331084,7.00485247272262
"ILMN_1240266",8.24171507657842,8.05670544568484
"ILMN_2738481",7.06379951853105,7.26649375631218
"ILMN_2638866",7.33831855324024,7.31775176552153
"ILMN_2947948",9.20945336562895,8.37349052756328
"ILMN_2655586",9.66575782601889,8.98071975290664
"ILMN_1222183",8.14402086926689,7.96058121135347
"ILMN_3109098",8.39970516817564,8.42629096621982
"ILMN_3035378",7.30463652380727,7.2179879808175
"ILMN_1224692",9.26386335332612,9.63562743897454
"ILMN_2963483",12.4305129893902,12.2309792359497
"ILMN_3160568",8.77826197326527,9.04637373386319
"ILMN_2600078",7.82845387393049,7.9756330520433
"ILMN_2722184",7.95670285038768,7.85576394719168
"ILMN_2872599",9.29710255251036,9.35090466029113
"ILMN_2946760",8.1524433018642,8.35579154675365
"ILMN_3103575",7.70143642863056,7.55166020302408
"ILMN_2630789",7.18716646584459,7.41262276935032
"ILMN_2838382",7.33672969723872,7.31775176552153
"ILMN_1220446",9.36199858633535,9.612707267572
"ILMN_2788154",8.00102107793706,8.05479083206086
"ILMN_2701383",6.71278490856092,6.92340177264358
"ILMN_2735877",10.9463397556129,11.014968497046
"ILMN_2906688",7.30714387451143,7.28978836605652
"ILMN_2595597",8.00281501560705,8.28120560060787
"ILMN_2768984",7.279494510813,7.58780095172982
"ILMN_1222637",12.4955958630108,12.5443064273363
