"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2717678",-0.140388355196648,7.2137787593173,-1.19897806129687,0.260590084249485,0.470103752485462,-6.49785086042404
"ILMN_2670527",0.15523436358416,8.33820058534264,1.19851182144872,0.260762768379194,0.470328060294173,-6.49838358559885
"ILMN_2680398",-0.166109790200343,7.99863368767684,-1.19849581205867,0.260768699519169,0.470328060294173,-6.49840187523447
"ILMN_2644496",-0.352873269841463,7.90114114209074,-1.19811703761291,0.260909059264614,0.470532248295008,-6.49883454732752
"ILMN_2956614",-0.197048815245076,7.24863026825639,-1.19803258022866,0.260940364365067,0.470539741422429,-6.49893100899052
"ILMN_3163486",-0.146355551997619,7.85667569065166,-1.19744361516976,0.261158755496729,0.470884560082585,-6.49960354848451
"ILMN_2789562",0.349579152021999,9.40096689409187,1.19649630548186,0.261510332578882,0.471469424105337,-6.50068477673002
"ILMN_1245582",0.196786572843673,7.13309913214463,1.19641455674923,0.261540690086696,0.471475109204548,-6.50077805284306
"ILMN_1253677",0.240248700855595,9.73439721010159,1.19630007187362,0.261583208995536,0.471502713999131,-6.50090867341566
"ILMN_1228663",-0.133344622841115,7.10240215315727,-1.19618792249759,0.261624865932751,0.471528759513364,-6.50103662048992
"ILMN_3040816",-0.158133511424802,8.27664671491419,-1.19574250123194,0.261790366833017,0.471756707978054,-6.50154469884547
"ILMN_2674378",0.153190322375329,7.91495738834389,1.19570102369644,0.261805782547627,0.471756707978054,-6.50159200397835
"ILMN_2605004",0.203744382447786,9.70223967691202,1.19505888596195,0.262044535747684,0.472137836473969,-6.50232420953508
"ILMN_2716876",0.164903264110975,7.83657367060233,1.1947930781681,0.262143417198373,0.472266898489086,-6.50262721627696
"ILMN_3087187",0.145156984122773,8.12225817768717,1.19469299513727,0.26218065625489,0.472284892792173,-6.50274129287176
"ILMN_2701355",0.208826891934004,7.75602381155607,1.19413155975637,0.262389635274144,0.472612218762854,-6.50338109870106
"ILMN_2985240",-0.223732812998419,11.1579521875,-1.19369819067981,0.262551037091246,0.47270718937878,-6.50387481151609
"ILMN_1235689",-0.130895514142777,7.36912261299474,-1.19364598016761,0.262570487524512,0.47270718937878,-6.50393428316839
"ILMN_1216204",0.199681593816537,7.35509751795299,1.19362382681053,0.262578740857667,0.47270718937878,-6.50395951691453
"ILMN_1229716",-0.15175433991825,12.178828592595,-1.19359308595759,0.26259019384821,0.47270718937878,-6.50399453166814
"ILMN_1228316",0.234481907662271,9.37499884578522,1.1935913736965,0.262590831789998,0.47270718937878,-6.50399648196555
"ILMN_2626547",0.274162260162116,8.17539665524034,1.19355062647266,0.262606013463672,0.47270718937878,-6.5040428932132
"ILMN_2621122",0.189733851772921,7.355152643903,1.19324968231675,0.262718161726119,0.472803866885341,-6.50438563398723
"ILMN_2760876",-0.135463528486472,7.23470448893459,-1.19321449287949,0.262731277761265,0.472803866885341,-6.5044257065899
"ILMN_2871881",0.172406798171638,13.4555881429092,1.19312671510836,0.2627639971654,0.472803866885341,-6.50452566134229
"ILMN_2853739",0.1657647540933,7.49547368019741,1.19311371142301,0.262768844604443,0.472803866885341,-6.504540468509
"ILMN_2753809",0.489738649213141,8.26490975726695,1.19245845827269,0.263013199600978,0.473134269487596,-6.50528644622391
"ILMN_2785353",0.176399758905154,8.89613936709636,1.19243162754599,0.263023209141399,0.473134269487596,-6.5053169854848
"ILMN_1230221",0.175635782413191,7.47198050934806,1.1924017085653,0.263034371156482,0.473134269487596,-6.50535103926555
"ILMN_2990014",-0.16257168620858,7.09790449216434,-1.1919981109056,0.263184980607863,0.473341627309744,-6.50581035311286
