"ID","Symbol","lung_normal_rep1","lung_normal_rep2"
73469,"Rnf38",7.62301268582318,7.32468686397729
73473,"Iws1",7.41677114303705,7.59754048526811
73495,"Samt3",7.36815174627934,7.45025758757063
73598,"1700001O22Rik",7.11627897351067,7.12214853896226
73608,"Marveld3",8.09074004477242,8.0942329253906
73635,"Ptges3l",7.64353429482597,7.5433336219192
73649,"Cybrd1",7.28794319229146,7.64257071698182
73656,"Ms4a6c",7.04572553857988,6.64123893240647
73658,"Spns1",7.95306876438115,7.67736729213605
73666,"Thoc3",8.03253788475702,8.31186360197654
73670,"Defb30",7.2527245580846,6.99527250853533
73674,"Wdr75",9.14563391625597,8.97432373670987
73680,"Zbtb8a",8.13722950405818,8.51902603669104
73694,"Ndufaf7",8.87607562925984,8.94143281172438
73699,"Ppp2r1b",7.10217256766371,6.93383816224145
73710,"Tubb2b",8.46872583129337,8.69711821076529
73711,"Mvb12a",11.8315150814366,11.9581267312725
73712,"Dmkn",10.0967772400677,9.86404219822114
73719,"Lce1c",7.19540296816309,7.54387765681251
73720,"Cst6",7.089185620634,7.00923378535757
73721,"1110017D15Rik",12.4607212774446,11.522695447775
73723,"Sh3bgrl3",12.2142280386933,12.2013983902278
73724,"Mcee",12.2649593267858,11.9008809556792
73736,"Fcf1",10.0209582427738,9.89854470628627
73737,"1110008P14Rik",10.2724475413723,10.0036057500971
73738,"Haus7",7.12937962275335,7.33985000288462
73739,"Cby1",7.55588324311489,7.74319347911829
73744,"Man2c1",10.7905572284634,10.9374106044004
73750,"Whrn",8.08833935214036,7.71151312285132
73754,"Thap1",7.41963786437345,7.29217089810581
73804,"Kif2c",7.3455161336969,6.97577633290953
73813,"Fam83e",7.43121029025137,7.56714801596746
73826,"Poldip3",9.70947987514309,9.70230957100406
73827,"Tmem198b",8.76341987419209,8.82769995926402
73828,"Dcaf4",7.85262703822228,8.4243369031427
73830,"Eif3k",10.9251788823252,10.9087866433909
73833,"Fam98c",8.31653610252726,8.15941411664915
73834,"Atp6v1d",11.3658268858976,11.0194082951242
73836,"Slc35b2",10.7084426877758,10.8624727011725
73847,"Fam110a",8.98474584720269,8.69349875480343
73852,"D3Ertd751e",7.46147944728616,8.19924290740474
73873,"Fam161a",7.35478444314239,7.28181657865911
73910,"Arhgap18",10.014299494596,9.71614424550602
73914,"Irak3",8.88378880325996,8.63019885708473
73916,"Ift57",7.49355527341544,7.27490225082697
73919,"Lyrm1",7.79461893413014,7.69226677192714
73998,"Herc3",7.21688104788418,7.37181188652924
74006,"Dnm1l",8.65895572231807,8.51554959659658
74007,"Btbd11",8.65418847305954,7.9089179603528
74008,"Arsg",7.50670428008978,7.62488682060748
74011,"Slc25a27",6.73902109670445,7.14395711642034
74012,"Rap2b",7.71123676779378,7.94047878177767
74013,"Rftn2",8.60558402857909,9.04329375673213
74015,"Fcho1",7.69640250489664,8.00996854220609
74016,"Phf19",7.41494944147426,6.800090987625
74018,"Als2",8.78208436690989,8.76121359637683
74019,"Traf3ip1",8.14928667900151,8.09103862369355
74020,"Cpne4",7.49430559590564,7.72009459336281
74022,"Glyr1",7.24483950114555,6.93125460472269
74023,"Rd3",7.67233693883161,7.35052487195447
74026,"Msl1",9.00729129252602,8.95820673053509
74030,"Rin2",10.9900630552689,11.4465948172754
74032,"Sdr42e1",7.3352786866695,7.43676358647411
74034,"4632404H12Rik",7.2800618697895,7.34843350444868
74035,"Nol9",7.3352786866695,7.34385193344212
74039,"Nfam1",7.12638183054264,7.26268214236216
74041,"Ddias",7.82332743003117,7.89818567415138
74043,"Pex26",8.06729990015333,8.28618231172682
74044,"Ttf2",7.58510338202989,7.56900112800799
74051,"Steap2",8.31456908347599,8.01666902468718
74052,"Ttc21a",7.70615062781753,7.39204903936418
74053,"Grip1",7.717601171434,7.66771520127874
74055,"Plce1",7.54346688385042,7.42406128535789
74062,"Speer8-ps1",7.23622352300798,7.55782265537307
74080,"Nmnat3",7.08755258066662,7.13597133237518
74088,"Them7",7.01103110793029,7.00489137939912
74094,"Tjap1",8.59053862013015,8.59033861203953
74096,"Hvcn1",8.9404144395526,9.40266212008934
74097,"Pop7",8.52825874275841,8.5262546938286
74098,"Czib",9.52331735853969,9.99286450904876
74100,"Arpp21",7.22125480398539,7.37932421083556
74102,"Slc35a5",7.84824435669679,7.73992547158921
74103,"Nebl",7.21480479494805,7.24299542105662
74104,"Abcb6",8.72836697442821,8.4801590732845
74107,"Cep55",7.11041805754724,7.05707790700122
74111,"Rbm19",8.02489724669755,8.06608919045777
74112,"Usp16",9.17889822757395,9.23634312714832
74114,"Crot",6.95390541512611,6.82344685678094
74116,"Pi16",9.36901109824443,10.1557353208509
74117,"Actr3",11.5290461584401,11.6453094236999
74120,"Zfp263",10.8518563808038,10.6387922446195
74121,"Acoxl",10.1803987148278,11.2611583463576
74122,"Tmem43",11.4099502945526,11.4156639337258
74123,"Foxp4",7.19540296816309,7.22562921593814
74125,"Armc8",8.04661105734965,8.11632362617535
74126,"Syvn1",12.9531210692697,12.5124333883809
74127,"Krt80",7.74877987347562,7.81326012392057
74129,"Dmgdh",7.10747864662662,7.33365852826406
74131,"Sash3",7.98085360637974,7.94794735791664
74132,"Rnf6",10.6458804400729,10.535727916209
74133,"Smg8",7.18300954467588,7.07414766698341
74134,"Cyp2s1",13.0956875271357,12.169750837476
74136,"Sec14l1",9.40509846629102,9.23855219411893
74137,"Nuak2",10.1320016086086,9.79911969379956
74140,"Tm9sf1",7.06379951853105,7.08510725775141
74143,"Opa1",7.32240372069404,7.22697310911025
74144,"Robo4",12.1629518220781,12.1554645668241
74145,"F13a1",9.07278579007562,9.50600998525763
74147,"Ehhadh",7.44576497643218,7.4747452923165
74148,"Cluh",8.68673030709245,8.45388791778566
74150,"Slc35f5",7.42969441488778,7.64698614535952
74153,"Uba7",11.5215973727667,11.632393191543
74155,"Errfi1",12.5378129285674,12.508042334429
74156,"Acot12",7.13769563121477,7.01059803608891
74157,"Cmtr1",11.2482018485663,11.4094539200702
74158,"Josd1",10.9847433134446,10.5551223295713
74159,"Acbd5",7.83640546056843,7.6564919014526
74164,"Nfx1",7.61079416905318,7.69518478375163
74166,"Tmem38a",7.9041453619942,7.79903872312234
74167,"Nudt9",10.0402511869897,9.98195965300852
74168,"Zdhhc16",8.24389382647727,8.38944462323975
