"ID","Symbol","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
544963,"Iqgap2",8.33885659313247,8.69468535958588,8.37971334929861,8.28006344867765,8.13233753399522,8.31402346324849,8.07171679716606,7.568133295518,7.8555614088919
544971,"Bdp1",7.21572147913793,7.22368594977683,7.11734913882984,7.22166036520509,7.22742798488801,7.3509007545511,7.36290224743047,7.37471178712078,7.26857983548823
545007,"Gm5796",8.71694169430203,8.91439830505291,8.97811869114581,10.1393562271667,9.33092152250223,10.7002008703239,12.2824034410921,11.3642713544492,11.1078430114315
545013,"Gm5797",6.94907730434065,7.55129992539553,7.29237932653408,8.75572758305568,7.82106736698865,8.72138851914593,10.4098564894833,9.42644759735958,9.03071983305002
545055,"Cma2",6.40632302133801,6.3560964117407,6.46924628839481,6.45444055903309,6.40462165826509,6.49442501191371,6.44911537036302,6.45718137209375,6.37171506575009
545056,"Gm5801",10.5286074488504,10.3404737449555,10.0334195850358,10.8633672453616,10.911827063666,10.3255343281956,10.6827189929393,10.8664487243725,10.8202775418264
545085,"Wdr70",8.18106709186505,8.13004287476009,8.27373913701419,8.47187088844262,8.15602863451386,8.63319480217013,7.53302139636951,8.30420678511654,8.02499575006828
545156,"Kalrn",7.10949951476463,6.96286222982531,7.07202007690134,6.46361569162236,6.85278267274444,6.73568121588714,7.12801143617463,6.76484481367169,6.74006085542373
545208,"Gm5814",9.53542135354815,9.38883857982443,9.22919456887417,9.86489959488195,10.0340109576293,9.23966029292108,6.75664371423278,9.04428408959071,9.22834519910683
545216,"Gm5815",7.45424533741808,7.51292479228369,7.40630156088232,6.98914994777369,7.18608657613167,6.92374976381742,6.85865111958883,7.62617195525348,7.24988661483033
545238,"G430049J08Rik",6.60816550113725,6.7094231763973,6.92180069489862,6.54286273603807,6.64165563224155,6.79993657083879,7.59608542659165,6.86004895695122,6.8463516474063
545253,"Gm5820",7.59269256037647,7.13161302033275,7.45257424279025,7.27662964246822,7.11107217426527,7.87904233988301,6.95887640893057,6.89757768838624,6.86374574481239
545260,"Arsi",7.19497859241493,7.44475950575492,7.11538937579621,7.20783782958471,7.37246113657006,7.42875540137116,8.11943611269056,7.4318490464049,7.59309367394063
545288,"Cyp2c67",6.51112738907833,6.45551697632309,6.46342902917268,6.45708287733374,6.49090169024352,6.53909190531787,6.3137552180499,6.56770297717405,6.44010986635072
545289,"Gm5827",6.94174538575988,6.95698183164385,7.09462937243478,6.98833176678126,7.21734641408098,7.10893234733596,7.07097794911968,6.6548973471781,6.69873279402182
545339,"Gm5831",7.36563849506781,7.36881505411129,7.27706306137125,7.26078932366227,7.27954534913838,7.08030198922884,6.60113473243182,7.30282634123796,7.00885242000321
545366,"Cfhr2",6.36577067130553,6.40020800111106,6.45730519436785,6.25780630966207,6.34507914292084,6.50768096997589,6.51977903166705,6.46582152948789,6.44805769154341
545369,"Gm5835",11.0960460137391,11.3291110413592,10.9733192961126,12.1491417290941,11.7512288580693,12.0870314627097,12.3942878109075,12.2098443823147,12.1291457566945
545384,"Ifi214",6.55070329436565,6.48157628393344,6.71952142118878,6.67435788264761,6.60620631633275,6.54363189549367,6.67435788264761,6.6818871043221,6.60182796770042
545388,"Rbm8a2",11.4636967679185,11.3340593918896,11.3419370753008,12.1050013305479,11.0003257800979,11.6619178328563,10.7711830404633,12.0718098264462,11.9976101974197
545389,"Cep170",7.55463153420252,7.49298541262631,7.45310470243131,7.78326597322282,7.03403807113771,7.86779618611623,7.56966711951335,8.35985531971736,8.23236298012193
545396,"Gm5836",10.4162487409419,10.5344529365612,10.8518020481682,11.1653015697926,10.8880024054001,11.6801012458856,11.9909935542065,11.6280127741426,11.5452922537827
545428,"Ccdc141",6.92190145257399,6.96113040190267,7.00338314882545,6.79242054197214,7.19525559397134,7.27661210112469,8.07687034554179,6.87017201951291,7.28214348051669
545459,"Gm10766",7.97374910937604,7.45529940485075,7.73355999366887,7.48170191048141,7.73051224083125,8.14944557510064,8.14299480879301,7.28645968536338,7.47798898191831
545472,"Gm14121",9.46432565541631,10.0300365781385,9.75192789687684,10.169304440275,9.60702559278867,9.48420877285636,9.38526319687931,9.86808979197121,9.59326791936092
545486,"Tubb1",7.10487501679337,7.00949724538478,6.98306737477099,6.83324181791157,6.82334272021355,6.82141394934385,6.74902988588141,6.99600110002877,6.86868767069909
545683,"Gm13213",6.79432865284041,6.75015778607202,6.71796598806425,6.68632921691434,6.73050369140685,6.89200185446684,6.91783223258644,6.71192763286167,6.56008658651711
545700,"Smarca5-ps",7.56558983000109,7.90844507727012,7.96294058659597,8.27550048038179,7.67049442039954,7.9172402839119,8.61878570217599,7.97933794940565,8.33482637237194
545703,"Gm13231",6.62682048534198,6.85221798039717,6.88540688156234,6.67568882690824,6.75715968349165,6.6710302639794,7.60151919731309,6.43121293615591,6.63204703065396
545725,"Mterf1a",8.76940861773512,9.04321783291367,9.04167672129799,8.89677034669404,8.59087885323324,9.48282015814564,10.8188973116689,9.31643471006739,9.70209529522227
545750,"Gm5866",8.84961216969222,8.83625520477281,8.70759106197715,9.52319849517272,10.0155381237043,8.1772630142327,6.9789456549304,8.81082289612207,8.49047375511666
545758,"Slc10a4l",6.75771367618366,6.75484706147506,6.5778681792862,6.42366438320733,6.60454625357055,6.74309557559474,6.97015055743657,6.74383408717745,6.81058869397242
545762,"Gm16367",6.82835939165755,7.06884136851431,6.87312521548367,6.56207856021338,6.94247351477492,6.99546531958694,7.88870366341702,6.75354699278495,6.65256391311675
545866,"Gm5880",9.73346501693637,10.2868686594839,10.0891504627777,10.8292994972732,9.7695360477892,9.94898930496371,9.86537066709857,11.6827745739753,10.8705509402357
545878,"Gm5884",7.41810451049446,7.40933942169015,7.48748212966463,7.40248542600175,8.70449841084334,7.12715530559486,7.02004844618754,7.09059077212149,6.99154156894429
545893,"Mansc4",7.31334832267628,7.38965098122221,7.12374174583989,7.08924710002871,7.18694375155862,7.14010306533552,6.96473920092176,7.09266902219449,7.0036265057941
545938,"Zfp607a",7.6511876004596,8.14880655905504,7.74516405667796,7.80643808974028,7.72984600150762,8.03486269539173,8.64745727058759,8.10652692718251,7.80099682379445
546015,"Gm5905",13.8684007376815,13.895228137855,13.6577089957735,14.4718519194415,13.3115759440573,14.8750417948606,14.5048624474169,14.6304258893211,15.1374350743486
546024,"Crxos",7.24523686195541,7.14700415544912,7.11044531629755,6.79626753501743,7.02708883725804,7.20135114328295,7.78060677742617,6.7220883106114,7.00086642451974
546038,"Spag11b",6.41195887706255,6.38450916925943,6.50386362342232,6.43375109069232,6.52762634878429,6.48517083382206,6.57283396370495,6.25022648600012,6.33888129082279
546049,"Rps23rg1",7.56000915432768,7.54606597882859,7.47283615232984,7.20069994812731,7.42389472778598,7.64658644903474,7.05025721174306,7.02065439177367,6.70311877135975
546071,"Mast3",10.0955920588569,10.3118119798438,10.1858066214594,9.28810211645851,9.47829113330814,9.59308428140353,11.6400116333971,9.51208697319141,10.0521116488241
546090,"Gm5913",8.2710274646314,8.08710765519675,7.99559112116383,9.42268182830896,9.43257272598176,8.27545724957626,6.63796673573067,8.62838148803131,8.38714825378609
546134,"Gramd2",6.65945386045529,6.71656065812884,6.72336393342573,6.87535254769426,6.9582502309626,6.79841982700618,6.8805007365277,6.8205401663127,6.90786565890725
546143,"Ccpg1os",10.8920347668494,10.3910620812707,10.7014072972423,10.6416386828056,10.8642324018737,10.3225021239127,7.77279843781528,9.71954518916145,9.50981648790374
546150,"Gm5919",7.20112309590497,6.9616795048101,6.87750081850338,6.72134961919883,6.80719496941088,6.97178903735795,7.16104198562617,6.72134961919883,6.80631537239012
546166,"Gm5922",7.46081569248356,6.95795288562222,7.11575271894734,6.72683616789868,7.02265020323307,7.05941267584272,7.10966141824146,7.05551233615432,7.03658445395769
546325,"Gm5936",6.7039255297694,6.82612823763832,7.03824358773635,6.74600291689955,6.8951015708957,6.64828468752731,6.94540574796537,6.64162319685104,6.57472509791277
