"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
78257,"Lrrc9",7.42940674151398,7.37756302558415,7.2145619783118,7.28499756014198,6.96369085875196
78266,"Zfp687",8.23517656360249,8.56875180921905,8.20774646687728,8.27664786898084,8.20643444041857
78267,"Klhdc8b",7.31837333674512,7.30477910373928,7.28727950610292,7.39118987677304,7.36342298346872
78284,"Creb3l4",7.34894940950962,7.45748348531282,7.14395711642034,7.29036449922215,7.15522934507457
78287,"Rbsn",8.53405965645036,8.68082100661159,8.46158176245523,8.84445077946111,8.46995972452378
78294,"Rps27a",8.67170524634303,8.77950506632989,8.75487416837868,8.68832124775586,8.82291975009153
78308,"Gpr108",9.86139279124235,9.73090891740776,9.69467072057314,9.91127392737021,9.97963808710334
78317,"Ccdc88b",10.7003475960004,10.2806801639494,10.7685875447036,10.4002056833869,10.474802318716
78321,"Ankrd23",7.70869593916694,7.49680385628072,7.34706765716587,7.07841770164733,6.91662592221124
78323,"Fam219b",7.96942249832613,7.90079135124594,7.84195739909955,7.75826486236579,7.82555510087083
78330,"Ndufv3",10.4979928364115,10.6403201978908,10.4892134246309,10.7172336264451,10.6711936725006
78334,"Cdk19",11.2097275003798,10.597074859444,10.8389921326744,11.4331681154198,10.7749774712521
78339,"Ttyh3",8.48731248968291,8.41977588021392,8.63737205466349,8.31674821053607,8.01710417693272
78354,"2210407C18Rik",7.14968361920577,7.22824751065539,7.17944262612957,7.12366878274223,7.25538270680227
78369,"Icam4",7.88352154206046,7.65264334004022,7.70368732596755,7.7737573721398,7.60093500869472
78372,"Snrnp25",10.2237226980394,9.94639458974066,10.502222681207,10.3645997889661,9.90205473126955
78388,"Mvp",11.4131618071764,10.9469336810168,11.0441037750911,11.2581648205568,11.1279419433625
78394,"Ddx52",9.46750366124219,9.11613274042102,9.49211606364552,9.67313237214536,9.7427567874669
78408,"Fam131a",9.10826307530433,8.90084794416703,8.95828082516902,8.96501764926605,8.85036267004201
78416,"Rnase6",8.03352624414863,7.82001936342826,7.96257071176902,8.59267893734726,7.72050079061333
78428,"Pym1",7.42516344070766,7.62493250081142,7.2580065130416,7.26936048435873,7.43556609146895
78455,"Helz",8.88843885074524,8.49370536913518,8.12744627641945,8.31944632940715,8.09786753262777
78459,"1700057G04Rik",7.33007655479746,7.21283072583127,7.14395711642034,7.03727239024627,7.40678961965204
78465,"Ccdc190",7.56865153632229,7.5419825088252,7.2791921278853,7.3351916651166,7.38279330162927
78514,"Arhgap10",7.24275468824046,7.23461758411243,7.32955282035651,7.26158308529511,7.22704185376988
78521,"B230219D22Rik",9.9134504414581,10.1522214536099,10.1492866790015,10.0258576158512,10.2635626398206
78523,"Mrpl9",9.66688970844026,9.76913532966757,9.62981194438223,9.48869374412504,9.54941167488658
78541,"Asb8",11.7134026259442,11.4826063081079,11.6164684365599,11.7661691216856,11.5359192931862
