Name,Gene
mSE_03632,Sh3bp2
mSE_03633,BC013712
mSE_03634,Sin3a
mSE_03635,Adcy7
mSE_03636,Cotl1
mSE_03637,Sh3bgrl3
mSE_03638,Pik3cd
mSE_03639,Tifab
mSE_03640,Tuba4a
mSE_03641,Trpm1
mSE_03642,Hmgn2
mSE_03643,Mir1190
mSE_03644,Fli1
mSE_03645,Nfkbil1
mSE_03646,1700029H14Rik
mSE_03647,Ppp1r12c
mSE_03648,Cldn13
mSE_03649,Gramd4
mSE_03650,Capn5
mSE_03651,Rhbdf2
mSE_03652,Vav1
mSE_03653,Ltb
mSE_03654,Rassf2
mSE_03655,Cd97
mSE_03656,Naglu
mSE_03657,5830432E09Rik
mSE_03658,Nt5c2
mSE_03659,Klf13
mSE_03660,Tbc1d10b
mSE_03661,Adcy6
mSE_03662,Susd3
mSE_03663,Tmem189
mSE_03664,Wnk1
mSE_03665,Agpat4
mSE_03666,Sbno2
mSE_03667,Grm4
mSE_03668,Coro2b
mSE_03669,2610002J02Rik
mSE_03670,D11Bwg0517e
mSE_03671,Nfix
mSE_03672,Bsn
mSE_03673,9830001H06Rik
mSE_03674,Mirlet7c-2
mSE_03675,Ppp2r2c
mSE_03676,Camk2b
mSE_03677,Zmiz1
mSE_03678,Slc22a12
mSE_03679,Zic4
mSE_03680,Grin2c
mSE_03681,St8sia5
mSE_03682,Klf13
mSE_03683,Srcin1
mSE_03684,Tspan11
mSE_03685,Prss52
mSE_03686,Rnf114
mSE_03687,Mmp24
mSE_03688,Cxxc5
mSE_03689,Mapk8ip1
mSE_03690,Ank1
mSE_03691,Akt2
mSE_03692,Zic2
mSE_03693,Nfic
mSE_03694,Pax6
mSE_03695,Dnm1
mSE_03696,Zmynd8
mSE_03697,Ehd1
mSE_03698,Rcvrn
mSE_03699,Kcnc1
mSE_03700,Trim62
mSE_03701,Rtn4r
mSE_03702,Tesc
mSE_03703,Neurl1a
mSE_03704,Nr1d1
mSE_03705,Crtc1
mSE_03706,Mef2d
mSE_03707,C130071C03Rik
mSE_03708,Cmklr1
mSE_03709,Ppargc1b
mSE_03710,Dab2ip
mSE_03711,Spred2
mSE_03712,Mir715
mSE_03713,Aatk
mSE_03714,Celf4
mSE_03715,Syt2
mSE_03716,1700001O22Rik
mSE_03717,Nptx1
mSE_03718,Gpsm1
mSE_03719,Sergef
mSE_03720,Atp2b2
mSE_03721,Myh9
mSE_03722,Appl2
mSE_03723,Kcna5
mSE_03724,Mtss1l
mSE_03725,Kcnc3
mSE_03726,Bat2l
mSE_03727,Arhgef7
mSE_03728,Dgkz
mSE_03729,Pxn
mSE_03730,Cplx2
mSE_03731,Ralgds
mSE_03732,C85492
mSE_03733,Fnbp1
mSE_03734,4930488L21Rik
mSE_03735,Mrgprd
mSE_03736,Trak1
mSE_03737,Stxbp1
mSE_03738,Sept8
mSE_03739,Syngr1
mSE_03740,Acr
mSE_03741,Kcnk1
mSE_03742,Hsd3b7
mSE_03743,Cyth1
mSE_03744,Zfhx2as
mSE_03745,Adcy1
mSE_03746,Cacna1a
mSE_03747,Igsf8
mSE_03748,Bcl2l1
mSE_03749,Bfsp2
mSE_03750,Sh3bp5
mSE_03751,Sel1l3
mSE_03752,Cntnap1
mSE_03753,Shf
mSE_03754,Sfi1
mSE_03755,Ccdc45
mSE_03756,Gprc5c
mSE_03757,Mir9-1
mSE_03758,Adora1
mSE_03759,Uncx
mSE_03760,Gpr62
mSE_03761,Tcte1
mSE_03762,Sec14l1
mSE_03763,Git2
mSE_03764,Unc13d
mSE_03765,Cbln1
mSE_03766,Chd7
mSE_03767,Fat2
mSE_03768,Slc25a22
mSE_03769,Gmppa
mSE_03770,Mical3
mSE_03771,Ncs1
mSE_03772,Fbxw11
mSE_03773,Mcf2l
mSE_03774,Eef1a2
mSE_03775,Cmklr1
mSE_03776,Cbln1
mSE_03777,Vps37c
mSE_03778,Phyhip
mSE_03779,Wscd2
mSE_03780,Kcnk12
mSE_03781,Fbxw11
mSE_03782,Egr1
mSE_03783,Slc43a2
mSE_03784,Man1c1
mSE_03785,Rps6ka1
mSE_03786,Speg
mSE_03787,Neurod2
mSE_03788,Gm5151
mSE_03789,Cytsb
mSE_03790,Malat1
mSE_03791,Trio
mSE_03792,Ablim1
mSE_03793,Faim2
mSE_03794,Kbtbd11
mSE_03795,Mab21l1
mSE_03796,Clvs1
mSE_03797,Ccdc85c
mSE_03798,1700069L16Rik
mSE_03799,Rapgef4
mSE_03800,Mcf2l
mSE_03801,Nkain1
mSE_03802,Tspan4
mSE_03803,Klf9
mSE_03804,Scn3b
mSE_03805,Cnpy1
mSE_03806,Chd7
mSE_03807,G630016D24Rik
mSE_03808,Tmem201
mSE_03809,Gramd1b
mSE_03810,Selm
mSE_03811,Rap1gap
mSE_03812,6430527G18Rik
mSE_03813,Fam53b
mSE_03814,Kcnk3
mSE_03815,Rtn4rl1
mSE_03816,Tob2
mSE_03817,Zmiz1
mSE_03818,Tspan9
mSE_03819,Reep3
mSE_03820,Neat1
mSE_03821,Neurod1
mSE_03822,Ier2
mSE_03823,4932435O22Rik
mSE_03824,Pip5k1c
mSE_03825,Zfyve28
mSE_03826,Napa
mSE_03827,Chn2
mSE_03828,Zfp238
mSE_03829,Ppp5c
mSE_03830,Cdh15
mSE_03831,Fam53b
mSE_03832,Gm996
mSE_03833,Slc8a2
mSE_03834,Sema7a
mSE_03835,Xkr7
mSE_03836,Pacsin1
mSE_03837,Tppp3
mSE_03838,Gfod1
mSE_03839,Cntn2
mSE_03840,Rps15
mSE_03841,Mir124a-1
mSE_03842,Tspan5
mSE_03843,Nrn1
mSE_03844,Solh
mSE_03845,Srgap3
mSE_03846,Hlcs
mSE_03847,Rab15
mSE_03848,Mir874
mSE_03849,Epb4.1l1
mSE_03850,Plch2
mSE_03851,Ccdc74a
mSE_03852,Mical2
mSE_03853,En2
mSE_03854,Phc2
mSE_03855,Prrt1
mSE_03856,Arhgef2
mSE_03857,Rhof
mSE_03858,Mus81
mSE_03859,Atp9a
mSE_03860,6430527G18Rik
mSE_03861,Ppfia4
mSE_03862,Tnrc18
mSE_03863,Slc29a1
mSE_03864,Il20rb
mSE_03865,Nacc2
mSE_03866,Max
mSE_03867,Susd2
mSE_03868,Foxn3
mSE_03869,Gpd1
mSE_03870,Plxnb2
mSE_03871,Gm10565
mSE_03872,Ttc7
mSE_03873,Col6a1
mSE_03874,Cbln3
mSE_03875,Polr1a
mSE_03876,Ak4
mSE_03877,Ict1
mSE_03878,2310044G17Rik
mSE_03879,Psd2
mSE_03880,Psd
mSE_03881,Pitpnm1
mSE_03882,Sh3gl1
mSE_03883,Mpp3
mSE_03884,Mtap7d1
mSE_03885,Gse1
mSE_03886,Dusp5
mSE_03887,Acd
mSE_03888,Scrt1
mSE_03889,Rnf123
mSE_03890,Prrt2
mSE_03891,Scn1b
mSE_03892,Gprin1
mSE_03893,Mknk2
mSE_03894,Mll5
mSE_03895,Lrp1
mSE_03896,Mir9-3
mSE_03897,Cdh15
mSE_03898,1110012J17Rik
mSE_03899,Tprn
mSE_03900,Zc3h4
mSE_03901,Atn1
mSE_03902,Cabp1
mSE_03903,Ergic1
mSE_03904,Meis1
mSE_03905,Ccdc12
mSE_03906,Pitpna
mSE_03907,Dbp
mSE_03908,Rtn4rl1
mSE_03909,Als2
mSE_03910,Gramd4
mSE_03911,Atp2b3
mSE_03912,Spnb1
mSE_03913,Ndufa4l2
mSE_03914,8430427H17Rik
mSE_03915,Ddx19a
mSE_03916,Lrrc4
mSE_03917,Aqp6
mSE_03918,Tmem132a
mSE_03919,B930041F14Rik
mSE_03920,1300018J18Rik
mSE_03921,Iqsec1
mSE_03922,Chn2
mSE_03923,Dusp5
mSE_03924,Stk40
mSE_03925,Sergef
mSE_03926,Iffo2
mSE_03927,Galnt9
mSE_03928,Emilin3
mSE_03929,Adam11
mSE_03930,Mir124a-3
mSE_03931,1700042G07Rik
mSE_03932,A2ld1
mSE_03933,Bcl9l
mSE_03934,Tpcn1
mSE_03935,Bzrap1
mSE_03936,Agpat3
mSE_03937,Abca2
mSE_03938,Myog
mSE_03939,Syt7
mSE_03940,Zfp521
mSE_03941,Pea15a
mSE_03942,Acpl2
mSE_03943,Pptc7
mSE_03944,4931406H21Rik
mSE_03945,6330512M04Rik
mSE_03946,Cyfip2
mSE_03947,Tff3
mSE_03948,Irf2bp2
mSE_03949,Ank3
mSE_03950,Gm5089
mSE_03951,Vamp3
mSE_03952,Rnf112
mSE_03953,Nfib
mSE_03954,Kdm6b
mSE_03955,Gabrd
mSE_03956,Mir1936
mSE_03957,Scn2b
mSE_03958,6430571L13Rik
mSE_03959,Gm8439
mSE_03960,T
mSE_03961,Mir129-1
mSE_03962,Gpr142
mSE_03963,Kank2
mSE_03964,Spock2
mSE_03965,Nedd4l
mSE_03966,Brd2
mSE_03967,Sh3glb2
mSE_03968,Cntn2
mSE_03969,Cic
mSE_03970,Rasgef1a
mSE_03971,Sepn1
mSE_03972,1700019O17Rik
mSE_03973,Hivep2
mSE_03974,Tmem63c
mSE_03975,Hmgb2
mSE_03976,Kat2b
mSE_03977,Sgsm1
mSE_03978,Diras1
mSE_03979,Tet3
mSE_03980,4933400C05Rik
mSE_03981,Rims3
mSE_03982,Chd2
mSE_03983,Gnb5
mSE_03984,Osbp2
mSE_03985,Gm7244
mSE_03986,Scx
mSE_03987,6430548M08Rik
mSE_03988,Fbxw8
mSE_03989,Epb4.9
mSE_03990,Macf1
mSE_03991,Jup
mSE_03992,Tcf4
mSE_03993,Zmynd8
mSE_03994,Cstad
mSE_03995,Nfix
mSE_03996,Calm1
mSE_03997,Gm13476
mSE_03998,Mirlet7c-2
mSE_03999,Coro2b
mSE_04000,Malat1
mSE_04001,Atp1a2
mSE_04002,C130071C03Rik
mSE_04003,Abhd2
mSE_04004,D11Bwg0517e
mSE_04005,Lingo1
mSE_04006,
mSE_04007,4930433N12Rik
mSE_04008,Mir1192
mSE_04009,Klf13
mSE_04010,Mir9-3
mSE_04011,Add2
mSE_04012,Cdk5r1
mSE_04013,Sema7a
mSE_04014,Prss52
mSE_04015,Nr1d1
mSE_04016,Vamp2
mSE_04017,Synpo
mSE_04018,Mir9-1
mSE_04019,Poc1a
mSE_04020,Thra
mSE_04021,Ppp2r2c
mSE_04022,Ppp1r16b
mSE_04023,Capn12
mSE_04024,Tnrc18
mSE_04025,Akt2
mSE_04026,6430527G18Rik
mSE_04027,Msra
mSE_04028,3110039M20Rik
mSE_04029,D11Bwg0517e
mSE_04030,Mir124a-1
mSE_04031,Ddit4
mSE_04032,Apeh
mSE_04033,Kbtbd11
mSE_04034,Mef2d
mSE_04035,Trmt61a
mSE_04036,Dgkz
mSE_04037,Rtn4r
mSE_04038,Sec14l1
mSE_04039,Camk2a
mSE_04040,Chrna1
mSE_04041,6430527G18Rik
mSE_04042,Ubc
mSE_04043,Neat1
mSE_04044,Nr2f1
mSE_04045,Bcl2l1
mSE_04046,Bcl11a
mSE_04047,Zfp532
mSE_04048,Mtap7d1
mSE_04049,Dnm1
mSE_04050,Fam105a
mSE_04051,Rhof
mSE_04052,Pkig
mSE_04053,Kcnb1
mSE_04054,9430041J12Rik
mSE_04055,1700016M24Rik
mSE_04056,Arhgef2
mSE_04057,Nav2
mSE_04058,Msra
mSE_04059,Pcdhgc5
mSE_04060,Chd2
mSE_04061,Rpusd4
mSE_04062,Dbp
mSE_04063,2610100L16Rik
mSE_04064,Srcin1
mSE_04065,Trak1
mSE_04066,Cxxc5
mSE_04067,Ralgds
mSE_04068,Brd2
mSE_04069,Tbc1d2
mSE_04070,Nuak1
mSE_04071,Mical2
mSE_04072,Nfic
mSE_04073,Ywhah
mSE_04074,Ptn
mSE_04075,Hs1bp3
mSE_04076,Amfr
mSE_04077,Cyth1
mSE_04078,Mll5
mSE_04079,Anks1b
mSE_04080,Slc1a2
mSE_04081,Zc3h4
mSE_04082,Prss52
mSE_04083,Olfm1
mSE_04084,Zbtb16
mSE_04085,Acer2
mSE_04086,Fam53b
mSE_04087,Clmn
mSE_04088,Pgbd5
mSE_04089,Mir26a-1
mSE_04090,Sparcl1
mSE_04091,Sox8
mSE_04092,Irf2bp2
mSE_04093,Fkrp
mSE_04094,Tmcc2
mSE_04095,Mir29b-1
mSE_04096,Prr7
mSE_04097,Vgll4
mSE_04098,Tuba1a
mSE_04099,Epb4.9
mSE_04100,1700019O17Rik
mSE_04101,Myh9
mSE_04102,Igsf11
mSE_04103,Myo5c
mSE_04104,Pim3
mSE_04105,Bahcc1
mSE_04106,Itpr1
mSE_04107,Dusp7
mSE_04108,Adi1
mSE_04109,Eef1a2
mSE_04110,Napa
mSE_04111,Ski
mSE_04112,2010300C02Rik
mSE_04113,Usp2
mSE_04114,Rcvrn
mSE_04115,Sirpa
mSE_04116,Slc6a6
mSE_04117,Mbp
mSE_04118,Gnai2
mSE_04119,Ptma
mSE_04120,Pip5k1c
mSE_04121,Mapt
mSE_04122,2900026A02Rik
mSE_04123,Mras
mSE_04124,Ntrk2
mSE_04125,Dnajb5
mSE_04126,Hivep2
mSE_04127,Sema4d
mSE_04128,Cpe
mSE_04129,Slc22a12
mSE_04130,Bcar3
mSE_04131,Vps37b
mSE_04132,Wasf2
mSE_04133,Mir23a
mSE_04134,Btd
mSE_04135,Bcl11b
mSE_04136,Junb
mSE_04137,Klf7
mSE_04138,Plekho1
mSE_04139,Trim8
mSE_04140,Kcnb1
mSE_04141,Bai1
mSE_04142,Fbxl16
mSE_04143,Rhob
mSE_04144,Kalrn
mSE_04145,Sox2
mSE_04146,Qk
mSE_04147,Osbpl1a
mSE_04148,Ankrd33b
mSE_04149,Dusp1
mSE_04150,Gm7854
mSE_04151,Grasp
mSE_04152,Add2
mSE_04153,Notch1
mSE_04154,Rasgef1a
mSE_04155,Cap1
mSE_04156,Sipa1l1
mSE_04157,Atp1b1
mSE_04158,Ankrd13b
mSE_04159,Macf1
mSE_04160,Mfi2
mSE_04161,Sfxn3
mSE_04162,Rin1
mSE_04163,Bcar1
mSE_04164,Ramp1
mSE_04165,Fez1
mSE_04166,Snph
mSE_04167,Nrgn
mSE_04168,Egr1
mSE_04169,Lzts2
mSE_04170,Palm
mSE_04171,Dagla
mSE_04172,Kcnab2
mSE_04173,Acta1
mSE_04174,Chst1
mSE_04175,Pitpnm2
mSE_04176,Psd
mSE_04177,Celf2
mSE_04178,Nfib
mSE_04179,Sort1
mSE_04180,Gfod1
mSE_04181,Atp1a3
mSE_04182,B9d1
mSE_04183,Kif21b
mSE_04184,Zfp706
mSE_04185,Mir204
mSE_04186,Dusp6
mSE_04187,Tspan14
mSE_04188,Ptma
mSE_04189,Myt1l
mSE_04190,Josd2
mSE_04191,Pitpnm2
mSE_04192,Arpp21
mSE_04193,Gm672
mSE_04194,Rab3gap1
mSE_04195,Mir124a-3
mSE_04196,Fam53b
mSE_04197,Camk2n1
mSE_04198,Chrm1
mSE_04199,Dclk1
mSE_04200,Ankrd43
mSE_04201,Pllp
mSE_04202,Mkl2
mSE_04203,Mink1
mSE_04204,Slc43a2
mSE_04205,Slc45a1
mSE_04206,Wscd1
mSE_04207,Cfl1
mSE_04208,Tom1l2
mSE_04209,Cry2
mSE_04210,Stmn4
mSE_04211,Arc
mSE_04212,Hivep2
mSE_04213,Mtmr4
mSE_04214,Atp2b2
mSE_04215,6530418L21Rik
mSE_04216,Lag3
mSE_04217,Xrcc6bp1
mSE_04218,Dlgap3
mSE_04219,Pcdh1
mSE_04220,Mkl2
mSE_04221,Cox4i2
mSE_04222,Erf
mSE_04223,Cyfip2
mSE_04224,Mnt
mSE_04225,Arhgap23
mSE_04226,Efhd2
mSE_04227,Chst1
mSE_04228,Gprin1
mSE_04229,Cxxc5
mSE_04230,Elk3
mSE_04231,Rcor2
mSE_04232,Lrrc4
mSE_04233,Sfi1
mSE_04234,Spry2
mSE_04235,Dnajb12
mSE_04236,Phyhip
mSE_04237,Id3
mSE_04238,Zfp36
mSE_04239,Mast3
mSE_04240,Inf2
mSE_04241,G630016D24Rik
mSE_04242,Cadm1
mSE_04243,Gpr56
mSE_04244,Scd2
mSE_04245,Ccdc90a
mSE_04246,5031439G07Rik
mSE_04247,Herpud2
mSE_04248,Schip1
mSE_04249,Sept8
mSE_04250,Mir193
mSE_04251,Tbr1
mSE_04252,Mtss1l
mSE_04253,Klhl29
mSE_04254,Bhlhe40
mSE_04255,Gtf2i
mSE_04256,Cadm4
mSE_04257,Spock2
mSE_04258,Hsp90ab1
mSE_04259,Bod1
mSE_04260,2610002J02Rik
mSE_04261,Ppp2r2a
mSE_04262,Ppap2b
mSE_04263,Mbnl2
mSE_04264,Elfn2
mSE_04265,Gprc5b
mSE_04266,Mknk2
mSE_04267,Ephx4
mSE_04268,Zfp532
mSE_04269,Pdgfb
mSE_04270,Epas1
mSE_04271,Klf16
mSE_04272,Gabbr1
mSE_04273,Srgap3
mSE_04274,Psd2
mSE_04275,Ddn
mSE_04276,Dpf1
mSE_04277,Ablim1
mSE_04278,Baiap2
mSE_04279,Cuta
mSE_04280,Nmt1
mSE_04281,Midn
mSE_04282,Myo18a
mSE_04283,Myrip
mSE_04284,Tob1
mSE_04285,Tob2
mSE_04286,Klhl2
mSE_04287,Csrp1
mSE_04288,Irf2bp2
mSE_04289,Foxo3
mSE_04290,Ndrg4
mSE_04291,Kdm4b
mSE_04292,Ypel2
mSE_04293,Pten
mSE_04294,Fam160a1
mSE_04295,Kcnj10
mSE_04296,Arap3
mSE_04297,Nab2
mSE_04298,Kcna2
mSE_04299,Anp32a
mSE_04300,Ttc7b
mSE_04301,Prkcz
mSE_04302,Srebf1
mSE_04303,Scn3b
mSE_04304,Aatk
mSE_04305,Gas7
mSE_04306,Abr
mSE_04307,Susd2
mSE_04308,4930488L21Rik
mSE_04309,Ablim2
mSE_04310,Smarca5
mSE_04311,Clk3
mSE_04312,Zfp238
mSE_04313,Tstd2
mSE_04314,Dock3
mSE_04315,Vwa1
mSE_04316,Rprml
mSE_04317,Iqsec1
mSE_04318,Tomm20
mSE_04319,Adrb1
mSE_04320,Celf2
mSE_04321,Gm4814
mSE_04322,Epb4.1l1
mSE_04323,Mxi1
mSE_04324,Arhgap39
mSE_04325,1700011E24Rik
mSE_04326,Jund
mSE_04327,Pde2a
mSE_04328,Rab40c
mSE_04329,Atp2b2
mSE_04330,Mxd4
mSE_04331,Ttc7
mSE_04332,Stx6
mSE_04333,Prex1
mSE_04334,Gm996
mSE_04335,Bcl9l
mSE_04336,Ergic1
mSE_04337,Slc48a1
mSE_04338,Ddr1
mSE_04339,Stmn1
mSE_04340,Phactr1
mSE_04341,4933400C05Rik
mSE_04342,Chd9
mSE_04343,Pcdh1
mSE_04344,Dear1
mSE_04345,Slc17a7
mSE_04346,Pik3ip1
mSE_04347,Btg2
mSE_04348,Tarbp1
mSE_04349,Tbc1d7
mSE_04350,Mtap1a
mSE_04351,Mir24-1
mSE_04352,Glul
mSE_04353,Ankrd33b
mSE_04354,Mn1
mSE_04355,Kcnip3
mSE_04356,Npas2
mSE_04357,Qk
mSE_04358,Dnalc4
mSE_04359,1700029I15Rik
mSE_04360,Ajap1
mSE_04361,Ntrk2
mSE_04362,Zbtb38
mSE_04363,Pdxk
mSE_04364,Tmem132b
mSE_04365,Hdac7
mSE_04366,Cdc42ep1
mSE_04367,Actb
mSE_04368,Mir142
mSE_04369,Ppp2r4
mSE_04370,Hivep2
mSE_04371,D430041D05Rik
mSE_04372,Cst3
mSE_04373,Zfp608
mSE_04374,Rho
mSE_04375,1700108F19Rik
mSE_04376,Gapdh
mSE_04377,Map3k12
mSE_04378,Chd4
mSE_04379,Grin2b
mSE_04380,Ntn3
mSE_04381,C130071C03Rik
mSE_04382,Mir9-3
mSE_04383,Cstad
mSE_04384,Mir9-1
mSE_04385,Tuba1a
mSE_04386,Tubb2b
mSE_04387,Tnrc18
mSE_04388,2610100L16Rik
mSE_04389,Nr2f1
mSE_04390,Mir124a-1
mSE_04391,Mir125b-1
mSE_04392,Gm6772
mSE_04393,6430527G18Rik
mSE_04394,Vamp3
mSE_04395,Cdk5rap3
mSE_04396,Mll5
mSE_04397,Zmynd8
mSE_04398,Sox2
mSE_04399,Mex3b
mSE_04400,Nr2f2
mSE_04401,Zic4
mSE_04402,Rhof
mSE_04403,Ncor2
mSE_04404,3110039M20Rik
mSE_04405,Src
mSE_04406,Marcks
mSE_04407,Cxxc5
mSE_04408,Mycl1
mSE_04409,Igfbpl1
mSE_04410,Zfp532
mSE_04411,Pcbp1
mSE_04412,Myt1l
mSE_04413,Ddr1
mSE_04414,2610017I09Rik
mSE_04415,Gse1
mSE_04416,Chd2
mSE_04417,3110049J23Rik
mSE_04418,Notch1
mSE_04419,Nfib
mSE_04420,Lag3
mSE_04421,Smarcd3
mSE_04422,Traf3ip2
mSE_04423,Sox11
mSE_04424,1700019O17Rik
mSE_04425,Bcl11a
mSE_04426,Gse1
mSE_04427,Cdk5r1
mSE_04428,Pipox
mSE_04429,Lrp8
mSE_04430,Thra
mSE_04431,Zc3h4
mSE_04432,4931406H21Rik
mSE_04433,Arrdc3
mSE_04434,Coro1c
mSE_04435,Mirlet7c-2
mSE_04436,Meis2
mSE_04437,Zfp462
mSE_04438,Cep164
mSE_04439,T2
mSE_04440,Sox4
mSE_04441,Gng2
mSE_04442,Slc17a6
mSE_04443,Cdk2ap1
mSE_04444,Mir124a-3
mSE_04445,Gnai2
mSE_04446,Mir100
mSE_04447,G630016D24Rik
mSE_04448,Zic2
mSE_04449,2810055G20Rik
mSE_04450,Bahcc1
mSE_04451,Phc2
mSE_04452,Mir1894
mSE_04453,Tmem161b
mSE_04454,Pcdhgc5
mSE_04455,4933402J07Rik
mSE_04456,Tmem161b
mSE_04457,Btg2
mSE_04458,Msi1
mSE_04459,Gpr84
mSE_04460,Pou3f2
mSE_04461,Nedd4
mSE_04462,Add2
mSE_04463,Malat1
mSE_04464,Kdm6b
mSE_04465,Tcf4
mSE_04466,Lyl1
mSE_04467,Brd2
mSE_04468,Ptma
mSE_04469,Ing1
mSE_04470,Tob1
mSE_04471,Gpr56
mSE_04472,Sox12
mSE_04473,Nrn1
mSE_04474,Pnmal2
mSE_04475,Rps24
mSE_04476,Celsr2
mSE_04477,Miat
mSE_04478,Ptma
mSE_04479,Klf7
mSE_04480,C130026L21Rik
mSE_04481,Ubc
mSE_04482,Gsk3b
mSE_04483,4930434E21Rik
mSE_04484,Vgll4
mSE_04485,Irf2bp2
mSE_04486,Actg1
mSE_04487,Gm5468
mSE_04488,Ghrh
mSE_04489,Gm7244
mSE_04490,Hist3h2ba
mSE_04491,Midn
mSE_04492,Slc38a1
mSE_04493,Tmem2
mSE_04494,Mllt10
mSE_04495,Fam125b
mSE_04496,Plekha6
mSE_04497,Mtch1
mSE_04498,Psd2
mSE_04499,Trim8
mSE_04500,Gm10421
mSE_04501,Trak1
mSE_04502,2810055G20Rik
mSE_04503,Sirt4
mSE_04504,Ptbp1
mSE_04505,Sorl1
mSE_04506,Srebf1
mSE_04507,Mtap1b
mSE_04508,Nuak2
mSE_04509,Tsc22d1
mSE_04510,Arhgef2
mSE_04511,Fez1
mSE_04512,Zfp608
mSE_04513,Fam134b
mSE_04514,Tom1l2
mSE_04515,Patz1
mSE_04516,Ddx3x
mSE_04517,Zfp41
mSE_04518,Slc32a1
mSE_04519,Zfhx3
mSE_04520,Irf2bp2
mSE_04521,Tmpo
mSE_04522,Numa1
mSE_04523,Mirlet7i
mSE_04524,Cic
mSE_04525,Plxnb1
mSE_04526,Dusp4
mSE_04527,Dlg4
mSE_04528,2810030E01Rik
mSE_04529,Igdcc3
mSE_04530,2900041M22Rik
mSE_04531,Ptprs
mSE_04532,Scrt1
mSE_04533,Srgap3
mSE_04534,Zbtb38
mSE_04535,Apc2
mSE_04536,Stmn1
mSE_04537,Sox11
mSE_04538,Hist1h2af
mSE_04539,Dbn1
mSE_04540,Fam92b
mSE_04541,Gad2
mSE_04542,Cd24a
mSE_04543,Mat2a
mSE_04544,Snx10
mSE_04545,Dpf1
mSE_04546,Lnpep
mSE_04547,Dpysl3
mSE_04548,Ppap2b
mSE_04549,Mir135b
mSE_04550,Lhx2
mSE_04551,Mir568
mSE_04552,Gpsm3
mSE_04553,Sp3
mSE_04554,Pik3r3
mSE_04555,Hcfc1
mSE_04556,Ywhaz
mSE_04557,A730018C14Rik
mSE_04558,Stox2
mSE_04559,Zfp706
mSE_04560,Myt1
mSE_04561,Gm1943
mSE_04562,Gm13375
mSE_04563,Chd3
mSE_04564,Lmtk3
mSE_04565,Zfp238
mSE_04566,Cuedc1
mSE_04567,Enc1
mSE_04568,Dll1
mSE_04569,Calcoco1
mSE_04570,Sema4c
mSE_04571,Polr2a
mSE_04572,Cplx2
mSE_04573,Pea15a
mSE_04574,Smarca2
mSE_04575,Kcnk10
mSE_04576,Mir125b-1
mSE_04577,Btbd17
mSE_04578,Actg1
mSE_04579,Ripply3
mSE_04580,Mir1905
mSE_04581,Ephb2
mSE_04582,Peg3
mSE_04583,Hnrnpl
mSE_04584,Magi1
mSE_04585,Sox1
mSE_04586,Rgma
mSE_04587,Stx6
mSE_04588,Trib2
mSE_04589,Acsf3
mSE_04590,Irf2bp2
mSE_04591,Ndufa4l2
mSE_04592,Ccdc124
mSE_04593,Map3k12
mSE_04594,Atf7ip
mSE_04595,Lhx5
mSE_04596,Irs1
mSE_04597,Gad1
mSE_04598,Ccdc33
mSE_04599,Coro2b
mSE_04600,Rcor2
mSE_04601,C87436
mSE_04602,Nsg2
mSE_04603,Mir99b
mSE_04604,Btd
mSE_04605,Elavl4
mSE_04606,Foxo6
mSE_04607,Jund
mSE_04608,Erbb2ip
mSE_04609,Galntl2
mSE_04610,Meis1
mSE_04611,Rhcg
mSE_04612,Tubb3
mSE_04613,Otx1
mSE_04614,Cdc42se1
mSE_04615,Trio
mSE_04616,Dnajb12
mSE_04617,Nat14
mSE_04618,Srgap3
mSE_04619,Ptch1
mSE_04620,Trib1
mSE_04621,6430562O15Rik
mSE_04622,Prss52
mSE_04623,Trmt61a
mSE_04624,Mir701
mSE_04625,Sdccag8
mSE_04626,Smarca2
mSE_04627,Maml3
mSE_04628,D0H4S114
mSE_04629,Rars
mSE_04630,Myt1l
mSE_04631,Kif21a
mSE_04632,Ndfip1
mSE_04633,Cyp11a1
mSE_04634,Capg
mSE_04635,4930588N13Rik
mSE_04636,Tcf7l2
mSE_04637,Ccdc85c
mSE_04638,Dnahc2
mSE_04639,Fscn1
mSE_04640,Rmst
mSE_04641,Zfhx4
mSE_04642,Rps24
mSE_04643,2010305A19Rik
mSE_04644,BC003267
mSE_04645,Zmiz1
mSE_04646,Npvf
mSE_04647,Cdc42ep4
mSE_04648,Sept9
mSE_04649,U2af2
mSE_04650,Epcam
mSE_04651,Igf2bp1
mSE_04652,Cdh2
mSE_04653,Islr2
mSE_04654,Amotl2
mSE_04655,Lphn2
mSE_04656,Stmn4
mSE_04657,Atf7ip
mSE_04658,Mn1
mSE_04659,Serinc2
mSE_04660,Mcf2l
mSE_04661,Arid1a
mSE_04662,Ubtf
mSE_04663,Runx1t1
mSE_04664,Chd4
mSE_04665,Ebf3
mSE_04666,Nrarp
mSE_04667,Fam125b
mSE_04668,Tesc
mSE_04669,Arid2
mSE_04670,Elf2
mSE_04671,Tcf20
mSE_04672,Snord65
mSE_04673,Rai1
mSE_04674,Cxxc4
mSE_04675,Rbl2
mSE_04676,Nacad
mSE_04677,Mog
mSE_04678,Hes6
mSE_04679,Bcor
mSE_04680,Scrt2
mSE_04681,Kcnq3
mSE_04682,Prl5a1
mSE_04683,Cngb1
mSE_04684,Sbk1
mSE_04685,Mir181a-1
mSE_04686,Skap2
mSE_04687,Klf6
mSE_04688,Zmiz1
